gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,g,po,a,tc,e,fldPct,ci,pb,sba,csb,idp
6532849,2/28/26,softball,Azusa Pacific,1.0,Celeste Camarena,6,2B,11227518.0,1,5,4,9,0,1.0,0,0,0,0,0
6532849,2/28/26,softball,Azusa Pacific,1.0,Reagan Kunkle,26,3B,11227528.0,1,1,0,1,0,1.0,0,0,0,0,0
6532849,2/28/26,softball,Azusa Pacific,1.0,Jocelyn Guzman,88,SS,11227522.0,1,0,1,1,0,1.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Joryie McKnight,8,CF,11219622.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Calli McConnell,17,3B,9654963.0,1,0,1,1,0,1.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Shelby Allen,2,PR,11219614.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Kyleigh Wheaton,7,1B,9670587.0,1,2,0,2,0,1.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Hallie Turner,5,2B,11219620.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Mary Teague,10,RF,9668200.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Ally Agner,1,SS,9655122.0,1,2,0,2,0,1.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Carly Dunigan,21,LF,11219635.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,Delta St.,,Rebecca Martinez,30,C,11219639.0,1,8,1,9,0,1.0,0,0,0,1,0
6565040,2/10/26,softball,Delta St.,,Dharma Woodruff,9,DP,11219624.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Kennedi Brownlee,24,2B,9657160.0,1,2,0,3,1,0.667,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Jaci Joiner,5,CF,9658565.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Kelby Harvey,3,SS,9657031.0,1,1,2,5,2,0.6,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Khaylani Bailey,20,P,9654877.0,1,1,0,1,0,1.0,0,0,1,1,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Aysia Lewis,11,RF,9657642.0,1,2,0,2,0,1.0,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Aidan Hughes,0,LF,11249955.0,1,0,0,0,0,0.0,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Ki-Litta Sowell,15,1B,9655720.0,1,5,0,6,1,0.833,0,0,0,0,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Kerrielle Brown,6,C,11249956.0,1,3,1,4,0,1.0,0,3,1,1,0
6565040,2/10/26,softball,LeMoyne-Owen,1.0,Alexis Vigil,10,3B,9658711.0,1,1,2,3,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Erikha Ibarra-Subia,1,RF,11222399.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Hayeli Acosta,7,SS,11222446.0,1,2,2,4,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Tatum Waller,24,CF,9667645.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Chipper Mayorga,2,2B,11222429.0,1,0,3,3,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Marisela Landa,77,1B,11222496.0,1,10,0,10,0,1.0,0,0,0,0,1
6565563,2/26/26,softball,Midwestern St.,,Mia Sanchez,3,PH,11222432.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Paige Scanlin,8,LF,11222450.0,1,1,0,1,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Sydnie Rios,11,3B,11222454.0,1,2,3,6,1,0.833,0,0,0,0,1
6565563,2/26/26,softball,Midwestern St.,,Stormy Daniel,6,PR,11222444.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Madison Stewart,12,C,9654326.0,1,3,0,3,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Midwestern St.,,Myka Riley,14,DP,11222456.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Chloe Broussard,3,RF,11238777.0,1,1,0,1,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Brynn Webber,7,CF,11238778.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Kyndel McDaniel,6,C,9667435.0,1,14,1,15,0,1.0,0,0,0,1,0
6565563,2/26/26,softball,Cameron,1.0,Haley Gardella,25,DP,9657639.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Payton Dickerson,5,PR,9667939.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Madysen Boutwell,9,1B,9657810.0,1,3,0,3,0,1.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Rylee Ross,2,2B,9666855.0,1,2,1,3,0,1.0,0,0,0,0,1
6565563,2/26/26,softball,Cameron,1.0,Camryn Hunkins,11,LF,11238781.0,1,0,0,0,0,0.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Alyssa Morgan,22,3B,11238792.0,1,0,0,1,1,0.0,0,0,0,0,0
6565563,2/26/26,softball,Cameron,1.0,Ashdyn Fulfer,18,PH,11238787.0,1,0,0,0,0,0.0,0,0,0,0,0
