gameId,date,sport,teamName,isHome,playerName,playerNumber,playerPosition,playerId,ab,r,h,doubles,triples,tb,hr,rbi,bb,hbp,sf,sh,k,oppDp,cs,picked,sb,ibb
6532644,5/03/26,softball,UIndy,1.0,Paige Vickery,5,2B,11238959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Maya Rodriquez,44,3B,9659633,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Caitlin Bunte,11,P,11238966,3,1,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Hailey Thompson,8,P,9655342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Sydney Oliver,16,CF,9667390,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Shelby Cook,23,1B,9656654,2,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Peyton Cusack,4,2B,9668636,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6532644,5/03/26,softball,UIndy,1.0,Christina Stankus,2,DP,11238970,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Jenna Leanos,10,SS,9657720,5,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Bryana Bostrum,7,PR,9664645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Samantha Bustos,12,C,9667167,5,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Alexandra Ramos,1,CF,9662175,2,2,2,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Elizabeth Clemente,30,1B,9663082,4,1,2,0,0,5,1,2,0,0,0,0,0,1,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Baylie Savage,21,DP,11233689,4,0,2,1,0,3,0,1,0,0,0,0,2,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Valeria Aguilar,32,2B,9663811,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Kaitlynn Frakes,17,RF,9666427,1,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Liliana Cazares,20,3B,11233688,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
6515459,5/03/26,softball,Sul Ross St.,,Carissa Fernandez,8,LF,9661089,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Ava Castillo,17,CF,11234089,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Cat Prisock,2,CF,9656228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Kadin Vire,13,RF,9668528,4,1,3,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Brianna Chambers-Lee,25,DP,11234090,4,1,2,1,0,6,1,2,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Gabbi Diotalevi,26,PR,11234094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Ashlinn Hamilton,20,P/1B,9663415,2,2,1,0,0,4,1,1,1,1,0,0,1,0,0,0,1,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Coryn Burris,22,3B,11234088,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Kenzie Kauk,8,1B,11234096,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Kendall Ward,1,P,9659811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Alexis Clark,6,P,11234091,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Piper Garcia,7,LF,9658622,3,2,1,0,0,4,1,1,1,0,0,0,2,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Riley Flores,10,2B,9659353,1,2,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
6515459,5/03/26,softball,Lubbock Christian,1.0,Sophia Reyes,44,C,9665021,3,1,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Karli Manney,1,LF,11225756,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Sara Paniagua,22,PH/DP/3B,11225783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Larryn Feuge,13,PH,11225772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Kylie Forney,25,SS,11225773,2,2,1,0,0,4,1,3,1,0,0,0,1,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Zoey Sifuentes,29,3B/DP,11225789,3,3,3,0,0,9,2,3,1,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Tatiana Trotter,32,CF,9654398,3,2,2,0,0,8,2,3,0,1,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Ashleigh Dendas,24,1B,11225769,2,2,2,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Brianna Waters,12,PH/1B,9658302,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Abby Brand,3,C,9662145,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Alexa Couto,2,PH/C,11225761,2,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Greysen Collins,27,DP/RF,11225768,4,1,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Taylor Haywood,21,2B,11225775,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Penelope Hurtado,6,2B,11225779,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Kamryn Loeffler,31,RF/DP,9661526,2,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Angelo St.,,Amiya Jasso,7,PH/LF,11225781,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Samantha Parisi,20,CF,11215879,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Natalie Rodarte,5,RF,11215882,3,1,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Giazza Lopez,28,DP/P,11215865,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Christina Meneses,15,1B,9660644,3,1,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Marissa Rodriguez,13,P/DP,9655874,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Ciara Loken,99,P,9657453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Ana Oquita,10,2B,11215876,3,1,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Seneca Aarstad,18,C,11215853,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Jordan Rivera,30,PH,9659582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Talia Martin,8,LF,11215871,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6511628,5/03/26,softball,Eastern N.M.,1.0,Kayla Campbell,4,SS,11215854,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Victoria Vargas,26,2B,11231435,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Megan Geyer,5,SS,11231414,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Dakota Martinez,15,1B,9669257,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Lainee Ballin,21,RF,11231399,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Kennia Chong,17,DP,11231411,3,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Ayla Gonzales,99,CF,11231415,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Ella Srubar,11,3B,11231426,2,1,1,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Jolyn Perez,7,LF,9659960,2,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Savannah Garza,19,C,9657381,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Audri Castillo,3,PH,11231404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Elena Gonzales,9,PR,9667457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6511788,5/03/26,softball,Tex. A&M-Kingsville,,Julissa Vasquez,20,PH,11231436,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Marissa Espinoza,25,2B,9658032,4,1,3,0,0,6,1,2,0,0,0,0,1,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Tamia Cherry,12,SS,11215953,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Hawwa Townsend,2,DP,9668431,3,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Camille Soriano,23,PR,11215955,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Madison Lux,17,1B,11215954,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Trinity Perry,20,C,9662713,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Madison Altman,0,3B,9663283,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Elizabeth Smith,18,PH,9664569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Ashley Allinger,8,RF,9659147,3,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
6511788,5/03/26,softball,Texas Woman's,1.0,Riley Todd,6,LF,9664664,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6511788,5/03/26,softball,Texas Woman's,1.0,Zaryah Williams,14,CF,11215952,3,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Keri Sanford,3,SS,9664771,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Carlee Quintero,14,LF,9661268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Kelsey Valo,9,DP,9668790,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Odalys Solis,2,3B,11192027,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Angelina Arriaga,28,C,9659373,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Kaylee Moses,20,CF,9666477,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Alivia Robinson,16,1B,11192014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Laila Vasquez,24,PH,9661230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Jessica Cantrell,25,P/2B,9660872,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6508087,5/03/26,softball,UT Permian Basin,,Gabriella Cabrera,17,RF,9659488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Bella Holland,6,LF,11221068,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Kendall Luna De La Fuente,31,LF,9654657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Jordyn De Los Santos,5,2B,11221064,3,3,3,0,0,9,2,5,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Abby Howell,22,3B,9665141,3,1,1,0,0,4,1,3,0,0,0,0,2,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Trinity Kuntz,9,C,9667350,3,1,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Landri Holcomb,4,C,11221067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Cadence Colborn,8,1B,9659571,2,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Maddie Hight,25,PH/1B,11221066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Brooke Janning,7,DP,11221071,1,1,1,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Avery Cannon,10,PH,9669258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Emily Liskai,1,CF,9665706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Briley Daniels,3,CF,11221062,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Heaven Moreno,2,SS,9663097,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
6508087,5/03/26,softball,West Tex. A&M,1.0,Mya Chacon,14,RF,11221060,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Eva Fulk,12,CF,9669675,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Taylor Sedam,22,SS,11202477,4,2,2,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0
6514172,5/03/26,softball,Rockhurst,,Emily Berry,20,2B,9670597,4,2,3,1,0,4,0,1,0,0,0,0,0,0,0,0,2,0
6514172,5/03/26,softball,Rockhurst,,McKenna Lester,23,DP/PH,9659879,4,0,3,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Jordyn Beatty,16,PR,9660528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Ezra Medrano,1,PR,11202473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Claire Long,8,1B,9663051,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Emma Reeves,10,3B,11202475,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Mya Bristow,11,C,9669630,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Kaylee Pugh,3,RF,9662720,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Rockhurst,,Jazmyne Moreno,9,LF,9665388,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0
6514172,5/03/26,softball,Rockhurst,,Emilee Farnan,2,PH,9664979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Ann-Marie Simpson,23,LF,11225734,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Hannah Heisler,7,CF,9667175,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Gracie Wright,1,2B,11225740,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Kierra O'Rourke,2,C,9670000,3,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Josie Stewart,17,1B,9663052,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Jordy Watkins,25,DP/PH,11225737,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Brooklyn Smith,4,PR,9666339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Maris Ollison,10,PH,9667077,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Abi Jorgensen,6,PR,11225724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Paige Rees,71,SS,11225731,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Ella Percival,11,3B,11225728,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6514172,5/03/26,softball,Lincoln (MO),1.0,Josie Bezzole,5,RF,9661592,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Keeley Elsea,20,CF,9660893,4,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
6508386,5/03/26,softball,Southwest Baptist,,Jalaya Ries,14,LF,11215112,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Talyn Jackson,18,PH,11215106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Joscelyn Bennett,1,SS,11215082,4,1,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Graccee Brockman,22,3B,9654343,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Taylor Howard,3,P,9654255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Hallie McMillian,8,PR,9658036,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Cambri Van Loo,15,P,11215114,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Abby Leer,28,P,9661986,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Ava Minton,4,2B/DP,11215111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Kinleigh Kite,9,PH,9656023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Ashley Gruben,11,C,11215097,4,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Shalie Wooden,24,1B,9661345,3,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Southwest Baptist,,Lucy Sadewhite,27,RF,9659070,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Claire Lopez,12,2B,11214628,4,1,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0
6508386,5/03/26,softball,Missouri S&T,1.0,Taylor Nelson,2,SS,9665306,3,1,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,AJ Agers,9,P,11214625,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Molly Fitzgerald,25,3B,11215012,3,2,1,0,0,4,1,2,1,0,0,0,0,1,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Kaylee LaChappell,11,CF,9655280,4,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Tori Thompson,15,1B,9657195,4,1,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Trista Grobe,14,C,9669491,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Morgan Williams,8,RF,11214632,2,1,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0
6508386,5/03/26,softball,Missouri S&T,1.0,Kiera Jones,21,DP,9660415,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Jordyn Klein,24,LF,9666785,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Jordan Brustuen,9,LF,11217362,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Leah Chance,3,2B,9660618,3,2,2,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0
6514735,5/03/26,softball,Wayne St. (NE),,Mattingly Barnes,15,PH,9660163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Emilee Marth,13,RF,9659046,3,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Maddie Scobee,11,3B,9657226,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Taylor Coleman,10,DP,9668784,3,1,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Kennadi Borngrebe,23,P,9667759,3,0,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Reagan Dreibelbis,8,1B,11217360,3,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Lillie Timm,6,SS,9669095,3,1,1,0,0,4,1,4,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Wayne St. (NE),,Jordyn Rochholz,7,CF,9659706,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Trinity Gregg,6,CF,9667600,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Sonya Rodgers,1,RF,9664258,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Maddie Spaeth,10,SS,9657856,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Hope Ransome,44,DP,9662019,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Madeline Stangl,12,PH,11244633,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Natalie Draper,9,3B,9662837,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Sydney Grendler,15,1B,9665909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Kylie Yanzuk,25,1B,9667384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Peyton Quam,5,C,11244627,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Kate Geiszler,7,2B,9659873,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Lauren Weigel,11,LF,9668022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6514735,5/03/26,softball,Jamestown,1.0,Tori Olson,33,LF,9664143,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6520304,5/03/26,softball,William Jewell,,Mikayla Chairez,5,CF,9662696,3,0,2,1,0,3,0,2,0,0,1,0,0,0,0,0,0,0
6520304,5/03/26,softball,William Jewell,,Lexi Lopez,11,C,9657256,4,1,1,0,0,4,1,3,0,0,0,0,2,0,0,0,0,0
6520304,5/03/26,softball,William Jewell,,Amanda Chung,12,2B,9670665,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
