ncaa_id,first_name,last_name,portal_name,institution,conference,division,transfer_date,update_date,status,year,sport,team_id,player_id_64a,player_id_ncaa_stats,matched_name,match_score,match_method,confidence,position,class_year,player_csv_team_id,hitting_sum,pitching_sum,has_hitting,has_pitching,hitting_sum_f,pitching_sum_f,hitting_rank,pitching_rank,stat_percentile,twp,conf_adjust,hs_adjust,mlb_adjust,fielding_rank,prod_term,sixty_four_rating_portal_player,portal_rank
2001788595,ELORA,WILMOT,Elora Wilmot,Georgia College,Peach Belt Conference,II,09/04/2025,09/09/2025,Active,2025-26,Softball,1418,105504,3107008,Elora Wilmot,100.0,team+lastname,HIGH,P,Sr,1502,0.054771,0.234218,True,True,0.054771,0.234218,0.1665,0.2189,0.0,0.0,0.0,0.0,0.0,0.0,0.267563,0.0,0
2309121716,TIARA,STUECK,Tiara Stueck,University of North Carolina at Pembroke,Conference Carolinas,II,08/25/2025,09/11/2025,Matriculated,2025-26,Softball,1528,105806,3090467,Tiara Stueck,100.0,team+lastname,HIGH,1B,So,1531,0.844651,0.0,True,False,0.844651,0.0,0.7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249788,0.0,0
2510754879,CHLOE,BAFUNDO,Chloe Bafundo,Rivier University,Great Northeast Athletic Conference,III,10/28/2025,10/28/2025,Active,2025-26,Softball,1874,150480,,Chloe Bafundo,100.0,team+lastname,HIGH,,,1874,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.055658,0.0,0.0,0.0,0.0,-0.0557,0
2510755520,JENNA,WISNIEWSKI,Jenna Wisniewski,Pfeiffer University,USA South Athletic Conference,III,10/29/2025,10/29/2025,Active,2025-26,Softball,1658,150479,,Jenna Wisniewski,100.0,team+lastname,HIGH,,,1658,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.067755,0.0,0.0,0.0,0.0,-0.0678,0
2001785039,ANNIKA,SMITH,Annika Smith,"Pennsylvania Western University, Clarion",Pennsylvania State Athletic Conference,II,10/02/2025,01/13/2026,Matriculated,2025-26,Softball,1496,80598,2804353,Annika Smith,100.0,team+lastname,HIGH,RF,Sr,1577,0.981627,0.0,True,False,0.981627,0.0,0.8165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13455,0.0,0
2009913960,RYLEIGH,PETERS,Ryleigh Peters,Northeastern State University,Mid-America Intercollegiate Athletics Association,II,11/03/2025,11/03/2025,Active,2025-26,Softball,1638,96878,2949466,Ryleigh Peters,100.0,team+lastname,HIGH,P,Jr,1629,0.0,0.790712,False,True,0.0,0.790712,0.0,0.6137,0.0,0.0,0.0,0.0,0.0,0.0,0.060225,0.0,0
2206578664,MADELYN,DENN,Madelyn Denn,University of Texas at Dallas,Lone Star Conference,II,12/03/2025,01/12/2026,Matriculated,2025-26,Softball,1854,108122,3093228,Madelyn Denn,100.0,team+lastname,HIGH,P,So,1748,0.321762,1.236221,True,True,0.321762,1.236221,0.5069,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.1998,0.0,0
2108303857,CAYDANCE,GADDIS,Caydance Gaddis,University of North Texas,American Conference,I,12/01/2025,01/10/2026,Active,2025-26,Softball,1273,106804,3086660,Caydance Gaddis,100.0,team+lastname,HIGH,P,So,1625,0.017274,1.487654,True,True,0.017274,1.487654,0.0703,0.8541,0.0,0.0,0.0,0.0,0.0,0.0,0.36935,0.0,0
2003830390,LACI,PESKEY,Laci Peskey,Black Hills State University,Rocky Mountain Athletic Conference,II,10/21/2025,02/21/2026,Matriculated,2025-26,Softball,1504,91169,2961388,Laci Peskey,100.0,team+lastname,HIGH,P,Jr,1392,0.385884,1.857577,True,True,0.385884,1.857577,0.561,0.9185,0.0,0.0,0.0,0.0,0.0,0.0,0.107437,0.0,0
2309109517,MICAIAH,COOPER,Micaiah Cooper,Winston-Salem State University,Central Intercollegiate Athletic Association,II,12/03/2025,01/09/2026,Active,2025-26,Softball,1458,108842,3114458,Micaiah Cooper,100.0,team+lastname,HIGH,SS,So,1388,0.461887,0.0,True,False,0.461887,0.0,0.6184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136838,0.0,0
2002800968,EMILI,BLACKIE,Emili Blackie,Hillsdale College,Great Midwest Athletic Conference,II,11/05/2025,11/05/2025,Active,2025-26,Softball,1493,84564,2923500,Emili Blackie,100.0,team+lastname,HIGH,1B,Jr,1629,0.277099,0.0,True,False,0.277099,0.0,0.4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08175,0.0,0
2308995858,ALEXIS,GATTUSO,Alexis Gattuso,"University of Maine, Farmington",North Atlantic Conference|North Atlantic Conference,III,12/13/2025,02/21/2026,Matriculated,2025-26,Baseball|Softball,1728,145081,3236623,Lou Gattuso,100.0,human_override,HIGH,C,Fr,1597,0.063239,0.0,True,False,0.063239,0.0,0.1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2507666715,JAZMINE,MIKEL,Jazmine Mikel,Georgian Court University,Central Atlantic Collegiate Conference,II,12/11/2025,02/21/2026,Matriculated,2025-26,Softball,1477,144014,3246428,Jazmine Mikel,100.0,team+lastname,HIGH,1B,Fr,1571,0.058642,0.0,True,False,0.058642,0.0,0.1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031425,0.0,0
2209660338,CLAIRE,WYNJA,Claire Wynja,South Dakota State University,The Summit League,I,12/01/2025,02/21/2026,Matriculated,2025-26,Softball,1204,106911,3097083,Claire Wynja,100.0,team+lastname,HIGH,CF,So,1393,1.348082,0.0,True,False,1.348082,0.0,0.8901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.405,0.0,0
2512787274,MACKENZIE,BERGEN,Mackenzie Bergen,"University of Maine, Farmington",North Atlantic Conference,III,12/15/2025,02/21/2026,Matriculated,2025-26,Softball,1728,145078,3236616,Mackenzie Bergen,100.0,team+fullname+confirmed,HIGH,P,Jr,1597,0.10898,0.56947,True,True,0.10898,0.56947,0.2797,0.4807,0.0,0.0,0.0,0.0,0.0,0.0,0.019425,0.0,0
2004847733,EMILY,DARWIN,Emily Darwin,Colorado Christian University,Rocky Mountain Athletic Conference,II,11/18/2025,02/21/2026,Matriculated,2025-26,Softball,1382,84660,2825156,Emily Darwin,100.0,team+lastname,HIGH,P,Gr,1105,0.026625,1.665677,True,True,0.026625,1.665677,0.0905,0.8948,0.0,0.0,0.0,0.0,0.0,0.0,0.296925,0.0,0
2512787159,JOELLE,DAIGNEAULT,Joelle Daigneault,"University of Maine, Farmington",North Atlantic Conference,III,12/13/2025,02/21/2026,Matriculated,2025-26,Softball,1728,145080,3236620,Joelle Daigneault,100.0,team+fullname+confirmed,HIGH,LF,Jr,1597,0.011832,0.0,True,False,0.011832,0.0,0.0534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049,0.0,0
2210687973,ANGELINA,EDWARDS,Angelina Edwards,Millersville University of Pennsylvania,Pennsylvania State Athletic Conference,II,10/17/2025,02/21/2026,Matriculated,2025-26,Softball,1486,80340,2943067,Angelina Edwards,100.0,team+lastname,HIGH,C,Jr,1391,0.686476,0.0,True,False,0.686476,0.0,0.7235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107588,0.0,0
2408384809,SKAI,ALBURY,Skai Albury,Lynn University,Sunshine State Conference,II,12/02/2025,02/21/2026,Matriculated,2025-26,Softball,1585,145625,3234879,Skai Albury,100.0,team+lastname,HIGH,1B,So,1494,0.029724,0.0,True,False,0.029724,0.0,0.1059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024075,0.0,0
2007893850,RAELLE,GORMAN,Raelle Gorman,Pace University,Northeast 10 Conference|Northeast 10 Conference,II,11/18/2025,02/21/2026,Matriculated,2025-26,Women's Cross Country|Softball,1478,96233,2835867,Raelle Gorman,100.0,team+lastname,HIGH,LF,Sr,1495,1.438625,0.0,True,False,1.438625,0.0,0.9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209438,0.0,0
1908659136,LINDSAY,HENSON,Lindsay Henson,Indiana State University,Missouri Valley Conference,I,12/02/2025,02/18/2026,Matriculated,2025-26,Softball,1276,92027,2816569,Lindsay Henson,100.0,team+lastname+confirmed,HIGH,P,Gr,2059,1.860101,0.619221,True,True,1.860101,0.619221,0.9499,0.5215,0.0,0.0,0.0,0.0,0.0,0.0,0.4757,0.0,0
2202438573,SAMANTHA,RYAN,Samantha Ryan,Saint Anselm College,Northeast 10 Conference,II,12/13/2025,02/21/2026,Signed,2025-26,Softball,1597,97071,2946635,Sam Ryan,76.2,team+lastname_diff_first+confirmed,HIGH,P,Jr,1371,0.64826,1.372007,True,True,0.64826,1.372007,0.7049,0.8262,0.0,0.0,0.0,0.0,0.0,0.0,0.148125,0.0,0
2302795157,OLIVIA,BROWN,Olivia Brown,Northeastern State University,Mid-America Intercollegiate Athletics Association,II,09/22/2025,02/21/2026,Matriculated,2025-26,Softball,1638,105829,3108547,Olivia Brown,100.0,team+lastname,HIGH,UT,So,1541,0.173116,0.0,True,False,0.173116,0.0,0.3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032363,0.0,0
2009922115,NATALIE,RAY,Natalie Ray,University of North Georgia,Peach Belt Conference,II,11/13/2025,02/21/2026,Matriculated,2025-26,Softball,1399,107895,2803198,Natalie Ray,100.0,team+lastname,HIGH,RF,Sr,1151,1.367292,0.0,True,False,1.367292,0.0,0.8957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284512,0.0,0
2103129954,JAMIE,CALKINS,Jamie Calkins,Saint Anselm College,Northeast 10 Conference,II,12/15/2025,02/21/2026,Signed,2025-26,Softball,1597,87554,2946639,Jamie Calkins,100.0,team+lastname,HIGH,SS,So,1371,0.599087,0.0,True,False,0.599087,0.0,0.6799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040987,0.0,0
2407355280,HANNAH,DEMOFF,Hannah Demoff,Grand Canyon University,Mountain West Conference,I,12/04/2025,02/21/2026,Signed,2025-26,Softball,1092,140847,3242363,Hannah Demoff,100.0,team+lastname,HIGH,SS,Fr,1428,1.568826,0.0,True,False,1.568826,0.0,0.9192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47925,0.0,0
2201413786,HAILEY,BURKE,Hailey Burke,Salisbury University,Coast-To-Coast Athletic Conference,III,09/18/2025,02/23/2026,Matriculated,2025-26,Softball,1666,123543,3096092,Hailey Burke,100.0,team+lastname,HIGH,2B,So,1844,0.256696,0.0,True,False,0.256696,0.0,0.4382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162675,0.0,0
2011955075,HALEY,PAINTER,Haley Painter,"University of Nevada, Reno",Mountain West Conference,I,10/16/2025,02/21/2026,Signed,2025-26,Softball,1091,86482,2802242,Haley Painter,100.0,team+lastname,HIGH,DH,Sr,1298,3.44937,0.0,True,False,3.44937,0.0,0.9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4793,0.0,0
2002810790,CHARLI,ORSINI,Charli Orsini,"University of Tennessee, Knoxville",Southeastern Conference,I,10/01/2025,02/24/2026,Matriculated,2025-26,Softball,1161,83128,2823273,Charli Orsini,100.0,team+lastname,HIGH,P,Gr,1231,0.0,0.971168,False,True,0.0,0.971168,0.0,0.6824,0.0,0.0,0.0,0.0,0.0,0.0,0.34725,0.0,0
2507678436,JULIANNA,DAINA,Julianna Daina,St. Joseph's University NY (Brooklyn),Skyline Conference,III,11/13/2025,11/19/2025,Active,2025-26,Softball,1671,150470,,Julianna Daina,100.0,team+lastname,HIGH,,,1671,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.058077,0.0,0.0,0.0,0.0,-0.0581,0
2508703473,SIERRA,MESSIER,Sierra Messier,University of Saint Joseph (Connecticut),Great Northeast Athletic Conference,III,11/19/2025,11/20/2025,Active,2025-26,Softball,2020,148257,3254164,Sierra Messier,100.0,team+lastname,HIGH,SP,Fr,2020,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.055658,0.0,0.0,0.0,0.0,-0.0557,0
2511776619,EMMA,HARRELL,Emma Harrell,University of Mary Washington,Coast-To-Coast Athletic Conference,III,11/25/2025,11/25/2025,Active,2025-26,Softball,1995,150469,,Emma Harrell,100.0,team+lastname,HIGH,,,1995,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.004848,0.0,0.0,0.0,0.0,-0.0048,0
2602817895,AVERY,FOX,Avery Fox,Aurora University,Northern Athletics Collegiate Conference,III,02/06/2026,04/02/2026,Active,2025-26,Softball,1657,150425,,Avery Fox,100.0,team+lastname,HIGH,P,So,1657,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.04598,0.0,0.0,0.0,0.0,-0.046,0
2605905363,JULIA,CARSON,Julia Carson,Montclair State University,New Jersey Athletic Conference,III,05/06/2026,05/06/2026,Active,2025-26,Softball,1853,143543,3246823,Julia Carson,100.0,team+lastname,HIGH,SP,Fr,1853,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.009687,0.0,0.0,0.0,0.0,-0.0097,0
2308986898,SUJALEY,OCHOA-PEREZ,Sujaley Ochoa-Perez,Aurora University,Northern Athletics Collegiate Conference,III,02/06/2026,04/03/2026,Active,2025-26,Softball,1657,150424,,Sujaley Ochoa-Perez,100.0,team+lastname,HIGH,1B,Fr,1657,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.04598,0.0,0.0,0.0,0.0,-0.046,0
2604870868,EMILY,KORDUPLEWSKI,Emily Korduplewski,Aurora University,Northern Athletics Collegiate Conference,III,04/08/2026,04/08/2026,Active,2025-26,Softball,1657,149381,3257785,Emily Korduplewski,100.0,team+lastname,HIGH,UT,Fr,1657,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.04598,0.0,0.0,0.0,0.0,-0.046,0
2101102472,REAGAN,WINN,Reagan Winn,Georgian Court University,Central Atlantic Collegiate Conference,II,09/23/2025,02/21/2026,Matriculated,2025-26,Softball,1477,96355,2942123,Reagan Winn,100.0,team+lastname,HIGH,1B,Jr,1520,1.333102,0.0,True,False,1.333102,0.0,0.8892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326025,0.0,0
2206577292,DANAE,LOPEZ,Danae Lopez,Colorado Christian University,Rocky Mountain Athletic Conference,II,12/05/2025,02/21/2026,Matriculated,2025-26,Softball,1382,105297,3094092,Danae Lopez,100.0,team+lastname,HIGH,1B,So,1568,1.648653,0.0,True,False,1.648653,0.0,0.9264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.337875,0.0,0
2603848297,JULIA,BARR,Julia Barr,Washington and Jefferson College,Presidents' Athletic Conference,III,03/19/2026,03/19/2026,Active,2025-26,Softball,1817,124497,3099149,Julia Barr,100.0,team+lastname,HIGH,OF,So,1817,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.048399,0.0,0.0,0.0,0.0,-0.0484,0
2401192543,TAYLOR,NICHOLS,Taylor Nichols,Northeastern State University,Mid-America Intercollegiate Athletics Association,II,09/29/2025,02/21/2026,Matriculated,2025-26,Softball,1638,105826,3090804,Taylor Nichols,100.0,team+lastname,HIGH,C,So,1541,0.110213,0.0,True,False,0.110213,0.0,0.2813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004762,0.0,0
2008908189,ELLIE,GOINS,Ellie Goins,North Carolina State University,Atlantic Coast Conference,I,10/01/2025,02/21/2026,Matriculated,2025-26,Softball,1231,84449,2810987,Ellie Goins,100.0,team+lastname,HIGH,CF,Sr,1112,1.726409,0.0,True,False,1.726409,0.0,0.9378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43825,0.0,0
2409397998,HANNAH,BONE,Hannah Bone,University of Mount Saint Vincent,Skyline Conference,III,05/27/2026,05/27/2026,Active,2025-26,Softball,1851,147613,3252888,Hannah Bone,100.0,team+lastname,HIGH,P,Fr,1851,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.058077,0.0,0.0,0.0,0.0,-0.0581,0
2105174757,ISABELLA,HESSIAN,Isabella Hessian,Coker University,South Atlantic Conference,II,10/23/2025,05/27/2026,Matriculated,2025-26,Softball,1441,99075,2818956,Tibby Hessian,69.0,team+lastname_diff_first+confirmed,HIGH,P,Jr,1569,0.07349,0.386031,True,True,0.07349,0.386031,0.2175,0.3605,0.0,0.0,0.0,0.0,0.0,0.0,0.010538,0.0,0
2603840998,AVERY,GREGORY,Avery Gregory,State University of New York at Oswego,State University of New York Athletic Conference,III,03/10/2026,05/27/2026,Active,2025-26,Softball,1944,149588,3257933,Avery Gregory,100.0,team+lastname,HIGH,,Fr,1944,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.021785,0.0,0.0,0.0,0.0,-0.0218,0
2508695070,ADDYSON,CARRASCO,Addyson Carrasco,Concordia University Texas,Southern Collegiate Athletic Conference,III,05/26/2026,06/02/2026,Active,2025-26,Softball,1799,141167,3239311,Addyson Carrasco,100.0,human_override,HIGH,2B,Fr,1799,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.050819,0.0,0.0,0.0,0.0,-0.0508,0
2604894502,CORA,MOINE,Cora Moine,Muskingum University,Ohio Athletic Conference,III,04/28/2026,05/21/2026,Active,2025-26,Softball,1910,143655,3243736,Cora Moine,100.0,team+lastname,HIGH,2B,Fr,1910,0.002011,0.0,True,False,0.002011,0.0,0.0105,0.0,0.0105,0.0,-0.019365,0.0,0.0,0.0,0.0,-0.0089,0
2605922611,EMILY,WINN,Emily Winn,Adrian College,Michigan Intercollegiate Athletic Association,III,05/15/2026,05/15/2026,Active,2025-26,Softball,1733,147539,3253202,Emily Winn,100.0,team+lastname,HIGH,INF,Fr,1733,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.016946,0.0,0.0,0.0,0.0,-0.0169,0
2309100177,KRISTA,WALDUSKY,Krista Waldusky,Millikin University,College Conference of Illinois & Wisconsin,III,05/12/2026,05/13/2026,Active,2025-26,Softball,1821,143340,3224019,Krista Waldusky,100.0,team+lastname,HIGH,INF,Fr,1821,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.014526,0.0,0.0,0.0,0.0,-0.0145,0
2507668798,BAILEY,DOMINGUEZ,Bailey Dominguez,Winston-Salem State University,Central Intercollegiate Athletic Association,II,05/26/2026,05/26/2026,Active,2025-26,Softball,1458,146125,3233005,Bailey Dominguez,100.0,team+lastname,HIGH,INF,Jr,1458,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2402217323,ALEXIS,MARSCOLA,Alexis Marscola,Mount St. Joseph University,Heartland Collegiate Athletic Conference,III,05/26/2026,06/03/2026,Active,2025-26,Softball,1720,150959,,Alexis Marscola,100.0,human_override,HIGH,UT,Fr,1720,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.029043,0.0,0.0,0.0,0.0,-0.029,0
2308992892,SADIE,GROSHONG,Sadie Groshong,Weber State University,Big Sky Conference,I,06/08/2026,06/26/2026,Signed,2025-26,Softball,1216,150989,,Sadie Groshong,100.0,human_override,HIGH,3B,So,1216,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2105159983,BREANNA,ROMERO,Breanna Romero,"California State University, Sacramento",Big Sky Conference,I,06/08/2026,07/16/2026,Active,2025-26,Softball,1160,150988,,Breanna Romero,100.0,human_override,HIGH,P,Jr,1160,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2606973036,KYLA,ANGELL,Kyla Angell,Colby-Sawyer College,Great Northeast Athletic Conference,III,06/24/2026,06/24/2026,Active,2025-26,Softball,2268,151009,,Kyla Angell,100.0,human_override,HIGH,C,Fr,2268,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.055658,0.0,0.0,0.0,0.0,-0.0557,0
2209677143,JULIANNA,KELLOGG,Julianna Kellogg,Georgian Court University,Central Atlantic Collegiate Conference,II,12/17/2025,01/30/2026,Matriculated,2025-26,Softball,1477,88707,2957125,Julianna Kellogg,100.0,team+lastname,HIGH,2B,Jr,1598,0.263418,0.0,True,False,0.263418,0.0,0.4462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136088,0.0,0
2407367277,KELSEY,PARK,Kelsey Park,Salem University (West Virginia),Independent,II,01/28/2026,01/28/2026,Active,2025-26,Softball,1558,144649,3223278,Kelsey Park,100.0,team+lastname,HIGH,UT,Fr,1558,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2511766399,NADYA,HUDSON,Nadya Hudson,Mitchell College,Great Northeast Athletic Conference,III,11/12/2025,01/22/2026,Matriculated,2025-26,Softball,1880,123448,3109817,Nadya Hudson,100.0,team+lastname,HIGH,LF,So,1880,0.717693,0.0,True,False,0.717693,0.0,0.7357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23755,0.0,0
2102107252,CEARA,O'NEAL,Ceara O'Neal,Rider University,Metro Atlantic Athletic Conference,I,11/25/2025,01/21/2026,Active,2025-26,Softball,1232,118474,3119607,Ceara O'Neal,100.0,team+lastname,HIGH,3B,So,1452,1.222479,0.0,True,False,1.222479,0.0,0.8723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4033,0.0,0
2307955115,CAROLINA,LUNA,Carolina Luna,University of Dallas,Southern Collegiate Athletic Conference,III,07/01/2026,07/01/2026,Active,2025-26,Softball,2010,149170,3256889,Carolina Luna,100.0,team+fullname,HIGH,C,So,2010,0.002435,0.0,True,False,0.002435,0.0,0.0113,0.0,0.0113,0.0,-0.050819,0.0,0.0,0.0,0.0,-0.0395,0
2405314634,MARISELA,LANDA,Marisela Landa,Fort Hays State University,Mid-America Intercollegiate Athletics Association,II,11/21/2025,02/03/2026,Matriculated,2025-26,Softball,1532,106516,3091521,Marisela Landa,100.0,team+lastname,HIGH,1B,Sr,1643,0.647989,0.0,True,False,0.647989,0.0,0.7041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22905,0.0,0
2411450187,KAYLIN,SALAZAR,Kaylin Salazar,East Central University,Great American Conference,II,11/03/2025,02/03/2026,Matriculated,2025-26,Softball,1586,143304,3230336,Kaylin Salazar,100.0,team+lastname+confirmed,HIGH,P,Fr,1643,0.0,0.351849,False,True,0.0,0.351849,0.0,0.3369,0.0,0.0,0.0,0.0,0.0,0.0,0.098812,0.0,0
2309108836,TAYLOR,YOUNG,Taylor Young,Seton Hill University,Pennsylvania State Athletic Conference,II,11/26/2025,02/06/2026,Matriculated,2025-26,Softball,1384,142602,3249011,Taylor Young,100.0,team+lastname,HIGH,P,Fr,1804,0.40134,0.218701,True,True,0.40134,0.218701,0.5748,0.2082,0.0,0.0,0.0,0.0,0.0,0.0,0.179588,0.0,0
1901386090,OLIVIA,PICHARDO,Olivia Pichardo,Brown University,The Ivy League,I,05/11/2026,06/12/2026,Signed,2025-26,Softball,1257,51458,2797968,Olivia Pichardo,100.0,human_override,HIGH,P,Sr,96,0.016099,0.0,True,False,0.016099,0.0,0.0671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2306923664,AVERY,PEAKES,Avery Peakes,Rice University,Sport not sponsored,I,06/09/2026,07/10/2026,Active,2025-26,Softball,,150995,,Avery Peakes,100.0,human_override,HIGH,SS,Fr,997,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2409420421,LILA,GRIMM,Lila Grimm,Salem University (West Virginia),Independent,II,05/15/2026,07/07/2026,Signed,2025-26,Softball,1558,144645,3223274,Lila Grimm,100.0,team+lastname,HIGH,DH,Fr,1558,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2308989106,MASYN,BAKER,Masyn Baker,Bradley University,Missouri Valley Conference,I,12/01/2025,02/10/2026,Matriculated,2025-26,Softball,1300,107345,3085550,Masyn Baker,100.0,team+lastname,HIGH,P,So,1459,0.212078,1.024561,True,True,0.212078,1.024561,0.3961,0.6974,0.0,0.0,0.0,0.0,0.0,0.0,0.2365,0.0,0
2503526576,ALEXIS,LIVINGSTON,Alexis Livingston,Bluefield State University,Central Intercollegiate Athletic Association,II,11/13/2025,01/06/2026,Active,2025-26,Softball,1408,150445,,Alexis Livingston,100.0,team+lastname,HIGH,,,1408,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2409401143,EMMA,EDWARDS,Emma Edwards,Tarleton State University,Western Athletic Conference,I,12/01/2025,01/06/2026,Matriculated,2025-26,Softball,2063,139917,3227949,Emma Edwards,100.0,team+lastname+confirmed,HIGH,2B,Fr,1695,0.684741,0.0,True,False,0.684741,0.0,0.7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26625,0.0,0
2407367234,HANNAH,WELSH,Hannah Welsh,University of Mount Olive,Conference Carolinas,II,10/31/2025,01/05/2026,Matriculated,2025-26,Softball,1398,141073,3229088,Hannah Welsh,100.0,team+lastname+confirmed,HIGH,P,Fr,1441,0.177778,0.160356,True,True,0.177778,0.160356,0.363,0.1609,0.0,0.0,0.0,0.0,0.0,0.0,0.2451,0.0,0
2208652273,RILEY,BEST,Riley Best,Lock Haven University of Pennsylvania,Pennsylvania State Athletic Conference,II,11/13/2025,12/20/2025,Active,2025-26,Softball,1556,96546,2943914,Riley Best,100.0,team+lastname,HIGH,CF,Jr,1747,1.262059,0.982728,True,True,1.262059,0.982728,0.8755,0.6845,0.0,0.0,0.0,0.0,0.0,0.0,0.373125,0.0,0
2601806059,DELANEY,FIFIELD,Delaney Fifield,Mitchell College,Great Northeast Athletic Conference,III,01/26/2026,02/10/2026,Active,2025-26,Softball,1880,150433,,Delaney Fifield,100.0,team+lastname,HIGH,,,1880,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.055658,0.0,0.0,0.0,0.0,-0.0557,0
2109311874,JASMINE,JONES,Jasmine Jones,Jacksonville University,Atlantic Sun Conference,I,12/01/2025,02/08/2026,Matriculated,2025-26,Softball,1334,87813,2950115,Jazz Jones,69.6,team+lastname_diff_first+confirmed,HIGH,SS,Jr,1633,0.809256,0.0,True,False,0.809256,0.0,0.7664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18645,0.0,0
2406343237,KAELIN,KUESTER,Kaelin Kuester,Widener University,Middle Atlantic Conference Commonwealth,III,11/06/2025,11/07/2025,Active,2025-26,Softball,1951,120538,3100689,Kaelin Kuester,100.0,team+lastname,HIGH,C,So,1855,0.342845,0.0,True,False,0.342845,0.0,0.5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022825,0.0,0
2106205690,GISELLE,MARTINEZ,Giselle Martinez,"Buffalo State, State University of New York",State University of New York Athletic Conference,III,11/17/2025,11/17/2025,Active,2025-26,Softball,1882,150472,,Giselle Martinez,100.0,team+fullname,HIGH,,,1882,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,-0.021785,0.0,0.0,0.0,0.0,-0.0218,0
2101101012,JAYDEN,HEAVENER,Jayden Heavener,Louisiana State University,Southeastern Conference,I,06/08/2026,07/01/2026,Signed,2025-26,Softball,1159,107749,3085441,Jayden Heavener,100.0,team+lastname,HIGH,P,So,1159,0.0,2.540874,False,True,0.0,2.540874,0.0,0.9785,0.9785,0.0,0.18758,0.1,0.095,0.0,0.4838,1.8449,1
