ncaa_id,first_name,last_name,portal_name,institution,conference,division,transfer_date,update_date,status,year,sport,team_id,player_id_64a,player_id_ncaa_stats,matched_name,match_score,match_method,confidence,position,class_year,player_csv_team_id
2204533434,CARTER,COLLINS,Carter Collins,St. Edward's University,Lone Star Conference,II,11/04/2025,02/21/2026,Matriculated,2025-26,Baseball,738,104241,3097709,Carter Collins,100.0,human_override,HIGH,3B,Fr,887
1907615315,EVAN,URGLAVITCH,Evan Urglavitch,Erskine College,Conference Carolinas,II,10/30/2025,02/21/2026,Matriculated,2025-26,Baseball,247,135408,3237953,Evan Urglavitch,100.0,broad_lastresort,HIGH,1B,Jr,620
2208634503,CALEB,BOSWELL,Caleb Boswell,University of the Incarnate Word,Southland Conference,I,12/01/2025,02/21/2026,Matriculated,2025-26,Baseball,819,64508,2949594,Caleb Boswell,100.0,broad_lastresort,HIGH,C,Jr,558
2411450127,LANE,LORTON,Lane Lorton,Eastern Illinois University,Ohio Valley Conference,I,12/01/2025,02/21/2026,Matriculated,2025-26,Baseball,227,131691,3241753,Lane Lorton,100.0,broad_lastresort,HIGH,P,Jr,343
2503550023,CHARLES,SHADOWENS,Charles Shadowens,University of Central Oklahoma,Mid-America Intercollegiate Athletics Association,II,10/21/2025,02/21/2026,Matriculated,2025-26,Baseball,139,149930,3259982,Charles Shadowens,100.0,broad_lastresort,HIGH,P,Jr,579
2502511525,CARLOS,MAULDIN,Carlos Mauldin,University of Oregon,Big Ten Conference,I,12/01/2025,02/21/2026,Matriculated,2025-26,Baseball,588,132631,3231909,Carlos Mauldin,100.0,broad_lastresort,HIGH,DH,Jr,423
1907644276,KADE,ABRISZ,Kade Abrisz,Frostburg State University,Mountain East Conference,II,10/09/2025,02/21/2026,Matriculated,2025-26,Baseball,281,118587,3120021,Kade Abrisz,100.0,team+fullname,HIGH,C,,281
2110361085,CHRISTOPHER,EGRIE,Christopher Egrie,College of the Holy Cross,Patriot League,I,10/03/2025,02/21/2026,Signed,2025-26,Baseball,332,54778,2826099,CJ Egrie,56.0,team+lastname_diff_first+confirmed,HIGH,RF,Sr,332
2103138247,JACOB,SYVERSON,Jacob Syverson,Missouri State University,Conference USA,I,12/01/2025,02/21/2026,Matriculated,2025-26,Baseball,492,43214,2685682,Jacob Syversen,92.9,broad_lastresort,MEDIUM,P,,463
2208641434,LANDEN,ROZICH,Landen Rozich,George Mason University,Atlantic 10 Conference,I,12/01/2025,02/21/2026,Matriculated,2025-26,Baseball,289,138285,3233770,Landen Rozich,100.0,broad_lastresort,HIGH,SS,Fr,882
2505618653,ADAM,REYES,Adam Reyes,"California State University, San Marcos",California Collegiate Athletic Association,II,01/06/2026,02/21/2026,Matriculated,2025-26,Baseball,111,131877,3242676,Adam Reyes,100.0,broad_lastresort,HIGH,SS,Jr,963
2105174725,KAIDEN,JONES,Kaiden Jones,University of Central Missouri,Mid-America Intercollegiate Athletics Association,II,01/05/2026,02/21/2026,Signed,2025-26,Baseball,138,138266,3236627,Kaiden Jones,100.0,human_override,HIGH,C,Fr,881
2602825859,VITO,DEMONTE,Vito Demonte,Susquehanna University,Landmark Conference,III,02/20/2026,02/20/2026,Active,2025-26,Baseball,770,119406,3101384,Vito Demonte,100.0,team+fullname,HIGH,RF,,770
2107279264,MICHAEL,GORBETT,Michael Gorbett,The University of Virginia's College at Wise,South Atlantic Conference,II,02/19/2026,02/19/2026,Active,2025-26,Baseball,847,62144,2814114,Tyler Gorbett,64.3,team+lastname_diff_first+confirmed,HIGH,P,Sr,847
1907644276,KADE,ABRISZ,Kade Abrisz,Point Park University,Mountain East Conference,II,02/16/2026,02/16/2026,Active,2025-26,Baseball,965,118587,3120021,Kade Abrisz,100.0,broad_lastresort,HIGH,C,,281
2102110921,GREGORY,FRIEDMAN,Gregory Friedman,Farmingdale State College,Skyline Conference,III,02/13/2026,02/14/2026,Active,2025-26,Baseball,253,56749,2802257,Greg Friedman,92.0,team+lastname,MEDIUM,LF,Sr,253
2404279630,PAUL,RUIZ,Paul Ruiz,Point Park University,Mountain East Conference,II,11/19/2025,02/13/2026,Matriculated,2025-26,Baseball,965,123818,3119906,Paul Ruiz,100.0,team+lastname,HIGH,P,Sr,965
2407357087,TRISTIN,DEAN,Tristin Dean,Centenary College (Louisiana),Southern Collegiate Athletic Conference,III,02/12/2026,02/13/2026,Active,2025-26,Baseball,132,117124,3117822,Tristin Dean,100.0,team+lastname,HIGH,DH,So,132
2402218789,COLTIN,SMITH,Coltin Smith,"Minnesota State University, Mankato",Northern Sun Intercollegiate Conference,II,02/10/2026,02/12/2026,Active,2025-26,Baseball,484,20077,2306064,Colin Smith,95.7,broad_lastresort,HIGH,INF,,522
2204547422,AUSTIN,DELGADO,Austin Delgado,York College (Pennsylvania),Middle Atlantic Conference Commonwealth,III,10/17/2025,02/12/2026,Matriculated,2025-26,Baseball,940,50305,2817646,Austin Delgado,100.0,broad_lastresort,HIGH,P,Sr,3
2203464707,AIDAN,PAWLAK,Aidan Pawlak,New York University,University Athletic Association,III,02/12/2026,02/12/2026,Active,2025-26,Baseball,568,75974,2957895,Aidan Pawlak,100.0,team+fullname,HIGH,P,,568
2406334388,ERIK,TAPIA,Erik Tapia,Northwestern Oklahoma State University,Great American Conference,II,02/11/2026,02/11/2026,Active,2025-26,Baseball,560,103789,3097200,Erik Tapia,100.0,team+lastname,HIGH,P,,560
2010943499,DEVIN,TRANTHAM,Devin Trantham,The University of Virginia's College at Wise,South Atlantic Conference,II,02/11/2026,02/11/2026,Active,2025-26,Baseball,847,62157,2814117,Bo Trantham,72.0,team+lastname_diff_first+confirmed,HIGH,P,Jr,847
2308995705,HENRY,ORTIZ,Henry Ortiz,Towson University,Coastal Athletic Association,I,12/01/2025,02/11/2026,Matriculated,2025-26,Baseball,793,122149,3116728,Henry Ortiz,100.0,broad_lastresort,HIGH,P,So,699
1912764890,JESSE,SPECTER,Jesse Specter,West Chester University of Pennsylvania,Pennsylvania State Athletic Conference,II,12/03/2025,02/11/2026,Matriculated,2025-26,Baseball,882,74266,2957960,Jesse Specter,100.0,team+fullname,HIGH,P,,882
2408386563,GRABIEL,MARTINEZ,Grabiel Martinez,Berea College,Heartland Collegiate Athletic Conference,III,02/10/2026,02/10/2026,Active,2025-26,Baseball,72,120162,3116453,Grabiel Martinez,100.0,team+lastname,HIGH,P,So,72
2111386737,SAMUEL,MEIDENBAUER,Samuel Meidenbauer,University of Wisconsin-Platteville,Wisconsin Intercollegiate Athletic Conference,III,02/09/2026,02/09/2026,Active,2025-26,Baseball,925,57374,2833474,Sam Meidenbauer,92.0,team+lastname,MEDIUM,1B,,925
2111380815,ANTHONY,LINO,Anthony Lino,High Point University,Big South Conference,I,12/01/2025,02/08/2026,Matriculated,2025-26,Baseball,326,130137,3097213,Anthony Lino,100.0,broad_lastresort,HIGH,C,So,232
2109328999,JAMES,REESE,James Reese,Lafayette College,Patriot League,I,01/06/2026,02/07/2026,Active,2025-26,Baseball,384,55555,2824773,James Reese,100.0,team+lastname,HIGH,P,Sr,384
2211716717,BRANDON,PETRICK,Brandon Petrick,"Rutgers, The State Univ. of New Jersey, Camden",New Jersey Athletic Conference,III,11/04/2025,02/06/2026,Matriculated,2025-26,Baseball,661,74798,2958643,Brandon Petrick,100.0,team+lastname,HIGH,RF,,661
2408373199,CHASE,BILBRO,Chase Bilbro,Alcorn State University,Southwestern Athletic Conf.,I,12/01/2025,02/06/2026,Matriculated,2025-26,Baseball,16,78177,,Chase Bilbro,100.0,broad_lastresort,HIGH,SS,,244
2601811215,LUKE,OTT,Luke Ott,Messiah University,Middle Atlantic Conference Commonwealth,III,01/30/2026,02/06/2026,Active,2025-26,Baseball,467,56808,2833176,Luke Ott,100.0,team+fullname,HIGH,LF,Sr,467
2109331377,COLE,MOORE,Cole Moore,Lafayette College,Patriot League,I,01/26/2026,02/05/2026,Active,2025-26,Baseball,384,69069,2962368,Cole Moore,100.0,team+fullname,HIGH,P,,384
2303809105,CONNOR,HILLIER,Connor Hillier,Barton College,Conference Carolinas,II,12/31/2025,02/05/2026,Matriculated,2025-26,Baseball,59,104636,3102723,Connor Hillier,100.0,broad_lastresort,HIGH,RF,So,847
2511773056,TORIS,BOLDEN,Toris Bolden,Eureka College,St. Louis Intercollegiate Athletic Conference,III,11/19/2025,02/04/2026,Active,2025-26,Baseball,249,132673,3235203,Toris Bolden,100.0,human_override,HIGH,DH,Fr,391
2107278965,PETER,DUBIE,Peter Dubie,Brown University,The Ivy League,I,10/01/2025,02/04/2026,Signed,2025-26,Baseball,96,51452,2797967,Peter Dubie,100.0,team+lastname,HIGH,P,Sr,96
2110359911,TYLER,GIORDANO,Tyler Giordano,Wagner College,Northeast Conference,I,12/01/2025,02/03/2026,Active,2025-26,Baseball,863,63460,,Tyler Giordano,100.0,broad_lastresort,HIGH,,,675
2312180080,COLLIN,MCCAFFREY,Collin Mccaffrey,Erskine College,Conference Carolinas,II,11/03/2025,02/03/2026,Matriculated,2025-26,Baseball,247,150400,3261897,Collin McCaffrey,100.0,broad_lastresort,HIGH,p,,23
1909696283,ROBERT,DORN,Robert Dorn,Lafayette College,Patriot League,I,02/02/2026,02/03/2026,Active,2025-26,Baseball,384,61774,2833238,Rob Dorn,92.0,team+lastname,MEDIUM,P,Jr,384
2209662887,KYLE,BINDER,Kyle Binder,Erskine College,Conference Carolinas,II,10/16/2025,02/03/2026,Matriculated,2025-26,Baseball,247,138532,3240140,Kyle Binder,100.0,broad_lastresort,HIGH,P,Fr,902
2506650610,SETH,NELSON,Seth Nelson,"Concordia University, St. Paul",Northern Sun Intercollegiate Conference,II,12/03/2025,02/02/2026,Matriculated,2025-26,Baseball,180,6559,2469618,Seth Nelson,100.0,broad_lastresort,HIGH,DH,,174
2109319120,ARTHUR,RUFF,Arthur Ruff,University of Texas at Dallas,Lone Star Conference,II,11/14/2025,02/02/2026,Matriculated,2025-26,Baseball,787,72290,2965295,Arthur Ruff,100.0,team+lastname,HIGH,P,,787
2108286231,MICAH,HENRYHAND,Micah Henryhand,LeMoyne-Owen College,Southern Intercol. Ath. Conf.,II,12/18/2025,02/02/2026,Matriculated,2025-26,Baseball,399,104662,3107337,Micah Henryhand,100.0,broad_lastresort,HIGH,2B,Fr,391
2103126468,DREW,COSTELLO,Drew Costello,West Chester University of Pennsylvania,Pennsylvania State Athletic Conference,II,10/03/2025,02/02/2026,Matriculated,2025-26,Baseball,882,121124,3118304,Drew Costello,100.0,broad_lastresort,HIGH,P,So,380
2601813247,XANDER,VELEZ,Xander Velez,"University of Pittsburgh, Greensburg",Allegheny Mountain Collegiate Conference,III,02/02/2026,02/02/2026,Active,2025-26,Baseball,611,71708,2973703,Xander Velez,100.0,broad_lastresort,HIGH,P,Jr,83
2105167417,JOHN,ANTONELLI,John Antonelli,Wheeling University,Mountain East Conference,II,11/26/2025,02/01/2026,Active,2025-26,Baseball,902,130748,3234051,Johnny Antonelli,93.3,broad_lastresort,MEDIUM,C,Jr,281
2405296630,DYLAN,DARNALL,Dylan Darnall,University of Central Oklahoma,Mid-America Intercollegiate Athletics Association,II,10/14/2025,02/01/2026,Matriculated,2025-26,Baseball,139,104208,3107288,Dylan Darnall,100.0,broad_lastresort,HIGH,1B,Sr,579
2408379030,MATTHEW,BOLINGER,Matthew Bolinger,University of Central Oklahoma,Mid-America Intercollegiate Athletics Association,II,12/24/2025,01/31/2026,Active,2025-26,Baseball,139,146576,3250829,Matt Bolinger,89.7,broad_lastresort+confirmed,HIGH,C,Jr,652
2601813984,CODY,WHITE,Cody White,U.S. Merchant Marine Academy,Skyline Conference,III,01/30/2026,01/31/2026,Active,2025-26,Baseball,,46831,2668827,Cody White,100.0,broad_lastresort,HIGH,P,,715
2207609947,ETHAN,EVANS,Ethan Evans,"University of Massachusetts, Amherst",Mid-American Conference,I,12/03/2025,01/30/2026,Matriculated,2025-26,Baseball,452,129387,3232960,Ethan Evans,100.0,broad_lastresort,HIGH,P,Fr,175
2412474635,JASON,PRUDENTE,Jason Prudente,Shepherd University,Pennsylvania State Athletic Conference,II,11/20/2025,01/29/2026,Active,2025-26,Baseball,699,78365,2985892,Jason Prudente,100.0,broad_lastresort,HIGH,INF,,376
2408378091,RYAN,REYNOLDS,Ryan Reynolds,Drew University,Landmark Conference,III,10/22/2025,01/29/2026,Active,2025-26,Baseball,214,124158,3116815,Ryan Reynolds,100.0,team+lastname,HIGH,P,,214
2211713509,ENRIQUE,BARRAZA,Enrique Barraza,Thomas Jefferson University,Central Atlantic Collegiate Conference,II,12/29/2025,01/29/2026,Matriculated,2025-26,Baseball,359,104763,3105137,Enrique Barraza,100.0,broad_lastresort,HIGH,C,,733
2310148079,YAZIEL,ROLON,Yaziel Rolon,Gardner-Webb University,Big South Conference,I,01/08/2026,01/28/2026,Matriculated,2025-26,Baseball,286,129705,3235060,Yaziel Rolon,100.0,broad_lastresort,HIGH,RF,So,199
2306930798,CONNER,SEELEY,Conner Seeley,University of Massachusetts Boston,Little East Conference,III,11/25/2025,01/28/2026,Matriculated,2025-26,Baseball,821,76068,2954855,Connor Seeley,92.3,broad_lastresort,MEDIUM,DH,Jr,680
2310133970,HUNTER,JONES,Hunter Jones,Ashland University,Great Midwest Athletic Conference,II,11/25/2025,01/28/2026,Matriculated,2025-26,Baseball,41,17033,2324282,Hunter Jones,100.0,broad_lastresort,HIGH,OF,,444
2210703543,ANTONIO,FUSCO,Antonio Fusco,Springfield College,New England Women's and Men's Athletic Conference,III,09/18/2025,01/28/2026,Matriculated,2025-26,Baseball,734,76134,2978389,Antonio Fusco,100.0,broad_lastresort,HIGH,P,Jr,42
2601811906,CHRISTIAN,CORONA,Christian Corona,Belhaven University,Collegiate Conference of the South,III,01/28/2026,01/28/2026,Active,2025-26,Baseball,63,127774,3233426,Christian Corona,100.0,team+fullname,HIGH,P,Sr,63
2110354996,BRANDON,LARSON,Brandon Larson,Stanford University,Atlantic Coast Conference,I,01/28/2026,01/28/2026,Active,2025-26,Baseball,753,61572,2827856,Brandon Larson,100.0,team+lastname,HIGH,DH,,753
2410445740,LANDON,GILLILAND,Landon Gilliland,William Jewell College,Great Lakes Valley Conference,II,10/28/2025,01/27/2026,Matriculated,2025-26,Baseball,911,134636,3226791,Landon Gilliland,100.0,broad_lastresort,HIGH,P,Jr,557
2102106530,MICHAEL,SMOSNA,Michael Smosna,West Virginia University,Big 12 Conference,I,12/05/2025,01/27/2026,Matriculated,2025-26,Baseball,888,56652,2824209,Michael Smosna,100.0,broad_lastresort,HIGH,C,Sr,138
2204545537,RYKER,EDWARDS,Ryker Edwards,Louisiana Tech University,Conference USA,I,12/01/2025,01/27/2026,Matriculated,2025-26,Baseball,420,128849,3217649,Ryker Edwards,100.0,broad_lastresort,HIGH,CF,Jr,138
2301752355,TAYLOR,HARRIS,Taylor Harris,University of North Carolina at Pembroke,Conference Carolinas|Conference Carolinas,II,12/05/2025,01/27/2026,Active,2025-26,Baseball|Football,828,102951,3091053,Taylor Harris,100.0,team+fullname,HIGH,P,,828
2207616137,RYAN,OTT,Ryan Ott,Arkansas Tech University,Great American Conference,II,11/07/2025,01/27/2026,Matriculated,2025-26,Baseball,38,103381,3099573,Ryan Ott,100.0,broad_lastresort,HIGH,P,So,728
2509715244,ALEXANDER,NASH,Alexander Nash,Allegheny College,Presidents' Athletic Conference,III,09/19/2025,01/27/2026,Matriculated,2025-26,Baseball,19,121477,3109999,Alex Nash,92.0,team+lastname,MEDIUM,P,,19
2601797444,CADE,BECKER,Cade Becker,Westminster College (Missouri),St. Louis Intercollegiate Athletic Conference,III,01/08/2026,01/27/2026,Matriculated,2025-26,Baseball,898,136461,3239188,Cade Becker,100.0,human_override,HIGH,P,Jr,728
2310136138,KRISTOPHER,SKEEN,Kristopher Skeen,West Liberty University,Mountain East Conference,II,11/06/2025,01/26/2026,Matriculated,2025-26,Baseball,885,118151,3111367,Kristopher Skeen,100.0,broad_lastresort,HIGH,P,So,273
2311152821,JASON,COX JR,Jason Cox Jr,Miles College,Southern Intercol. Ath. Conf.,II,12/08/2025,01/26/2026,Matriculated,2025-26,Baseball,475,129134,3241394,Jason Cox Jr.,96.0,broad_lastresort,HIGH,3B,Fr,157
2101984985,DYLAN,ROHER,Dylan Roher,Winona State University,Northern Sun Intercollegiate Conference,II,01/26/2026,01/26/2026,Active,2025-26,Baseball,918,73042,2955843,Dylan Roher,100.0,team+lastname,HIGH,P,Sr,918
2402211604,JAYDEN,CLARK,Jayden Clark,Coppin State University,Northeast Conference,I,12/08/2025,01/24/2026,Active,2025-26,Baseball,181,65816,2952100,Jayden Clark,100.0,broad_lastresort,HIGH,DH,,373
2012980501,MICHAEL,SINGLETON,Michael Singleton,George Fox University,Northwest Conference,III,10/20/2025,01/24/2026,Active,2025-26,Baseball,288,54180,2809462,Michael Singleton,100.0,team+lastname,HIGH,P,Sr,288
2201425948,SHELBY,ANDERS,Shelby Anders,Harding University,Great American Conference,II,12/10/2025,01/24/2026,Active,2025-26,Baseball,315,139528,3241548,Shelby Anders,100.0,broad_lastresort,HIGH,2B,Jr,33
2108301663,GUNNETT,CARLSON,Gunnett Carlson,Rice University,American Conference,I,12/09/2025,01/23/2026,Matriculated,2025-26,Baseball,643,53866,2797429,Gunnett Carlson,100.0,broad_lastresort,HIGH,DH,Sr,772
2004848257,CONNOR,WAITING,Connor Waiting,Canisius University,Metro Atlantic Athletic Conference,I,12/01/2025,01/23/2026,Matriculated,2025-26,Baseball,121,120670,3095313,Connor Waiting,100.0,broad_lastresort,HIGH,DH,Jr,631
2311152151,YOAN,FELIZ,Yoan Feliz,Felician University,Central Atlantic Collegiate Conference,II,12/04/2025,01/23/2026,Matriculated,2025-26,Baseball,256,117633,3109374,Yoan Feliz,100.0,broad_lastresort,HIGH,1B,So,526
2004840761,IAN,MOORE,Ian Moore,University of West Georgia,Atlantic Sun Conference,I,12/01/2025,01/22/2026,Active,2025-26,Baseball,884,120262,3104788,Ian Moore,100.0,team+fullname,HIGH,P,,884
2110361775,ETHAN,FIRESTEIN,Ethan Firestein,Bucknell University,Patriot League,I,10/09/2025,01/22/2026,Active,2025-26,Baseball,98,51472,2812247,Ethan Firestein,100.0,team+lastname,HIGH,P,Sr,98
2209672792,CHAD,FALCON,Chad Falcon,University at Albany,America East Conference,I,12/05/2025,01/22/2026,Matriculated,2025-26,Baseball,806,67593,2972707,Chad Falcon,100.0,broad_lastresort,HIGH,P,,740
2107281356,TY,LUNDEEN,Ty Lundeen,Gustavus Adolphus College,Minnesota Intercollegiate Athletic Conference,III,12/28/2025,01/21/2026,Active,2025-26,Baseball,309,103069,2978434,Ty Lundeen,100.0,team+lastname,HIGH,LF,,309
2309122120,VAUGHN,NECKAR,Vaughn Neckar,University of Oklahoma,Southeastern Conference,I,12/04/2025,01/21/2026,Matriculated,2025-26,Baseball,580,135342,3242043,Vaughn Neckar,100.0,broad_lastresort,HIGH,P,Fr,617
2411448637,COLLIN,DENTON,Collin Denton,Saint Peter's University,Metro Atlantic Athletic Conference,I,12/02/2025,01/21/2026,Matriculated,2025-26,Baseball,675,148115,3253971,Collin Denton,100.0,broad_lastresort,HIGH,P,Fr,658
2411460579,KYLE,LAMANTEER,Kyle Lamanteer,Rider University,Metro Atlantic Athletic Conference,I,12/01/2025,01/21/2026,Active,2025-26,Baseball,645,148119,3253977,Kyle Lamanteer,100.0,broad_lastresort,HIGH,SS,Fr,658
2502508853,MACEN,PROBITION,Macen Probition,West Chester University of Pennsylvania,Pennsylvania State Athletic Conference,II,11/18/2025,01/21/2026,Matriculated,2025-26,Baseball,882,137197,3238749,Macen Probition,100.0,broad_lastresort,HIGH,P,Fr,763
2309109154,TYLER,RUETE,Tyler Ruete,Salem University (West Virginia),Independent,II,01/06/2026,01/21/2026,Active,2025-26,Baseball,678,135825,3223281,Tyler Ruete,100.0,broad_lastresort,HIGH,DH,Fr,955
1902412134,REUBEN,COSTIN,Reuben Costin,Delaware Valley University,Middle Atlantic Conference Freedom,III,01/21/2026,01/21/2026,Active,2025-26,Baseball,206,75557,2971130,Reuben Costin,100.0,team+lastname,HIGH,P,Sr,206
2201411092,JUSTIN,BONITO,Justin Bonito,Drew University,Landmark Conference,III,10/20/2025,01/21/2026,Active,2025-26,Baseball,214,72424,2972084,Justin Bonito,100.0,team+lastname,HIGH,P,,214
2102114460,MICHAEL,MYRO,Michael Myro,Bucknell University,Patriot League,I,01/20/2026,01/20/2026,Active,2025-26,Baseball,98,51475,2835690,Mikey Myro,92.0,team+lastname,MEDIUM,P,Sr,98
2309103284,JAYLON,RICHARDSON,Jaylon Richardson,"University of Massachusetts, Amherst",Mid-American Conference,I,12/05/2025,01/20/2026,Matriculated,2025-26,Baseball,452,126834,,Jaylon Richardson,100.0,team+lastname,HIGH,P,,452
2209676870,ANDREW,SAVAGE,Andrew Savage,Pepperdine University,West Coast Conference,I,10/01/2025,01/20/2026,Matriculated,2025-26,Baseball,607,68403,2945465,Andrew Savage,100.0,broad_lastresort,HIGH,1B,Sr,719
2504564125,JOSEPH,GALEOTAFIORE,Joseph Galeotafiore,Post University,Central Atlantic Collegiate Conference|Northeast 10 Conference,II,11/25/2025,01/20/2026,Matriculated,2025-26,Baseball|Football,620,132014,3234906,Joe Galeotafiore,91.4,broad_lastresort,MEDIUM,SS,Fr,368
2002811763,CONNOR,COX,Connor Cox,Quincy University,Great Lakes Valley Conference,II,12/05/2025,01/20/2026,Active,2025-26,Baseball,632,71478,2971091,Connor Cox,100.0,team+lastname,HIGH,P,,632
2405292732,GREG,MINNICK,Greg Minnick,Texas Tech University,Big 12 Conference,I,12/01/2025,01/20/2026,Matriculated,2025-26,Baseball,786,135179,3230846,Greg Minnick,100.0,broad_lastresort,HIGH,P,Fr,601
2201424834,BRAYDEN,GUM,Brayden Gum,Missouri State University,Conference USA,I,12/01/2025,01/17/2026,Active,2025-26,Baseball,492,131779,3232667,Brayden Gum,100.0,broad_lastresort,HIGH,P,So,818
2306917128,DYLAN,MARTINS,Dylan Martins,Nichols College,Conference of New England,III,11/25/2025,01/17/2026,Active,2025-26,Baseball,538,73246,2963520,Dylan Martins,100.0,team+lastname,HIGH,DH,,538
2308975786,MICHAEL,MERCHANT,Michael Merchant,"Rutgers, The State University of New Jersey, New Brunswick",Big Ten Conference,I,12/01/2025,01/16/2026,Matriculated,2025-26,Baseball,660,147490,3253017,Michael Merchant,100.0,broad_lastresort,HIGH,P,Fr,681
2206580121,LANDON,CAMPBELL,Landon Campbell,Eastern Kentucky University,Atlantic Sun Conference,I,12/09/2025,01/16/2026,Active,2025-26,Baseball,228,118692,3118131,Landen Campbell,93.3,broad_lastresort,MEDIUM,P,,541
2510757920,SHANE,MCKENNA,Shane Mckenna,Denison University,North Coast Athletic Conference,III,11/04/2025,01/15/2026,Matriculated,2025-26,Baseball,208,147096,3253534,Shane McKenna,100.0,broad_lastresort,HIGH,P,Fr,570
2507679598,AIDEN,BECKER,Aiden Becker,Cameron University,Lone Star Conference,II,12/02/2025,01/14/2026,Matriculated,2025-26,Baseball,119,47511,2661720,Aidan Becker,91.7,broad_lastresort,MEDIUM,P,,763
2208651892,DYLAN,OMALLEY,Dylan Omalley,Trinity College (Connecticut),New England Small College Athletic Conference,III,12/04/2025,01/14/2026,Active,2025-26,Baseball,797,78253,,Dylan Omalley,100.0,broad_lastresort,HIGH,,,910
2208632994,LEGEND,FUGETT,Legend Fugett,Southeastern Oklahoma State University,Great American Conference,II,12/03/2025,01/14/2026,Active,2025-26,Baseball,715,77552,2985904,Legend Fugett,100.0,broad_lastresort,HIGH,3B,,621
2206586954,CHRISTIAN,TREJO,Christian Trejo,Chaminade University,Pacific West Conference,II,12/01/2025,01/14/2026,Matriculated,2025-26,Baseball,952,13238,2154518,Cristian Trejo,96.6,broad_lastresort,HIGH,INF,,346
2206579639,MATTHEW,PALMATEER,Matthew Palmateer,Pacific University (Oregon),Northwest Conference,III,01/14/2026,01/14/2026,Active,2025-26,Baseball,596,58614,2811872,Matthew Palmateer,100.0,team+lastname,HIGH,P,Sr,596
2305915120,THEODORE,DIMITRIOU,Theodore Dimitriou,Suffolk University,Conference of New England,III,01/13/2026,01/14/2026,Active,2025-26,Baseball,762,50884,2830389,TJ Dimitrou,69.0,team+lastname_diff_first+confirmed,HIGH,P,Sr,762
2311166326,SOLOMON,DENMARK,Solomon Denmark,Rosemont College,United East Conference,III,01/13/2026,01/13/2026,Active,2025-26,Baseball,657,126417,,Solomon Denmark,100.0,team+fullname,HIGH,UT,,657
2407353555,JOSEPH,BENTIVEGNA,Joseph Bentivegna,Rosemont College,United East Conference,III,01/13/2026,01/13/2026,Active,2025-26,Baseball,657,148103,3254323,Joe Bentivegna,92.0,team+lastname,MEDIUM,SS,So,657
2408378462,GARY,KROLL,Gary Kroll,Rosemont College,United East Conference,III,01/13/2026,01/13/2026,Active,2025-26,Baseball,657,126092,,Gary Kroll,100.0,team+fullname,HIGH,,,657
2412472353,ISAAC,BUGMAN,Isaac Bugman,Rosemont College,United East Conference,III,01/13/2026,01/13/2026,Active,2025-26,Baseball,657,125879,3116326,Isaac Bugman,100.0,team+lastname,HIGH,3B,So,657
2302783864,ANTHONY,CANTORE,Anthony Cantore,Anderson University (South Carolina),South Atlantic Conference,II,01/12/2026,01/13/2026,Active,2025-26,Baseball,26,99730,3084515,AJ Cantore,72.0,team+lastname_diff_first+confirmed,HIGH,P,,26
2507673571,YASSINE,ZEKKARIA,Yassine Zekkaria,Rosemont College,United East Conference,III,01/13/2026,01/13/2026,Active,2025-26,Baseball,657,148110,3254333,Yassine Zekkaria,100.0,team+lastname,HIGH,RF,Fr,657
2310133880,ANDREW,FUREY,Andrew Furey,Florida Southern College,Sunshine State Conference,II,12/05/2025,01/13/2026,Active,2025-26,Baseball,263,99822,3084475,Andrew Furey,100.0,team+lastname,HIGH,P,,263
2507675434,CAIDEN,SPINELLI,Caiden Spinelli,Rosemont College,United East Conference,III,01/12/2026,01/12/2026,Active,2025-26,Baseball,657,148108,3254330,Caiden Spinelli,100.0,team+lastname,HIGH,LF,Fr,657
2303802075,TAHJ,WILSON,Tahj Wilson,Rosemont College,United East Conference,III,01/12/2026,01/12/2026,Active,2025-26,Baseball,657,148109,3254332,Tahj Wilson,100.0,team+lastname,HIGH,1B,Fr,657
2311162672,TERRELL,ROBSINON,Terrell Robsinon,Rosemont College,United East Conference,III,01/12/2026,01/12/2026,Active,2025-26,Baseball,657,148106,3254328,Terrell Robinson,93.8,team+lastname,MEDIUM,2B,Fr,657
2507673745,THOMAS,HOLTON,Thomas Holton,Rosemont College,United East Conference,III,01/12/2026,01/12/2026,Active,2025-26,Baseball,657,148104,3254326,Thomas Holton,100.0,team+lastname,HIGH,C,Fr,657
2202437204,MICHAEL,LEWIS,Michael Lewis,Swarthmore College,Centennial Conference,III,11/20/2025,01/12/2026,Matriculated,2025-26,Baseball,771,73963,2967968,Michael Lewis,100.0,broad_lastresort,HIGH,P,Jr,871
2301763313,KELLAN,WU,Kellan Wu,New Mexico Highlands University,Rocky Mountain Athletic Conference,II,12/02/2025,01/12/2026,Matriculated,2025-26,Baseball,521,138530,3241705,Kellan Wu,100.0,broad_lastresort,HIGH,INF,Fr,900
2512785991,BRADYN,JARVIS,Bradyn Jarvis,Mount Aloysius College,Allegheny Mountain Collegiate Conference,III,12/11/2025,01/12/2026,Matriculated,2025-26,Baseball,507,135322,3237674,Bradyn Jarvis,100.0,broad_lastresort,HIGH,P,Fr,612
2210693415,THOMAS,IAQUINTO,Thomas Iaquinto,"Fairleigh Dickinson University, Metropolitan Campus",Northeast Conference,I,12/01/2025,01/10/2026,Active,2025-26,Baseball,254,71120,2951436,Thomas Iaquinto,100.0,broad_lastresort,HIGH,CF,Jr,256
