ncaa_id,first_name,last_name,portal_name,institution,conference,division,transfer_date,update_date,status,year,sport,team_id,player_id_64a,player_id_ncaa_stats,matched_name,match_score,match_method,confidence,position,class_year,player_csv_team_id,hitting_sum,pitching_sum,has_hitting,has_pitching,hitting_sum_f,pitching_sum_f,hitting_rank,pitching_rank,stat_percentile,twp,conf_adjust,hs_adjust,mlb_adjust,fielding_rank,prod_term,sixty_four_rating_portal_player,portal_rank
2109320357,MATTHEW,EVANS,Matthew Evans,Texas A&M University-Corpus Christi,Southland Conference,I,06/01/2026,06/25/2026,Signed,2025-26,Baseball,1,67325,2971871,Matt Evans,92.0,team+lastname+confirmed,HIGH,LF,Jr,1,0.316242,0.0,True,False,0.316242,0.0,0.4079,0.0,0.4079,0.0,0.125805,0.009897,0.0,0.0,0.16175,0.7054,2298
2504554550,REID,HARTMANN,Reid Hartmann,Lamar University,Southland Conference,I,06/03/2026,06/25/2026,Active,2025-26,Baseball,388,132253,3223071,Max Hartmann,72.0,team+lastname_diff_first+confirmed,HIGH,P,Jr,388,0.0,0.298594,False,True,0.0,0.298594,0.0,0.4079,0.4079,0.0,0.125805,0.0,0.0,0.0,0.1716,0.7053,2299
2109324122,CHARLES,BAUER,Charles Bauer,The Ohio State University,Big Ten Conference,I,06/01/2026,06/05/2026,Active,2025-26,Baseball,576,100852,3090961,Douglas Bauer,100.0,human_override,HIGH,P,Sr,576,0.0,0.438392,False,True,0.0,0.438392,0.0,0.5244,0.5244,0.0,0.180322,0.0,0.0,0.0,0.0,0.7047,2300
2101987336,PAYTON,DIXON,Payton Dixon,"University of Nevada, Reno",Mountain West Conference,I,06/01/2026,06/06/2026,Signed,2025-26,Baseball,527,134114,3100762,Payton Dixon,100.0,team+lastname,HIGH,P,So,527,0.0,0.304306,False,True,0.0,0.304306,0.0,0.4127,0.4127,0.0,0.123386,0.0,0.0,0.0,0.16835,0.7044,2301
2606951102,JACOB,MILLER,Jacob Miller,Wilkes University,Landmark Conference,III,06/06/2026,06/06/2026,Active,2025-26,Baseball,908,138639,3245203,Jake Miller,92.0,team+lastname+confirmed,HIGH,OF,Fr,908,0.377486,0.174264,True,True,0.377486,0.174264,0.4449,0.2812,0.4449,0.028120000000000003,0.00483,0.0,0.0,0.0,0.226475,0.7043,2302
2204539986,NICO,RODRIGUEZ,Nico Rodriguez,Wichita State University,American Conference,I,06/01/2026,07/24/2026,Signed,2025-26,Baseball,906,138612,3220550,Nico Rodriguez,100.0,team+lastname,HIGH,2B,Fr,906,0.387501,0.0,True,False,0.387501,0.0,0.4487,0.0,0.4487,0.0,0.137902,0.0,0.0,0.0,0.11745,0.7041,2303
2411457023,RYAN,ORTEGA,Ryan Ortega,College of Staten Island,East Coast Conference,II,05/06/2026,05/06/2026,Active,2025-26,Baseball,755,136953,3223656,Ryan Ortega,100.0,team+lastname,HIGH,C,Fr,755,0.387498,0.0,True,False,0.387498,0.0,0.4483,0.0,0.4483,0.0,0.041122,0.0,0.0,0.043,0.171675,0.7041,2304
2605907914,DARRION,WESLEY,Darrion Wesley,North Central University,Upper Midwest Athletic Conference,III,05/05/2026,07/22/2026,Signed,2025-26,Baseball,545,147095,3253749,Darrion Wesley,100.0,team+lastname,HIGH,1B,Fr,545,0.438884,0.471249,True,True,0.438884,0.471249,0.4802,0.5464,0.5464,0.04802000000000001,-0.060497,0.0,0.0,0.0,0.1701,0.704,2305
2306933351,MADDOX,MORENO,Maddox Moreno,University of the Pacific,West Coast Conference,I,06/01/2026,06/02/2026,Active,2025-26,Baseball,595,135093,3219876,Maddox Moreno,100.0,team+lastname,HIGH,P,Fr,595,0.0,0.292317,False,True,0.0,0.292317,0.0,0.4045,0.4045,0.0,0.108868,0.0,0.0,0.0,0.19045,0.7038,2306
2302789453,GIANLUCA,LOGAN,Gianluca Logan,Utica University,Empire 8,III,05/14/2026,05/14/2026,Active,2025-26,Baseball,844,123910,3101259,Luca Logan,58.3,team+lastname_diff_first+confirmed,HIGH,DH,So,844,0.604181,0.0,True,False,0.604181,0.0,0.5678,0.0,0.5678,0.0,-0.033882,0.0,0.0,0.0,0.169775,0.7037,2307
