year,sport,snapshot_date,is_selection,rank,yearId,name,w,l,wp,owp,oowp,rpi
2024,baseball,2024-03-04,False,231.0,574189,Rider,1,6,0.23636,0.55952,0.39407,0.43737
2024,baseball,2024-03-04,False,8.0,574190,Rutgers,8,2,0.88136,0.59881,0.55413,0.65828
2024,baseball,2024-03-04,False,292.0,574222,SFA,3,11,0.16031,0.4,0.47169,0.358
2024,baseball,2024-03-04,False,279.0,574215,SIUE,2,10,0.17544,0.49051,0.34905,0.37638
2024,baseball,2024-03-04,False,218.0,574029,Sacramento St.,5,6,0.3271,0.49784,0.48408,0.45171
2024,baseball,2024-03-04,False,232.0,574191,Sacred Heart,1,8,0.18841,0.59571,0.35782,0.43441
2024,baseball,2024-03-04,False,147.0,574194,Saint Joseph's,4,4,0.5,0.52076,0.47778,0.50483
2024,baseball,2024-03-04,False,48.0,574195,Saint Louis,10,1,0.88496,0.42778,0.59199,0.58313
2024,baseball,2024-03-04,False,178.0,574196,Saint Mary's (CA),8,3,0.69159,0.31818,0.58569,0.47841
2024,baseball,2024-03-04,False,298.0,574197,Saint Peter's,4,7,0.51485,0.21465,0.46196,0.35153
2024,baseball,2024-03-04,False,171.0,574198,Sam Houston,8,4,0.54902,0.38308,0.61669,0.48297
2024,baseball,2024-03-04,False,108.0,574199,Samford,8,4,0.66667,0.43929,0.587,0.53306
2024,baseball,2024-03-04,False,56.0,574201,San Diego,5,5,0.51765,0.63568,0.51705,0.57651
2024,baseball,2024-03-04,False,180.0,574200,San Diego St.,4,7,0.31776,0.62538,0.34362,0.47804
2024,baseball,2024-03-04,False,299.0,574202,San Francisco,7,5,0.53509,0.10173,0.61053,0.33727
2024,baseball,2024-03-04,False,144.0,574203,San Jose St.,4,7,0.38202,0.61742,0.40751,0.50609
2024,baseball,2024-03-04,False,160.0,574204,Santa Clara,6,4,0.68182,0.3375,0.61745,0.49357
2024,baseball,2024-03-04,False,221.0,573981,Seattle U,4,8,0.38333,0.48957,0.43626,0.44968
2024,baseball,2024-03-04,False,64.0,574205,Seton Hall,7,3,0.76699,0.4425,0.60925,0.56531
2024,baseball,2024-03-04,False,294.0,574206,Siena,0,9,0.0,0.54167,0.3393,0.35566
2024,baseball,2024-03-04,False,60.0,574207,South Alabama,10,2,0.72917,0.52704,0.49537,0.56966
2024,baseball,2024-03-04,False,29.0,574208,South Carolina,8,3,0.65116,0.62001,0.53932,0.60763
2024,baseball,2024-03-04,False,213.0,574209,South Dakota St.,6,6,0.65,0.35119,0.47496,0.45684
2024,baseball,2024-03-04,False,109.0,574210,South Fla.,5,5,0.46591,0.56167,0.54105,0.53257
2024,baseball,2024-03-04,False,179.0,574211,Southeast Mo. St.,6,7,0.39669,0.50632,0.50405,0.47835
2024,baseball,2024-03-04,False,20.0,574212,Southeastern La.,8,4,0.67544,0.65721,0.52062,0.62762
2024,baseball,2024-03-04,False,167.0,574213,Southern California,2,9,0.13084,0.71074,0.40868,0.49025
2024,baseball,2024-03-04,False,91.0,574214,Southern Ill.,6,5,0.58407,0.55572,0.48599,0.54537
2024,baseball,2024-03-04,False,233.0,574232,Southern Ind.,4,7,0.27723,0.47727,0.50423,0.434
2024,baseball,2024-03-04,False,100.0,574216,Southern Miss.,8,4,0.55856,0.53611,0.5347,0.54137
2024,baseball,2024-03-04,False,240.0,574217,Southern U.,3,7,0.28723,0.50679,0.4098,0.42765
2024,baseball,2024-03-04,False,122.0,574192,St. Bonaventure,3,7,0.44318,0.65774,0.33047,0.52228
2024,baseball,2024-03-04,False,19.0,574193,St. John's (NY),4,4,0.65,0.70104,0.46098,0.62827
2024,baseball,2024-03-04,False,120.0,573909,St. Thomas (MN),5,6,0.54867,0.52273,0.49615,0.52257
2024,baseball,2024-03-04,False,155.0,574221,Stanford,6,5,0.48,0.48409,0.54332,0.49787
2024,baseball,2024-03-04,False,170.0,574223,Stetson,8,4,0.51852,0.42894,0.56395,0.48508
2024,baseball,2024-03-04,False,228.0,574233,Stonehill,3,4,0.58209,0.34184,0.509,0.44369
2024,baseball,2024-03-04,False,59.0,574224,Stony Brook,4,7,0.42991,0.70065,0.4478,0.56975
2024,baseball,2024-03-04,False,4.0,573914,TCU,12,0,1.0,0.54061,0.6105,0.67293
2024,baseball,2024-03-04,False,75.0,573910,Tarleton St.,9,4,0.75652,0.42269,0.6346,0.55913
2024,baseball,2024-03-04,False,79.0,574226,Tennessee,11,1,0.89247,0.37643,0.58062,0.55649
2024,baseball,2024-03-04,False,265.0,574225,Tennessee Tech,6,5,0.42478,0.30803,0.56339,0.40106
2024,baseball,2024-03-04,False,70.0,573918,Texas,7,4,0.53261,0.58308,0.55379,0.56314
2024,baseball,2024-03-04,False,11.0,573913,Texas A&M,11,0,1.0,0.46107,0.68621,0.65209
2024,baseball,2024-03-04,False,184.0,573915,Texas Southern,4,9,0.34,0.54549,0.47241,0.47585
2024,baseball,2024-03-04,False,73.0,574219,Texas St.,7,4,0.61053,0.55537,0.52028,0.56039
2024,baseball,2024-03-04,False,36.0,573916,Texas Tech,9,2,0.78947,0.51703,0.57461,0.59954
2024,baseball,2024-03-04,False,146.0,574042,The Citadel,9,2,0.72632,0.29582,0.70455,0.50562
2024,baseball,2024-03-04,False,175.0,573920,Toledo,4,7,0.51485,0.4697,0.46691,0.48029
2024,baseball,2024-03-04,False,246.0,573921,Towson,1,10,0.12048,0.59434,0.38465,0.42345
2024,baseball,2024-03-04,False,196.0,573922,Troy,10,3,0.75229,0.25641,0.61108,0.46905
2024,baseball,2024-03-04,False,95.0,573923,Tulane,7,4,0.48515,0.57554,0.53566,0.54297
2024,baseball,2024-03-04,False,114.0,573999,UAB,5,6,0.41593,0.55689,0.58255,0.52806
2024,baseball,2024-03-04,False,266.0,574000,UAlbany,0,6,0.0,0.65873,0.28644,0.40097
2024,baseball,2024-03-04,False,157.0,574032,UC Davis,6,5,0.50526,0.49423,0.4889,0.49565
2024,baseball,2024-03-04,False,5.0,574033,UC Irvine,9,0,1.0,0.53886,0.61275,0.67262
2024,baseball,2024-03-04,False,220.0,574035,UC Riverside,6,6,0.42105,0.39365,0.59113,0.44987
2024,baseball,2024-03-04,False,126.0,574229,UC San Diego,9,3,0.65625,0.45581,0.51179,0.51992
2024,baseball,2024-03-04,False,33.0,574030,UC Santa Barbara,5,5,0.65,0.65032,0.46117,0.60295
2024,baseball,2024-03-04,False,12.0,574039,UCF,8,1,0.83951,0.63598,0.48251,0.64849
2024,baseball,2024-03-04,False,101.0,574034,UCLA,5,5,0.44304,0.61457,0.49165,0.54096
2024,baseball,2024-03-04,False,55.0,574046,UConn,3,6,0.44444,0.69943,0.46468,0.577
2024,baseball,2024-03-04,False,71.0,574088,UIC,6,5,0.58879,0.59268,0.4765,0.56266
2024,baseball,2024-03-04,False,152.0,573984,UIW,8,4,0.64583,0.41111,0.53465,0.50068
2024,baseball,2024-03-04,False,141.0,574157,ULM,7,5,0.48413,0.5125,0.51778,0.50673
2024,baseball,2024-03-04,False,304.0,574117,UMBC,1,6,0.11475,0.30385,0.42394,0.2866
2024,baseball,2024-03-04,False,271.0,574119,UMES,0,9,0.0,0.63426,0.29936,0.39197
2024,baseball,2024-03-04,False,222.0,574111,UMass Lowell,3,7,0.44318,0.45893,0.43023,0.44782
2024,baseball,2024-03-04,False,198.0,574138,UNC Asheville,6,5,0.54545,0.38264,0.56122,0.46799
2024,baseball,2024-03-04,False,264.0,574141,UNC Greensboro,7,4,0.48515,0.27273,0.57444,0.40126
2024,baseball,2024-03-04,False,197.0,574142,UNCW,6,6,0.44444,0.41806,0.59193,0.46812
2024,baseball,2024-03-04,False,151.0,574145,UNLV,9,2,0.81308,0.32093,0.54945,0.5011
2024,baseball,2024-03-04,False,136.0,573986,USC Upstate,6,5,0.41584,0.54899,0.52889,0.51068
2024,baseball,2024-03-04,False,121.0,573917,UT Arlington,4,8,0.38333,0.60928,0.48753,0.52236
2024,baseball,2024-03-04,False,276.0,574227,UT Martin,5,7,0.3254,0.35133,0.49725,0.38133
2024,baseball,2024-03-04,False,234.0,574175,UTRGV,6,4,0.44681,0.35513,0.57267,0.43243
2024,baseball,2024-03-04,False,165.0,573919,UTSA,6,6,0.4359,0.49413,0.54002,0.49105
2024,baseball,2024-03-04,False,52.0,573947,Utah,9,2,0.88525,0.44486,0.54707,0.58051
2024,baseball,2024-03-04,False,252.0,573911,Utah Tech,1,11,0.05556,0.62083,0.38551,0.42068
2024,baseball,2024-03-04,False,128.0,573992,Utah Valley,3,8,0.34513,0.71015,0.30172,0.51679
2024,baseball,2024-03-04,False,96.0,573951,VCU,8,4,0.64583,0.52803,0.46628,0.54204
2024,baseball,2024-03-04,False,203.0,573952,VMI,6,7,0.42149,0.48135,0.46999,0.46355
2024,baseball,2024-03-04,False,87.0,573948,Valparaiso,4,6,0.53608,0.60913,0.43484,0.54729
2024,baseball,2024-03-04,False,118.0,573949,Vanderbilt,10,3,0.66949,0.45045,0.52204,0.52311
2024,baseball,2024-03-04,False,244.0,573950,Villanova,2,7,0.34667,0.4537,0.44369,0.42444
2024,baseball,2024-03-04,False,18.0,573954,Virginia,10,1,0.8587,0.5311,0.60376,0.63116
2024,baseball,2024-03-04,False,66.0,573953,Virginia Tech,8,3,0.73267,0.45884,0.60961,0.56499
2024,baseball,2024-03-04,False,161.0,573955,Wagner,0,10,0.0,0.825,0.3225,0.49312
2024,baseball,2024-03-04,False,16.0,573956,Wake Forest,10,1,0.91566,0.54141,0.5288,0.63182
2024,baseball,2024-03-04,False,123.0,573958,Washington,3,5,0.375,0.69791,0.31763,0.52211
2024,baseball,2024-03-04,False,163.0,573957,Washington St.,7,4,0.66364,0.34545,0.61172,0.49157
2024,baseball,2024-03-04,False,37.0,573959,West Virginia,7,6,0.66929,0.62271,0.47927,0.59849
2024,baseball,2024-03-04,False,205.0,573960,Western Caro.,4,7,0.29474,0.53182,0.49147,0.46246
2024,baseball,2024-03-04,False,116.0,573961,Western Ill.,3,6,0.43333,0.62963,0.41124,0.52596
2024,baseball,2024-03-04,False,194.0,573962,Western Ky.,8,5,0.5124,0.40611,0.5633,0.47198
2024,baseball,2024-03-04,False,172.0,573963,Western Mich.,6,5,0.59016,0.38182,0.57785,0.48291
2024,baseball,2024-03-04,False,63.0,573964,Wichita St.,7,3,0.72165,0.48083,0.58341,0.56668
2024,baseball,2024-03-04,False,204.0,573965,William & Mary,8,3,0.61386,0.33734,0.56292,0.46286
2024,baseball,2024-03-04,False,258.0,573966,Winthrop,5,7,0.30702,0.38896,0.55041,0.40884
2024,baseball,2024-03-04,False,182.0,573985,Wofford,9,2,0.75904,0.27023,0.60627,0.47644
2024,baseball,2024-03-04,False,238.0,573968,Wright St.,3,7,0.44318,0.39583,0.47735,0.42805
2024,baseball,2024-03-04,False,62.0,573969,Xavier,6,5,0.6729,0.52571,0.55042,0.56868
2024,baseball,2024-03-04,False,281.0,573970,Yale,0,6,0.0,0.53571,0.43193,0.37584
2024,baseball,2024-03-04,False,293.0,573971,Youngstown St.,0,9,0.0,0.52381,0.3762,0.35595
2024,baseball,2024-03-11,False,199.0,573989,A&M-Corpus Christi,9,9,0.44262,0.46017,0.51816,0.47028
2024,baseball,2024-03-11,False,136.0,573995,Abilene Christian,10,7,0.59494,0.46555,0.51415,0.51005
2024,baseball,2024-03-11,False,80.0,573924,Air Force,6,9,0.48936,0.62144,0.45172,0.54599
2024,baseball,2024-03-11,False,215.0,573912,Akron,3,11,0.25191,0.55118,0.47305,0.45683
2024,baseball,2024-03-11,False,18.0,573998,Alabama,15,1,0.92126,0.50811,0.53212,0.6174
2024,baseball,2024-03-11,False,284.0,573996,Alabama A&M,2,13,0.14815,0.46264,0.45875,0.38304
2024,baseball,2024-03-11,False,263.0,573997,Alabama St.,8,6,0.54198,0.27924,0.57625,0.41918
2024,baseball,2024-03-11,False,273.0,574001,Alcorn,0,10,0.0,0.60179,0.39915,0.40068
2024,baseball,2024-03-11,False,74.0,574002,App State,10,4,0.8,0.45068,0.50826,0.55241
2024,baseball,2024-03-11,False,70.0,574004,Arizona,7,7,0.53435,0.56675,0.56312,0.55774
2024,baseball,2024-03-11,False,73.0,574003,Arizona St.,7,8,0.36667,0.70424,0.44622,0.55534
2024,baseball,2024-03-11,False,286.0,573982,Ark.-Pine Bluff,7,8,0.33333,0.31364,0.56165,0.38056
2024,baseball,2024-03-11,False,1.0,574006,Arkansas,13,2,0.80833,0.70304,0.57821,0.69816
2024,baseball,2024-03-11,False,155.0,574005,Arkansas St.,11,5,0.65441,0.39351,0.54865,0.49752
2024,baseball,2024-03-11,False,138.0,573925,Army West Point,7,7,0.55245,0.49387,0.49705,0.50931
2024,baseball,2024-03-11,False,68.0,574008,Auburn,12,3,0.71429,0.48422,0.55222,0.55874
2024,baseball,2024-03-11,False,76.0,574009,Austin Peay,11,4,0.75887,0.46489,0.5099,0.54964
2024,baseball,2024-03-11,False,125.0,574018,BYU,7,7,0.56,0.48189,0.5228,0.51165
2024,baseball,2024-03-11,False,160.0,574010,Ball St.,10,6,0.65116,0.40805,0.51397,0.49531
2024,baseball,2024-03-11,False,177.0,574012,Baylor,4,11,0.19444,0.64261,0.45866,0.48458
2024,baseball,2024-03-11,False,277.0,574228,Bellarmine,1,12,0.12621,0.52314,0.39919,0.39292
2024,baseball,2024-03-11,False,91.0,573987,Belmont,9,7,0.50625,0.56346,0.51499,0.53704
2024,baseball,2024-03-11,False,282.0,574013,Bethune-Cookman,6,9,0.34043,0.33127,0.53605,0.38475
2024,baseball,2024-03-11,False,104.0,574014,Binghamton,4,9,0.4375,0.59615,0.49299,0.5307
2024,baseball,2024-03-11,False,43.0,574015,Boston College,7,6,0.65385,0.62303,0.47254,0.59311
2024,baseball,2024-03-11,False,102.0,574016,Bowling Green,5,7,0.57018,0.56006,0.44237,0.53317
2024,baseball,2024-03-11,False,267.0,574017,Bradley,3,11,0.3,0.4775,0.41252,0.41688
2024,baseball,2024-03-11,False,186.0,574019,Brown,4,6,0.55319,0.44615,0.46449,0.4775
2024,baseball,2024-03-11,False,232.0,574020,Bryant,5,7,0.42708,0.44828,0.45167,0.44383
2024,baseball,2024-03-11,False,226.0,574021,Bucknell,6,8,0.46552,0.40861,0.50992,0.44816
2024,baseball,2024-03-11,False,126.0,574022,Butler,6,7,0.56391,0.49817,0.485,0.51131
2024,baseball,2024-03-11,False,280.0,574024,CSU Bakersfield,3,13,0.12883,0.51176,0.4093,0.39041
2024,baseball,2024-03-11,False,86.0,574028,CSUN,9,6,0.61702,0.50337,0.53791,0.54042
2024,baseball,2024-03-11,False,193.0,574023,Cal Poly,6,8,0.32812,0.5261,0.52031,0.47516
2024,baseball,2024-03-11,False,112.0,574026,Cal St. Fullerton,7,7,0.45522,0.57249,0.49332,0.52338
2024,baseball,2024-03-11,False,53.0,574031,California,11,3,0.73451,0.49058,0.58361,0.57482
2024,baseball,2024-03-11,False,69.0,573994,California Baptist,11,5,0.62914,0.55927,0.48422,0.55798
2024,baseball,2024-03-11,False,24.0,574036,Campbell,11,4,0.68992,0.62138,0.50925,0.61048
2024,baseball,2024-03-11,False,119.0,574037,Canisius,5,7,0.57018,0.5245,0.44747,0.51666
2024,baseball,2024-03-11,False,88.0,573972,Central Ark.,7,10,0.36025,0.65947,0.47869,0.53947
2024,baseball,2024-03-11,False,260.0,574038,Central Conn. St.,2,4,0.48148,0.42666,0.35338,0.42204
2024,baseball,2024-03-11,False,271.0,574040,Central Mich.,3,14,0.27273,0.42801,0.48631,0.40376
2024,baseball,2024-03-11,False,206.0,574011,Charleston So.,7,9,0.35714,0.53985,0.42237,0.4648
2024,baseball,2024-03-11,False,67.0,574140,Charlotte,8,8,0.4026,0.65965,0.52238,0.56107
2024,baseball,2024-03-11,False,163.0,574041,Cincinnati,9,7,0.57692,0.4355,0.5291,0.49425
2024,baseball,2024-03-11,False,2.0,574043,Clemson,13,1,0.8785,0.67088,0.55228,0.69314
2024,baseball,2024-03-11,False,29.0,574044,Coastal Carolina,14,2,0.79032,0.54335,0.54014,0.60429
2024,baseball,2024-03-11,False,184.0,573974,Col. of Charleston,10,4,0.57377,0.38135,0.57776,0.47856
2024,baseball,2024-03-11,False,166.0,574045,Columbia,3,7,0.27632,0.60589,0.47531,0.49085
2024,baseball,2024-03-11,False,297.0,574047,Coppin St.,3,6,0.22581,0.35532,0.48249,0.35474
2024,baseball,2024-03-11,False,174.0,574048,Cornell,1,7,0.20968,0.65625,0.43335,0.48888
2024,baseball,2024-03-11,False,34.0,574049,Creighton,11,2,0.8189,0.55444,0.46994,0.59943
2024,baseball,2024-03-11,False,41.0,573975,DBU,13,2,0.81746,0.50225,0.55572,0.59442
2024,baseball,2024-03-11,False,272.0,574050,Dartmouth,0,5,0.0,0.58462,0.43971,0.40224
2024,baseball,2024-03-11,False,257.0,574051,Davidson,5,10,0.2381,0.48934,0.47868,0.42386
2024,baseball,2024-03-11,False,100.0,574052,Dayton,9,6,0.6,0.50321,0.5288,0.5338
2024,baseball,2024-03-11,False,239.0,574054,Delaware,8,6,0.55224,0.34029,0.52217,0.43875
2024,baseball,2024-03-11,False,304.0,574053,Delaware St.,1,10,0.10924,0.34157,0.48546,0.31946
2024,baseball,2024-03-11,False,8.0,574055,Duke,13,2,0.85185,0.57957,0.55799,0.64225
2024,baseball,2024-03-11,False,151.0,574057,ETSU,11,4,0.62602,0.38399,0.60244,0.49911
2024,baseball,2024-03-11,False,31.0,574056,East Carolina,10,4,0.728,0.56627,0.54969,0.60256
2024,baseball,2024-03-11,False,225.0,574058,Eastern Ill.,2,11,0.25243,0.57803,0.38552,0.4485
2024,baseball,2024-03-11,False,294.0,574059,Eastern Ky.,2,14,0.0875,0.45082,0.45969,0.36221
2024,baseball,2024-03-11,False,187.0,574060,Eastern Mich.,5,10,0.48148,0.47485,0.47594,0.47678
2024,baseball,2024-03-11,False,251.0,573976,Elon,7,8,0.37415,0.43924,0.46697,0.4299
2024,baseball,2024-03-11,False,154.0,574061,Evansville,7,8,0.51938,0.49306,0.48646,0.49799
2024,baseball,2024-03-11,False,274.0,574063,FDU,2,11,0.18349,0.52448,0.36362,0.39901
2024,baseball,2024-03-11,False,217.0,573991,FGCU,5,10,0.28472,0.52386,0.48633,0.45469
2024,baseball,2024-03-11,False,134.0,574066,FIU,9,7,0.46324,0.53785,0.50193,0.51022
2024,baseball,2024-03-11,False,252.0,574062,Fairfield,3,11,0.33621,0.43344,0.51011,0.4283
2024,baseball,2024-03-11,False,107.0,574065,Fla. Atlantic,8,6,0.5082,0.54813,0.50925,0.52843
2024,baseball,2024-03-11,False,49.0,574068,Florida,10,5,0.62411,0.60596,0.48742,0.58086
2024,baseball,2024-03-11,False,276.0,574064,Florida A&M,5,11,0.26036,0.39965,0.51426,0.39348
2024,baseball,2024-03-11,False,7.0,574067,Florida St.,14,0,1.0,0.51552,0.53886,0.64247
2024,baseball,2024-03-11,False,244.0,574069,Fordham,3,11,0.2459,0.53823,0.4121,0.43361
2024,baseball,2024-03-11,False,113.0,574025,Fresno St.,11,4,0.68992,0.41537,0.56881,0.52237
2024,baseball,2024-03-11,False,60.0,574073,Ga. Southern,7,8,0.40667,0.69162,0.47608,0.5665
2024,baseball,2024-03-11,False,180.0,573977,Gardner-Webb,6,9,0.31111,0.56897,0.47379,0.48071
2024,baseball,2024-03-11,False,183.0,574070,George Mason,7,7,0.42623,0.51108,0.47126,0.47991
2024,baseball,2024-03-11,False,268.0,574071,George Washington,8,7,0.43411,0.31556,0.58448,0.41243
2024,baseball,2024-03-11,False,131.0,574072,Georgetown,8,6,0.60656,0.45188,0.53324,0.51089
2024,baseball,2024-03-11,False,27.0,574076,Georgia,16,1,0.90511,0.49314,0.53524,0.60666
2024,baseball,2024-03-11,False,110.0,574074,Georgia St.,8,8,0.48193,0.55968,0.49816,0.52486
2024,baseball,2024-03-11,False,189.0,574075,Georgia Tech,11,4,0.65873,0.33576,0.57498,0.47631
2024,baseball,2024-03-11,False,241.0,574077,Gonzaga,3,10,0.26214,0.49401,0.50148,0.43791
2024,baseball,2024-03-11,False,253.0,574078,Grambling,2,12,0.16393,0.56474,0.41871,0.42803
2024,baseball,2024-03-11,False,115.0,573978,Grand Canyon,9,7,0.5407,0.50367,0.53341,0.52036
2024,baseball,2024-03-11,False,168.0,574080,Harvard,2,7,0.29487,0.64863,0.36911,0.49031
2024,baseball,2024-03-11,False,89.0,574081,Hawaii,9,6,0.46939,0.57173,0.54494,0.53945
2024,baseball,2024-03-11,False,200.0,573988,High Point,5,11,0.24699,0.57528,0.48057,0.46953
2024,baseball,2024-03-11,False,94.0,574082,Hofstra,4,9,0.45217,0.58777,0.51531,0.53576
2024,baseball,2024-03-11,False,143.0,574083,Holy Cross,4,10,0.42623,0.56656,0.45078,0.50253
2024,baseball,2024-03-11,False,64.0,574085,Houston,11,4,0.63492,0.52972,0.56136,0.56393
2024,baseball,2024-03-11,False,222.0,574084,Houston Christian,7,9,0.39098,0.45596,0.49613,0.44976
2024,baseball,2024-03-11,False,133.0,574087,Illinois,5,9,0.38525,0.58477,0.48715,0.51049
2024,baseball,2024-03-11,False,81.0,574086,Illinois St.,5,8,0.5,0.60876,0.46214,0.54492
2024,baseball,2024-03-11,False,58.0,574090,Indiana,9,6,0.57407,0.59949,0.5076,0.57016
2024,baseball,2024-03-11,False,33.0,574089,Indiana St.,11,3,0.85616,0.50766,0.52937,0.60021
2024,baseball,2024-03-11,False,300.0,574092,Iona,2,11,0.25243,0.35023,0.44752,0.3501
2024,baseball,2024-03-11,False,92.0,574093,Iowa,7,8,0.4963,0.5791,0.49328,0.53694
2024,baseball,2024-03-11,False,170.0,574094,Jackson St.,12,4,0.72414,0.32401,0.58678,0.48974
2024,baseball,2024-03-11,False,216.0,574096,Jacksonville,5,10,0.2381,0.55471,0.47342,0.45523
2024,baseball,2024-03-11,False,178.0,574095,Jacksonville St.,6,8,0.35821,0.52063,0.53564,0.48378
2024,baseball,2024-03-11,False,17.0,574097,James Madison,11,4,0.77236,0.59338,0.53379,0.62323
2024,baseball,2024-03-11,False,48.0,574099,Kansas,9,5,0.576,0.61419,0.52653,0.58273
2024,baseball,2024-03-11,False,85.0,574098,Kansas St.,9,6,0.54762,0.54476,0.52554,0.54067
2024,baseball,2024-03-11,False,16.0,573979,Kennesaw St.,9,7,0.63253,0.69399,0.49335,0.62846
2024,baseball,2024-03-11,False,137.0,574100,Kent St.,7,8,0.54472,0.51878,0.45676,0.50976
2024,baseball,2024-03-11,False,56.0,574101,Kentucky,13,3,0.7707,0.48215,0.55384,0.57221
2024,baseball,2024-03-11,False,283.0,574106,LIU,3,9,0.28125,0.3794,0.4927,0.38319
2024,baseball,2024-03-11,False,123.0,574112,LMU (CA),7,8,0.49612,0.54871,0.45911,0.51316
2024,baseball,2024-03-11,False,35.0,574108,LSU,14,2,0.82069,0.50554,0.56511,0.59922
2024,baseball,2024-03-11,False,221.0,574102,Lafayette,1,12,0.13402,0.66434,0.34952,0.45305
2024,baseball,2024-03-11,False,127.0,574103,Lamar University,11,4,0.74242,0.39184,0.51837,0.51112
2024,baseball,2024-03-11,False,255.0,574412,Le Moyne,4,10,0.42623,0.42509,0.42903,0.42636
2024,baseball,2024-03-11,False,99.0,574104,Lehigh,8,3,0.80328,0.38881,0.55524,0.53404
2024,baseball,2024-03-11,False,182.0,574105,Liberty,5,10,0.29078,0.56869,0.49431,0.48062
2024,baseball,2024-03-11,False,209.0,574230,Lindenwood,5,10,0.35043,0.51139,0.46725,0.46012
2024,baseball,2024-03-11,False,197.0,573990,Lipscomb,3,11,0.20149,0.61128,0.46855,0.47315
2024,baseball,2024-03-11,False,97.0,574007,Little Rock,10,6,0.57143,0.51062,0.54639,0.53477
2024,baseball,2024-03-11,False,139.0,574027,Long Beach St.,10,3,0.78351,0.32945,0.59112,0.50838
2024,baseball,2024-03-11,False,191.0,574107,Longwood,7,8,0.4955,0.43551,0.53509,0.4754
2024,baseball,2024-03-11,False,128.0,574220,Louisiana,8,7,0.45333,0.53077,0.52941,0.51107
2024,baseball,2024-03-11,False,71.0,574109,Louisiana Tech,13,3,0.73103,0.43832,0.62145,0.55728
2024,baseball,2024-03-11,False,223.0,574110,Louisville,10,5,0.54264,0.32563,0.60488,0.44969
2024,baseball,2024-03-11,False,287.0,574113,Maine,2,10,0.21905,0.40539,0.48396,0.37845
2024,baseball,2024-03-11,False,234.0,574114,Manhattan,4,9,0.45217,0.4298,0.45329,0.44127
2024,baseball,2024-03-11,False,247.0,574115,Marist,4,10,0.42623,0.37562,0.55175,0.43231
2024,baseball,2024-03-11,False,242.0,574116,Marshall,6,9,0.34884,0.45571,0.4776,0.43447
2024,baseball,2024-03-11,False,39.0,574118,Maryland,12,4,0.79054,0.52399,0.54922,0.59693
2024,baseball,2024-03-11,False,211.0,574120,Massachusetts,3,7,0.38298,0.49885,0.45894,0.4599
2024,baseball,2024-03-11,False,22.0,574121,McNeese,8,8,0.47692,0.76382,0.43966,0.61106
2024,baseball,2024-03-11,False,231.0,574122,Memphis,7,10,0.34161,0.47296,0.49277,0.44508
2024,baseball,2024-03-11,False,109.0,574123,Mercer,10,6,0.57746,0.50794,0.50854,0.52547
2024,baseball,2024-03-11,False,281.0,573973,Merrimack,3,10,0.27966,0.40204,0.45742,0.38529
2024,baseball,2024-03-11,False,141.0,574125,Miami (FL),9,6,0.44681,0.54537,0.49189,0.50736
2024,baseball,2024-03-11,False,218.0,574124,Miami (OH),5,9,0.36719,0.48916,0.47246,0.45449
2024,baseball,2024-03-11,False,130.0,574127,Michigan,5,11,0.35811,0.59615,0.49333,0.51093
2024,baseball,2024-03-11,False,156.0,574126,Michigan St.,5,9,0.37063,0.57735,0.46428,0.4974
2024,baseball,2024-03-11,False,240.0,574128,Middle Tenn.,8,7,0.48366,0.36662,0.53702,0.43848
2024,baseball,2024-03-11,False,256.0,573967,Milwaukee,1,13,0.125,0.612,0.35547,0.42612
2024,baseball,2024-03-11,False,198.0,574129,Minnesota,6,7,0.53077,0.41958,0.51919,0.47228
2024,baseball,2024-03-11,False,101.0,574130,Mississippi St.,12,4,0.6259,0.48289,0.54271,0.5336
2024,baseball,2024-03-11,False,96.0,574131,Mississippi Val.,6,6,0.5,0.63324,0.37404,0.53513
2024,baseball,2024-03-11,False,214.0,574133,Missouri,8,8,0.47239,0.42216,0.5135,0.45755
2024,baseball,2024-03-11,False,13.0,574218,Missouri St.,9,5,0.71918,0.65112,0.52004,0.63537
2024,baseball,2024-03-11,False,265.0,574134,Monmouth,3,9,0.33333,0.42881,0.48245,0.41835
2024,baseball,2024-03-11,False,120.0,574135,Morehead St.,7,8,0.56028,0.5081,0.4895,0.51649
2024,baseball,2024-03-11,False,298.0,574136,Mount St. Mary's,1,10,0.14607,0.44308,0.38667,0.35472
2024,baseball,2024-03-11,False,26.0,574137,Murray St.,11,5,0.73077,0.58593,0.52854,0.60779
2024,baseball,2024-03-11,False,161.0,574154,N.C. A&T,11,4,0.73188,0.33518,0.57664,0.49472
2024,baseball,2024-03-11,False,10.0,574155,NC State,12,2,0.82759,0.57619,0.56994,0.63748
2024,baseball,2024-03-11,False,192.0,574160,NIU,5,11,0.43662,0.49533,0.47367,0.47524
2024,baseball,2024-03-11,False,248.0,574147,NJIT,5,9,0.50781,0.35394,0.50865,0.43108
2024,baseball,2024-03-11,False,301.0,573946,Navy,7,8,0.40667,0.23256,0.52351,0.34883
2024,baseball,2024-03-11,False,3.0,574143,Nebraska,9,4,0.71831,0.71669,0.51005,0.66544
2024,baseball,2024-03-11,False,103.0,574146,Nevada,6,7,0.61417,0.5355,0.44517,0.53259
2024,baseball,2024-03-11,False,164.0,574149,New Mexico,10,6,0.51351,0.47698,0.50547,0.49324
