year,sport,snapshot_date,is_selection,rank,yearId,name,w,l,wp,owp,oowp,rpi
2025,baseball,2025-03-10,False,191.0,596580,Lehigh,5,5,0.53409,0.45574,0.48153,0.48178
2025,baseball,2025-03-10,False,100.0,596581,Liberty,11,4,0.71631,0.38256,0.65753,0.53474
2025,baseball,2025-03-10,False,82.0,596695,Lindenwood,8,8,0.51948,0.59848,0.4684,0.54621
2025,baseball,2025-03-10,False,164.0,596472,Lipscomb,4,10,0.19178,0.69219,0.41682,0.49825
2025,baseball,2025-03-10,False,257.0,596488,Little Rock,6,9,0.34043,0.43349,0.52138,0.4322
2025,baseball,2025-03-10,False,194.0,596507,Long Beach St.,6,9,0.37255,0.53901,0.47162,0.48055
2025,baseball,2025-03-10,False,281.0,596582,Longwood,4,11,0.20261,0.45382,0.47764,0.39697
2025,baseball,2025-03-10,False,122.0,596687,Louisiana,7,9,0.34507,0.61727,0.50106,0.52017
2025,baseball,2025-03-10,False,107.0,596584,Louisiana Tech,9,7,0.46622,0.5693,0.51433,0.52979
2025,baseball,2025-03-10,False,130.0,596585,Louisville,12,2,0.79646,0.31287,0.64607,0.51707
2025,baseball,2025-03-10,False,204.0,596588,Maine,4,9,0.45217,0.48234,0.48348,0.47508
2025,baseball,2025-03-10,False,227.0,596589,Manhattan,6,8,0.58209,0.40867,0.42195,0.45534
2025,baseball,2025-03-10,False,304.0,596590,Marist,3,11,0.25781,0.24707,0.50337,0.31383
2025,baseball,2025-03-10,False,91.0,596591,Marshall,9,6,0.64103,0.5073,0.49823,0.53847
2025,baseball,2025-03-10,False,95.0,596593,Maryland,8,7,0.53333,0.54081,0.5347,0.53742
2025,baseball,2025-03-10,False,243.0,596595,Massachusetts,5,5,0.65,0.32538,0.47189,0.44317
2025,baseball,2025-03-10,False,55.0,596596,McNeese,11,3,0.75455,0.47491,0.56009,0.56611
2025,baseball,2025-03-10,False,147.0,596597,Memphis,9,6,0.53191,0.52198,0.45501,0.50772
2025,baseball,2025-03-10,False,118.0,596598,Mercer,12,4,0.64865,0.4422,0.55518,0.52206
2025,baseball,2025-03-10,False,298.0,596906,Mercyhurst,2,12,0.16,0.39312,0.41618,0.34061
2025,baseball,2025-03-10,False,283.0,596458,Merrimack,3,11,0.33621,0.42537,0.39684,0.39595
2025,baseball,2025-03-10,False,92.0,596600,Miami (FL),12,5,0.66429,0.46127,0.567,0.53846
2025,baseball,2025-03-10,False,98.0,596599,Miami (OH),7,8,0.47518,0.57662,0.51381,0.53556
2025,baseball,2025-03-10,False,44.0,596602,Michigan,8,6,0.61429,0.57495,0.53549,0.57492
2025,baseball,2025-03-10,False,101.0,596601,Michigan St.,12,3,0.80392,0.35333,0.62363,0.53355
2025,baseball,2025-03-10,False,216.0,596603,Middle Tenn.,9,5,0.51639,0.42113,0.51847,0.46928
2025,baseball,2025-03-10,False,170.0,596452,Milwaukee,1,14,0.11404,0.72665,0.41797,0.49633
2025,baseball,2025-03-10,False,15.0,596604,Minnesota,6,7,0.48462,0.76972,0.4411,0.61629
2025,baseball,2025-03-10,False,88.0,596605,Mississippi St.,11,4,0.66667,0.47714,0.54116,0.54053
2025,baseball,2025-03-10,False,290.0,596606,Mississippi Val.,4,4,0.35,0.30303,0.51719,0.36831
2025,baseball,2025-03-10,False,241.0,596608,Missouri,8,8,0.42208,0.42574,0.50097,0.44363
2025,baseball,2025-03-10,False,250.0,596685,Missouri St.,5,9,0.40517,0.42955,0.48997,0.43856
2025,baseball,2025-03-10,False,133.0,596609,Monmouth,4,10,0.344,0.65898,0.39681,0.51469
2025,baseball,2025-03-10,False,72.0,596610,Morehead St.,6,8,0.48,0.62399,0.47427,0.55056
2025,baseball,2025-03-10,False,265.0,596611,Mount St. Mary's,7,7,0.51974,0.31262,0.53326,0.41956
2025,baseball,2025-03-10,False,65.0,596612,Murray St.,8,3,0.70796,0.50516,0.50478,0.55577
2025,baseball,2025-03-10,False,288.0,596627,N.C. A&T,3,10,0.19811,0.42475,0.45095,0.37464
2025,baseball,2025-03-10,False,174.0,596628,NC State,11,5,0.59712,0.40815,0.5513,0.49118
2025,baseball,2025-03-10,False,167.0,596633,NIU,7,6,0.64706,0.42967,0.48209,0.49712
2025,baseball,2025-03-10,False,275.0,596621,NJIT,6,8,0.4918,0.30696,0.50612,0.40296
2025,baseball,2025-03-10,False,255.0,596431,Navy,5,9,0.29008,0.4949,0.45541,0.43382
2025,baseball,2025-03-10,False,189.0,596712,Nebraska,5,8,0.3937,0.50924,0.521,0.48329
2025,baseball,2025-03-10,False,179.0,596620,Nevada,9,6,0.6,0.41834,0.51647,0.48829
2025,baseball,2025-03-10,False,228.0,596623,New Mexico,8,9,0.42466,0.45655,0.48192,0.45492
2025,baseball,2025-03-10,False,225.0,596622,New Mexico St.,8,7,0.45926,0.39968,0.56871,0.45683
2025,baseball,2025-03-10,False,76.0,596624,New Orleans,7,7,0.5,0.61062,0.47504,0.54907
2025,baseball,2025-03-10,False,231.0,596625,Niagara,2,10,0.24074,0.57553,0.40678,0.44964
2025,baseball,2025-03-10,False,142.0,596713,Nicholls,8,9,0.40876,0.57347,0.48338,0.50977
2025,baseball,2025-03-10,False,300.0,596626,Norfolk St.,0,13,0.0,0.47641,0.34719,0.325
2025,baseball,2025-03-10,False,186.0,596475,North Ala.,3,11,0.26549,0.63121,0.40803,0.48399
2025,baseball,2025-03-10,False,12.0,596614,North Carolina,14,2,0.80451,0.55739,0.56476,0.62101
2025,baseball,2025-03-10,False,56.0,596629,North Dakota St.,2,13,0.22222,0.80359,0.42653,0.56398
2025,baseball,2025-03-10,False,214.0,596467,North Florida,9,7,0.46622,0.46396,0.48554,0.46992
2025,baseball,2025-03-10,False,51.0,596631,Northeastern,8,5,0.72059,0.50888,0.53661,0.56874
2025,baseball,2025-03-10,False,249.0,596632,Northern Colo.,6,11,0.43575,0.41411,0.49249,0.43912
2025,baseball,2025-03-10,False,147.0,596634,Northern Ky.,8,6,0.616,0.42944,0.55599,0.50772
2025,baseball,2025-03-10,False,157.0,596636,Northwestern,7,7,0.61194,0.44386,0.51424,0.50348
2025,baseball,2025-03-10,False,83.0,596635,Northwestern St.,8,7,0.5045,0.5989,0.47693,0.54481
2025,baseball,2025-03-10,False,34.0,596637,Notre Dame,8,4,0.77778,0.53503,0.48782,0.58392
2025,baseball,2025-03-10,False,197.0,596638,Oakland,3,14,0.28467,0.59589,0.4418,0.47956
2025,baseball,2025-03-10,False,238.0,596640,Ohio,3,11,0.21094,0.58666,0.39369,0.44449
2025,baseball,2025-03-10,False,185.0,596639,Ohio St.,4,9,0.26957,0.60129,0.4661,0.48456
2025,baseball,2025-03-10,False,20.0,596641,Oklahoma,14,1,0.9386,0.45806,0.57602,0.60768
2025,baseball,2025-03-10,False,60.0,596714,Oklahoma St.,9,6,0.53191,0.59895,0.50769,0.55937
2025,baseball,2025-03-10,False,57.0,596642,Old Dominion,4,9,0.42975,0.66255,0.50077,0.56391
2025,baseball,2025-03-10,False,6.0,596607,Ole Miss,14,1,0.91228,0.54523,0.55295,0.63892
2025,baseball,2025-03-10,False,97.0,596618,Omaha,4,10,0.35115,0.71753,0.35913,0.53633
2025,baseball,2025-03-10,False,90.0,596715,Oral Roberts,10,4,0.65517,0.48776,0.52381,0.53863
2025,baseball,2025-03-10,False,42.0,596644,Oregon,14,2,0.8169,0.44439,0.59993,0.5764
2025,baseball,2025-03-10,False,29.0,596643,Oregon St.,10,3,0.75207,0.51607,0.57035,0.58864
2025,baseball,2025-03-10,False,267.0,596645,Pacific,8,8,0.45588,0.37025,0.47447,0.41771
2025,baseball,2025-03-10,False,136.0,596716,Penn,1,8,0.17333,0.72863,0.42373,0.51358
2025,baseball,2025-03-10,False,74.0,596647,Penn St.,11,2,0.83803,0.41676,0.52887,0.5501
2025,baseball,2025-03-10,False,223.0,596648,Pepperdine,3,14,0.16463,0.62958,0.42184,0.46141
2025,baseball,2025-03-10,False,39.0,596649,Pittsburgh,9,5,0.69863,0.53734,0.54749,0.5802
2025,baseball,2025-03-10,False,242.0,596650,Portland,5,11,0.28873,0.50574,0.4732,0.44335
2025,baseball,2025-03-10,False,296.0,596651,Prairie View,4,12,0.22794,0.37535,0.44284,0.35537
2025,baseball,2025-03-10,False,131.0,596464,Presbyterian,8,9,0.41611,0.58195,0.4863,0.51658
2025,baseball,2025-03-10,False,245.0,596652,Princeton,2,9,0.27368,0.51485,0.46796,0.44284
2025,baseball,2025-03-10,False,31.0,596653,Purdue,14,2,0.89759,0.42216,0.60563,0.58688
2025,baseball,2025-03-10,False,240.0,596567,Purdue Fort Wayne,1,13,0.125,0.64858,0.35497,0.44428
2025,baseball,2025-03-10,False,193.0,596696,Queens (NC),2,13,0.16352,0.6931,0.37256,0.48057
2025,baseball,2025-03-10,False,146.0,596654,Quinnipiac,7,6,0.60331,0.47766,0.47599,0.50866
2025,baseball,2025-03-10,False,251.0,596655,Radford,7,7,0.45522,0.3808,0.5322,0.43726
2025,baseball,2025-03-10,False,180.0,596656,Rhode Island,7,8,0.59477,0.43034,0.49561,0.48777
2025,baseball,2025-03-10,False,246.0,596657,Rice,2,13,0.08485,0.6169,0.43954,0.43954
2025,baseball,2025-03-10,False,43.0,596658,Richmond,14,2,0.80882,0.48911,0.51608,0.57578
2025,baseball,2025-03-10,False,70.0,596659,Rider,8,3,0.82353,0.38228,0.61945,0.55189
2025,baseball,2025-03-10,False,149.0,596660,Rutgers,6,9,0.44444,0.55371,0.47787,0.50743
2025,baseball,2025-03-10,False,215.0,596689,SFA,7,9,0.38732,0.50837,0.47475,0.4697
2025,baseball,2025-03-10,False,271.0,596683,SIUE,4,10,0.31507,0.40878,0.52557,0.41455
2025,baseball,2025-03-10,False,222.0,596509,Sacramento St.,9,6,0.51111,0.44103,0.45295,0.46153
2025,baseball,2025-03-10,False,67.0,596661,Sacred Heart,7,6,0.68421,0.52572,0.47886,0.55363
2025,baseball,2025-03-10,False,236.0,596663,Saint Joseph's,5,9,0.352,0.47982,0.47087,0.44563
2025,baseball,2025-03-10,False,206.0,596664,Saint Louis,8,7,0.61481,0.36517,0.55077,0.47398
2025,baseball,2025-03-10,False,89.0,596665,Saint Mary's (CA),10,7,0.58571,0.55019,0.47506,0.54029
2025,baseball,2025-03-10,False,247.0,596666,Saint Peter's,4,11,0.32624,0.49786,0.43545,0.43935
2025,baseball,2025-03-10,False,270.0,596667,Sam Houston,3,12,0.1875,0.51298,0.44596,0.41485
2025,baseball,2025-03-10,False,116.0,596668,Samford,8,8,0.52113,0.54592,0.47937,0.52309
2025,baseball,2025-03-10,False,254.0,596670,San Diego,2,13,0.09929,0.58815,0.46197,0.43439
2025,baseball,2025-03-10,False,277.0,596669,San Diego St.,4,13,0.21023,0.44996,0.49725,0.40185
2025,baseball,2025-03-10,False,192.0,596671,San Francisco,8,8,0.44156,0.47691,0.53166,0.48176
2025,baseball,2025-03-10,False,27.0,596672,San Jose St.,10,5,0.63566,0.61271,0.51959,0.59517
2025,baseball,2025-03-10,False,86.0,596673,Santa Clara,7,7,0.54478,0.53262,0.55344,0.54086
2025,baseball,2025-03-10,False,273.0,596465,Seattle U,4,11,0.30303,0.40458,0.50825,0.40511
2025,baseball,2025-03-10,False,219.0,596674,Seton Hall,5,9,0.42017,0.48339,0.4642,0.46279
2025,baseball,2025-03-10,False,287.0,596675,Siena,2,11,0.14783,0.45226,0.45516,0.37688
2025,baseball,2025-03-10,False,102.0,596676,South Alabama,9,6,0.5814,0.50321,0.54397,0.53294
2025,baseball,2025-03-10,False,23.0,596677,South Carolina,14,3,0.78571,0.52757,0.57942,0.60507
2025,baseball,2025-03-10,False,295.0,596678,South Dakota St.,1,10,0.15663,0.4332,0.40109,0.35603
2025,baseball,2025-03-10,False,71.0,596679,South Fla.,7,7,0.41781,0.68569,0.41719,0.55159
2025,baseball,2025-03-10,False,235.0,596718,Southeast Mo. St.,8,7,0.49275,0.37159,0.54916,0.44627
2025,baseball,2025-03-10,False,19.0,596680,Southeastern La.,12,3,0.78049,0.56317,0.5281,0.60874
2025,baseball,2025-03-10,False,62.0,596681,Southern California,9,6,0.55102,0.59291,0.49601,0.55821
2025,baseball,2025-03-10,False,3.0,596682,Southern Ill.,11,3,0.82787,0.62468,0.52639,0.6509
2025,baseball,2025-03-10,False,113.0,596697,Southern Ind.,6,8,0.53906,0.53707,0.49131,0.52613
2025,baseball,2025-03-10,False,30.0,596719,Southern Miss.,11,5,0.65441,0.57919,0.53802,0.5877
2025,baseball,2025-03-10,False,143.0,596684,Southern U.,7,6,0.55652,0.50794,0.46333,0.50893
2025,baseball,2025-03-10,False,35.0,596662,St. Bonaventure,7,7,0.59854,0.6314,0.47189,0.58331
2025,baseball,2025-03-10,False,173.0,596717,St. John's (NY),3,10,0.26214,0.66908,0.37367,0.49349
2025,baseball,2025-03-10,False,49.0,596417,St. Thomas (MN),6,6,0.65,0.58353,0.45986,0.56923
2025,baseball,2025-03-10,False,11.0,596688,Stanford,12,3,0.78431,0.56364,0.58743,0.62476
2025,baseball,2025-03-10,False,141.0,596720,Stetson,8,8,0.46104,0.56978,0.44136,0.51049
2025,baseball,2025-03-10,False,292.0,596698,Stonehill,0,10,0.0,0.52308,0.41545,0.3654
2025,baseball,2025-03-10,False,184.0,596690,Stony Brook,6,7,0.54545,0.42484,0.54351,0.48466
2025,baseball,2025-03-10,False,79.0,596421,TCU,12,4,0.70701,0.45323,0.57883,0.54807
2025,baseball,2025-03-10,False,168.0,596700,Tarleton St.,8,9,0.34783,0.6018,0.43489,0.49658
2025,baseball,2025-03-10,False,2.0,596721,Tennessee,16,0,1.0,0.52039,0.57214,0.65323
2025,baseball,2025-03-10,False,161.0,596691,Tennessee Tech,13,4,0.67832,0.35156,0.61775,0.4998
2025,baseball,2025-03-10,False,17.0,596425,Texas,13,1,0.91379,0.4723,0.58933,0.61193
2025,baseball,2025-03-10,False,134.0,596420,Texas A&M,9,6,0.47826,0.55125,0.47564,0.5141
2025,baseball,2025-03-10,False,203.0,596422,Texas Southern,4,12,0.35252,0.55977,0.43158,0.47591
2025,baseball,2025-03-10,False,119.0,596686,Texas St.,8,7,0.49306,0.52836,0.53819,0.52199
2025,baseball,2025-03-10,False,137.0,596423,Texas Tech,3,11,0.192,0.70269,0.45174,0.51228
2025,baseball,2025-03-10,False,202.0,596522,The Citadel,9,7,0.40909,0.49934,0.49892,0.47667
2025,baseball,2025-03-10,False,47.0,596427,Toledo,5,9,0.50781,0.66317,0.44794,0.57052
2025,baseball,2025-03-10,False,286.0,596428,Towson,4,11,0.24183,0.4012,0.49546,0.38492
2025,baseball,2025-03-10,False,18.0,596429,Troy,13,3,0.83846,0.50448,0.59746,0.61122
2025,baseball,2025-03-10,False,145.0,596701,Tulane,11,4,0.71631,0.33042,0.65805,0.5088
2025,baseball,2025-03-10,False,28.0,596481,UAB,13,3,0.79699,0.5381,0.50125,0.59361
2025,baseball,2025-03-10,False,165.0,596482,UAlbany,5,5,0.65,0.41104,0.51717,0.49731
2025,baseball,2025-03-10,False,183.0,596512,UC Davis,8,7,0.52482,0.4438,0.5273,0.48493
2025,baseball,2025-03-10,False,103.0,596513,UC Irvine,11,4,0.70139,0.4169,0.59453,0.53243
2025,baseball,2025-03-10,False,64.0,596515,UC Riverside,10,6,0.56627,0.57621,0.51207,0.55769
2025,baseball,2025-03-10,False,199.0,596694,UC San Diego,9,7,0.50676,0.45428,0.49647,0.47794
2025,baseball,2025-03-10,False,87.0,596510,UC Santa Barbara,13,2,0.8156,0.3631,0.62095,0.54069
2025,baseball,2025-03-10,False,63.0,596519,UCF,12,3,0.74419,0.46114,0.56615,0.55816
2025,baseball,2025-03-10,False,8.0,596514,UCLA,12,4,0.71831,0.64095,0.51341,0.62841
2025,baseball,2025-03-10,False,26.0,596526,UConn,4,8,0.42982,0.73294,0.49307,0.59719
2025,baseball,2025-03-10,False,112.0,596564,UIC,2,13,0.18018,0.78553,0.3566,0.52696
2025,baseball,2025-03-10,False,220.0,596468,UIW,8,8,0.41176,0.45574,0.52396,0.4618
2025,baseball,2025-03-10,False,226.0,596630,ULM,7,8,0.40741,0.45298,0.51143,0.4562
2025,baseball,2025-03-10,False,291.0,596592,UMBC,2,8,0.18868,0.39309,0.4978,0.36816
2025,baseball,2025-03-10,False,302.0,596594,UMES,3,12,0.19048,0.34971,0.36758,0.31437
2025,baseball,2025-03-10,False,260.0,596586,UMass Lowell,4,9,0.38393,0.41123,0.49892,0.42633
2025,baseball,2025-03-10,False,237.0,596613,UNC Asheville,6,10,0.35593,0.47933,0.46532,0.44498
2025,baseball,2025-03-10,False,149.0,596616,UNC Greensboro,6,9,0.31373,0.63323,0.44954,0.50743
2025,baseball,2025-03-10,False,50.0,596617,UNCW,8,8,0.45588,0.67411,0.47114,0.56881
2025,baseball,2025-03-10,False,106.0,596619,UNLV,10,5,0.61594,0.46336,0.58263,0.53132
2025,baseball,2025-03-10,False,172.0,596469,USC Upstate,7,7,0.37405,0.54611,0.50795,0.49356
2025,baseball,2025-03-10,False,169.0,596424,UT Arlington,4,8,0.29825,0.62665,0.43472,0.49656
2025,baseball,2025-03-10,False,151.0,596692,UT Martin,6,8,0.49286,0.51219,0.51153,0.50719
2025,baseball,2025-03-10,False,1.0,596646,UTRGV,11,2,0.8,0.68716,0.56392,0.68456
2025,baseball,2025-03-10,False,109.0,596426,UTSA,15,3,0.84783,0.33458,0.59923,0.52905
2025,baseball,2025-03-10,False,53.0,596432,Utah,11,4,0.8303,0.44709,0.54714,0.56791
2025,baseball,2025-03-10,False,229.0,596418,Utah Tech,7,11,0.33889,0.48425,0.50102,0.4521
2025,baseball,2025-03-10,False,81.0,596474,Utah Valley,8,8,0.575,0.55478,0.50031,0.54622
2025,baseball,2025-03-10,False,230.0,596436,VCU,4,10,0.28244,0.50484,0.51603,0.45204
2025,baseball,2025-03-10,False,207.0,596437,VMI,12,3,0.75556,0.31497,0.51022,0.47393
2025,baseball,2025-03-10,False,282.0,596433,Valparaiso,3,8,0.34737,0.33671,0.56521,0.3965
2025,baseball,2025-03-10,False,10.0,596434,Vanderbilt,13,3,0.79699,0.57447,0.56572,0.62791
2025,baseball,2025-03-10,False,77.0,596435,Villanova,8,6,0.66434,0.47273,0.58514,0.54873
2025,baseball,2025-03-10,False,171.0,596439,Virginia,9,5,0.5625,0.4251,0.56854,0.49531
2025,baseball,2025-03-10,False,110.0,596438,Virginia Tech,11,5,0.58451,0.50404,0.5225,0.52877
2025,baseball,2025-03-10,False,285.0,596440,Wagner,6,7,0.50806,0.26089,0.53865,0.39213
2025,baseball,2025-03-10,False,85.0,596441,Wake Forest,14,3,0.75912,0.43328,0.54343,0.54228
2025,baseball,2025-03-10,False,105.0,596443,Washington,7,9,0.51351,0.54512,0.52218,0.53148
2025,baseball,2025-03-10,False,166.0,596442,Washington St.,5,10,0.34109,0.59381,0.4598,0.49713
2025,baseball,2025-03-10,False,259.0,596947,West Ga.,8,6,0.5082,0.31225,0.592,0.43118
2025,baseball,2025-03-10,False,37.0,596444,West Virginia,14,1,0.92655,0.3753,0.64894,0.58152
2025,baseball,2025-03-10,False,66.0,596445,Western Caro.,7,9,0.41727,0.68492,0.43548,0.55565
2025,baseball,2025-03-10,False,99.0,596446,Western Ill.,4,7,0.48598,0.58983,0.47555,0.5353
2025,baseball,2025-03-10,False,75.0,596447,Western Ky.,15,1,0.94068,0.33317,0.59138,0.5496
2025,baseball,2025-03-10,False,261.0,596448,Western Mich.,0,14,0.0,0.65554,0.39215,0.42581
2025,baseball,2025-03-10,False,155.0,596449,Wichita St.,6,9,0.40909,0.56385,0.48677,0.50589
2025,baseball,2025-03-10,False,272.0,596450,William & Mary,4,11,0.19858,0.49976,0.45207,0.41255
2025,baseball,2025-03-10,False,114.0,596451,Winthrop,9,7,0.48592,0.57784,0.45688,0.52462
2025,baseball,2025-03-10,False,140.0,596704,Wofford,12,4,0.73846,0.40567,0.49588,0.51142
2025,baseball,2025-03-10,False,80.0,596453,Wright St.,4,9,0.38835,0.66124,0.4746,0.54636
2025,baseball,2025-03-10,False,5.0,596454,Xavier,7,9,0.55195,0.78831,0.47268,0.65031
2025,baseball,2025-03-10,False,195.0,596455,Yale,7,3,0.80189,0.25513,0.60977,0.48048
2025,baseball,2025-03-10,False,248.0,596456,Youngstown St.,1,13,0.125,0.6458,0.33999,0.43915
2025,baseball,2025-03-17,False,219.0,596471,A&M-Corpus Christi,8,13,0.30846,0.52113,0.50773,0.46461
2025,baseball,2025-03-17,False,241.0,596477,Abilene Christian,14,6,0.68156,0.27535,0.54165,0.44348
2025,baseball,2025-03-17,False,248.0,596430,Air Force,7,14,0.31609,0.47038,0.49617,0.43826
2025,baseball,2025-03-17,False,200.0,596419,Akron,6,13,0.29534,0.59481,0.42334,0.47707
2025,baseball,2025-03-17,False,12.0,596480,Alabama,20,1,0.93229,0.49688,0.58276,0.62721
2025,baseball,2025-03-17,False,302.0,596478,Alabama A&M,4,15,0.18182,0.34901,0.47948,0.33983
2025,baseball,2025-03-17,False,201.0,596479,Alabama St.,9,12,0.43243,0.48545,0.5022,0.47638
2025,baseball,2025-03-17,False,291.0,596483,Alcorn,2,14,0.18705,0.48051,0.40976,0.38946
2025,baseball,2025-03-17,False,146.0,596484,App State,11,8,0.5092,0.50789,0.49711,0.50553
2025,baseball,2025-03-17,False,37.0,596706,Arizona,15,4,0.74522,0.5223,0.55606,0.58647
2025,baseball,2025-03-17,False,34.0,596485,Arizona St.,14,6,0.65909,0.57884,0.54839,0.59129
2025,baseball,2025-03-17,False,303.0,596466,Ark.-Pine Bluff,1,19,0.04795,0.41621,0.44174,0.33052
2025,baseball,2025-03-17,False,11.0,596487,Arkansas,18,2,0.89441,0.53942,0.54368,0.62923
2025,baseball,2025-03-17,False,239.0,596486,Arkansas St.,9,10,0.37278,0.44441,0.51629,0.44448
2025,baseball,2025-03-17,False,285.0,596702,Army West Point,5,11,0.38621,0.35957,0.50071,0.40151
2025,baseball,2025-03-17,False,22.0,596489,Auburn,16,4,0.72941,0.55835,0.55358,0.59992
2025,baseball,2025-03-17,False,149.0,596490,Austin Peay,13,7,0.58385,0.42872,0.5718,0.50327
2025,baseball,2025-03-17,False,88.0,596499,BYU,11,7,0.63978,0.47123,0.57701,0.53981
2025,baseball,2025-03-17,False,151.0,596491,Ball St.,14,6,0.71066,0.37879,0.54416,0.5031
2025,baseball,2025-03-17,False,53.0,596493,Baylor,14,5,0.69481,0.51531,0.5271,0.56313
2025,baseball,2025-03-17,False,257.0,596693,Bellarmine,4,15,0.25,0.49145,0.48475,0.42941
2025,baseball,2025-03-17,False,195.0,596470,Belmont,8,13,0.35749,0.53892,0.48253,0.47946
2025,baseball,2025-03-17,False,275.0,596494,Bethune-Cookman,10,10,0.41758,0.3749,0.47754,0.41123
2025,baseball,2025-03-17,False,185.0,596495,Binghamton,8,9,0.54605,0.43478,0.53339,0.48725
2025,baseball,2025-03-17,False,57.0,596496,Boston College,7,9,0.57432,0.59505,0.47591,0.56008
2025,baseball,2025-03-17,False,48.0,596497,Bowling Green,13,5,0.80808,0.46968,0.53644,0.57097
2025,baseball,2025-03-17,False,254.0,596498,Bradley,2,13,0.17544,0.54515,0.45941,0.43129
2025,baseball,2025-03-17,False,290.0,596500,Brown,2,11,0.25243,0.40659,0.50152,0.39178
2025,baseball,2025-03-17,False,240.0,596501,Bryant,7,10,0.47097,0.42155,0.46239,0.44411
2025,baseball,2025-03-17,False,142.0,596502,Bucknell,8,10,0.54444,0.49862,0.48571,0.50685
2025,baseball,2025-03-17,False,281.0,596503,Butler,6,13,0.44172,0.33275,0.51138,0.40465
2025,baseball,2025-03-17,False,232.0,596505,CSU Bakersfield,7,15,0.39109,0.47421,0.46199,0.45038
2025,baseball,2025-03-17,False,188.0,596508,CSUN,2,14,0.13514,0.66882,0.46653,0.48482
2025,baseball,2025-03-17,False,47.0,596504,Cal Poly,13,6,0.73481,0.49713,0.5568,0.57147
2025,baseball,2025-03-17,False,198.0,596506,Cal St. Fullerton,6,13,0.31088,0.54639,0.50686,0.47763
2025,baseball,2025-03-17,False,165.0,596511,California,9,10,0.40107,0.55958,0.47181,0.49801
2025,baseball,2025-03-17,False,229.0,596476,California Baptist,10,10,0.43617,0.43274,0.52436,0.4565
2025,baseball,2025-03-17,False,186.0,596516,Campbell,8,11,0.32,0.56533,0.49676,0.48685
2025,baseball,2025-03-17,False,295.0,596517,Canisius,2,12,0.23636,0.37689,0.48821,0.36959
2025,baseball,2025-03-17,False,272.0,596457,Central Ark.,6,11,0.32386,0.43766,0.44939,0.41214
2025,baseball,2025-03-17,False,203.0,596518,Central Conn. St.,7,3,0.7766,0.30457,0.51852,0.47606
2025,baseball,2025-03-17,False,155.0,596520,Central Mich.,5,15,0.38235,0.59398,0.43879,0.50228
2025,baseball,2025-03-17,False,117.0,596492,Charleston So.,12,6,0.66667,0.4492,0.53158,0.52416
2025,baseball,2025-03-17,False,134.0,596615,Charlotte,9,9,0.48077,0.51422,0.54219,0.51285
2025,baseball,2025-03-17,False,97.0,596521,Cincinnati,11,9,0.62941,0.51626,0.48455,0.53662
2025,baseball,2025-03-17,False,6.0,596523,Clemson,19,2,0.86782,0.57646,0.53817,0.63973
2025,baseball,2025-03-17,False,15.0,596524,Coastal Carolina,15,5,0.71098,0.62214,0.52144,0.61918
2025,baseball,2025-03-17,False,133.0,596459,Col. of Charleston,12,5,0.59627,0.45408,0.5484,0.51321
2025,baseball,2025-03-17,False,169.0,596525,Columbia,3,10,0.3578,0.55328,0.52202,0.4966
2025,baseball,2025-03-17,False,299.0,596527,Coppin St.,4,13,0.23121,0.38122,0.40222,0.34897
2025,baseball,2025-03-17,False,163.0,596528,Cornell,5,6,0.57522,0.46611,0.49016,0.4994
2025,baseball,2025-03-17,False,32.0,596529,Creighton,10,5,0.7619,0.54541,0.52372,0.59411
2025,baseball,2025-03-17,False,19.0,596703,DBU,14,5,0.72189,0.58796,0.5274,0.6063
2025,baseball,2025-03-17,False,193.0,596530,Dartmouth,0,8,0.0,0.74167,0.43915,0.48062
2025,baseball,2025-03-17,False,256.0,596531,Davidson,6,12,0.25926,0.4873,0.48701,0.43022
2025,baseball,2025-03-17,False,237.0,596532,Dayton,9,12,0.42373,0.42067,0.52188,0.44674
2025,baseball,2025-03-17,False,208.0,596534,Delaware,9,9,0.5,0.45504,0.48178,0.47297
2025,baseball,2025-03-17,False,307.0,596533,Delaware St.,3,11,0.23571,0.16675,0.44059,0.25245
2025,baseball,2025-03-17,False,116.0,596708,Duke,12,9,0.47458,0.56418,0.49646,0.52485
2025,baseball,2025-03-17,False,36.0,596536,ETSU,15,4,0.72414,0.55878,0.50496,0.58667
2025,baseball,2025-03-17,False,98.0,596535,East Carolina,12,8,0.5266,0.54528,0.52549,0.53566
2025,baseball,2025-03-17,False,171.0,596537,Eastern Ill.,6,10,0.52703,0.50217,0.45403,0.49635
2025,baseball,2025-03-17,False,289.0,596538,Eastern Ky.,2,17,0.08284,0.50234,0.48132,0.39221
2025,baseball,2025-03-17,False,210.0,596539,Eastern Mich.,9,8,0.64286,0.33491,0.57644,0.47228
2025,baseball,2025-03-17,False,226.0,596460,Elon,8,11,0.35429,0.50176,0.48331,0.46028
2025,baseball,2025-03-17,False,270.0,596709,Evansville,5,14,0.36196,0.40979,0.48942,0.41774
2025,baseball,2025-03-17,False,300.0,596541,FDU,2,18,0.08235,0.42962,0.44573,0.34683
2025,baseball,2025-03-17,False,82.0,596473,FGCU,8,11,0.40237,0.64878,0.46949,0.54236
2025,baseball,2025-03-17,False,168.0,596544,FIU,14,8,0.52406,0.49135,0.48084,0.4969
2025,baseball,2025-03-17,False,17.0,596540,Fairfield,12,4,0.84783,0.54609,0.50431,0.61108
