ID,Year,team_id,player_id,team_ncaa_season_id,player_ncaa_season_id,gp_c,gp_1b,gp_2b,gp_ss,gp_3b,gp_lf,gp_cf,gp_rf,gp_dh,gp_p
129,2021,5,241,,,,,,,,,,,,
130,2021,5,242,,,,,,,,,,,,
131,2021,5,243,,,,,,,,,,,,
132,2021,5,244,,,,,,,,,,,,
133,2021,5,245,,,,,,,,,,,,
134,2021,5,246,,,,,,,,,,,,
135,2021,5,247,,,,,,,,,,,,
136,2021,5,248,,,,,,,,,,,,
137,2021,5,249,,,,,,,,,,,,
138,2021,7,288,,,,,,,,,,,,
139,2021,7,289,,,,,,,,,,,,
140,2021,7,290,,,,,,,,,,,,
141,2021,7,291,,,,,,,,,,,,
142,2021,7,292,,,,,,,,,,,,
143,2021,7,293,,,,,,,,,,,,
144,2021,7,294,,,,,,,,,,,,
145,2021,7,295,,,,,,,,,,,,
146,2021,7,296,,,,,,,,,,,,
147,2021,7,297,,,,,,,,,,,,
148,2021,7,298,,,,,,,,,,,,
149,2021,7,299,,,,,,,,,,,,
150,2021,7,300,,,,,,,,,,,,
151,2021,7,301,,,,,,,,,,,,
152,2021,7,302,,,,,,,,,,,,
153,2021,7,303,,,,,,,,,,,,
154,2021,7,304,,,,,,,,,,,,
155,2021,7,305,,,,,,,,,,,,
156,2021,7,306,,,,,,,,,,,,
157,2021,7,307,,,,,,,,,,,,
158,2021,7,308,,,,,,,,,,,,
159,2021,7,309,,,,,,,,,,,,
160,2021,7,310,,,,,,,,,,,,
161,2021,7,311,,,,,,,,,,,,
162,2021,7,312,,,,,,,,,,,,
163,2021,7,313,,,,,,,,,,,,
164,2021,7,314,,,,,,,,,,,,
165,2021,7,315,,,,,,,,,,,,
166,2021,7,316,,,,,,,,,,,,
167,2021,7,317,,,,,,,,,,,,
168,2021,7,318,,,,,,,,,,,,
169,2021,7,319,,,,,,,,,,,,
170,2021,7,320,,,,,,,,,,,,
171,2021,7,321,,,,,,,,,,,,
172,2021,7,322,,,,,,,,,,,,
173,2021,7,323,,,,,,,,,,,,
174,2021,7,324,,,,,,,,,,,,
175,2021,7,325,,,,,,,,,,,,
176,2021,7,326,,,,,,,,,,,,
177,2021,9,361,,,,,,,,,,,,
178,2021,9,362,,,,,,,,,,,,
179,2021,9,363,,,,,,,,,,,,
180,2021,9,364,,,,,,,,,,,,
181,2021,9,365,,,,,,,,,,,,
182,2021,9,366,,,,,,,,,,,,
183,2021,9,367,,,,,,,,,,,,
184,2021,9,368,,,,,,,,,,,,
185,2021,9,369,,,,,,,,,,,,
186,2021,9,370,,,,,,,,,,,,
187,2021,9,371,,,,,,,,,,,,
188,2021,9,372,,,,,,,,,,,,
189,2021,9,373,,,,,,,,,,,,
190,2021,9,374,,,,,,,,,,,,
191,2021,9,375,,,,,,,,,,,,
192,2021,9,376,,,,,,,,,,,,
193,2021,9,377,,,,,,,,,,,,
194,2021,9,378,,,,,,,,,,,,
195,2021,9,379,,,,,,,,,,,,
196,2021,9,380,,,,,,,,,,,,
197,2021,9,381,,,,,,,,,,,,
198,2021,9,382,,,,,,,,,,,,
199,2021,9,383,,,,,,,,,,,,
200,2021,9,384,,,,,,,,,,,,
201,2021,9,385,,,,,,,,,,,,
202,2021,9,386,,,,,,,,,,,,
203,2021,11,428,,,,,,,,,,,,
204,2021,11,429,,,,,,,,,,,,
205,2021,11,430,,,,,,,,,,,,
206,2021,11,431,,,,,,,,,,,,
207,2021,11,432,,,,,,,,,,,,
208,2021,11,433,,,,,,,,,,,,
209,2021,11,434,,,,,,,,,,,,
210,2021,11,435,,,,,,,,,,,,
211,2021,11,436,,,,,,,,,,,,
212,2021,11,437,,,,,,,,,,,,
213,2021,11,438,,,,,,,,,,,,
214,2021,11,439,,,,,,,,,,,,
215,2021,11,440,,,,,,,,,,,,
216,2021,11,441,,,,,,,,,,,,
217,2021,11,442,,,,,,,,,,,,
218,2021,11,443,,,,,,,,,,,,
219,2021,11,444,,,,,,,,,,,,
220,2021,11,445,,,,,,,,,,,,
221,2021,11,446,,,,,,,,,,,,
222,2021,11,447,,,,,,,,,,,,
223,2021,11,448,,,,,,,,,,,,
224,2021,11,449,,,,,,,,,,,,
225,2021,11,450,,,,,,,,,,,,
226,2021,11,451,,,,,,,,,,,,
227,2021,11,452,,,,,,,,,,,,
228,2021,11,453,,,,,,,,,,,,
229,2021,11,454,,,,,,,,,,,,
230,2021,11,455,,,,,,,,,,,,
231,2021,11,456,,,,,,,,,,,,
232,2021,11,457,,,,,,,,,,,,
233,2021,11,458,,,,,,,,,,,,
234,2021,11,459,,,,,,,,,,,,
235,2021,11,460,,,,,,,,,,,,
236,2021,11,461,,,,,,,,,,,,
237,2021,11,462,,,,,,,,,,,,
238,2021,11,463,,,,,,,,,,,,
239,2021,11,464,,,,,,,,,,,,
240,2021,11,465,,,,,,,,,,,,
241,2021,11,466,,,,,,,,,,,,
242,2021,11,467,,,,,,,,,,,,
243,2021,11,468,,,,,,,,,,,,
244,2021,8,327,,,,,,,,,,,,
245,2021,8,328,,,,,,,,,,,,
246,2021,8,329,,,,,,,,,,,,
247,2021,8,330,,,,,,,,,,,,
248,2021,8,331,,,,,,,,,,,,
249,2021,8,332,,,,,,,,,,,,
250,2021,8,333,,,,,,,,,,,,
251,2021,8,334,,,,,,,,,,,,
252,2021,8,335,,,,,,,,,,,,
253,2021,8,336,,,,,,,,,,,,
254,2021,8,337,,,,,,,,,,,,
255,2021,8,338,,,,,,,,,,,,
256,2021,8,339,,,,,,,,,,,,
257,2021,8,340,,,,,,,,,,,,
258,2021,8,341,,,,,,,,,,,,
259,2021,8,342,,,,,,,,,,,,
260,2021,8,343,,,,,,,,,,,,
261,2021,8,344,,,,,,,,,,,,
262,2021,8,345,,,,,,,,,,,,
263,2021,8,346,,,,,,,,,,,,
264,2021,8,347,,,,,,,,,,,,
265,2021,8,348,,,,,,,,,,,,
266,2021,8,349,,,,,,,,,,,,
267,2021,8,350,,,,,,,,,,,,
268,2021,8,351,,,,,,,,,,,,
269,2021,8,352,,,,,,,,,,,,
270,2021,8,353,,,,,,,,,,,,
271,2021,8,354,,,,,,,,,,,,
272,2021,8,355,,,,,,,,,,,,
273,2021,8,356,,,,,,,,,,,,
274,2021,8,357,,,,,,,,,,,,
275,2021,8,358,,,,,,,,,,,,
276,2021,8,359,,,,,,,,,,,,
277,2021,8,360,,,,,,,,,,,,
278,2021,805,31150,,,,,,,,,,,,
279,2021,805,31151,,,,,,,,,,,,
280,2021,805,31152,,,,,,,,,,,,
281,2021,805,31153,,,,,,,,,,,,
282,2021,805,31154,,,,,,,,,,,,
283,2021,805,31155,,,,,,,,,,,,
284,2021,805,31156,,,,,,,,,,,,
285,2021,805,31157,,,,,,,,,,,,
286,2021,805,31158,,,,,,,,,,,,
287,2021,805,31159,,,,,,,,,,,,
288,2021,805,31160,,,,,,,,,,,,
289,2021,805,31161,,,,,,,,,,,,
290,2021,805,31162,,,,,,,,,,,,
291,2021,805,31163,,,,,,,,,,,,
292,2021,805,31164,,,,,,,,,,,,
293,2021,805,31165,,,,,,,,,,,,
294,2021,805,31166,,,,,,,,,,,,
295,2021,805,31167,,,,,,,,,,,,
296,2021,805,31168,,,,,,,,,,,,
297,2021,805,31169,,,,,,,,,,,,
298,2021,805,31170,,,,,,,,,,,,
299,2021,805,31171,,,,,,,,,,,,
300,2021,805,31172,,,,,,,,,,,,
301,2021,805,31173,,,,,,,,,,,,
302,2021,805,31174,,,,,,,,,,,,
303,2021,805,31175,,,,,,,,,,,,
304,2021,805,31176,,,,,,,,,,,,
305,2021,805,31177,,,,,,,,,,,,
306,2021,805,31178,,,,,,,,,,,,
307,2021,805,31179,,,,,,,,,,,,
308,2021,805,31180,,,,,,,,,,,,
309,2021,805,31181,,,,,,,,,,,,
310,2021,805,31182,,,,,,,,,,,,
311,2021,805,31183,,,,,,,,,,,,
312,2021,805,31184,,,,,,,,,,,,
313,2021,805,31185,,,,,,,,,,,,
314,2021,805,31186,,,,,,,,,,,,
315,2021,805,31187,,,,,,,,,,,,
316,2021,805,31188,,,,,,,,,,,,
317,2021,10,387,,,,,,,,,,,,
318,2021,10,388,,,,,,,,,,,,
319,2021,10,389,,,,,,,,,,,,
320,2021,10,390,,,,,,,,,,,,
321,2021,10,391,,,,,,,,,,,,
322,2021,10,392,,,,,,,,,,,,
323,2021,10,393,,,,,,,,,,,,
324,2021,10,394,,,,,,,,,,,,
325,2021,10,395,,,,,,,,,,,,
326,2021,10,396,,,,,,,,,,,,
327,2021,10,397,,,,,,,,,,,,
328,2021,10,398,,,,,,,,,,,,
329,2021,10,399,,,,,,,,,,,,
330,2021,10,400,,,,,,,,,,,,
331,2021,10,401,,,,,,,,,,,,
332,2021,10,402,,,,,,,,,,,,
333,2021,10,403,,,,,,,,,,,,
334,2021,10,404,,,,,,,,,,,,
335,2021,10,405,,,,,,,,,,,,
336,2021,10,406,,,,,,,,,,,,
337,2021,10,407,,,,,,,,,,,,
338,2021,10,408,,,,,,,,,,,,
339,2021,10,409,,,,,,,,,,,,
340,2021,10,410,,,,,,,,,,,,
341,2021,10,411,,,,,,,,,,,,
342,2021,10,412,,,,,,,,,,,,
343,2021,10,413,,,,,,,,,,,,
344,2021,10,414,,,,,,,,,,,,
345,2021,10,415,,,,,,,,,,,,
346,2021,10,416,,,,,,,,,,,,
347,2021,10,417,,,,,,,,,,,,
348,2021,10,418,,,,,,,,,,,,
349,2021,10,419,,,,,,,,,,,,
350,2021,10,420,,,,,,,,,,,,
351,2021,10,421,,,,,,,,,,,,
352,2021,10,422,,,,,,,,,,,,
353,2021,10,423,,,,,,,,,,,,
354,2021,10,424,,,,,,,,,,,,
355,2021,10,425,,,,,,,,,,,,
356,2021,10,426,,,,,,,,,,,,
357,2021,10,427,,,,,,,,,,,,
358,2021,12,469,,,,,,,,,,,,
359,2021,12,470,,,,,,,,,,,,
360,2021,12,471,,,,,,,,,,,,
361,2021,12,472,,,,,,,,,,,,
362,2021,12,473,,,,,,,,,,,,
363,2021,12,474,,,,,,,,,,,,
364,2021,12,475,,,,,,,,,,,,
365,2021,12,476,,,,,,,,,,,,
366,2021,12,477,,,,,,,,,,,,
367,2021,12,478,,,,,,,,,,,,
368,2021,12,479,,,,,,,,,,,,
369,2021,12,480,,,,,,,,,,,,
370,2021,12,481,,,,,,,,,,,,
371,2021,12,482,,,,,,,,,,,,
372,2021,12,483,,,,,,,,,,,,
373,2021,12,484,,,,,,,,,,,,
374,2021,12,485,,,,,,,,,,,,
375,2021,12,486,,,,,,,,,,,,
376,2021,12,487,,,,,,,,,,,,
377,2021,12,488,,,,,,,,,,,,
378,2021,12,489,,,,,,,,,,,,
379,2021,12,490,,,,,,,,,,,,
380,2021,12,491,,,,,,,,,,,,
381,2021,12,492,,,,,,,,,,,,
382,2021,12,493,,,,,,,,,,,,
383,2021,12,494,,,,,,,,,,,,
384,2021,12,495,,,,,,,,,,,,
385,2021,12,496,,,,,,,,,,,,
386,2021,12,497,,,,,,,,,,,,
387,2021,12,498,,,,,,,,,,,,
388,2021,12,499,,,,,,,,,,,,
389,2021,12,500,,,,,,,,,,,,
390,2021,12,501,,,,,,,,,,,,
391,2021,12,502,,,,,,,,,,,,
392,2021,12,503,,,,,,,,,,,,
393,2021,12,504,,,,,,,,,,,,
394,2021,806,31189,,,,,,,,,,,,
395,2021,806,31190,,,,,,,,,,,,
396,2021,806,31191,,,,,,,,,,,,
397,2021,806,31192,,,,,,,,,,,,
398,2021,806,31193,,,,,,,,,,,,
399,2021,806,31194,,,,,,,,,,,,
400,2021,806,31195,,,,,,,,,,,,
401,2021,806,31196,,,,,,,,,,,,
402,2021,806,31197,,,,,,,,,,,,
403,2021,806,31198,,,,,,,,,,,,
404,2021,806,31199,,,,,,,,,,,,
405,2021,806,31200,,,,,,,,,,,,
