sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-19,Alabama,SEC,51-7,0.69594,2,0.6635634347773799,1,54-8,0.9642,1,1-seed,1.0,False,,0.7916666666666666
softball,2026-05-19,Texas,SEC,44-10,0.69433,4,0.6632024257669206,3,46-12,0.9577,2,1-seed,2.0,False,,0.6666666666666666
softball,2026-05-19,Arkansas,SEC,44-11,0.69756,1,0.6718695140806814,4,46-12,0.9805,3,1-seed,3.0,False,,0.625
softball,2026-05-19,Oklahoma,SEC,50-8,0.67191,6,0.6491151724732691,5,52-10,0.9902,4,1-seed,4.0,True,,0.8333333333333334
softball,2026-05-19,Florida,SEC,50-10,0.68806,5,0.6514383635670242,6,52-12,0.9967,5,1-seed,5.0,False,,0.7083333333333334
softball,2026-05-19,UCLA,Big Ten,49-8,0.67145,7,0.6494648390935803,7,52-10,0.9707,6,1-seed,6.0,True,,0.8333333333333334
softball,2026-05-19,Texas Tech,Big 12,54-6,0.65035,13,0.637421838105428,8,56-8,1.0,7,1-seed,7.0,True,,0.875
softball,2026-05-19,Tennessee,SEC,44-10,0.66166,8,0.6423964166864082,9,46-12,0.9446,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-05-19,Florida St.,ACC,51-9,0.65868,10,0.624547539707943,10,52-10,0.987,9,1-seed,9.0,True,,0.875
softball,2026-05-19,Oregon,Big Ten,41-14,0.65981,9,0.6356883764649695,11,41-14,0.9251,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-05-19,Georgia,SEC,40-18,0.65401,11,0.623240128292066,12,42-20,0.9772,11,1-seed,11.0,False,,0.5
softball,2026-05-19,Oklahoma St.,Big 12,40-15,0.64606,15,0.6319511942958895,13,42-16,0.873,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-19,Virginia Tech,ACC,48-11,0.6362,18,0.6109727346985067,14,48-12,0.9935,13,1-seed,13.0,False,,0.75
softball,2026-05-19,Texas A&M,SEC,38-18,0.63849,17,0.6149654758260564,15,38-19,0.9837,14,1-seed,14.0,False,,0.6666666666666666
softball,2026-05-19,LSU,SEC,39-17,0.65035,13,0.6179614307198097,16,42-18,0.8893,15,1-seed,15.0,False,,0.5416666666666666
softball,2026-05-19,Duke,ACC,41-15,0.65231,12,0.6217373936385511,17,44-16,0.9479,16,1-seed,16.0,False,,0.8333333333333334
softball,2026-05-19,Mississippi St.,SEC,40-18,0.63585,19,0.6252017796675027,18,42-20,0.8664,17,2-seed,,False,,0.375
softball,2026-05-19,Stanford,ACC,39-14,0.64032,16,0.6045340047419121,19,39-15,0.9218,18,2-seed,,False,,0.75
softball,2026-05-19,Arizona St.,Big 12,43-16,0.62919,21,0.6022444413417202,20,46-18,0.9121,19,2-seed,,False,,0.4583333333333333
softball,2026-05-19,UCF,Big 12,40-16,0.62771,23,0.6087154427668079,21,42-18,0.9316,20,2-seed,,False,,0.6086956521739131
softball,2026-05-19,Arizona,Big 12,37-16,0.63006,20,0.613242375746505,22,37-18,0.9153,21,2-seed,,False,,0.6666666666666666
softball,2026-05-19,Ole Miss,SEC,36-25,0.62837,22,0.605022016797489,23,36-26,0.8632,22,2-seed,,False,,0.25
softball,2026-05-19,Grand Canyon,Mountain West,54-9,0.6085,27,0.5887336256419129,24,54-10,0.9544,23,2-seed,,True,,0.84
softball,2026-05-19,Virginia,ACC,40-14,0.61042,26,0.5894446372159069,25,40-15,0.8697,24,2-seed,,False,,0.5652173913043478
softball,2026-05-19,Clemson,ACC,34-21,0.61862,24,0.5892644174140796,26,34-22,0.9023,25,2-seed,,False,,0.5416666666666666
softball,2026-05-19,Washington,Big Ten,37-20,0.59956,30,0.598372830659853,27,37-20,0.9283,26,2-seed,,False,,0.6666666666666666
softball,2026-05-19,South Carolina,SEC,32-27,0.61185,25,0.5873477344472804,28,32-28,0.8567,27,2-seed,,False,,0.2916666666666667
softball,2026-05-19,Louisville,ACC,44-14,0.60001,29,0.5828895536426153,29,44-14,0.9511,28,2-seed,,False,,0.75
softball,2026-05-19,Indiana,Big Ten,43-16,0.5885,36,0.5773463875000603,30,43-16,0.9674,29,2-seed,,False,,0.7083333333333334
softball,2026-05-19,Marshall,Sun Belt,38-19,0.60245,28,0.5962752993743263,31,38-19,0.9381,30,2-seed,,False,,0.7083333333333334
softball,2026-05-19,Omaha,Summit League,37-12,0.57116,51,0.5919575574158248,32,37-12,0.8274,31,2-seed,,True,,0.8823529411764706
