sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-31,Texas,SEC,47-11,0.69433,4,0.6597162924049601,1,48-12,0.9577,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-05-31,Arkansas,SEC,47-11,0.69756,1,0.6695163651867901,2,47-13,0.9805,2,1-seed,2.0,False,,0.625
softball,2026-05-31,Oklahoma,SEC,52-10,0.67191,6,0.6441363856412361,3,52-10,0.9902,3,1-seed,3.0,True,,0.8333333333333334
softball,2026-05-31,Alabama,SEC,54-7,0.69594,2,0.6715136831919875,4,56-8,0.9642,4,1-seed,4.0,False,,0.7916666666666666
softball,2026-05-31,UCLA,Big Ten,52-8,0.67145,7,0.6514215709474793,5,54-10,0.9707,5,1-seed,5.0,False,,0.8333333333333334
softball,2026-05-31,Texas Tech,Big 12,57-7,0.65035,13,0.6332962494810455,6,58-8,1.0,6,1-seed,6.0,True,,0.875
softball,2026-05-31,Nebraska,Big Ten,51-6,0.69501,3,0.6780074001884056,7,52-8,0.9609,7,1-seed,7.0,True,,0.9583333333333334
softball,2026-05-31,Tennessee,SEC,47-10,0.66166,8,0.6502734539870677,8,50-10,0.9446,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-05-31,Florida,SEC,52-12,0.68806,5,0.6481354615775732,9,52-12,0.9967,9,1-seed,9.0,False,,0.7083333333333334
softball,2026-05-31,Florida St.,ACC,52-10,0.65868,10,0.6250224733355727,10,52-10,0.987,10,1-seed,10.0,True,,0.875
softball,2026-05-31,Oregon,Big Ten,41-14,0.65981,9,0.6359951634456887,11,41-14,0.9251,11,1-seed,11.0,False,,0.8333333333333334
softball,2026-05-31,Texas A&M,SEC,38-19,0.63849,17,0.6118770350665124,12,38-19,0.9837,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-31,LSU,SEC,40-19,0.65035,13,0.6120282574707858,13,40-19,0.8893,13,1-seed,13.0,False,,0.5416666666666666
softball,2026-05-31,Georgia,SEC,41-20,0.65401,11,0.6156542592786343,14,41-20,0.9772,14,1-seed,14.0,False,,0.5
softball,2026-05-31,Duke,ACC,43-17,0.65231,12,0.6162101486829923,15,43-17,0.9479,15,1-seed,15.0,False,,0.8333333333333334
softball,2026-05-31,Virginia Tech,ACC,48-12,0.6362,18,0.6099223614997045,16,48-12,0.9935,16,1-seed,16.0,False,,0.75
