sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-29,Oklahoma,SEC,46-6,0.67945,6,0.6243441775319759,1,48-7,0.9935,1,1-seed,1.0,True,,0.8571428571428571
softball,2026-04-29,Alabama,SEC,44-6,0.69443,3,0.6189918068033433,2,47-8,0.9577,2,1-seed,2.0,False,,0.7619047619047619
softball,2026-04-29,Florida,SEC,45-7,0.69104,5,0.6285064284188944,3,48-8,1.0,3,1-seed,3.0,False,,0.7619047619047619
softball,2026-04-29,Texas,SEC,38-8,0.69553,2,0.623486319543456,4,40-10,0.9544,4,1-seed,4.0,False,,0.7142857142857143
softball,2026-04-29,Nebraska,Big Ten,40-6,0.69412,4,0.63766509857835,5,42-8,0.9446,5,1-seed,5.0,True,,0.9523809523809523
softball,2026-04-29,Arkansas,SEC,39-9,0.69628,1,0.6241182946198061,6,40-13,0.9772,6,1-seed,6.0,False,,0.6190476190476191
softball,2026-04-29,UCLA,Big Ten,44-5,0.67677,7,0.6327969605670171,7,46-6,0.9805,7,1-seed,7.0,False,,0.9047619047619048
softball,2026-04-29,Tennessee,SEC,40-8,0.67483,8,0.6152239580319709,8,41-10,0.9479,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-04-29,Texas Tech,Big 12,47-4,0.65704,11,0.6095768800871956,9,50-7,0.9967,9,1-seed,9.0,True,,0.9047619047619048
softball,2026-04-29,Oregon,Big Ten,38-10,0.66289,9,0.6001632446591263,10,39-14,0.9153,10,1-seed,10.0,False,,0.8571428571428571
softball,2026-04-29,Florida St.,ACC,43-7,0.65802,10,0.5917643639664011,11,45-10,0.9837,11,1-seed,11.0,True,,0.8571428571428571
softball,2026-04-29,Duke,ACC,38-13,0.65565,12,0.5909321499454544,12,38-14,0.9674,12,1-seed,12.0,False,,0.8333333333333334
softball,2026-04-29,Texas A&M,SEC,35-14,0.64805,15,0.5792526552005872,13,36-19,0.987,13,1-seed,13.0,False,,0.7142857142857143
softball,2026-04-29,LSU,SEC,33-16,0.65552,13,0.5880353685553739,14,36-17,0.8697,14,1-seed,14.0,False,,0.47619047619047616
softball,2026-04-29,Oklahoma St.,Big 12,34-13,0.65051,14,0.5950983340259807,15,37-16,0.8567,15,1-seed,15.0,False,,0.6666666666666666
softball,2026-04-29,Georgia,SEC,34-16,0.64543,16,0.5861150851221537,16,35-18,0.9739,16,1-seed,16.0,False,,0.47619047619047616
softball,2026-04-29,Virginia Tech,ACC,41-9,0.63098,21,0.5674109667029531,17,43-12,0.9902,17,2-seed,,False,,0.7142857142857143
softball,2026-04-29,Mississippi St.,SEC,36-15,0.64523,17,0.5877792727422203,18,38-17,0.8925,18,2-seed,,False,,0.38095238095238093
softball,2026-04-29,Arizona,Big 12,34-13,0.64008,19,0.5927386691790685,19,36-14,0.9283,19,2-seed,,False,,0.7142857142857143
softball,2026-04-29,UCF,Big 12,36-14,0.63204,20,0.574612487580529,20,38-16,0.9349,20,2-seed,,False,,0.6
softball,2026-04-29,Washington,Big Ten,34-15,0.61543,26,0.5857773330865972,21,36-16,0.9251,21,2-seed,,False,,0.7142857142857143
