sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-14,Arkansas,SEC,35-6,0.71356,1,0.6227029238916769,1,40-12,0.9837,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-04-14,Alabama,SEC,39-3,0.70931,2,0.6084929398758079,2,45-10,0.9608,2,1-seed,2.0,False,,0.8
softball,2026-04-14,Florida,SEC,40-5,0.70159,5,0.6222015575030282,3,46-10,1.0,3,1-seed,3.0,False,,0.7777777777777778
softball,2026-04-14,Oklahoma,SEC,40-4,0.68224,7,0.615813259711473,4,46-9,0.9935,4,1-seed,4.0,True,,0.8666666666666667
softball,2026-04-14,Texas,SEC,33-6,0.70254,3,0.6162735498792137,5,38-12,0.9542,5,1-seed,5.0,False,,0.6666666666666666
softball,2026-04-14,Nebraska,Big Ten,33-6,0.70222,4,0.6213050592532147,6,39-11,0.9314,6,1-seed,6.0,False,,0.9333333333333333
softball,2026-04-14,Tennessee,SEC,36-6,0.68252,6,0.6101240407698035,7,41-10,0.9739,7,1-seed,7.0,False,,0.6470588235294118
softball,2026-04-14,UCLA,Big Ten,37-5,0.67583,8,0.6138220419622332,8,43-9,0.9673,8,1-seed,8.0,False,,0.8888888888888888
softball,2026-04-14,Texas Tech,Big 12,40-3,0.66262,9,0.5980396745730647,9,48-9,0.9967,9,1-seed,9.0,True,,0.8888888888888888
softball,2026-04-14,Georgia,SEC,31-11,0.65958,10,0.5932003073345362,10,37-16,0.9771,10,1-seed,10.0,False,,0.6
softball,2026-04-14,Florida St.,ACC,36-7,0.65849,12,0.5788661590340485,11,42-13,0.9804,11,1-seed,11.0,False,,0.8
softball,2026-04-14,Mississippi St.,SEC,34-11,0.6568,13,0.5890271899755658,12,39-16,0.902,12,1-seed,12.0,False,,0.4
softball,2026-04-14,Oregon,Big Ten,32-9,0.65455,14,0.587381125629775,13,37-16,0.9281,13,1-seed,13.0,False,,0.8666666666666667
softball,2026-04-14,Virginia Tech,ACC,36-6,0.63923,19,0.5704911016983079,14,42-13,0.9902,14,1-seed,14.0,False,,0.7333333333333333
softball,2026-04-14,Texas A&M,SEC,30-12,0.64469,17,0.5701612481167331,15,35-20,0.9869,15,1-seed,15.0,False,,0.7333333333333333
softball,2026-04-14,Arizona,Big 12,30-11,0.6489,16,0.5867986854730918,16,35-15,0.9216,16,1-seed,16.0,False,,0.7333333333333333
softball,2026-04-14,Washington,Big Ten,34-9,0.62551,25,0.593929012486636,17,39-13,0.951,17,2-seed,,True,,1.0
softball,2026-04-14,LSU,SEC,28-14,0.6585,11,0.5748902251608211,18,34-19,0.8562,18,2-seed,,False,,0.4
softball,2026-04-14,Duke,ACC,31-12,0.65275,15,0.5775140403193986,19,36-16,0.9248,19,2-seed,,True,,0.8333333333333334
softball,2026-04-14,Oklahoma St.,Big 12,27-11,0.62848,23,0.5744028044569467,20,33-20,0.8399,20,2-seed,,False,,0.6
softball,2026-04-14,UCF,Big 12,32-11,0.62557,24,0.5696764791781669,21,37-17,0.9477,21,2-seed,,False,,0.5882352941176471
softball,2026-04-14,Virginia,ACC,33-8,0.63004,21,0.5499044096263199,22,37-16,0.9052,22,2-seed,,False,,0.5882352941176471
softball,2026-04-14,Grand Canyon,Mountain West,41-4,0.61016,29,0.5726186855426385,23,47-8,0.9641,23,2-seed,,True,,0.875
softball,2026-04-14,Ole Miss,SEC,26-18,0.62937,22,0.5692925334039519,24,32-23,0.8366,24,2-seed,,False,,0.13333333333333333
softball,2026-04-14,Arizona St.,Big 12,31-13,0.61934,27,0.55742442220806,25,37-18,0.8922,25,2-seed,,False,,0.3333333333333333
softball,2026-04-14,Marshall,Sun Belt,32-10,0.6326,20,0.5737662907845745,26,38-17,0.9444,26,2-seed,,True,,0.8666666666666667
softball,2026-04-14,Stanford,ACC,26-12,0.6444,18,0.5474932397737756,27,32-19,0.9085,27,2-seed,,False,,0.6666666666666666
softball,2026-04-14,Clemson,ACC,27-16,0.62417,26,0.5606388226791342,28,31-21,0.9346,28,2-seed,,False,,0.5
softball,2026-04-14,South Carolina,SEC,23-20,0.61667,28,0.5552528368105429,29,28-26,0.8758,29,2-seed,,False,,0.2
softball,2026-04-14,Southeastern La.,Southland,37-9,0.59423,31,0.5666528390825067,30,44-12,0.9183,30,2-seed,,True,,1.0
softball,2026-04-14,Auburn,SEC,23-19,0.609,30,0.555405509348611,31,28-25,0.8497,31,2-seed,,False,,0.13333333333333333
softball,2026-04-14,Omaha,Summit League,26-8,0.59103,33,0.5503091633181565,32,31-15,0.8235,32,2-seed,,True,,0.8888888888888888
softball,2026-04-14,Michigan,Big Ten,26-15,0.59293,32,0.5591469254388051,33,33-20,0.8595,33,3-seed,,False,,0.4
softball,2026-04-14,Kansas,Big 12,29-12,0.58292,43,0.5428357275102065,34,35-20,0.9412,34,3-seed,,False,,0.6666666666666666
softball,2026-04-14,Indiana,Big Ten,31-10,0.5781,47,0.5489739129629285,35,39-16,0.9575,35,3-seed,,False,,0.6666666666666666
softball,2026-04-14,Louisville,ACC,34-9,0.58985,36,0.541224440417072,36,40-16,0.9379,36,3-seed,,False,,0.6666666666666666
softball,2026-04-14,Nevada,Mountain West,29-14,0.57739,49,0.5525352381009295,37,36-18,0.8824,37,3-seed,,False,last_in,0.6875
softball,2026-04-14,Missouri,SEC,22-22,0.58353,42,0.5425403480025368,38,28-30,0.8529,38,3-seed,,False,last_in,0.4
softball,2026-04-14,South Fla.,American,32-13,0.58989,35,0.5454244709890412,39,38-17,0.8137,39,3-seed,,True,,0.7777777777777778
softball,2026-04-14,North Carolina,ACC,30-11,0.58688,39,0.5306009705393113,40,34-18,0.8954,40,3-seed,,False,last_in,0.5
softball,2026-04-14,Belmont,MVC,30-9,0.57913,45,0.5485113876204565,41,38-14,0.8791,41,3-seed,,True,,0.85
softball,2026-04-14,Baylor,Big 12,24-18,0.58529,40,0.5528673417627074,42,29-24,0.7451,42,3-seed,,False,last_in,0.4666666666666667
