sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-06,Alabama,SEC,45-6,0.69541,2,0.6194709230773803,1,48-8,0.9674,1,1-seed,1.0,False,,0.7727272727272727
softball,2026-05-06,Arkansas,SEC,40-9,0.69951,1,0.625207470243106,2,42-12,0.9805,2,1-seed,2.0,False,,0.6363636363636364
softball,2026-05-06,Oklahoma,SEC,46-6,0.67694,6,0.6226949202390747,3,48-8,0.9935,3,1-seed,3.0,True,,0.8571428571428571
softball,2026-05-06,Florida,SEC,47-7,0.68641,5,0.6231743892798844,5,48-10,0.9967,4,1-seed,4.0,False,,0.7727272727272727
softball,2026-05-06,Texas,SEC,38-9,0.69042,4,0.6188761908931841,6,40-12,0.9609,5,1-seed,5.0,False,,0.6818181818181818
softball,2026-05-06,UCLA,Big Ten,44-5,0.67186,7,0.6247789866110585,7,46-8,0.9707,6,1-seed,6.0,True,,0.9047619047619048
softball,2026-05-06,Tennessee,SEC,41-8,0.6692,8,0.6149895767247056,8,42-10,0.9414,7,1-seed,7.0,False,,0.6818181818181818
softball,2026-05-06,Texas Tech,Big 12,49-4,0.65226,12,0.605567288270324,9,50-8,1.0,8,1-seed,8.0,True,,0.9090909090909091
softball,2026-05-06,Oregon,Big Ten,38-10,0.66326,9,0.6011477492059285,10,40-14,0.9446,9,1-seed,9.0,False,,0.8571428571428571
softball,2026-05-06,Florida St.,ACC,43-8,0.65162,13,0.5935333358903705,11,46-10,0.9837,10,1-seed,10.0,True,,0.8571428571428571
softball,2026-05-06,LSU,SEC,35-16,0.6543,11,0.5917789384753444,12,38-16,0.899,11,1-seed,11.0,False,,0.5
softball,2026-05-06,Oklahoma St.,Big 12,35-13,0.65021,14,0.5962123691124908,13,38-16,0.8404,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-06,Texas A&M,SEC,35-14,0.64668,16,0.5761852604631069,14,36-20,0.987,13,1-seed,13.0,False,,0.7142857142857143
softball,2026-05-06,Duke,ACC,38-13,0.65587,10,0.5898730607813625,15,38-14,0.9479,14,1-seed,14.0,False,,0.8333333333333334
softball,2026-05-06,Georgia,SEC,34-17,0.64984,15,0.5873814726606219,16,36-18,0.9772,15,1-seed,15.0,False,,0.45454545454545453
softball,2026-05-06,Virginia Tech,ACC,41-9,0.63241,20,0.5680476609242193,17,44-12,0.9902,16,1-seed,16.0,False,,0.7142857142857143
softball,2026-05-06,Mississippi St.,SEC,37-15,0.63859,18,0.5852578079090492,18,38-18,0.886,17,2-seed,,False,,0.4090909090909091
softball,2026-05-06,Arizona,Big 12,34-13,0.63273,19,0.588860049553184,19,36-16,0.9121,18,2-seed,,False,,0.7142857142857143
softball,2026-05-06,UCF,Big 12,36-14,0.62968,21,0.5753003839254608,20,38-16,0.9511,19,2-seed,,False,,0.6
softball,2026-05-06,Stanford,ACC,35-12,0.64107,17,0.5625370251270377,21,36-16,0.9251,20,2-seed,,False,,0.75
softball,2026-05-06,Ole Miss,SEC,30-23,0.62869,22,0.5771350659436557,22,32-24,0.8436,21,2-seed,,False,,0.18181818181818182
softball,2026-05-06,Arizona St.,Big 12,36-16,0.61966,24,0.5653207660527589,23,38-18,0.8958,22,2-seed,,False,,0.4090909090909091
softball,2026-05-06,Washington,Big Ten,34-15,0.60506,28,0.5808251662338956,24,36-18,0.9283,23,2-seed,,False,,0.7142857142857143
softball,2026-05-06,Clemson,ACC,32-19,0.62525,23,0.5657338166686784,25,32-20,0.9186,24,2-seed,,False,,0.5416666666666666
softball,2026-05-06,Grand Canyon,Mountain West,46-7,0.60267,30,0.5730344532448832,26,48-8,0.9349,25,2-seed,,True,,0.8260869565217391
softball,2026-05-06,South Carolina,SEC,30-23,0.61677,25,0.5625302403743677,27,30-26,0.8893,26,2-seed,,False,,0.3181818181818182
softball,2026-05-06,Virginia,ACC,37-12,0.61233,26,0.5426394336694759,28,38-16,0.8827,27,2-seed,,False,,0.5652173913043478
softball,2026-05-06,Indiana,Big Ten,38-13,0.58672,37,0.5592291438933845,29,42-14,0.9739,28,2-seed,,False,,0.6666666666666666
softball,2026-05-06,Marshall,Sun Belt,37-14,0.60731,27,0.5659069355480205,30,38-18,0.9381,29,2-seed,,True,,0.7727272727272727
softball,2026-05-06,Southeastern La.,Southland,45-12,0.59043,33,0.557754255351925,31,46-15,0.9577,30,2-seed,,True,,0.8888888888888888
softball,2026-05-06,Louisville,ACC,41-10,0.60303,29,0.5503992385572526,32,44-14,0.9088,31,2-seed,,False,,0.7619047619047619
softball,2026-05-06,Omaha,Summit League,33-9,0.57981,45,0.5598489407362106,33,34-12,0.8013,32,2-seed,,True,,0.9333333333333333
softball,2026-05-06,Northwestern,Big Ten,27-19,0.57923,46,0.549923014850884,34,30-22,0.9023,33,3-seed,,False,,0.6666666666666666
softball,2026-05-06,Kansas,Big 12,33-16,0.58351,41,0.5416242288108308,35,34-22,0.9316,34,3-seed,,False,,0.6190476190476191
softball,2026-05-06,Jacksonville St.,CUSA,39-13,0.58616,38,0.5558293697185482,36,42-14,0.8795,35,3-seed,,True,,0.875
softball,2026-05-06,Michigan,Big Ten,30-19,0.58444,40,0.5587799541385532,37,34-20,0.8567,36,3-seed,,False,,0.38095238095238093
softball,2026-05-06,Texas St.,Sun Belt,35-18,0.59898,31,0.5353611259160589,38,36-22,0.8502,37,3-seed,,False,,0.6818181818181818
softball,2026-05-06,South Fla.,American,38-15,0.59039,34,0.5538075712531277,39,40-16,0.8176,38,3-seed,,True,,0.76
softball,2026-05-06,Missouri,SEC,27-27,0.58712,36,0.545219673362594,40,28-30,0.8664,39,3-seed,,False,last_in,0.36363636363636365
softball,2026-05-06,Wisconsin,Big Ten,28-17,0.58882,35,0.5573769660335526,41,30-20,0.8046,40,3-seed,,False,last_in,0.5714285714285714
softball,2026-05-06,Auburn,SEC,25-25,0.59163,32,0.5440962495889305,42,26-28,0.8599,41,3-seed,,False,last_in,0.18181818181818182
softball,2026-05-06,Wichita St.,American,33-16,0.57378,51,0.5387884682246495,43,36-20,0.873,42,3-seed,,False,last_in,0.76
softball,2026-05-06,Belmont,MVC,35-11,0.58193,42,0.5376513761525314,46,38-16,0.785,43,3-seed,,True,,0.8076923076923077
softball,2026-05-06,Cal St. Fullerton,Big West,35-12,0.56496,56,0.5288121699556827,51,38-16,0.7557,44,3-seed,,True,,0.9166666666666666
softball,2026-05-06,Boston U.,Patriot,41-13,0.56322,57,0.5239859207021248,55,44-16,0.7948,45,3-seed,,True,,0.8888888888888888
softball,2026-05-06,Saint Mary's (CA),WCC,36-12,0.5606,61,0.5311634690963122,56,40-15,0.7134,46,3-seed,,True,,0.9166666666666666
softball,2026-05-06,UNC Greensboro,SoCon,37-16,0.55102,69,0.5151375843838307,72,40-18,0.798,47,3-seed,,True,,0.8333333333333334
softball,2026-05-06,California Baptist,WAC,38-15,0.53198,89,0.5151974711838014,78,40-16,0.6515,48,3-seed,,True,,0.8666666666666667
softball,2026-05-06,Stetson,ASUN,31-19,0.54165,79,0.5083560454497973,79,34-22,0.5928,49,4-seed,,True,,0.7619047619047619
softball,2026-05-06,Akron,MAC,29-22,0.52733,94,0.5075420485657839,93,32-26,0.6417,50,4-seed,,True,,0.7916666666666666
softball,2026-05-06,Princeton,Ivy League,29-11,0.52756,92,0.4974229489295544,95,30-14,0.7622,51,4-seed,,True,,0.9444444444444444
softball,2026-05-06,Providence,Big East,28-16,0.52136,104,0.47335954058337265,121,30-24,0.6612,52,4-seed,,True,,0.8095238095238095
softball,2026-05-06,Eastern Ill.,OVC,30-20,0.50612,134,0.49016499312080786,122,34-22,0.7166,53,4-seed,,True,,0.8695652173913043
softball,2026-05-06,Marist,MAAC,31-19,0.49528,149,0.47540132077826497,139,34-22,0.557,54,4-seed,,True,,0.8846153846153846
softball,2026-05-06,Loyola Chicago,Atlantic 10,25-20,0.50628,133,0.48566455849611456,143,26-24,0.2736,55,4-seed,,True,,0.8095238095238095
softball,2026-05-06,Oregon St.,WCC,19-31,0.48574,162,0.4784959049061414,144,20-35,0.4625,56,4-seed,,True,,0.4666666666666667
softball,2026-05-06,Hofstra,CAA,27-21,0.49258,155,0.4749669932095382,152,30-24,0.7915,57,4-seed,,True,,0.8636363636363636
softball,2026-05-06,Prairie View,SWAC,27-17,0.48896,158,0.47568595289396576,154,28-20,0.3974,58,4-seed,,True,,0.8260869565217391
softball,2026-05-06,Winthrop,Big South,28-21,0.49931,145,0.4580687416953869,160,28-24,0.4463,59,4-seed,,True,,0.7647058823529411
softball,2026-05-06,Howard,MEAC,25-17,0.47294,186,0.4534487578821181,190,26-22,0.4332,60,4-seed,,True,,0.8571428571428571
softball,2026-05-06,Bryant,America East,20-21,0.47288,187,0.4046958227504047,212,20-32,0.2378,61,4-seed,,True,,0.7142857142857143
softball,2026-05-06,Youngstown St.,Horizon,29-17,0.43634,249,0.4215389826431769,213,32-24,0.4821,62,4-seed,,True,,0.8
softball,2026-05-06,Central Conn. St.,NEC,24-16,0.44284,239,0.4029433123556282,252,26-28,0.3681,63,4-seed,,True,,0.8571428571428571
softball,2026-05-06,Idaho St.,Big Sky,34-18,0.50774,129,,999,0-0,0.7231,64,4-seed,,True,,0.6666666666666666
softball,2026-05-06,Nevada,Mountain West,36-16,0.56786,54,0.5506519055623358,44,36-18,0.8371,65,first_four_out,,False,first_out,0.6956521739130435
softball,2026-05-06,Utah,Big 12,33-18,0.55746,63,0.5411934071000477,47,36-20,0.8241,66,first_four_out,,False,first_out,0.4
softball,2026-05-06,Baylor,Big 12,27-24,0.586,39,0.5504856529250892,48,28-26,0.7036,67,first_four_out,,False,first_out,0.4090909090909091
softball,2026-05-06,ULM,Sun Belt,35-19,0.57984,44,0.5502509300544953,45,38-20,0.7785,68,first_four_out,,False,first_out,0.7727272727272727
