sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-08,Alabama,SEC,47-6,0.69422,2,0.6441523536413329,1,48-6,0.9674,1,1-seed,1.0,False,,0.7916666666666666
softball,2026-05-08,Oklahoma,SEC,48-7,0.67723,6,0.6333793920868043,2,48-8,0.9935,2,1-seed,2.0,True,,0.8333333333333334
softball,2026-05-08,Arkansas,SEC,42-10,0.7025,1,0.6512994220992306,3,42-10,0.9805,3,1-seed,3.0,False,,0.625
softball,2026-05-08,Nebraska,Big Ten,43-6,0.69076,3,0.653124575036892,4,44-6,0.9544,4,1-seed,4.0,True,,0.9583333333333334
softball,2026-05-08,Texas,SEC,39-10,0.68954,4,0.638623076348688,5,40-10,0.9609,5,1-seed,5.0,False,,0.6666666666666666
softball,2026-05-08,Florida,SEC,47-9,0.68845,5,0.6332642730892191,6,48-10,0.9967,6,1-seed,6.0,False,,0.7083333333333334
softball,2026-05-08,UCLA,Big Ten,45-7,0.67101,7,0.6349966705853967,7,46-8,0.9707,7,1-seed,7.0,False,,0.8333333333333334
softball,2026-05-08,Tennessee,SEC,42-10,0.66389,8,0.6248985874398175,8,42-10,0.9414,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-05-08,Texas Tech,Big 12,50-5,0.65228,12,0.6207307211041039,9,50-6,1.0,9,1-seed,9.0,True,,0.875
softball,2026-05-08,Oregon,Big Ten,40-11,0.66159,9,0.6265331506319818,10,40-12,0.9446,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-05-08,Florida St.,ACC,46-8,0.65291,11,0.6101491110197885,11,46-8,0.9837,11,1-seed,11.0,True,,0.875
softball,2026-05-08,Texas A&M,SEC,36-17,0.64124,16,0.6035742848338479,12,36-17,0.987,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-08,LSU,SEC,37-17,0.65088,13,0.5990472363934789,13,37-17,0.899,13,1-seed,13.0,False,,0.5416666666666666
softball,2026-05-08,Oklahoma St.,Big 12,37-14,0.65041,15,0.612080913376956,14,38-14,0.8404,14,1-seed,14.0,False,,0.6666666666666666
softball,2026-05-08,Georgia,SEC,37-17,0.65087,14,0.6027731301922952,15,38-18,0.9772,15,1-seed,15.0,False,,0.5
softball,2026-05-08,Virginia Tech,ACC,44-9,0.63165,20,0.5984712254101989,16,44-10,0.9902,16,1-seed,16.0,False,,0.75
softball,2026-05-08,Duke,ACC,38-13,0.65438,10,0.6091485540487669,17,38-14,0.9479,17,2-seed,,False,,0.8333333333333334
softball,2026-05-08,Mississippi St.,SEC,38-18,0.63725,18,0.6009972792963458,18,38-18,0.886,18,2-seed,,False,,0.375
softball,2026-05-08,Stanford,ACC,36-12,0.64032,17,0.5939073829646931,19,36-12,0.9251,19,2-seed,,False,,0.75
softball,2026-05-08,Arizona,Big 12,35-15,0.63241,19,0.598197185763496,20,36-16,0.9121,20,2-seed,,False,,0.6666666666666666
softball,2026-05-08,UCF,Big 12,38-15,0.63049,22,0.5906977111059236,21,38-16,0.9511,21,2-seed,,False,,0.6086956521739131
softball,2026-05-08,Ole Miss,SEC,34-23,0.63161,21,0.5925823543223105,22,34-24,0.8436,22,2-seed,,False,,0.25
softball,2026-05-08,Arizona St.,Big 12,38-16,0.61953,24,0.578949413376428,23,38-16,0.8958,23,2-seed,,False,,0.4583333333333333
softball,2026-05-08,Virginia,ACC,38-12,0.61346,25,0.5800190371224885,24,38-12,0.8827,24,2-seed,,False,,0.5652173913043478
softball,2026-05-08,Washington,Big Ten,36-17,0.60357,29,0.59189358702882,25,36-18,0.9283,25,2-seed,,False,,0.6666666666666666
softball,2026-05-08,Clemson,ACC,32-20,0.62176,23,0.5801770200614672,26,32-20,0.9186,26,2-seed,,False,,0.5416666666666666
softball,2026-05-08,Grand Canyon,Mountain West,48-7,0.60417,28,0.5800251456414545,27,48-8,0.9349,27,2-seed,,True,,0.84
softball,2026-05-08,South Carolina,SEC,30-26,0.6125,26,0.5744529890210303,28,30-26,0.8893,28,2-seed,,False,,0.2916666666666667
softball,2026-05-08,Louisville,ACC,44-11,0.60293,30,0.5782086056586282,29,44-12,0.9088,29,2-seed,,False,,0.75
softball,2026-05-08,Indiana,Big Ten,41-13,0.58635,37,0.5745536880815841,30,42-14,0.9739,30,2-seed,,False,,0.7083333333333334
softball,2026-05-08,Marshall,Sun Belt,37-16,0.60638,27,0.5886012481805423,31,38-16,0.9381,31,2-seed,,False,,0.7083333333333334
softball,2026-05-08,Omaha,Summit League,34-10,0.5802,45,0.5821234192038928,32,34-10,0.8013,32,2-seed,,True,,0.8823529411764706
softball,2026-05-08,Southeastern La.,Southland,46-14,0.59012,35,0.5722140592422019,33,46-14,0.9577,33,3-seed,,True,,0.8888888888888888
softball,2026-05-08,Kansas,Big 12,34-18,0.58388,40,0.5631036043411245,34,34-18,0.9316,34,3-seed,,False,,0.5833333333333334
softball,2026-05-08,Texas St.,Sun Belt,36-19,0.59825,31,0.5610869958408257,35,36-20,0.8502,35,3-seed,,False,,0.6666666666666666
softball,2026-05-08,Michigan,Big Ten,34-19,0.5854,39,0.5801919538269817,36,34-20,0.8567,36,3-seed,,False,,0.4583333333333333
softball,2026-05-08,Northwestern,Big Ten,29-21,0.57706,47,0.5689559762510721,37,29-21,0.9023,37,3-seed,,False,last_in,0.6666666666666666
softball,2026-05-08,Jacksonville St.,CUSA,42-13,0.58678,36,0.5692638211963406,38,42-14,0.8795,38,3-seed,,True,,0.8888888888888888
softball,2026-05-08,Wisconsin,Big Ten,31-18,0.59165,33,0.582734773597309,39,32-18,0.8046,39,3-seed,,False,last_in,0.5833333333333334
softball,2026-05-08,South Fla.,American,40-15,0.59073,34,0.5668429148729603,40,40-16,0.8176,40,3-seed,,True,,0.7777777777777778
softball,2026-05-08,Auburn,SEC,27-27,0.59581,32,0.565242589745949,41,28-28,0.8599,41,3-seed,,False,last_in,0.16666666666666666
softball,2026-05-08,Missouri,SEC,28-29,0.58343,41,0.5587929371088723,42,28-29,0.8664,42,3-seed,,False,last_in,0.375
softball,2026-05-08,Belmont,MVC,37-11,0.58136,42,0.5735407917273728,43,38-12,0.785,43,3-seed,,True,,0.8076923076923077
softball,2026-05-08,ULM,Sun Belt,37-19,0.5794,46,0.569105072987169,45,38-20,0.7785,44,3-seed,,True,,0.7916666666666666
