sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-26,Texas,SEC,35-8,0.69966,3,0.69966,999,35-8,0.9349,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-04-26,Oklahoma,SEC,43-6,0.67569,6,0.67569,999,43-6,0.9935,2,1-seed,2.0,False,,0.8333333333333334
softball,2026-04-26,Miami (OH),MAC,33-14,0.54991,71,0.54991,999,33-14,0.899,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-04-26,North Carolina,ACC,31-15,0.58129,48,0.58129,999,31-15,0.8827,4,1-seed,4.0,False,,0.42857142857142855
softball,2026-04-26,Virginia Tech,ACC,38-9,0.62857,21,0.62857,999,38-9,0.987,5,1-seed,5.0,False,,0.6666666666666666
softball,2026-04-26,Southeastern La.,Southland,42-11,0.5922,34,0.5922,999,42-11,0.9251,6,1-seed,6.0,True,,0.9166666666666666
softball,2026-04-26,Nevada,Mountain West,34-14,0.57789,51,0.57789,999,34-14,0.8762,7,1-seed,7.0,False,,0.7368421052631579
softball,2026-04-26,Grand Canyon,Mountain West,43-6,0.6051,30,0.6051,999,43-6,0.9381,8,1-seed,8.0,True,,0.8421052631578947
softball,2026-04-26,Howard,MEAC,24-15,0.47729,175,0.47729,999,24-15,0.4235,9,1-seed,9.0,True,,0.9444444444444444
softball,2026-04-26,Florida St.,ACC,40-7,0.66245,10,0.66245,999,40-7,0.9837,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-04-26,Florida,SEC,43-7,0.68965,5,0.68965,999,43-7,1.0,11,1-seed,11.0,False,,0.7619047619047619
softball,2026-04-26,Arizona,Big 12,31-13,0.64661,18,0.64661,999,31-13,0.9088,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-04-26,Colorado St.,Mountain West,20-24,0.48053,169,0.48053,999,20-24,0.5179,13,1-seed,13.0,False,,0.42105263157894735
softball,2026-04-26,Duke,ACC,36-12,0.65477,13,0.65477,999,36-12,0.9577,14,1-seed,14.0,True,,0.8571428571428571
softball,2026-04-26,Boston U.,Patriot,37-13,0.56466,58,0.56466,999,37-13,0.8274,15,1-seed,15.0,True,,0.8666666666666667
softball,2026-04-26,BYU,Big 12,17-29,0.53054,92,0.53054,999,17-29,0.5635,16,1-seed,16.0,False,,0.3157894736842105
softball,2026-04-26,Washington,Big Ten,34-12,0.61818,26,0.61818,999,34-12,0.9446,17,2-seed,,False,,0.8333333333333334
softball,2026-04-26,Louisiana,Sun Belt,25-23,0.5681,55,0.5681,999,25-23,0.8208,18,2-seed,,False,,0.4444444444444444
softball,2026-04-26,UNLV,Mountain West,27-18,0.51233,122,0.51233,999,27-18,0.6808,19,2-seed,,False,,0.7368421052631579
softball,2026-04-26,UCLA,Big Ten,41-5,0.66866,9,0.66866,999,41-5,0.9707,20,2-seed,,False,,0.8888888888888888
softball,2026-04-26,California Baptist,WAC,35-15,0.53215,88,0.53215,999,35-15,0.6319,21,2-seed,,True,,0.8333333333333334
softball,2026-04-26,Marshall,Sun Belt,35-12,0.62452,25,0.62452,999,35-12,0.9544,22,2-seed,,True,,0.8333333333333334
softball,2026-04-26,Cal St. Fullerton,Big West,32-12,0.55487,66,0.55487,999,32-12,0.785,23,2-seed,,True,,0.9047619047619048
