sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-13,Arkansas,SEC,34-6,0.71356,1,0.6197912291052363,1,39-13,0.9837,1,1-seed,1.0,False,,0.6428571428571429
softball,2026-04-13,Alabama,SEC,38-3,0.70931,2,0.6086186380986114,2,45-10,0.899,2,1-seed,2.0,False,,0.7857142857142857
softball,2026-04-13,Texas,SEC,32-6,0.70254,3,0.612940828640848,3,38-12,0.9283,3,1-seed,3.0,False,,0.6428571428571429
softball,2026-04-13,Oklahoma,SEC,40-3,0.68224,7,0.6174591123883494,4,46-9,1.0,4,1-seed,4.0,True,,0.9285714285714286
softball,2026-04-13,Florida,SEC,39-5,0.70159,5,0.6192584842798227,5,45-11,0.9967,5,1-seed,5.0,False,,0.7647058823529411
softball,2026-04-13,Nebraska,Big Ten,32-6,0.70222,4,0.6188791095625197,6,39-11,0.8632,6,1-seed,6.0,False,,0.9285714285714286
softball,2026-04-13,Texas Tech,Big 12,39-3,0.66262,9,0.5957323433421292,7,47-10,0.9935,7,1-seed,7.0,True,,0.8823529411764706
softball,2026-04-13,Tennessee,SEC,35-6,0.68252,6,0.6090105195444845,8,40-11,0.9055,8,1-seed,8.0,False,,0.625
softball,2026-04-13,UCLA,Big Ten,36-5,0.67583,8,0.6124360091148541,9,42-10,0.9902,9,1-seed,9.0,False,,0.8823529411764706
softball,2026-04-13,Georgia,SEC,30-11,0.65958,10,0.5902126799014356,10,36-17,0.9739,10,1-seed,10.0,False,,0.5714285714285714
softball,2026-04-13,Florida St.,ACC,36-5,0.65849,12,0.5837807981689974,11,43-12,0.9772,11,1-seed,11.0,True,,0.9230769230769231
softball,2026-04-13,Mississippi St.,SEC,34-10,0.6568,13,0.5901443821884427,12,39-16,0.8664,12,1-seed,12.0,False,,0.42857142857142855
softball,2026-04-13,Oregon,Big Ten,31-9,0.65455,14,0.5851444602328457,13,37-16,0.8958,13,1-seed,13.0,False,,0.8571428571428571
softball,2026-04-13,Texas A&M,SEC,29-12,0.64469,17,0.5678772840929487,14,35-20,0.9805,14,1-seed,14.0,False,,0.7142857142857143
softball,2026-04-13,Arizona,Big 12,29-10,0.6489,16,0.5850001015378445,15,35-15,0.9674,15,1-seed,15.0,False,,0.7333333333333333
softball,2026-04-13,Washington,Big Ten,33-9,0.62551,25,0.5919529834875344,16,38-14,0.9186,16,1-seed,16.0,True,,1.0
softball,2026-04-13,Virginia Tech,ACC,35-6,0.63923,19,0.5689144924306013,17,42-13,0.987,17,2-seed,,False,,0.7142857142857143
softball,2026-04-13,LSU,SEC,27-13,0.6585,11,0.5776202142928168,18,34-19,0.772,18,2-seed,,False,,0.4
softball,2026-04-13,Duke,ACC,30-12,0.65275,15,0.5746431694898351,19,35-17,0.9544,19,2-seed,,False,,0.8235294117647058
softball,2026-04-13,Oklahoma St.,Big 12,26-11,0.62848,23,0.5713490226138205,20,33-20,0.8078,20,2-seed,,False,,0.5714285714285714
softball,2026-04-13,Grand Canyon,Mountain West,41-4,0.61016,29,0.5732743867806883,21,47-8,0.9577,21,2-seed,,True,,0.875
softball,2026-04-13,Virginia,ACC,33-7,0.63004,21,0.552241816702574,22,38-15,0.8893,22,2-seed,,False,,0.625
softball,2026-04-13,UCF,Big 12,30-11,0.62557,24,0.5646497160502636,23,36-18,0.9414,23,2-seed,,False,,0.5333333333333333
softball,2026-04-13,Ole Miss,SEC,26-17,0.62937,22,0.571399297327154,24,32-23,0.7459,24,2-seed,,False,,0.14285714285714285
softball,2026-04-13,Arizona St.,Big 12,31-11,0.61934,27,0.5614872684474463,25,38-17,0.9023,25,2-seed,,False,,0.38461538461538464
softball,2026-04-13,Marshall,Sun Belt,31-10,0.6326,20,0.5715424905906664,26,38-17,0.9153,26,2-seed,,True,,0.8571428571428571
softball,2026-04-13,Stanford,ACC,24-12,0.6444,18,0.544829714492559,27,32-19,0.9218,27,2-seed,,False,,0.625
softball,2026-04-13,South Carolina,SEC,23-19,0.61667,28,0.557166265922596,28,29-25,0.9088,28,2-seed,,False,,0.21428571428571427
softball,2026-04-13,Clemson,ACC,26-16,0.62417,26,0.5592136938167335,29,31-21,0.873,29,2-seed,,False,,0.47058823529411764
softball,2026-04-13,Auburn,SEC,23-18,0.609,30,0.5563167761410579,30,28-25,0.9349,30,2-seed,,False,,0.14285714285714285
softball,2026-04-13,Michigan,Big Ten,26-14,0.59293,32,0.5614089726392287,31,34-19,0.798,31,2-seed,,False,,0.42857142857142855
softball,2026-04-13,Southeastern La.,Southland,37-9,0.59423,31,0.5652641705286776,32,43-13,0.8762,32,2-seed,,True,,1.0
softball,2026-04-13,Omaha,Summit League,26-7,0.59103,33,0.552389842758167,33,32-14,0.8143,33,3-seed,,True,,1.0
softball,2026-04-13,Kansas,Big 12,29-12,0.58292,43,0.5434564399229131,34,35-20,0.9642,34,3-seed,,False,,0.6666666666666666
softball,2026-04-13,Louisville,ACC,33-9,0.58985,36,0.539154069288776,35,40-16,0.9707,35,3-seed,,False,,0.6428571428571429
softball,2026-04-13,Indiana,Big Ten,30-10,0.5781,47,0.5465400057759825,36,38-17,0.9446,36,3-seed,,False,,0.6428571428571429
softball,2026-04-13,North Carolina,ACC,30-10,0.58688,39,0.5336098025006378,37,34-18,0.9511,37,3-seed,,False,last_in,0.5294117647058824
softball,2026-04-13,Missouri,SEC,22-21,0.58353,42,0.5439336812020888,38,29-29,0.8534,38,3-seed,,False,last_in,0.42857142857142855
softball,2026-04-13,Baylor,Big 12,24-18,0.58529,40,0.5516362245427331,39,29-24,0.6547,39,3-seed,,False,last_in,0.4666666666666667
softball,2026-04-13,Jacksonville St.,CUSA,31-12,0.58926,37,0.5464494170069897,40,39-16,0.8306,40,3-seed,,True,,0.8823529411764706
softball,2026-04-13,Belmont,MVC,30-9,0.57913,45,0.5481218114183816,41,38-14,0.8208,41,3-seed,,True,,0.85
softball,2026-04-13,Wisconsin,Big Ten,22-14,0.58468,41,0.5542793421327425,42,30-20,0.7948,42,3-seed,,False,last_in,0.5
softball,2026-04-13,South Fla.,American,31-13,0.58989,35,0.5423554419840273,43,37-18,0.7687,43,3-seed,,True,,0.7647058823529411
softball,2026-04-13,Cal St. Fullerton,Big West,27-12,0.55919,63,0.5184594531650576,56,34-18,0.671,44,3-seed,,True,,0.8888888888888888
softball,2026-04-13,North Ala.,ASUN,28-10,0.55653,67,0.5192253152841941,57,35-17,0.7362,45,3-seed,,True,,0.7142857142857143
softball,2026-04-13,Boston U.,Patriot,32-11,0.55798,64,0.5205559921044408,58,41-16,0.7883,46,3-seed,,True,,0.9090909090909091
softball,2026-04-13,Saint Mary's (CA),WCC,28-11,0.55774,65,0.5263465635392608,71,38-17,0.6352,47,3-seed,,True,,1.0
softball,2026-04-13,California Baptist,WAC,34-13,0.53409,90,0.5180810948838726,81,39-17,0.5114,48,3-seed,,True,,0.8333333333333334
softball,2026-04-13,UNC Greensboro,SoCon,28-14,0.54195,79,0.5031595178529198,83,36-20,0.6743,49,4-seed,,True,,0.8888888888888888
softball,2026-04-13,Princeton,Ivy League,21-10,0.53819,84,0.5024751351850647,96,29-15,0.6612,50,4-seed,,True,,1.0
softball,2026-04-13,Akron,MAC,23-19,0.51187,121,0.5042213822951476,118,30-27,0.5765,51,4-seed,,True,,0.8333333333333334
softball,2026-04-13,Oregon St.,WCC,17-26,0.49005,157,0.49329618410419784,127,23-32,0.645,52,4-seed,,True,,0.5555555555555556
softball,2026-04-13,Eastern Ill.,OVC,21-20,0.49763,147,0.4764098317342149,148,29-26,0.6287,53,4-seed,,True,,0.8125
softball,2026-04-13,Providence,Big East,18-14,0.50678,129,0.4715110716098472,151,28-25,0.3322,54,4-seed,,True,,0.8181818181818182
softball,2026-04-13,Prairie View,SWAC,22-14,0.493,155,0.4740559920475637,154,26-20,0.2476,55,4-seed,,True,,0.9333333333333333
