sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-06,UCLA,Big Ten,28-2,1.0,1.0,0.5866500692131511,1,44-10,0.9707,1,1-seed,1.0,True,,1.0
baseball,2026-04-06,Texas,SEC,26-5,0.99351,3.0,0.573627487480793,2,39-15,0.9902,2,1-seed,2.0,False,,0.75
baseball,2026-04-06,Auburn,SEC,22-9,0.98701,5.0,0.5763612936739351,3,34-20,0.9674,3,1-seed,3.0,False,,0.5
baseball,2026-04-06,Florida St.,ACC,24-7,0.99026,4.0,0.5644069481768974,4,38-18,0.9805,4,1-seed,4.0,False,,0.75
baseball,2026-04-06,Georgia Tech,ACC,26-5,0.97078,10.0,0.5649520185543859,5,39-15,0.9967,5,1-seed,5.0,True,,0.8
baseball,2026-04-06,Alabama,SEC,25-8,0.99675,2.0,0.5723926615941284,6,37-18,0.886,6,1-seed,6.0,False,,0.6666666666666666
baseball,2026-04-06,Mississippi St.,SEC,25-7,0.95455,15.0,0.5576259337043357,7,38-17,1.0,7,1-seed,7.0,False,,0.5833333333333334
baseball,2026-04-06,North Carolina,ACC,27-5,0.95779,14.0,0.5623257692965541,8,40-16,0.9349,8,1-seed,8.0,False,,0.7333333333333333
baseball,2026-04-06,Florida,SEC,24-9,0.98052,7.0,0.5613480878999428,9,36-20,0.9414,9,1-seed,9.0,False,,0.5833333333333334
baseball,2026-04-06,Oregon St.,Independent,24-6,0.98377,6.0,0.5652179903241463,10,41-14,0.9837,10,1-seed,10.0,False,,0.0
baseball,2026-04-06,Texas A&M,SEC,25-6,0.94156,19.0,0.5603919004054393,10,37-17,0.9446,11,1-seed,11.0,False,,0.5833333333333334
baseball,2026-04-06,Ole Miss,SEC,22-11,0.97727,8.0,0.5608308107607812,12,35-21,0.9544,12,1-seed,12.0,False,,0.4166666666666667
baseball,2026-04-06,Southern California,Big Ten,27-5,0.97403,9.0,0.5734836979860011,13,41-15,0.9511,13,1-seed,13.0,False,,0.7142857142857143
baseball,2026-04-06,Georgia,SEC,27-6,0.93506,21.0,0.5492135395880537,14,39-16,0.9772,14,1-seed,14.0,True,,0.8333333333333334
baseball,2026-04-06,Virginia,ACC,24-9,0.96104,13.0,0.5548810994350716,15,37-18,0.798,15,1-seed,15.0,False,,0.5333333333333333
baseball,2026-04-06,West Virginia,Big 12,21-6,0.94481,18.0,0.5528274775170424,16,34-18,0.9935,16,1-seed,16.0,False,,0.7272727272727273
baseball,2026-04-06,Kentucky,SEC,23-7,0.94805,17.0,0.5481324759331124,17,35-18,0.9218,17,2-seed,,False,,0.5454545454545454
baseball,2026-04-06,Coastal Carolina,Sun Belt,23-8,0.96429,12.0,0.5541714416154586,18,37-19,0.759,18,2-seed,,True,,0.9166666666666666
baseball,2026-04-06,Miami (FL),ACC,24-7,0.91558,27.0,0.5391191385020722,19,37-18,0.8795,19,2-seed,,False,,0.5454545454545454
baseball,2026-04-06,Nebraska,Big Ten,25-6,0.92208,25.0,0.5640356904711523,20,39-16,0.9153,20,2-seed,,False,,0.9090909090909091
baseball,2026-04-06,Wake Forest,ACC,23-9,0.93182,22.0,0.5532612768181886,21,36-20,0.987,21,2-seed,,False,,0.5714285714285714
baseball,2026-04-06,Southern Miss.,Sun Belt,23-9,0.9513,16.0,0.5542831361422552,22,37-17,0.8599,22,2-seed,,False,,0.5833333333333334
baseball,2026-04-06,Oklahoma,SEC,21-10,0.93831,20.0,0.546956856716289,23,33-21,0.9316,23,2-seed,,False,,0.4166666666666667
baseball,2026-04-06,Oregon,Big Ten,24-8,0.87987,38.0,0.5551346520900705,24,38-17,0.9739,24,2-seed,,False,,0.6666666666666666
baseball,2026-04-06,Arizona St.,Big 12,23-9,0.90584,30.0,0.5385843630113135,25,37-19,0.9642,25,2-seed,,False,,0.6153846153846154
baseball,2026-04-06,UCF,Big 12,19-9,0.91883,26.0,0.5415156952698859,26,33-22,0.899,26,2-seed,,True,,0.8181818181818182
baseball,2026-04-06,Jacksonville St.,Conference USA,27-6,0.91234,28.0,0.5473702161037637,27,41-15,0.9577,27,2-seed,,True,,1.0
baseball,2026-04-06,Missouri St.,Conference USA,20-9,0.96753,11.0,0.5463223342548208,28,35-19,0.8827,28,2-seed,,False,,0.7272727272727273
baseball,2026-04-06,Tennessee,SEC,20-11,0.87662,39.0,0.5377601777193645,29,34-22,0.9121,29,2-seed,,False,,0.36363636363636365
baseball,2026-04-06,Cincinnati,Big 12,21-12,0.92532,24.0,0.5565383703629657,30,33-22,0.8925,30,2-seed,,False,,0.36363636363636365
baseball,2026-04-06,Kansas St.,Big 12,20-11,0.8539,46.0,0.5464004627124602,31,34-22,0.9251,31,2-seed,,False,,0.45454545454545453
baseball,2026-04-06,Clemson,ACC,20-12,0.84091,50.0,0.5377475614187759,32,32-24,0.9088,32,2-seed,,False,,0.2727272727272727
baseball,2026-04-06,Boston College,ACC,22-11,0.92857,23.0,0.5359348096482353,33,37-21,0.8632,33,3-seed,,False,,0.6
baseball,2026-04-06,East Carolina,American,20-12,0.9026,31.0,0.5365223709111187,34,34-22,0.8762,34,3-seed,,False,,0.6666666666666666
baseball,2026-04-06,Arkansas,SEC,20-13,0.82143,56.0,0.5352528486559271,35,32-24,0.9055,35,3-seed,,False,,0.4166666666666667
