sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-30,Oklahoma,SEC,46-6,0.67945,6,0.6243395325996209,1,48-7,0.9935,1,1-seed,1.0,True,,0.8571428571428571
softball,2026-04-30,Alabama,SEC,44-6,0.69443,3,0.6189820409106775,2,47-8,0.9577,2,1-seed,2.0,False,,0.7619047619047619
softball,2026-04-30,Florida,SEC,45-7,0.69104,5,0.6285110056489575,3,48-8,1.0,3,1-seed,3.0,False,,0.7619047619047619
softball,2026-04-30,Nebraska,Big Ten,40-6,0.69412,4,0.6376964276459043,4,42-8,0.9446,4,1-seed,4.0,True,,0.9523809523809523
softball,2026-04-30,Texas,SEC,38-8,0.69553,2,0.6234798706812691,5,40-10,0.9544,5,1-seed,5.0,False,,0.7142857142857143
softball,2026-04-30,Arkansas,SEC,39-9,0.69628,1,0.6241222726133359,6,40-13,0.9772,6,1-seed,6.0,False,,0.6190476190476191
softball,2026-04-30,UCLA,Big Ten,44-5,0.67677,7,0.6326590958069009,7,46-6,0.9805,7,1-seed,7.0,False,,0.9047619047619048
softball,2026-04-30,Tennessee,SEC,40-8,0.67483,8,0.6153281198746547,8,41-10,0.9479,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-04-30,Texas Tech,Big 12,47-4,0.65704,11,0.609582508828026,9,50-7,0.9967,9,1-seed,9.0,True,,0.9047619047619048
softball,2026-04-30,Oregon,Big Ten,38-10,0.66289,9,0.6002902014507148,10,39-14,0.9153,10,1-seed,10.0,False,,0.8571428571428571
softball,2026-04-30,Florida St.,ACC,43-7,0.65802,10,0.5917420224926386,11,45-10,0.9837,11,1-seed,11.0,True,,0.8571428571428571
softball,2026-04-30,Duke,ACC,38-13,0.65565,12,0.5909396381642259,12,38-14,0.9674,12,1-seed,12.0,False,,0.8333333333333334
softball,2026-04-30,Texas A&M,SEC,35-14,0.64805,15,0.5792513341804503,13,36-19,0.987,13,1-seed,13.0,False,,0.7142857142857143
softball,2026-04-30,LSU,SEC,33-16,0.65552,13,0.5880330773406716,14,36-17,0.8697,14,1-seed,14.0,False,,0.47619047619047616
softball,2026-04-30,Oklahoma St.,Big 12,34-13,0.65051,14,0.595105003900624,15,37-16,0.8567,15,1-seed,15.0,False,,0.6666666666666666
softball,2026-04-30,Georgia,SEC,34-16,0.64543,16,0.5861161535882098,16,35-18,0.9739,16,1-seed,16.0,False,,0.47619047619047616
softball,2026-04-30,Mississippi St.,SEC,36-15,0.64523,17,0.587856193589894,17,38-17,0.8925,17,2-seed,,False,,0.38095238095238093
softball,2026-04-30,Virginia Tech,ACC,41-9,0.63098,21,0.5674099986451147,18,43-12,0.9902,18,2-seed,,False,,0.7142857142857143
softball,2026-04-30,Arizona,Big 12,34-13,0.64008,19,0.5927406460194724,19,36-14,0.9283,19,2-seed,,False,,0.7142857142857143
softball,2026-04-30,UCF,Big 12,36-14,0.63204,20,0.574612234029711,20,38-16,0.9349,20,2-seed,,False,,0.6
softball,2026-04-30,Washington,Big Ten,34-15,0.61543,26,0.5857480832694334,21,36-16,0.9251,21,2-seed,,False,,0.7142857142857143
softball,2026-04-30,Stanford,ACC,34-12,0.6424,18,0.5625657025821428,22,35-16,0.9381,22,2-seed,,False,,0.75
softball,2026-04-30,Clemson,ACC,32-19,0.62766,22,0.5672319050659664,23,32-20,0.9316,23,2-seed,,False,,0.5416666666666666
softball,2026-04-30,Ole Miss,SEC,30-22,0.62614,23,0.5753245573041789,24,31-24,0.8436,24,2-seed,,False,,0.19047619047619047
softball,2026-04-30,South Carolina,SEC,29-22,0.62029,25,0.5659317240011791,25,31-24,0.873,25,2-seed,,False,,0.3333333333333333
softball,2026-04-30,Arizona St.,Big 12,35-16,0.62192,24,0.5616985129597383,26,37-18,0.886,26,2-seed,,False,,0.38095238095238093
softball,2026-04-30,Grand Canyon,Mountain West,45-7,0.60253,31,0.5711277399651248,27,47-8,0.9218,27,2-seed,,True,,0.8181818181818182
softball,2026-04-30,Southeastern La.,Southland,44-12,0.5976,33,0.5709287381212715,28,44-12,0.9414,28,2-seed,,True,,0.8888888888888888
softball,2026-04-30,Marshall,Sun Belt,36-14,0.61378,27,0.5710005587981121,29,38-17,0.9511,29,2-seed,,True,,0.7619047619047619
softball,2026-04-30,Virginia,ACC,36-12,0.60982,28,0.5428327661549592,30,37-16,0.8893,30,2-seed,,False,,0.5652173913043478
softball,2026-04-30,Louisville,ACC,41-10,0.60472,29,0.5519691588625892,31,43-13,0.9609,31,2-seed,,False,,0.7619047619047619
softball,2026-04-30,Indiana,Big Ten,37-13,0.5908,35,0.5570419561067168,32,40-15,0.9707,32,2-seed,,False,,0.6666666666666666
softball,2026-04-30,Omaha,Summit League,31-9,0.58625,38,0.559273243822993,33,34-12,0.8013,33,3-seed,,True,,0.9285714285714286
softball,2026-04-30,Northwestern,Big Ten,27-19,0.58754,37,0.5515059638827307,34,29-21,0.9023,34,3-seed,,False,,0.6666666666666666
softball,2026-04-30,Michigan,Big Ten,30-19,0.58351,40,0.5546229401495268,35,32-21,0.8599,35,3-seed,,False,,0.38095238095238093
softball,2026-04-30,Auburn,SEC,25-24,0.59795,32,0.5500548705858982,36,26-27,0.8502,36,3-seed,,False,,0.19047619047619047
softball,2026-04-30,Nevada,Mountain West,36-15,0.57602,50,0.5580763731504402,37,38-16,0.8762,37,3-seed,,False,last_in,0.7272727272727273
softball,2026-04-30,Texas St.,Sun Belt,34-18,0.60266,30,0.5381189517787306,38,36-22,0.8046,38,3-seed,,False,last_in,0.6666666666666666
softball,2026-04-30,Kansas,Big 12,32-16,0.57647,49,0.5391876609114499,39,34-21,0.9186,39,3-seed,,False,last_in,0.6190476190476191
softball,2026-04-30,Missouri,SEC,26-26,0.58514,39,0.5453517930551278,40,28-30,0.8339,40,3-seed,,False,last_in,0.38095238095238093
softball,2026-04-30,Jacksonville St.,CUSA,39-13,0.58254,42,0.552803037309704,42,41-14,0.8078,41,3-seed,,True,,0.875
softball,2026-04-30,South Fla.,American,37-15,0.59045,36,0.5511679511286974,43,39-16,0.8143,42,3-seed,,True,,0.75
softball,2026-04-30,Belmont,MVC,35-11,0.57987,45,0.5492211345159403,45,39-13,0.8632,43,3-seed,,True,,0.8076923076923077
softball,2026-04-30,Cal St. Fullerton,Big West,35-12,0.56459,56,0.5301175103065447,50,37-15,0.7785,44,3-seed,,True,,0.9166666666666666
softball,2026-04-30,Boston U.,Patriot,40-13,0.56303,58,0.5267361316530751,56,42-16,0.8208,45,3-seed,,True,,0.8888888888888888
softball,2026-04-30,Saint Mary's (CA),WCC,36-12,0.56039,59,0.5318906204572899,59,40-15,0.6873,46,3-seed,,True,,0.9166666666666666
softball,2026-04-30,UNC Greensboro,SoCon,37-16,0.54923,73,0.5141254915765195,72,39-17,0.7948,47,3-seed,,True,,0.8333333333333334
softball,2026-04-30,Stetson,ASUN,31-19,0.54684,75,0.5118198830764996,76,33-22,0.5733,48,3-seed,,True,,0.7619047619047619
