sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-24,A&M-Corpus Christi,Southland,18-22,0.38636,190.0,0.38636,999,18-22,0.2899,1,1-seed,1.0,False,,0.3333333333333333
baseball,2026-04-24,Abilene Christian,Western Athletic,19-20,0.5487,140.0,0.5487,999,19-20,0.4169,2,1-seed,2.0,False,,0.3333333333333333
baseball,2026-04-24,Air Force,Mountain West,18-20,0.48377,160.0,0.48377,999,18-20,0.4691,3,1-seed,3.0,False,,0.6
baseball,2026-04-24,Akron,Mid-American,17-24,0.09416,280.0,0.09416,999,17-24,0.1433,4,1-seed,4.0,False,,0.3333333333333333
baseball,2026-04-24,Alabama,SEC,28-14,0.98377,6.0,0.98377,999,28-14,0.8632,5,1-seed,5.0,False,,0.5
baseball,2026-04-24,Alabama A&M,SWAC,8-34,0.01299,305.0,0.01299,999,8-34,0.0065,6,1-seed,6.0,False,,0.1111111111111111
baseball,2026-04-24,Alabama St.,SWAC,20-19,0.24026,235.0,0.24026,999,20-19,0.0423,7,1-seed,7.0,False,,0.6
baseball,2026-04-24,Alcorn,SWAC,8-32,0.01623,304.0,0.01623,999,8-32,0.0033,8,1-seed,8.0,False,,0.1111111111111111
baseball,2026-04-24,App State,Sun Belt,23-16,0.67208,102.0,0.67208,999,23-16,0.7524,9,1-seed,9.0,False,,0.5555555555555556
baseball,2026-04-24,Arizona,Big 12,15-24,0.51623,150.0,0.51623,999,15-24,0.8762,10,1-seed,10.0,False,,0.35
baseball,2026-04-24,Arizona St.,Big 12,28-13,0.85065,47.0,0.85065,999,28-13,0.9772,11,1-seed,11.0,False,,0.6
baseball,2026-04-24,Ark.-Pine Bluff,SWAC,19-23,0.18506,252.0,0.18506,999,19-23,0.2834,12,1-seed,12.0,False,,0.6666666666666666
baseball,2026-04-24,Arkansas,SEC,27-15,0.88961,35.0,0.88961,999,27-15,0.8925,13,1-seed,13.0,False,,0.5
baseball,2026-04-24,Arkansas St.,Sun Belt,25-15,0.88312,37.0,0.88312,999,25-15,0.7459,14,1-seed,14.0,False,,0.5
baseball,2026-04-24,Army West Point,Patriot League,22-17,0.34416,203.0,0.34416,999,22-17,0.2671,15,1-seed,15.0,False,,0.6
baseball,2026-04-24,Auburn,SEC,28-12,0.98701,5.0,0.98701,999,28-12,0.9577,16,1-seed,16.0,False,,0.5555555555555556
baseball,2026-04-24,Austin Peay,ASUN,20-20,0.52922,146.0,0.52922,999,20-20,0.5049,17,2-seed,,False,,0.5555555555555556
baseball,2026-04-24,Ball St.,Mid-American,19-21,0.35065,201.0,0.35065,999,19-21,0.215,18,2-seed,,False,,0.6190476190476191
baseball,2026-04-24,Baylor,Big 12,22-18,0.84416,49.0,0.84416,999,22-18,0.7883,19,2-seed,,False,,0.5
baseball,2026-04-24,Bellarmine,ASUN,17-23,0.31169,213.0,0.31169,999,17-23,0.2704,20,2-seed,,False,,0.5
baseball,2026-04-24,Belmont,Missouri Valley,14-27,0.27922,223.0,0.27922,999,14-27,0.4886,21,2-seed,,False,,0.4166666666666667
baseball,2026-04-24,Bethune-Cookman,SWAC,29-12,0.34091,204.0,0.34091,999,29-12,0.355,22,2-seed,,True,,0.8421052631578947
baseball,2026-04-24,Binghamton,America East,21-14,0.67532,101.0,0.67532,999,21-14,0.2769,23,2-seed,,True,,0.8
baseball,2026-04-24,Boston College,ACC,31-13,0.91558,27.0,0.91558,999,31-13,0.8469,24,2-seed,,False,,0.6666666666666666
baseball,2026-04-24,Bowling Green,Mid-American,15-23,0.49351,157.0,0.49351,999,15-23,0.2508,25,2-seed,,False,,0.38095238095238093
baseball,2026-04-24,Bradley,Missouri Valley,8-33,0.07468,286.0,0.07468,999,8-33,0.0814,26,2-seed,,False,,0.26666666666666666
baseball,2026-04-24,Brown,Ivy League,18-14,0.40584,184.0,0.40584,999,18-14,0.3974,27,2-seed,,False,,0.7142857142857143
baseball,2026-04-24,Bryant,America East,19-18,0.43831,174.0,0.43831,999,19-18,0.443,28,2-seed,,False,,0.4666666666666667
baseball,2026-04-24,Bucknell,Patriot League,21-19,0.44805,171.0,0.44805,999,21-19,0.1107,29,2-seed,,True,,0.7
baseball,2026-04-24,Butler,Big East,15-25,0.25,232.0,0.25,999,15-25,0.2736,30,2-seed,,False,,0.5555555555555556
baseball,2026-04-24,BYU,Big 12,20-19,0.82792,54.0,0.82792,999,20-19,0.7785,31,2-seed,,False,,0.5
baseball,2026-04-24,Cal Poly,Big West,21-18,0.69156,96.0,0.69156,999,21-18,0.658,32,2-seed,,False,,0.6666666666666666
baseball,2026-04-24,Cal St. Fullerton,Big West,19-20,0.66234,105.0,0.66234,999,19-20,0.6091,33,3-seed,,False,,0.6111111111111112
baseball,2026-04-24,California,ACC,20-18,0.78247,68.0,0.78247,999,20-18,0.8111,34,3-seed,,False,,0.3333333333333333
baseball,2026-04-24,California Baptist,Western Athletic,31-10,0.80519,61.0,0.80519,999,31-10,0.8958,35,3-seed,,False,last_in,0.5555555555555556
baseball,2026-04-24,Campbell,Coastal Athletic,26-14,0.74026,81.0,0.74026,999,26-14,0.8078,36,3-seed,,True,,0.8095238095238095
baseball,2026-04-24,Canisius,MAAC,12-21,0.06169,290.0,0.06169,999,12-21,0.2182,37,3-seed,,False,last_in,0.4444444444444444
baseball,2026-04-24,Central Ark.,ASUN,22-19,0.51299,151.0,0.51299,999,22-19,0.3779,38,3-seed,,False,last_in,0.5555555555555556
baseball,2026-04-24,Central Conn. St.,NEC,13-17,0.03247,299.0,0.03247,999,13-17,0.0358,39,3-seed,,False,last_in,0.5
baseball,2026-04-24,Coastal Carolina,Sun Belt,28-12,0.95455,15.0,0.95455,999,28-12,0.7622,40,3-seed,,True,,0.8333333333333334
