sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-09,UCLA,Big Ten,44-4,1.0,1.0,0.6177952766796692,1,48-6,0.9381,1,1-seed,1.0,True,,1.0
baseball,2026-05-09,Georgia Tech,ACC,39-8,0.99675,2.0,0.6027591399390256,2,44-10,0.9902,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-05-09,Texas,SEC,36-10,0.99351,3.0,0.5897782966936859,3,40-12,0.9967,3,1-seed,3.0,False,,0.6521739130434783
baseball,2026-05-09,Auburn,SEC,33-14,0.99026,4.0,0.5927527585158094,4,36-18,0.9772,4,1-seed,4.0,False,,0.5833333333333334
baseball,2026-05-09,North Carolina,ACC,37-9,0.98052,7.0,0.5885870089718196,5,42-11,0.9283,5,1-seed,5.0,False,,0.7083333333333334
baseball,2026-05-09,Mississippi St.,SEC,37-12,0.98377,6.0,0.5866559768244122,6,41-14,1.0,6,1-seed,6.0,False,,0.5833333333333334
baseball,2026-05-09,Texas A&M,SEC,36-10,0.96753,11.0,0.5784954407078997,7,39-13,0.9218,7,1-seed,7.0,False,,0.6521739130434783
baseball,2026-05-09,Florida St.,ACC,34-14,0.97727,8.0,0.5801685135564799,8,37-17,0.9609,8,1-seed,8.0,False,,0.625
baseball,2026-05-09,Kansas,Big 12,37-12,0.95455,15.0,0.582059589449424,9,41-14,0.9088,9,1-seed,9.0,True,,0.8333333333333334
baseball,2026-05-09,Oregon St.,Independent,37-11,0.95779,14.0,0.5797064573742369,10,42-13,0.8893,10,1-seed,10.0,False,,0.0
baseball,2026-05-09,Georgia,SEC,38-11,0.9513,16.0,0.5709273212247565,11,42-13,0.987,11,1-seed,11.0,True,,0.75
baseball,2026-05-09,Alabama,SEC,32-17,0.98701,5.0,0.5765611104661704,12,35-20,0.8632,12,1-seed,12.0,False,,0.5416666666666666
baseball,2026-05-09,Ole Miss,SEC,32-17,0.96104,13.0,0.5755469487852197,13,36-20,0.9805,13,1-seed,13.0,False,,0.5
baseball,2026-05-09,Southern California,Big Ten,38-12,0.97403,9.0,0.5845579614193649,14,42-14,0.9414,14,1-seed,14.0,False,,0.7037037037037037
baseball,2026-05-09,Florida,SEC,32-17,0.96429,12.0,0.569850695708037,15,36-19,0.9511,15,1-seed,15.0,False,,0.5416666666666666
baseball,2026-05-09,Southern Miss.,Sun Belt,34-14,0.97078,10.0,0.5736695988327315,16,39-15,0.8925,16,1-seed,16.0,False,,0.6666666666666666
baseball,2026-05-09,Wake Forest,ACC,32-17,0.93831,20.0,0.5664815307201022,17,37-19,0.9935,17,2-seed,,False,,0.5185185185185185
baseball,2026-05-09,Nebraska,Big Ten,34-14,0.94805,17.0,0.5794566512072553,18,39-16,0.8762,18,2-seed,,False,,0.7083333333333334
baseball,2026-05-09,Oklahoma,SEC,30-16,0.94156,19.0,0.5629185402479094,19,33-19,0.9642,19,2-seed,,False,,0.5
baseball,2026-05-09,Virginia,ACC,32-16,0.94481,18.0,0.5659715811923398,20,37-18,0.8795,20,2-seed,,False,,0.5
baseball,2026-05-09,Oregon,Big Ten,35-12,0.91883,26.0,0.5767717066747531,21,38-15,0.9446,21,2-seed,,False,,0.7083333333333334
baseball,2026-05-09,West Virginia,Big 12,32-12,0.92532,24.0,0.5681761351926282,22,35-15,0.9739,22,2-seed,,False,,0.6666666666666666
baseball,2026-05-09,Arkansas,SEC,32-17,0.90909,29.0,0.5568860532111732,23,35-20,0.8958,23,2-seed,,False,,0.5416666666666666
