sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-18,A&M-Corpus Christi,Southland,16-21,0.41234,182.0,0.41234,999,16-21,0.329,1,1-seed,1.0,False,,0.2777777777777778
baseball,2026-04-18,Abilene Christian,Western Athletic,18-18,0.62987,115.0,0.62987,999,18-18,0.3974,2,1-seed,2.0,False,,0.3333333333333333
baseball,2026-04-18,Air Force,Mountain West,17-18,0.53896,143.0,0.53896,999,17-18,0.5603,3,1-seed,3.0,False,,0.6666666666666666
baseball,2026-04-18,Akron,Mid-American,16-21,0.07468,286.0,0.07468,999,16-21,0.1303,4,1-seed,4.0,False,,0.3333333333333333
baseball,2026-04-18,Alabama,SEC,27-11,0.98701,5.0,0.98701,999,27-11,0.8893,5,1-seed,5.0,False,,0.5333333333333333
baseball,2026-04-18,Alabama A&M,SWAC,8-31,0.00974,306.0,0.00974,999,8-31,0.0163,6,1-seed,6.0,False,,0.13333333333333333
baseball,2026-04-18,Alabama St.,SWAC,18-17,0.20455,246.0,0.20455,999,18-17,0.0619,7,1-seed,7.0,False,,0.5882352941176471
baseball,2026-04-18,Alcorn,SWAC,8-29,0.01623,304.0,0.01623,999,8-29,0.0,8,1-seed,8.0,False,,0.13333333333333333
baseball,2026-04-18,App State,Sun Belt,19-16,0.56818,134.0,0.56818,999,19-16,0.7394,9,1-seed,9.0,False,,0.4666666666666667
baseball,2026-04-18,Arizona,Big 12,14-22,0.5,155.0,0.5,999,14-22,0.8306,10,1-seed,10.0,False,,0.35294117647058826
baseball,2026-04-18,Arizona St.,Big 12,26-12,0.83766,51.0,0.83766,999,26-12,0.9577,11,1-seed,11.0,False,,0.5882352941176471
baseball,2026-04-18,Ark.-Pine Bluff,SWAC,17-22,0.17208,256.0,0.17208,999,17-22,0.2671,12,1-seed,12.0,False,,0.6666666666666666
baseball,2026-04-18,Arkansas,SEC,25-13,0.9026,31.0,0.9026,999,25-13,0.8925,13,1-seed,13.0,False,,0.5333333333333333
baseball,2026-04-18,Arkansas St.,Sun Belt,22-14,0.85065,47.0,0.85065,999,22-14,0.759,14,1-seed,14.0,False,,0.4666666666666667
baseball,2026-04-18,Army West Point,Patriot League,19-15,0.36039,198.0,0.36039,999,19-15,0.2085,15,1-seed,15.0,False,,0.5625
baseball,2026-04-18,Auburn,SEC,25-11,0.97078,10.0,0.97078,999,25-11,0.9446,16,1-seed,16.0,False,,0.5333333333333333
baseball,2026-04-18,Austin Peay,ASUN,17-20,0.49026,158.0,0.49026,999,17-20,0.4397,17,2-seed,,False,,0.4666666666666667
baseball,2026-04-18,Ball St.,Mid-American,18-18,0.31169,213.0,0.31169,999,18-18,0.1368,18,2-seed,,False,,0.6666666666666666
baseball,2026-04-18,Baylor,Big 12,21-15,0.89286,34.0,0.89286,999,21-15,0.8046,19,2-seed,,False,,0.5333333333333333
baseball,2026-04-18,Bellarmine,ASUN,16-20,0.3474,202.0,0.3474,999,16-20,0.2801,20,2-seed,,False,,0.6
baseball,2026-04-18,Belmont,Missouri Valley,13-24,0.30519,215.0,0.30519,999,13-24,0.456,21,2-seed,,False,,0.4444444444444444
baseball,2026-04-18,Bethune-Cookman,SWAC,26-11,0.45779,168.0,0.45779,999,26-11,0.3746,22,2-seed,,True,,0.8125
baseball,2026-04-18,Binghamton,America East,18-13,0.63961,112.0,0.63961,999,18-13,0.2638,23,2-seed,,True,,0.75
baseball,2026-04-18,Boston College,ACC,28-12,0.91558,27.0,0.91558,999,28-12,0.8534,24,2-seed,,False,,0.6111111111111112
baseball,2026-04-18,Bowling Green,Mid-American,15-20,0.6039,123.0,0.6039,999,15-20,0.2052,25,2-seed,,False,,0.4444444444444444
baseball,2026-04-18,Bradley,Missouri Valley,8-28,0.10714,276.0,0.10714,999,8-28,0.1205,26,2-seed,,False,,0.3333333333333333
baseball,2026-04-18,Brown,Ivy League,16-13,0.47727,162.0,0.47727,999,16-13,0.3909,27,2-seed,,False,,0.7272727272727273
baseball,2026-04-18,Bryant,America East,19-15,0.48052,161.0,0.48052,999,19-15,0.5407,28,2-seed,,False,,0.5833333333333334
baseball,2026-04-18,Bucknell,Patriot League,20-15,0.52922,146.0,0.52922,999,20-15,0.127,29,2-seed,,True,,0.8125
baseball,2026-04-18,Butler,Big East,14-22,0.28896,220.0,0.28896,999,14-22,0.1922,30,2-seed,,False,,0.6666666666666666
baseball,2026-04-18,BYU,Big 12,19-16,0.88312,37.0,0.88312,999,19-16,0.7557,31,2-seed,,False,,0.5333333333333333
baseball,2026-04-18,Cal Poly,Big West,19-16,0.71429,89.0,0.71429,999,19-16,0.6743,32,2-seed,,False,,0.6666666666666666
baseball,2026-04-18,Cal St. Fullerton,Big West,18-17,0.62662,116.0,0.62662,999,18-17,0.57,33,3-seed,,False,,0.6111111111111112
baseball,2026-04-18,California,ACC,18-17,0.77273,71.0,0.77273,999,18-17,0.7948,34,3-seed,,False,,0.26666666666666666
baseball,2026-04-18,California Baptist,Western Athletic,30-7,0.83442,52.0,0.83442,999,30-7,0.9055,35,3-seed,,True,,0.6666666666666666
baseball,2026-04-18,Campbell,Coastal Athletic,24-12,0.80195,62.0,0.80195,999,24-12,0.8078,36,3-seed,,True,,0.8888888888888888
baseball,2026-04-18,Canisius,MAAC,10-19,0.07792,285.0,0.07792,999,10-19,0.3648,37,3-seed,,False,last_in,0.4666666666666667
baseball,2026-04-18,Central Ark.,ASUN,19-18,0.53247,145.0,0.53247,999,19-18,0.342,38,3-seed,,False,last_in,0.4666666666666667
