sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-16,Alabama,SEC,49-7,0.69594,2,0.6729690229349319,1,50-7,0.9642,1,1-seed,1.0,False,,0.7916666666666666
softball,2026-05-16,Texas,SEC,42-10,0.69433,4,0.6694446859047318,3,43-10,0.9577,2,1-seed,2.0,False,,0.6666666666666666
softball,2026-05-16,Arkansas,SEC,42-11,0.69756,1,0.6780382022163021,4,43-11,0.9805,3,1-seed,3.0,False,,0.625
softball,2026-05-16,Oklahoma,SEC,48-8,0.67191,6,0.6562351604544036,5,49-8,0.9902,4,1-seed,4.0,True,,0.8333333333333334
softball,2026-05-16,Florida,SEC,48-10,0.68806,5,0.6588466295911248,6,49-10,0.9967,5,1-seed,5.0,False,,0.7083333333333334
softball,2026-05-16,UCLA,Big Ten,47-8,0.67145,7,0.6615451544568209,7,48-8,0.9707,6,1-seed,6.0,True,,0.8333333333333334
softball,2026-05-16,Tennessee,SEC,42-10,0.66166,8,0.6493834194676051,8,43-10,0.9446,7,1-seed,7.0,False,,0.6666666666666666
softball,2026-05-16,Texas Tech,Big 12,52-6,0.65035,13,0.643525427993035,9,53-6,1.0,8,1-seed,8.0,True,,0.875
softball,2026-05-16,Florida St.,ACC,49-8,0.65868,10,0.6376705490484614,10,50-8,0.987,9,1-seed,9.0,True,,0.875
softball,2026-05-16,Oregon,Big Ten,40-12,0.65981,9,0.648114194679987,11,40-12,0.9251,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-05-16,Georgia,SEC,38-18,0.65401,11,0.623713624308535,12,39-18,0.9772,11,1-seed,11.0,False,,0.5
softball,2026-05-16,Texas A&M,SEC,36-17,0.63849,17,0.6239105220412883,13,37-17,0.9837,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-16,Oklahoma St.,Big 12,38-15,0.64606,15,0.6335715700241611,14,39-15,0.873,13,1-seed,13.0,False,,0.6666666666666666
softball,2026-05-16,Duke,ACC,39-14,0.65231,12,0.6292258840631911,15,40-14,0.9479,14,1-seed,14.0,False,,0.8333333333333334
softball,2026-05-16,Virginia Tech,ACC,46-10,0.6362,18,0.6172174127105503,16,47-10,0.9935,15,1-seed,15.0,False,,0.75
softball,2026-05-16,LSU,SEC,37-17,0.65035,13,0.6190248385571374,17,38-17,0.8893,16,1-seed,16.0,False,,0.5416666666666666
softball,2026-05-16,Stanford,ACC,37-13,0.64032,16,0.6124153416867083,18,38-13,0.9218,17,2-seed,,False,,0.75
softball,2026-05-16,Mississippi St.,SEC,38-18,0.63585,19,0.6225651332458529,19,39-18,0.8664,18,2-seed,,False,,0.375
softball,2026-05-16,Arizona St.,Big 12,41-16,0.62919,21,0.6005075195542671,20,42-16,0.9121,19,2-seed,,False,,0.4583333333333333
softball,2026-05-16,Arizona,Big 12,35-16,0.63006,20,0.6161771108993442,21,36-16,0.9153,20,2-seed,,False,,0.6666666666666666
softball,2026-05-16,UCF,Big 12,38-16,0.62771,23,0.6078145912149154,22,39-16,0.9316,21,2-seed,,False,,0.6086956521739131
softball,2026-05-16,Ole Miss,SEC,34-24,0.62837,22,0.6093375747775345,23,35-24,0.8632,22,2-seed,,False,,0.25
softball,2026-05-16,Grand Canyon,Mountain West,52-8,0.6085,27,0.5953462713047009,24,52-8,0.9544,23,2-seed,,True,,0.84
softball,2026-05-16,Washington,Big Ten,36-18,0.59956,30,0.6076251996206278,25,37-18,0.9283,24,2-seed,,False,,0.6666666666666666
softball,2026-05-16,Virginia,ACC,38-13,0.61042,26,0.5932523616377154,26,39-13,0.8697,25,2-seed,,False,,0.5652173913043478
softball,2026-05-16,Louisville,ACC,44-12,0.60001,29,0.59305257698696,27,44-13,0.9511,26,2-seed,,False,,0.75
softball,2026-05-16,Clemson,ACC,32-20,0.61862,24,0.5962323218185777,28,33-20,0.9023,27,2-seed,,False,,0.5416666666666666
softball,2026-05-16,South Carolina,SEC,30-26,0.61185,25,0.59157081934435,29,31-26,0.8567,28,2-seed,,False,,0.2916666666666667
softball,2026-05-16,Marshall,Sun Belt,37-17,0.60245,28,0.604144824302065,30,38-18,0.9381,29,2-seed,,False,,0.7083333333333334
softball,2026-05-16,Indiana,Big Ten,42-14,0.5885,36,0.5855306775438631,31,42-14,0.9674,30,2-seed,,False,,0.7083333333333334
softball,2026-05-16,Southeastern La.,Southland,46-14,0.58692,37,0.587543455707003,32,47-14,0.9349,31,2-seed,,True,,0.8888888888888888
softball,2026-05-16,Kansas,Big 12,35-19,0.5846,39,0.5750416082962208,33,36-19,0.9414,32,2-seed,,False,,0.5833333333333334
softball,2026-05-16,Texas St.,Sun Belt,38-20,0.59652,31,0.5737990359928964,34,39-20,0.8534,33,3-seed,,False,,0.6666666666666666
softball,2026-05-16,Omaha,Summit League,37-12,0.57116,51,0.5938444887408799,35,37-12,0.8274,34,3-seed,,True,,0.8823529411764706
softball,2026-05-16,Auburn,SEC,27-28,0.59518,33,0.5752949072358131,36,27-28,0.8762,35,3-seed,,False,,0.16666666666666666
softball,2026-05-16,Wisconsin,Big Ten,32-19,0.59256,34,0.596994783840394,37,33-19,0.8078,36,3-seed,,False,,0.5833333333333334
softball,2026-05-16,South Fla.,American,42-15,0.59566,32,0.5827204233319122,38,42-16,0.7948,37,3-seed,,True,,0.7777777777777778
softball,2026-05-16,Northwestern,Big Ten,29-21,0.5741,49,0.5805812919429969,39,29-21,0.899,38,3-seed,,False,last_in,0.6666666666666666
softball,2026-05-16,Jacksonville St.,CUSA,45-14,0.58911,35,0.581672888844656,40,46-14,0.8925,39,3-seed,,True,,0.8888888888888888
softball,2026-05-16,Michigan,Big Ten,34-20,0.58426,40,0.5918394054884218,41,34-20,0.8436,40,3-seed,,False,last_in,0.4583333333333333
softball,2026-05-16,Belmont,MVC,40-11,0.58558,38,0.5906647625639757,42,40-12,0.8502,41,3-seed,,True,,0.8076923076923077
softball,2026-05-16,Missouri,SEC,28-29,0.58099,42,0.5699731420810513,43,28-29,0.8111,42,3-seed,,False,last_in,0.375
softball,2026-05-16,Nevada,Mountain West,39-20,0.57418,48,0.5638413638673291,44,39-20,0.886,43,3-seed,,False,last_in,0.64
softball,2026-05-16,ULM,Sun Belt,38-20,0.57743,46,0.5815209964378094,46,38-20,0.7622,44,3-seed,,True,,0.7916666666666666
softball,2026-05-16,Cal St. Fullerton,Big West,40-13,0.56854,55,0.5544084469061921,47,40-14,0.7687,45,3-seed,,True,,0.8888888888888888
softball,2026-05-16,Boston U.,Patriot,46-13,0.56445,56,0.5616736146696938,52,46-14,0.8176,46,3-seed,,True,,0.8888888888888888
