sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-18,Alabama,SEC,51-7,0.69594,2,0.6710033500606849,1,52-8,0.9642,1,1-seed,1.0,False,,0.7916666666666666
softball,2026-05-18,Oklahoma,SEC,50-8,0.67191,6,0.6551917419545182,3,50-8,0.9902,2,1-seed,2.0,True,,0.8333333333333334
softball,2026-05-18,Texas,SEC,44-10,0.69433,4,0.670987195479693,4,44-10,0.9577,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-05-18,Arkansas,SEC,44-11,0.69756,1,0.6777174050471287,5,44-12,0.9805,4,1-seed,4.0,False,,0.625
softball,2026-05-18,Florida,SEC,50-10,0.68806,5,0.6571341860355951,6,50-10,0.9967,5,1-seed,5.0,False,,0.7083333333333334
softball,2026-05-18,UCLA,Big Ten,49-8,0.67145,7,0.6525928335124493,7,50-9,0.9707,6,1-seed,6.0,True,,0.8333333333333334
softball,2026-05-18,Tennessee,SEC,44-10,0.66166,8,0.648365460041532,8,44-10,0.9446,7,1-seed,7.0,False,,0.6666666666666666
softball,2026-05-18,Texas Tech,Big 12,54-6,0.65035,13,0.6388701742016861,9,55-7,1.0,8,1-seed,8.0,True,,0.875
softball,2026-05-18,Florida St.,ACC,51-9,0.65868,10,0.6289824518701232,10,52-10,0.987,9,1-seed,9.0,True,,0.875
softball,2026-05-18,Oregon,Big Ten,41-14,0.65981,9,0.6368619098625243,11,41-14,0.9251,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-05-18,Georgia,SEC,40-18,0.65401,11,0.623653283324247,12,40-18,0.9772,11,1-seed,11.0,False,,0.5
softball,2026-05-18,Oklahoma St.,Big 12,40-15,0.64606,15,0.6331326236298691,13,40-16,0.873,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-18,Texas A&M,SEC,38-18,0.63849,17,0.6196955825865273,14,38-18,0.9837,13,1-seed,13.0,False,,0.6666666666666666
softball,2026-05-18,Virginia Tech,ACC,48-11,0.6362,18,0.614836146540956,15,48-12,0.9935,14,1-seed,14.0,False,,0.75
softball,2026-05-18,Duke,ACC,41-15,0.65231,12,0.6223387753807476,16,42-16,0.9479,15,1-seed,15.0,False,,0.8333333333333334
softball,2026-05-18,LSU,SEC,39-17,0.65035,13,0.6187762911249388,17,40-18,0.8893,16,1-seed,16.0,False,,0.5416666666666666
softball,2026-05-18,Mississippi St.,SEC,40-18,0.63585,19,0.6278336679742449,18,41-19,0.8664,17,2-seed,,False,,0.375
softball,2026-05-18,Stanford,ACC,39-14,0.64032,16,0.6086528924118026,19,40-14,0.9218,18,2-seed,,False,,0.75
softball,2026-05-18,Arizona St.,Big 12,43-16,0.62919,21,0.6022575904560773,20,44-16,0.9121,19,2-seed,,False,,0.4583333333333333
softball,2026-05-18,Arizona,Big 12,37-16,0.63006,20,0.620476706151553,21,38-16,0.9153,20,2-seed,,False,,0.6666666666666666
softball,2026-05-18,UCF,Big 12,40-16,0.62771,23,0.610278750379158,22,40-16,0.9316,21,2-seed,,False,,0.6086956521739131
softball,2026-05-18,Ole Miss,SEC,36-25,0.62837,22,0.6107184072146133,23,37-26,0.8632,22,2-seed,,False,,0.25
softball,2026-05-18,Grand Canyon,Mountain West,54-9,0.6085,27,0.5917338626909833,24,54-10,0.9544,23,2-seed,,True,,0.84
softball,2026-05-18,Virginia,ACC,40-14,0.61042,26,0.5939308955949818,25,40-14,0.8697,24,2-seed,,False,,0.5652173913043478
softball,2026-05-18,Clemson,ACC,34-21,0.61862,24,0.5938974899713861,26,34-22,0.9023,25,2-seed,,False,,0.5416666666666666
softball,2026-05-18,Washington,Big Ten,37-20,0.59956,30,0.6006560264961747,27,37-20,0.9283,26,2-seed,,False,,0.6666666666666666
softball,2026-05-18,South Carolina,SEC,32-27,0.61185,25,0.5934307552089657,28,33-28,0.8567,27,2-seed,,False,,0.2916666666666667
softball,2026-05-18,Louisville,ACC,44-14,0.60001,29,0.5843381537728304,29,44-14,0.9511,28,2-seed,,False,,0.75
softball,2026-05-18,Indiana,Big Ten,43-16,0.5885,36,0.5782051012167557,30,43-16,0.9674,29,2-seed,,False,,0.7083333333333334
softball,2026-05-18,Marshall,Sun Belt,38-19,0.60245,28,0.5970671012902281,31,38-19,0.9381,30,2-seed,,False,,0.7083333333333334
softball,2026-05-18,South Fla.,American,44-16,0.59566,32,0.5818565107771637,32,44-16,0.7948,31,2-seed,,True,,0.7777777777777778
softball,2026-05-18,Kansas,Big 12,36-21,0.5846,39,0.573321327338721,33,36-21,0.9414,32,2-seed,,False,,0.5833333333333334
softball,2026-05-18,Southeastern La.,Southland,46-16,0.58692,37,0.57946100339824,34,46-16,0.9349,33,3-seed,,True,,0.8888888888888888
softball,2026-05-18,Omaha,Summit League,37-12,0.57116,51,0.5931230509159627,35,37-12,0.8274,34,3-seed,,True,,0.8823529411764706
softball,2026-05-18,Texas St.,Sun Belt,39-22,0.59652,31,0.5672499648875984,36,39-22,0.8534,35,3-seed,,False,,0.6666666666666666
softball,2026-05-18,Michigan,Big Ten,36-21,0.58426,40,0.5886971397497538,37,36-22,0.8436,36,3-seed,,False,,0.4583333333333333
softball,2026-05-18,Northwestern,Big Ten,29-21,0.5741,49,0.5771673875459207,38,29-21,0.899,37,3-seed,,False,,0.6666666666666666
softball,2026-05-18,Auburn,SEC,27-28,0.59518,33,0.5727713130583706,39,27-28,0.8762,38,3-seed,,False,last_in,0.16666666666666666
softball,2026-05-18,Wisconsin,Big Ten,33-21,0.59256,34,0.5906093348160715,40,33-21,0.8078,39,3-seed,,False,last_in,0.5833333333333334
