sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-13,UCLA,Big Ten,46-5,1.0,1.0,0.6526043509006074,1,48-6,0.9446,1,1-seed,1.0,True,,0.9629629629629629
baseball,2026-05-13,Georgia Tech,ACC,42-8,0.99675,2.0,0.6349686179383134,2,45-9,0.9967,2,1-seed,2.0,True,,0.8148148148148148
baseball,2026-05-13,Auburn,SEC,35-15,0.99351,3.0,0.625600313330049,3,37-17,0.9577,3,1-seed,3.0,False,,0.5925925925925926
baseball,2026-05-13,Texas,SEC,37-12,0.99026,4.0,0.611330487945712,4,39-13,0.9902,4,1-seed,4.0,False,,0.6153846153846154
baseball,2026-05-13,North Carolina,ACC,40-9,0.98701,5.0,0.6170857236043001,5,42-11,0.9381,5,1-seed,5.0,False,,0.7407407407407407
baseball,2026-05-13,Mississippi St.,SEC,38-14,0.96429,12.0,0.6020060521570754,6,39-16,1.0,6,1-seed,6.0,False,,0.5555555555555556
baseball,2026-05-13,Georgia,SEC,41-11,0.95779,14.0,0.5954785240873601,7,43-12,0.987,7,1-seed,7.0,True,,0.7777777777777778
baseball,2026-05-13,Florida St.,ACC,36-15,0.98052,7.0,0.6038415038748524,8,38-16,0.9642,8,1-seed,8.0,False,,0.6296296296296297
baseball,2026-05-13,Alabama,SEC,35-17,0.98377,6.0,0.6048352704661251,9,36-19,0.8567,9,1-seed,9.0,False,,0.5925925925925926
baseball,2026-05-13,Texas A&M,SEC,37-12,0.97078,10.0,0.5984078411211058,10,39-13,0.9316,10,1-seed,10.0,False,,0.6153846153846154
baseball,2026-05-13,Southern California,Big Ten,41-12,0.97727,8.0,0.6125412954318086,11,42-14,0.9283,11,1-seed,11.0,False,,0.7037037037037037
baseball,2026-05-13,Ole Miss,SEC,34-18,0.96104,13.0,0.598938120630875,12,36-20,0.9837,12,1-seed,12.0,False,,0.5185185185185185
baseball,2026-05-13,Oregon St.,Independent,40-11,0.9513,16.0,0.6051200114488411,13,43-12,0.886,13,1-seed,13.0,False,,0.0
baseball,2026-05-13,Nebraska,Big Ten,37-14,0.95455,15.0,0.6054909958699632,14,39-16,0.8795,14,1-seed,14.0,False,,0.7407407407407407
baseball,2026-05-13,Florida,SEC,34-18,0.96753,11.0,0.5918142993533999,15,36-19,0.9479,15,1-seed,15.0,False,,0.5555555555555556
baseball,2026-05-13,Southern Miss.,Sun Belt,37-14,0.97403,9.0,0.6001868224322864,16,39-15,0.9023,16,1-seed,16.0,False,,0.7037037037037037
baseball,2026-05-13,West Virginia,Big 12,35-12,0.94481,18.0,0.5987270847612058,17,37-13,0.9739,17,2-seed,,False,,0.7037037037037037
baseball,2026-05-13,Wake Forest,ACC,35-17,0.94805,17.0,0.587094125838056,18,38-18,0.9935,18,2-seed,,False,,0.5185185185185185
baseball,2026-05-13,Kansas,Big 12,37-15,0.93182,22.0,0.5945953764135528,19,39-16,0.8925,19,2-seed,,True,,0.7407407407407407
baseball,2026-05-13,Oregon,Big Ten,36-14,0.93831,20.0,0.599818560635625,20,38-15,0.9349,20,2-seed,,False,,0.6666666666666666
baseball,2026-05-13,Arkansas,SEC,34-18,0.91883,26.0,0.5764319037529593,21,36-19,0.899,21,2-seed,,False,,0.5555555555555556
baseball,2026-05-13,Oklahoma,SEC,31-18,0.94156,19.0,0.5799442498768896,22,32-20,0.9805,22,2-seed,,False,,0.48148148148148145
baseball,2026-05-13,Cincinnati,Big 12,35-18,0.93506,21.0,0.5941609758739146,23,37-19,0.8762,23,2-seed,,False,,0.5555555555555556
baseball,2026-05-13,Virginia,ACC,33-18,0.92857,23.0,0.5780272314095094,24,35-20,0.8827,24,2-seed,,False,,0.48148148148148145
baseball,2026-05-13,Tennessee,SEC,34-18,0.9026,31.0,0.5691463315478198,25,37-19,0.9707,25,2-seed,,False,,0.48148148148148145
baseball,2026-05-13,Oklahoma St.,Big 12,33-18,0.91558,27.0,0.5713459606847575,26,36-19,0.9088,26,2-seed,,False,,0.5925925925925926
baseball,2026-05-13,Jacksonville St.,Conference USA,40-11,0.89935,32.0,0.5767746050534213,27,42-13,0.9544,27,2-seed,,True,,0.8148148148148148
baseball,2026-05-13,Coastal Carolina,Sun Belt,34-17,0.92208,25.0,0.5763509085545198,28,36-19,0.7687,28,2-seed,,True,,0.7407407407407407
baseball,2026-05-13,Miami (FL),ACC,35-15,0.89286,34.0,0.5643441714799975,29,36-17,0.9218,29,2-seed,,False,,0.5555555555555556
baseball,2026-05-13,Boston College,ACC,36-17,0.91234,28.0,0.5729991393132496,30,37-19,0.8436,30,2-seed,,False,,0.6296296296296297
baseball,2026-05-13,UCF,Big 12,29-19,0.8961,33.0,0.570313839306434,31,31-20,0.9121,31,2-seed,,False,,0.6296296296296297
baseball,2026-05-13,UC Santa Barbara,Big West,34-16,0.90909,29.0,0.5719614223119056,32,37-16,0.7231,32,2-seed,,True,,0.7037037037037037
baseball,2026-05-13,Kentucky,SEC,30-18,0.90584,30.0,0.5594861901470556,33,32-20,0.9414,33,3-seed,,False,,0.4444444444444444
baseball,2026-05-13,Liberty,Conference USA,36-16,0.88961,35.0,0.5700200446802288,34,38-18,0.8306,34,3-seed,,False,,0.7037037037037037
baseball,2026-05-13,Arizona St.,Big 12,34-17,0.8474,48.0,0.5590346247142521,35,36-18,0.9772,35,3-seed,,False,,0.6206896551724138
baseball,2026-05-13,NC State,ACC,31-19,0.86688,42.0,0.5562906601011695,36,32-21,0.9511,36,3-seed,,False,,0.48148148148148145
baseball,2026-05-13,TCU,Big 12,32-18,0.86039,44.0,0.5584152901128074,37,33-20,0.8534,37,3-seed,,False,,0.5925925925925926
baseball,2026-05-13,Missouri St.,Conference USA,30-17,0.92532,24.0,0.5679058835209059,38,32-18,0.873,38,3-seed,,False,,0.6666666666666666
baseball,2026-05-13,Purdue,Big Ten,35-15,0.85065,47.0,0.5702526623302691,39,37-16,0.6938,39,3-seed,,False,last_in,0.6666666666666666
baseball,2026-05-13,Clemson,ACC,30-22,0.88312,37.0,0.5582784276961135,40,32-24,0.9055,40,3-seed,,False,last_in,0.3333333333333333
