sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-02,Oklahoma,SEC,46-6,0.67733,6,0.6242448565928198,1,48-7,0.9935,1,1-seed,1.0,True,,0.8571428571428571
softball,2026-05-02,Florida,SEC,47-7,0.69954,2,0.6290923687862885,2,48-8,1.0,2,1-seed,2.0,False,,0.7727272727272727
softball,2026-05-02,Nebraska,Big Ten,40-6,0.69397,3,0.6376390922281483,3,42-8,0.9446,3,1-seed,3.0,True,,0.9523809523809523
softball,2026-05-02,Arkansas,SEC,40-9,0.70002,1,0.6245607348842168,4,41-12,0.9772,4,1-seed,4.0,False,,0.6363636363636364
softball,2026-05-02,Alabama,SEC,45-6,0.69305,4,0.6188399650612841,5,47-8,0.9577,5,1-seed,5.0,False,,0.7727272727272727
softball,2026-05-02,Texas,SEC,38-9,0.69207,5,0.6229301584207869,6,39-11,0.9544,6,1-seed,6.0,False,,0.6818181818181818
softball,2026-05-02,UCLA,Big Ten,44-5,0.67674,7,0.6326803070315108,7,46-6,0.9805,7,1-seed,7.0,False,,0.9047619047619048
softball,2026-05-02,Tennessee,SEC,41-8,0.6746,8,0.6154446951460476,8,41-10,0.9479,8,1-seed,8.0,False,,0.6818181818181818
softball,2026-05-02,Texas Tech,Big 12,49-4,0.65881,11,0.6095208440273594,9,50-7,0.9967,9,1-seed,9.0,True,,0.9090909090909091
softball,2026-05-02,Oregon,Big Ten,38-10,0.66233,9,0.6002774506786448,10,39-14,0.9153,10,1-seed,10.0,False,,0.8571428571428571
softball,2026-05-02,Florida St.,ACC,43-8,0.65897,10,0.5916345355798327,11,45-10,0.9837,11,1-seed,11.0,True,,0.8571428571428571
softball,2026-05-02,LSU,SEC,35-16,0.65791,12,0.5880969257931938,12,36-17,0.8697,12,1-seed,12.0,False,,0.5
softball,2026-05-02,Duke,ACC,38-13,0.65596,13,0.5909163617026906,13,38-14,0.9674,13,1-seed,13.0,False,,0.8333333333333334
softball,2026-05-02,Texas A&M,SEC,35-14,0.64657,16,0.5790819575781614,14,36-19,0.987,14,1-seed,14.0,False,,0.7142857142857143
softball,2026-05-02,Oklahoma St.,Big 12,35-13,0.65005,14,0.595032584290993,15,37-16,0.8567,15,1-seed,15.0,False,,0.6666666666666666
softball,2026-05-02,Mississippi St.,SEC,37-15,0.64659,15,0.5879935868522591,16,38-17,0.8925,16,1-seed,16.0,False,,0.4090909090909091
softball,2026-05-02,Virginia Tech,ACC,41-9,0.63092,21,0.567383226254238,17,43-12,0.9902,17,2-seed,,False,,0.7142857142857143
softball,2026-05-02,Arizona,Big 12,34-13,0.63965,19,0.5926501396443888,18,36-14,0.9283,18,2-seed,,False,,0.7142857142857143
softball,2026-05-02,Georgia,SEC,34-17,0.64401,17,0.5857061371275285,19,35-18,0.9739,19,2-seed,,False,,0.45454545454545453
softball,2026-05-02,UCF,Big 12,36-14,0.63322,20,0.5745815308020246,20,38-16,0.9349,20,2-seed,,False,,0.6
softball,2026-05-02,Washington,Big Ten,34-15,0.61521,26,0.5857203646911159,21,36-16,0.9251,21,2-seed,,False,,0.7142857142857143
softball,2026-05-02,Stanford,ACC,35-12,0.641,18,0.5625165871373614,22,35-16,0.9381,22,2-seed,,False,,0.75
softball,2026-05-02,Clemson,ACC,32-19,0.62746,22,0.5672330072747165,23,32-20,0.9316,23,2-seed,,False,,0.5416666666666666
softball,2026-05-02,Ole Miss,SEC,30-23,0.624,23,0.5752153274448848,24,31-24,0.8436,24,2-seed,,False,,0.18181818181818182
softball,2026-05-02,Arizona St.,Big 12,36-16,0.62161,24,0.561746416933716,25,37-18,0.886,25,2-seed,,False,,0.4090909090909091
softball,2026-05-02,Grand Canyon,Mountain West,46-7,0.60262,31,0.5711531174649688,26,47-8,0.9218,26,2-seed,,True,,0.8260869565217391
softball,2026-05-02,South Carolina,SEC,30-23,0.6202,25,0.5660049350299282,27,31-24,0.873,27,2-seed,,False,,0.3181818181818182
softball,2026-05-02,Southeastern La.,Southland,45-12,0.59567,33,0.5709053826090235,28,44-12,0.9414,28,2-seed,,True,,0.8888888888888888
softball,2026-05-02,Marshall,Sun Belt,37-14,0.6143,27,0.5710111531155417,29,38-17,0.9511,29,2-seed,,True,,0.7727272727272727
softball,2026-05-02,Louisville,ACC,41-10,0.60573,29,0.5519679878046798,30,43-13,0.9609,30,2-seed,,False,,0.7619047619047619
softball,2026-05-02,Indiana,Big Ten,38-13,0.59113,36,0.557029724177075,31,40-15,0.9707,31,2-seed,,False,,0.6666666666666666
softball,2026-05-02,Virginia,ACC,37-12,0.61223,28,0.5428531331828429,32,37-16,0.8893,32,2-seed,,False,,0.5652173913043478
softball,2026-05-02,Omaha,Summit League,33-9,0.58763,38,0.5593812773570791,33,34-12,0.8013,33,3-seed,,True,,0.9333333333333333
softball,2026-05-02,Northwestern,Big Ten,27-19,0.58822,37,0.5515127718132784,34,29-21,0.9023,34,3-seed,,False,,0.6666666666666666
softball,2026-05-02,Michigan,Big Ten,30-19,0.58421,40,0.5546490873007143,35,32-21,0.8599,35,3-seed,,False,,0.38095238095238093
softball,2026-05-02,Texas St.,Sun Belt,35-18,0.60346,30,0.5381099763301365,36,36-22,0.8046,36,3-seed,,False,,0.6818181818181818
softball,2026-05-02,Auburn,SEC,25-25,0.59664,32,0.550118944511,37,26-27,0.8502,37,3-seed,,False,last_in,0.18181818181818182
softball,2026-05-02,Kansas,Big 12,33-16,0.58218,43,0.5393636651036636,38,34-21,0.9186,38,3-seed,,False,last_in,0.6190476190476191
softball,2026-05-02,Nevada,Mountain West,36-16,0.57303,51,0.5579981807666105,39,38-16,0.8762,39,3-seed,,False,last_in,0.6956521739130435
softball,2026-05-02,South Fla.,American,38-15,0.59168,34,0.5512838029864983,40,39-16,0.8143,40,3-seed,,True,,0.76
softball,2026-05-02,Missouri,SEC,27-27,0.58518,39,0.545427225157429,41,28-30,0.8339,41,3-seed,,False,last_in,0.36363636363636365
softball,2026-05-02,Jacksonville St.,CUSA,39-13,0.58255,42,0.5527966870043135,43,41-14,0.8078,42,3-seed,,True,,0.875
softball,2026-05-02,Belmont,MVC,35-11,0.57898,45,0.549202475852348,45,39-13,0.8632,43,3-seed,,True,,0.8076923076923077
softball,2026-05-02,Cal St. Fullerton,Big West,35-12,0.56385,58,0.5300945891954062,51,37-15,0.7785,44,3-seed,,True,,0.9166666666666666
softball,2026-05-02,Boston U.,Patriot,41-13,0.56566,56,0.5267238175235454,53,42-16,0.8208,45,3-seed,,True,,0.8888888888888888
softball,2026-05-02,Saint Mary's (CA),WCC,36-12,0.55951,61,0.5318153897117307,60,40-15,0.6873,46,3-seed,,True,,0.9166666666666666
softball,2026-05-02,UNC Greensboro,SoCon,37-16,0.54932,69,0.5141000125238071,72,39-17,0.7948,47,3-seed,,True,,0.8333333333333334
softball,2026-05-02,Stetson,ASUN,31-19,0.54674,77,0.5118303275967452,76,33-22,0.5733,48,3-seed,,True,,0.7619047619047619
softball,2026-05-02,California Baptist,WAC,38-15,0.52731,94,0.5152605257644106,79,40-16,0.6482,49,4-seed,,True,,0.8666666666666667
