sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-01,Oklahoma,SEC,46-6,0.67954,6,0.6242829006622053,1,48-7,0.9935,1,1-seed,1.0,True,,0.8571428571428571
softball,2026-05-01,Florida,SEC,46-7,0.69751,1,0.6289335727119709,2,48-8,1.0,2,1-seed,2.0,False,,0.7619047619047619
softball,2026-05-01,Nebraska,Big Ten,40-6,0.69434,4,0.6376911170366246,3,42-8,0.9446,3,1-seed,3.0,True,,0.9523809523809523
softball,2026-05-01,Alabama,SEC,44-6,0.69305,5,0.6188021397274986,4,47-8,0.9577,4,1-seed,4.0,False,,0.7619047619047619
softball,2026-05-01,Texas,SEC,38-8,0.69576,3,0.6234370792961706,5,40-10,0.9544,5,1-seed,5.0,False,,0.7142857142857143
softball,2026-05-01,Arkansas,SEC,39-9,0.69747,2,0.6240842663748615,6,40-13,0.9772,6,1-seed,6.0,False,,0.6190476190476191
softball,2026-05-01,UCLA,Big Ten,44-5,0.67648,7,0.6326862116658332,7,46-6,0.9805,7,1-seed,7.0,False,,0.9047619047619048
softball,2026-05-01,Tennessee,SEC,40-8,0.67527,8,0.6154447153585332,8,41-10,0.9479,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-05-01,Texas Tech,Big 12,48-4,0.65865,10,0.6095262327365515,9,50-7,0.9967,9,1-seed,9.0,True,,0.9047619047619048
softball,2026-05-01,Oregon,Big Ten,38-10,0.66239,9,0.6002993950236967,10,39-14,0.9153,10,1-seed,10.0,False,,0.8571428571428571
softball,2026-05-01,Florida St.,ACC,43-8,0.65724,12,0.5916230544742433,11,45-10,0.9837,11,1-seed,11.0,True,,0.8571428571428571
softball,2026-05-01,LSU,SEC,34-16,0.65783,11,0.5881131060122121,12,36-17,0.8697,12,1-seed,12.0,False,,0.47619047619047616
softball,2026-05-01,Duke,ACC,38-13,0.65601,13,0.5909218926388567,13,38-14,0.9674,13,1-seed,13.0,False,,0.8333333333333334
softball,2026-05-01,Texas A&M,SEC,35-14,0.64819,15,0.5791651448708608,14,36-19,0.987,14,1-seed,14.0,False,,0.7142857142857143
softball,2026-05-01,Oklahoma St.,Big 12,35-13,0.6514,14,0.5950728553081257,15,37-16,0.8567,15,1-seed,15.0,False,,0.6666666666666666
softball,2026-05-01,Georgia,SEC,34-16,0.64566,16,0.5858082881398632,16,35-18,0.9739,16,1-seed,16.0,False,,0.47619047619047616
softball,2026-05-01,Mississippi St.,SEC,36-15,0.64566,16,0.5878898917368847,17,38-17,0.8925,17,2-seed,,False,,0.38095238095238093
softball,2026-05-01,Virginia Tech,ACC,41-9,0.63131,21,0.5673920628865126,18,43-12,0.9902,18,2-seed,,False,,0.7142857142857143
softball,2026-05-01,Arizona,Big 12,34-13,0.64039,19,0.5926782651597501,19,36-14,0.9283,19,2-seed,,False,,0.7142857142857143
softball,2026-05-01,UCF,Big 12,36-14,0.63315,20,0.5745717320580681,20,38-16,0.9349,20,2-seed,,False,,0.6
softball,2026-05-01,Washington,Big Ten,34-15,0.61553,26,0.5857808106685081,21,36-16,0.9251,21,2-seed,,False,,0.7142857142857143
softball,2026-05-01,Stanford,ACC,35-12,0.64249,18,0.5625384764268597,22,35-16,0.9381,22,2-seed,,False,,0.75
softball,2026-05-01,Clemson,ACC,32-19,0.62766,22,0.5672006158013717,23,32-20,0.9316,23,2-seed,,False,,0.5416666666666666
softball,2026-05-01,Ole Miss,SEC,30-22,0.62479,23,0.575313011746748,24,31-24,0.8436,24,2-seed,,False,,0.19047619047619047
softball,2026-05-01,South Carolina,SEC,30-22,0.62076,25,0.5660812946324817,25,31-24,0.873,25,2-seed,,False,,0.3333333333333333
softball,2026-05-01,Grand Canyon,Mountain West,45-7,0.6037,30,0.5711724489129987,26,47-8,0.9218,26,2-seed,,True,,0.8181818181818182
softball,2026-05-01,Arizona St.,Big 12,35-16,0.62207,24,0.5617022239192762,27,37-18,0.886,27,2-seed,,False,,0.38095238095238093
softball,2026-05-01,Southeastern La.,Southland,44-12,0.59695,33,0.5709043924913382,28,44-12,0.9414,28,2-seed,,True,,0.8888888888888888
softball,2026-05-01,Marshall,Sun Belt,36-14,0.61253,27,0.5709886152701119,29,38-17,0.9511,29,2-seed,,True,,0.7619047619047619
softball,2026-05-01,Virginia,ACC,37-12,0.61215,28,0.5428285592844512,30,37-16,0.8893,30,2-seed,,False,,0.5652173913043478
