sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-06,UCLA,Big Ten,43-4,1.0,1.0,0.6080787329972476,1,48-6,0.9381,1,1-seed,1.0,True,,1.0
baseball,2026-05-06,Georgia Tech,ACC,39-8,0.99675,2.0,0.5920444116351914,2,44-10,0.9902,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-05-06,Auburn,SEC,32-14,0.99026,4.0,0.5849762622725243,3,36-18,0.9772,3,1-seed,3.0,False,,0.5833333333333334
baseball,2026-05-06,Texas,SEC,35-10,0.99351,3.0,0.5732164789397347,4,40-14,0.9967,4,1-seed,4.0,False,,0.6521739130434783
baseball,2026-05-06,North Carolina,ACC,37-9,0.98377,6.0,0.5707823113620666,5,42-14,0.9283,5,1-seed,5.0,False,,0.7083333333333334
baseball,2026-05-06,Mississippi St.,SEC,36-12,0.97403,9.0,0.5740642650946135,6,40-15,1.0,6,1-seed,6.0,False,,0.5833333333333334
baseball,2026-05-06,Texas A&M,SEC,35-10,0.97727,8.0,0.565388859706473,7,39-15,0.9218,7,1-seed,7.0,False,,0.6521739130434783
baseball,2026-05-06,Kansas,Big 12,37-11,0.95779,14.0,0.5742749580940036,8,42-13,0.9088,8,1-seed,8.0,True,,0.8333333333333334
baseball,2026-05-06,Florida St.,ACC,33-14,0.98052,7.0,0.5670124518926051,9,37-18,0.9609,9,1-seed,9.0,False,,0.625
baseball,2026-05-06,Alabama,SEC,32-16,0.98701,5.0,0.5712760044209129,10,36-19,0.8632,10,1-seed,10.0,False,,0.5416666666666666
baseball,2026-05-06,Georgia,SEC,38-11,0.9513,16.0,0.5611421101738068,11,42-13,0.987,11,1-seed,11.0,True,,0.75
baseball,2026-05-06,Oregon St.,Independent,36-11,0.95455,15.0,0.5724863052394057,12,42-13,0.8893,12,1-seed,12.0,False,,0.0
baseball,2026-05-06,Southern California,Big Ten,37-12,0.97078,10.0,0.5757400336903267,13,42-14,0.9414,13,1-seed,13.0,False,,0.7037037037037037
baseball,2026-05-06,Ole Miss,SEC,32-17,0.96104,13.0,0.5663126385314817,14,36-20,0.9805,14,1-seed,14.0,False,,0.5
baseball,2026-05-06,Southern Miss.,Sun Belt,34-14,0.96753,11.0,0.5675701707101043,15,39-15,0.8925,15,1-seed,15.0,False,,0.6666666666666666
baseball,2026-05-06,Florida,SEC,31-17,0.96429,12.0,0.5582847559994885,16,35-21,0.9511,16,1-seed,16.0,False,,0.5416666666666666
baseball,2026-05-06,Wake Forest,ACC,32-17,0.93506,21.0,0.559271590334599,17,37-19,0.9935,17,2-seed,,False,,0.5185185185185185
baseball,2026-05-06,Nebraska,Big Ten,34-14,0.94481,18.0,0.5694191614104547,18,39-16,0.8762,18,2-seed,,False,,0.7083333333333334
baseball,2026-05-06,Oklahoma,SEC,30-16,0.94156,19.0,0.5455173772144977,19,33-21,0.9642,19,2-seed,,False,,0.5
baseball,2026-05-06,Coastal Carolina,Sun Belt,33-14,0.94805,17.0,0.557056750946609,20,38-18,0.7948,20,2-seed,,True,,0.7916666666666666
baseball,2026-05-06,Virginia,ACC,32-16,0.93831,20.0,0.5501560430271003,21,36-20,0.8795,21,2-seed,,False,,0.5
baseball,2026-05-06,West Virginia,Big 12,31-12,0.92208,25.0,0.5492943229187734,22,35-17,0.9739,22,2-seed,,False,,0.6666666666666666
baseball,2026-05-06,Tennessee,SEC,31-17,0.89286,34.0,0.5428207491389055,23,36-20,0.9577,23,2-seed,,False,,0.4583333333333333
baseball,2026-05-06,Oregon,Big Ten,35-12,0.91558,27.0,0.5640519675461907,24,39-16,0.9446,24,2-seed,,False,,0.7083333333333334
baseball,2026-05-06,Arkansas,SEC,32-17,0.90584,30.0,0.5447064384406943,25,35-21,0.8958,25,2-seed,,False,,0.5416666666666666
baseball,2026-05-06,Liberty,Conference USA,35-13,0.91883,26.0,0.5535728614625206,26,40-16,0.8567,26,2-seed,,False,,0.75
baseball,2026-05-06,Oklahoma St.,Big 12,31-17,0.89935,32.0,0.5464553031583737,27,35-20,0.9055,27,2-seed,,False,,0.5833333333333334
baseball,2026-05-06,Cincinnati,Big 12,32-17,0.93182,22.0,0.5628026062580762,28,36-20,0.8827,28,2-seed,,False,,0.5416666666666666
baseball,2026-05-06,Jacksonville St.,Conference USA,38-10,0.91234,28.0,0.550108851840463,29,42-14,0.9544,29,2-seed,,True,,0.8333333333333334
baseball,2026-05-06,Boston College,ACC,35-16,0.92532,24.0,0.5420750600643887,30,38-21,0.8664,30,2-seed,,False,,0.6296296296296297
baseball,2026-05-06,Arizona St.,Big 12,33-15,0.87662,39.0,0.5382457990124934,31,38-18,0.9707,31,2-seed,,False,,0.6538461538461539
baseball,2026-05-06,Miami (FL),ACC,33-14,0.8961,33.0,0.5374645607103167,32,37-18,0.9023,32,2-seed,,False,,0.5416666666666666
baseball,2026-05-06,UCF,Big 12,27-17,0.90909,29.0,0.5380440338588356,33,32-23,0.9186,33,3-seed,,False,,0.625
baseball,2026-05-06,UC Santa Barbara,Big West,30-15,0.9026,31.0,0.5438372765840614,34,36-18,0.7362,34,3-seed,,False,,0.6666666666666666
baseball,2026-05-06,UTSA,American,33-14,0.87987,38.0,0.5380965514143179,35,38-18,0.6971,35,3-seed,,True,,0.7142857142857143
baseball,2026-05-06,NC State,ACC,30-17,0.88312,37.0,0.5349417040432181,36,34-21,0.9479,36,3-seed,,False,,0.5
baseball,2026-05-06,East Carolina,American,29-19,0.87338,40.0,0.5364095208543812,37,33-23,0.873,37,3-seed,,False,,0.6190476190476191
baseball,2026-05-06,Kentucky,SEC,29-16,0.88961,35.0,0.5340177155027235,38,32-21,0.9349,38,3-seed,,False,,0.4583333333333333
baseball,2026-05-06,Clemson,ACC,28-20,0.87013,41.0,0.5356135708493607,39,32-24,0.9153,39,3-seed,,False,last_in,0.3333333333333333
baseball,2026-05-06,Virginia Tech,ACC,25-21,0.88636,36.0,0.5335211244523961,40,29-24,0.899,40,3-seed,,False,last_in,0.48148148148148145
baseball,2026-05-06,TCU,Big 12,29-18,0.84091,50.0,0.5307483909366417,41,32-22,0.8469,41,3-seed,,False,last_in,0.5416666666666666
baseball,2026-05-06,Mercer,Southern,35-13,0.86364,43.0,0.5396101658006627,42,40-16,0.7818,42,3-seed,,False,last_in,0.6
