sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-08,UCLA,Big Ten,44-4,1.0,1.0,0.6173925652956492,1,48-6,0.9381,1,1-seed,1.0,True,,1.0
baseball,2026-05-08,Georgia Tech,ACC,39-8,0.99675,2.0,0.6029190857762095,2,44-10,0.9902,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-05-08,Texas,SEC,36-10,0.99351,3.0,0.5897528969878604,3,40-12,0.9967,3,1-seed,3.0,False,,0.6521739130434783
baseball,2026-05-08,Auburn,SEC,33-14,0.99026,4.0,0.594959844781019,4,36-18,0.9772,4,1-seed,4.0,False,,0.5833333333333334
baseball,2026-05-08,North Carolina,ACC,37-9,0.98377,6.0,0.588816270004654,5,42-11,0.9283,5,1-seed,5.0,False,,0.7083333333333334
baseball,2026-05-08,Mississippi St.,SEC,37-12,0.97727,8.0,0.5833642984357413,6,40-15,1.0,6,1-seed,6.0,False,,0.5833333333333334
baseball,2026-05-08,Texas A&M,SEC,36-10,0.96753,11.0,0.5788611113794344,7,39-13,0.9218,7,1-seed,7.0,False,,0.6521739130434783
baseball,2026-05-08,Florida St.,ACC,34-14,0.98052,7.0,0.580237405779028,8,38-16,0.9609,8,1-seed,8.0,False,,0.625
baseball,2026-05-08,Kansas,Big 12,37-12,0.95455,15.0,0.5817092888091027,9,41-14,0.9088,9,1-seed,9.0,True,,0.8333333333333334
baseball,2026-05-08,Oregon St.,Independent,37-11,0.95779,14.0,0.5794072756291834,10,42-13,0.8893,10,1-seed,10.0,False,,0.0
baseball,2026-05-08,Georgia,SEC,38-11,0.9513,16.0,0.570866352365142,11,42-13,0.987,11,1-seed,11.0,True,,0.75
baseball,2026-05-08,Alabama,SEC,32-17,0.98701,5.0,0.576843096235742,12,35-20,0.8632,12,1-seed,12.0,False,,0.5416666666666666
baseball,2026-05-08,Ole Miss,SEC,32-17,0.96104,13.0,0.5753249904653858,13,36-20,0.9805,13,1-seed,13.0,False,,0.5
baseball,2026-05-08,Southern California,Big Ten,38-12,0.97403,9.0,0.5837059669262186,14,42-14,0.9414,14,1-seed,14.0,False,,0.7037037037037037
baseball,2026-05-08,Florida,SEC,32-17,0.96429,12.0,0.5699043915767252,15,36-19,0.9511,15,1-seed,15.0,False,,0.5416666666666666
baseball,2026-05-08,Southern Miss.,Sun Belt,34-14,0.97078,10.0,0.5733790908688532,16,39-15,0.8925,16,1-seed,16.0,False,,0.6666666666666666
baseball,2026-05-08,Wake Forest,ACC,32-17,0.93831,20.0,0.5664774114639712,17,37-19,0.9935,17,2-seed,,False,,0.5185185185185185
baseball,2026-05-08,Nebraska,Big Ten,34-14,0.94805,17.0,0.5794895363407451,18,39-16,0.8762,18,2-seed,,False,,0.7083333333333334
baseball,2026-05-08,Oklahoma,SEC,30-16,0.94156,19.0,0.5630124314164013,19,33-19,0.9642,19,2-seed,,False,,0.5
baseball,2026-05-08,Virginia,ACC,32-16,0.94481,18.0,0.5661381311298093,20,37-18,0.8795,20,2-seed,,False,,0.5
baseball,2026-05-08,Oregon,Big Ten,35-12,0.91883,26.0,0.5766479123205304,21,38-15,0.9446,21,2-seed,,False,,0.7083333333333334
baseball,2026-05-08,West Virginia,Big 12,32-12,0.92532,24.0,0.5682898651363728,22,35-15,0.9739,22,2-seed,,False,,0.6666666666666666
baseball,2026-05-08,Arkansas,SEC,32-17,0.91234,28.0,0.5569689682888799,23,35-20,0.8958,23,2-seed,,False,,0.5416666666666666
baseball,2026-05-08,Coastal Carolina,Sun Belt,33-15,0.93182,22.0,0.5656103559554477,24,37-18,0.7948,24,2-seed,,True,,0.7916666666666666
baseball,2026-05-08,Tennessee,SEC,32-17,0.88636,36.0,0.5518801155567943,25,36-20,0.9577,25,2-seed,,False,,0.4583333333333333
baseball,2026-05-08,Boston College,ACC,35-16,0.92857,23.0,0.5601433723545871,26,38-19,0.8664,26,2-seed,,False,,0.6296296296296297
baseball,2026-05-08,Liberty,Conference USA,35-14,0.91558,27.0,0.5587258238477206,27,39-17,0.8567,27,2-seed,,False,,0.75
baseball,2026-05-08,Cincinnati,Big 12,33-17,0.93506,21.0,0.5718805060744301,28,37-19,0.8827,28,2-seed,,False,,0.5416666666666666
baseball,2026-05-08,Oklahoma St.,Big 12,31-17,0.89286,34.0,0.5539175890550381,29,35-20,0.9055,29,2-seed,,False,,0.5833333333333334
baseball,2026-05-08,Jacksonville St.,Conference USA,38-10,0.90909,29.0,0.5599982792656097,30,42-13,0.9544,30,2-seed,,True,,0.8333333333333334
baseball,2026-05-08,Miami (FL),ACC,33-14,0.9026,31.0,0.5504295109998606,31,36-17,0.9023,31,2-seed,,False,,0.5416666666666666
baseball,2026-05-08,Arizona St.,Big 12,33-15,0.87338,40.0,0.5490614236616143,32,37-17,0.9707,32,2-seed,,False,,0.6538461538461539
baseball,2026-05-08,UCF,Big 12,27-18,0.8961,33.0,0.5556703322316479,33,31-21,0.9186,33,3-seed,,False,,0.625
baseball,2026-05-08,NC State,ACC,30-17,0.87987,38.0,0.549247296475308,34,33-20,0.9479,34,3-seed,,False,,0.5
baseball,2026-05-08,UC Santa Barbara,Big West,31-15,0.90584,30.0,0.555869347894794,35,36-17,0.7362,35,3-seed,,False,,0.6666666666666666
baseball,2026-05-08,Kentucky,SEC,29-16,0.88961,35.0,0.5448686186260705,36,32-20,0.9349,36,3-seed,,False,,0.4583333333333333
baseball,2026-05-08,Clemson,ACC,29-20,0.88312,37.0,0.5475823337094621,37,32-24,0.9153,37,3-seed,,False,,0.3333333333333333
baseball,2026-05-08,UTSA,American,33-15,0.87662,39.0,0.5442776495252462,38,37-18,0.6971,38,3-seed,,True,,0.7142857142857143
baseball,2026-05-08,Missouri St.,Conference USA,27-17,0.92208,25.0,0.5494994196396414,39,31-19,0.8697,39,3-seed,,False,last_in,0.625
baseball,2026-05-08,Virginia Tech,ACC,26-21,0.89935,32.0,0.544199074023028,40,30-23,0.899,40,3-seed,,False,last_in,0.48148148148148145
baseball,2026-05-08,Michigan,Big Ten,30-17,0.87013,41.0,0.5520818778688915,41,35-20,0.759,41,3-seed,,False,last_in,0.625
baseball,2026-05-08,Purdue,Big Ten,32-15,0.84416,49.0,0.5500264747877025,42,36-18,0.684,42,3-seed,,False,last_in,0.625
baseball,2026-05-08,Kent St.,Mid-American,35-11,0.85714,45.0,0.561581682279162,43,40-13,0.4723,43,3-seed,,True,,0.7407407407407407
baseball,2026-05-08,Campbell,Coastal Athletic,34-14,0.78896,66.0,0.5337115607909464,51,39-16,0.8371,44,3-seed,,True,,0.8518518518518519
baseball,2026-05-08,Gonzaga,West Coast,29-17,0.82792,54.0,0.5405811704943282,52,34-18,0.8339,45,3-seed,,True,,0.7619047619047619
baseball,2026-05-08,Western Caro.,Southern,32-17,0.8474,48.0,0.5408327453913842,53,36-20,0.5863,46,3-seed,,True,,0.6666666666666666
baseball,2026-05-08,Tarleton St.,Western Athletic,31-16,0.80844,60.0,0.5409426088673175,63,34-19,0.4593,47,3-seed,,True,,0.7333333333333333
baseball,2026-05-08,Southeastern La.,Southland,30-19,0.75325,77.0,0.5305587563475472,78,32-20,0.4104,48,3-seed,,True,,0.6666666666666666
baseball,2026-05-08,Saint Joseph's,Atlantic 10,32-15,0.7987,63.0,0.5413102603177058,81,36-17,0.4984,49,4-seed,,True,,0.9166666666666666
baseball,2026-05-08,Creighton,Big East,27-19,0.73701,82.0,0.5329291509940464,82,31-22,0.6417,50,4-seed,,True,,0.7333333333333333
baseball,2026-05-08,Cal Poly,Big West,27-20,0.72403,86.0,0.5200705845932283,84,32-22,0.6482,51,4-seed,,True,,0.7083333333333334
baseball,2026-05-08,Eastern Ill.,Ohio Valley,28-15,0.82143,56.0,0.5445324003152339,88,32-18,0.4463,52,4-seed,,True,,0.7142857142857143
baseball,2026-05-08,San Diego St.,Mountain West,30-19,0.7013,93.0,0.5185097187815776,96,34-21,0.6254,53,4-seed,,True,,0.7222222222222222
baseball,2026-05-08,Winthrop,Big South,30-18,0.64286,111.0,0.51314164788416,114,33-22,0.3355,54,4-seed,,True,,0.7222222222222222
baseball,2026-05-08,Oral Roberts,The Summit League,29-18,0.51623,150.0,0.5106862656961365,120,33-21,0.241,55,4-seed,,True,,0.8636363636363636
baseball,2026-05-08,Indiana St.,Missouri Valley,26-22,0.51299,151.0,0.5062300415854261,125,30-25,0.5537,56,4-seed,,True,,0.6666666666666666
baseball,2026-05-08,Wright St.,Horizon League,22-22,0.53571,144.0,0.5036901232736168,143,26-25,0.5603,57,4-seed,,True,,0.8333333333333334
baseball,2026-05-08,Binghamton,America East,24-18,0.57143,133.0,0.5057936829949221,148,28-20,0.228,58,4-seed,,True,,0.7222222222222222
