sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-30,Georgia Tech,ACC,48-9,0.99675,2.0,0.6341383860382388,1,48-9,0.9935,1,1-seed,1.0,True,,0.8333333333333334
baseball,2026-05-30,UCLA,Big Ten,51-6,1.0,1.0,0.6505777442116343,2,51-6,0.9446,2,1-seed,2.0,True,,0.9333333333333333
baseball,2026-05-30,North Carolina,ACC,45-11,0.99026,4.0,0.617132048679222,3,45-11,0.9316,3,1-seed,3.0,False,,0.7333333333333333
baseball,2026-05-30,Auburn,SEC,38-19,0.99351,3.0,0.6222496992510929,4,38-19,0.9544,4,1-seed,4.0,False,,0.5666666666666667
baseball,2026-05-30,Texas,SEC,40-13,0.98701,5.0,0.6083235549158288,5,40-13,0.9967,5,1-seed,5.0,False,,0.6551724137931034
baseball,2026-05-30,Georgia,SEC,46-12,0.98052,7.0,0.6011122414121539,6,46-12,0.987,6,1-seed,6.0,True,,0.7666666666666667
baseball,2026-05-30,Texas A&M,SEC,39-14,0.95779,14.0,0.5951396539827694,7,39-14,0.9381,7,1-seed,7.0,False,,0.6206896551724138
baseball,2026-05-30,Mississippi St.,SEC,40-17,0.96104,13.0,0.5968926204178164,8,40-17,1.0,8,1-seed,8.0,False,,0.5333333333333333
baseball,2026-05-30,Alabama,SEC,37-19,0.98377,6.0,0.6040426996045147,9,37-19,0.8599,9,1-seed,9.0,False,,0.6
baseball,2026-05-30,Florida St.,ACC,38-17,0.97727,8.0,0.6013162059952994,10,38-17,0.9674,10,1-seed,10.0,False,,0.6333333333333333
baseball,2026-05-30,Nebraska,Big Ten,42-15,0.97078,10.0,0.6097986495185472,11,42-15,0.873,11,1-seed,11.0,False,,0.7666666666666667
baseball,2026-05-30,Florida,SEC,39-19,0.96753,11.0,0.5943594137083918,12,39-19,0.9805,12,1-seed,12.0,False,,0.6
baseball,2026-05-30,West Virginia,Big 12,39-14,0.94805,17.0,0.5945461216394343,13,39-14,0.9642,13,1-seed,13.0,False,,0.7
baseball,2026-05-30,Southern California,Big Ten,43-15,0.97403,9.0,0.6035600069923386,14,43-15,0.9186,14,1-seed,14.0,False,,0.6666666666666666
baseball,2026-05-30,Kansas,Big 12,42-16,0.94156,19.0,0.5968122082920049,15,42-16,0.9088,15,1-seed,15.0,True,,0.7333333333333333
baseball,2026-05-30,Oregon St.,Independent,43-12,0.94481,18.0,0.6050139515187245,16,43-12,0.8762,16,1-seed,16.0,False,,0.0
baseball,2026-05-30,Oregon,Big Ten,40-16,0.95455,15.0,0.6006793202564107,17,40-16,0.9414,17,2-seed,,False,,0.6666666666666666
baseball,2026-05-30,Arkansas,SEC,39-20,0.93506,21.0,0.5763452453205589,18,39-20,0.9218,18,2-seed,,False,,0.5666666666666667
