sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-29,UCLA,Big Ten,39-4,1.0,1.0,0.604230033778981,1,47-7,0.9446,1,1-seed,1.0,True,,1.0
baseball,2026-04-29,Georgia Tech,ACC,36-7,0.99675,2.0,0.5930771911624622,2,45-9,0.9935,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-04-29,North Carolina,ACC,36-8,0.99026,4.0,0.5796826551776854,3,44-12,0.9316,3,1-seed,3.0,False,,0.7083333333333334
baseball,2026-04-29,Auburn,SEC,30-13,0.98377,6.0,0.582683583236096,4,35-19,0.9707,4,1-seed,4.0,False,,0.5714285714285714
baseball,2026-04-29,Texas,SEC,32-8,0.99351,3.0,0.5715800060858662,5,39-15,0.9967,5,1-seed,5.0,False,,0.6842105263157895
baseball,2026-04-29,Texas A&M,SEC,33-8,0.98701,5.0,0.5696438922311358,6,39-15,0.9349,6,1-seed,6.0,False,,0.7
baseball,2026-04-29,Mississippi St.,SEC,34-10,0.95455,15.0,0.5737609902443281,7,40-15,1.0,7,1-seed,7.0,False,,0.6190476190476191
baseball,2026-04-29,Oregon St.,Independent,33-9,0.97078,10.0,0.5763671753844509,8,43-12,0.9251,8,1-seed,8.0,False,,0.0
baseball,2026-04-29,Ole Miss,SEC,31-14,0.96753,11.0,0.570185240714584,9,37-19,0.9805,9,1-seed,9.0,False,,0.5238095238095238
baseball,2026-04-29,Kansas,Big 12,33-11,0.96429,12.0,0.5734442617984501,10,41-14,0.9023,10,1-seed,10.0,True,,0.8095238095238095
baseball,2026-04-29,Nebraska,Big Ten,33-11,0.96104,13.0,0.5774700375447441,11,40-15,0.899,11,1-seed,11.0,False,,0.8095238095238095
baseball,2026-04-29,Georgia,SEC,34-11,0.94156,19.0,0.5601481583557548,12,41-14,0.987,12,1-seed,12.0,True,,0.7142857142857143
baseball,2026-04-29,Florida St.,ACC,29-14,0.9513,16.0,0.5593631866029533,13,36-19,0.9674,13,1-seed,13.0,False,,0.5714285714285714
baseball,2026-04-29,Southern California,Big Ten,34-11,0.97403,9.0,0.5741699582531139,14,41-15,0.9153,14,1-seed,14.0,False,,0.6666666666666666
baseball,2026-04-29,Alabama,SEC,29-16,0.98052,7.0,0.567549192670233,15,35-20,0.8534,15,1-seed,15.0,False,,0.47619047619047616
baseball,2026-04-29,Florida,SEC,29-16,0.95779,14.0,0.5575076366064795,16,35-21,0.9381,16,1-seed,16.0,False,,0.5238095238095238
baseball,2026-04-29,Oklahoma,SEC,29-14,0.94481,18.0,0.5518600322018299,17,34-20,0.9739,17,2-seed,,False,,0.5238095238095238
baseball,2026-04-29,Southern Miss.,Sun Belt,31-13,0.97727,8.0,0.5676037473807214,18,39-15,0.8827,18,2-seed,,False,,0.6190476190476191
baseball,2026-04-29,Oregon,Big Ten,32-11,0.91883,26.0,0.5632042769405348,19,39-16,0.9479,19,2-seed,,False,,0.7142857142857143
baseball,2026-04-29,Wake Forest,ACC,28-17,0.93182,22.0,0.5542674300613545,20,36-20,0.9902,20,2-seed,,False,,0.4583333333333333
baseball,2026-04-29,Tennessee,SEC,29-15,0.90909,29.0,0.543760429301442,21,36-20,0.9609,21,2-seed,,False,,0.47619047619047616
baseball,2026-04-29,Coastal Carolina,Sun Belt,30-13,0.94805,17.0,0.5553050532819983,22,38-18,0.7818,22,2-seed,,True,,0.8095238095238095
baseball,2026-04-29,Virginia,ACC,29-16,0.93506,21.0,0.5508279014680079,23,36-19,0.873,23,2-seed,,False,,0.5
baseball,2026-04-29,Arkansas,SEC,29-16,0.90584,30.0,0.5470744074926182,24,35-21,0.8925,24,2-seed,,False,,0.5238095238095238
baseball,2026-04-29,West Virginia,Big 12,28-12,0.91558,27.0,0.5493028467572114,25,34-18,0.9577,25,2-seed,,False,,0.6190476190476191
baseball,2026-04-29,Jacksonville St.,Conference USA,36-9,0.8961,33.0,0.5533177168847186,26,43-13,0.9511,26,2-seed,,True,,0.8571428571428571
baseball,2026-04-29,Miami (FL),ACC,32-12,0.9026,31.0,0.5413668628547947,27,38-17,0.9055,27,2-seed,,False,,0.5714285714285714
baseball,2026-04-29,Boston College,ACC,33-14,0.92208,25.0,0.5464508293937362,28,40-19,0.8436,28,2-seed,,False,,0.6666666666666666
baseball,2026-04-29,Cincinnati,Big 12,29-17,0.93831,20.0,0.5611697913830236,29,35-21,0.8469,29,2-seed,,False,,0.47619047619047616
baseball,2026-04-29,Oklahoma St.,Big 12,28-16,0.89286,34.0,0.5449592785756588,30,35-20,0.8762,30,2-seed,,False,,0.5238095238095238
baseball,2026-04-29,East Carolina,American,28-16,0.91234,28.0,0.5433380592650308,31,35-21,0.886,31,2-seed,,True,,0.6666666666666666
baseball,2026-04-29,UCF,Big 12,25-15,0.92532,24.0,0.5395054345974594,32,32-23,0.9218,32,2-seed,,False,,0.6666666666666666
baseball,2026-04-29,Liberty,Conference USA,31-13,0.88961,35.0,0.5448701206077067,33,39-17,0.8567,33,3-seed,,False,,0.7142857142857143
baseball,2026-04-29,Arizona St.,Big 12,31-14,0.86364,43.0,0.5393812824812174,34,37-19,0.9837,34,3-seed,,False,,0.6521739130434783
baseball,2026-04-29,TCU,Big 12,28-15,0.87013,41.0,0.5378789646475528,35,33-21,0.8306,35,3-seed,,False,,0.6190476190476191
baseball,2026-04-29,UC Santa Barbara,Big West,27-14,0.87987,38.0,0.5404289028048425,36,35-19,0.7622,36,3-seed,,False,,0.6190476190476191
baseball,2026-04-29,Missouri St.,Conference USA,26-15,0.92857,23.0,0.5397072183569429,37,33-21,0.8599,37,3-seed,,False,,0.6666666666666666
baseball,2026-04-29,Gonzaga,West Coast,27-14,0.89935,32.0,0.5437025486147363,38,35-17,0.8795,38,3-seed,,True,,0.8333333333333334
baseball,2026-04-29,UTSA,American,29-14,0.86039,44.0,0.532356458012814,39,36-20,0.7003,39,3-seed,,False,,0.6666666666666666
baseball,2026-04-29,NC State,ACC,27-16,0.83117,53.0,0.5307544127637694,40,33-22,0.9414,40,3-seed,,False,last_in,0.47619047619047616
baseball,2026-04-29,Texas St.,Sun Belt,27-17,0.88312,37.0,0.5443502666750722,41,34-22,0.7752,41,3-seed,,False,last_in,0.47619047619047616
baseball,2026-04-29,Kentucky,SEC,27-15,0.87662,39.0,0.5303378182767325,42,32-21,0.9121,42,3-seed,,False,last_in,0.42857142857142855
baseball,2026-04-29,Kansas St.,Big 12,26-18,0.81169,59.0,0.5436092418208935,43,32-24,0.9283,43,3-seed,,False,last_in,0.42857142857142855
baseball,2026-04-29,High Point,Big South,29-14,0.86688,42.0,0.5379803086847266,47,36-19,0.5765,44,3-seed,,True,,0.7333333333333333
