sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-18,Texas,SEC,33-6,0.70866,2,0.70866,999,33-6,0.9542,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-04-18,Oklahoma,SEC,40-5,0.67578,7,0.67578,999,40-5,0.9935,2,1-seed,2.0,True,,0.8666666666666667
softball,2026-04-18,Miami (OH),MAC,31-13,0.55264,66,0.55264,999,31-13,0.8725,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-04-18,North Carolina,ACC,31-11,0.58731,37,0.58731,999,31-11,0.8954,4,1-seed,4.0,False,,0.5
softball,2026-04-18,Virginia Tech,ACC,37-6,0.64723,19,0.64723,999,37-6,0.9902,5,1-seed,5.0,False,,0.7333333333333333
softball,2026-04-18,Southeastern La.,Southland,39-10,0.59526,34,0.59526,999,39-10,0.9183,6,1-seed,6.0,True,,0.9523809523809523
softball,2026-04-18,Nevada,Mountain West,30-14,0.5741,52,0.5741,999,30-14,0.8824,7,1-seed,7.0,False,,0.6875
softball,2026-04-18,Grand Canyon,Mountain West,41-5,0.60654,30,0.60654,999,41-5,0.9641,8,1-seed,8.0,True,,0.875
softball,2026-04-18,Howard,MEAC,21-14,0.47584,180,0.47584,999,21-14,0.3137,9,1-seed,9.0,True,,0.9333333333333333
softball,2026-04-18,Florida St.,ACC,36-7,0.64952,16,0.64952,999,36-7,0.9804,10,1-seed,10.0,False,,0.8
softball,2026-04-18,Florida,SEC,41-5,0.70172,5,0.70172,999,41-5,1.0,11,1-seed,11.0,False,,0.7777777777777778
softball,2026-04-18,Arizona,Big 12,30-11,0.64917,17,0.64917,999,30-11,0.9216,12,1-seed,12.0,False,,0.7333333333333333
softball,2026-04-18,Colorado St.,Mountain West,20-21,0.48012,172,0.48012,999,20-21,0.5784,13,1-seed,13.0,False,,0.5
softball,2026-04-18,Duke,ACC,32-12,0.66841,9,0.66841,999,32-12,0.9248,14,1-seed,14.0,True,,0.8333333333333334
softball,2026-04-18,Boston U.,Patriot,34-12,0.56091,61,0.56091,999,34-12,0.866,15,1-seed,15.0,True,,0.9166666666666666
softball,2026-04-18,BYU,Big 12,15-26,0.53721,86,0.53721,999,15-26,0.5359,16,1-seed,16.0,False,,0.3333333333333333
softball,2026-04-18,Washington,Big Ten,34-9,0.624,25,0.624,999,34-9,0.951,17,2-seed,,True,,1.0
softball,2026-04-18,Louisiana,Sun Belt,22-22,0.56374,58,0.56374,999,22-22,0.817,18,2-seed,,False,,0.3333333333333333
softball,2026-04-18,UNLV,Mountain West,24-18,0.50719,129,0.50719,999,24-18,0.7059,19,2-seed,,False,,0.6875
softball,2026-04-18,UCLA,Big Ten,39-5,0.67429,8,0.67429,999,39-5,0.9673,20,2-seed,,False,,0.8888888888888888
softball,2026-04-18,California Baptist,WAC,34-14,0.53336,91,0.53336,999,34-14,0.6863,21,2-seed,,True,,0.8333333333333334
softball,2026-04-18,Marshall,Sun Belt,32-11,0.62891,23,0.62891,999,32-11,0.9444,22,2-seed,,True,,0.8666666666666667
softball,2026-04-18,Cal St. Fullerton,Big West,28-12,0.56013,62,0.56013,999,28-12,0.7745,23,2-seed,,True,,0.8888888888888888
softball,2026-04-18,Fresno St.,Mountain West,19-18,0.53213,93,0.53213,999,19-18,0.5817,24,2-seed,,False,,0.5
softball,2026-04-18,UIW,Southland,30-15,0.51987,112,0.51987,999,30-15,0.6732,25,2-seed,,False,,0.7142857142857143
softball,2026-04-18,Harvard,Ivy League,16-16,0.46279,200,0.46279,999,16-16,0.5392,26,2-seed,,False,,0.6666666666666666
softball,2026-04-18,Marist,MAAC,21-19,0.45449,215,0.45449,999,21-19,0.4771,27,2-seed,,True,,0.8333333333333334
softball,2026-04-18,Indiana,Big Ten,32-11,0.58291,41,0.58291,999,32-11,0.9575,28,2-seed,,False,,0.6666666666666666
softball,2026-04-18,Texas Tech,Big 12,42-4,0.65983,10,0.65983,999,42-4,0.9967,29,2-seed,,True,,0.8888888888888888
softball,2026-04-18,James Madison,Sun Belt,20-20,0.52672,101,0.52672,999,20-20,0.8856,30,2-seed,,False,,0.4666666666666667
softball,2026-04-18,Florida A&M,SWAC,23-17,0.47072,184,0.47072,999,23-17,0.4641,31,2-seed,,False,,0.7777777777777778
softball,2026-04-18,Georgia Tech,ACC,27-22,0.57812,47,0.57812,999,27-22,0.9118,32,2-seed,,False,,0.4444444444444444
softball,2026-04-18,Oregon,Big Ten,32-9,0.65597,13,0.65597,999,32-9,0.9281,33,3-seed,,False,,0.8666666666666667
softball,2026-04-18,California,ACC,13-30,0.50728,128,0.50728,999,13-30,0.4314,34,3-seed,,False,,0.16666666666666666
softball,2026-04-18,Oklahoma St.,Big 12,28-11,0.64118,20,0.64118,999,28-11,0.8399,35,3-seed,,False,,0.6
softball,2026-04-18,Texas A&M,SEC,31-12,0.65085,15,0.65085,999,31-12,0.9869,36,3-seed,,False,,0.7333333333333333
