sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-06-03,Georgia Tech,ACC,50-11,0.99675,2.0,0.6216454747807738,1,50-11,0.9935,1,1-seed,1.0,True,,0.8333333333333334
baseball,2026-06-03,UCLA,Big Ten,52-8,1.0,1.0,0.6397998815242567,2,52-8,0.9446,2,1-seed,2.0,True,,0.9333333333333333
baseball,2026-06-03,Texas,SEC,43-13,0.99351,3.0,0.6113441855996768,3,43-13,0.9967,3,1-seed,3.0,False,,0.6551724137931034
baseball,2026-06-03,Georgia,SEC,49-12,0.98052,7.0,0.6025488374032091,4,49-12,0.987,4,1-seed,4.0,True,,0.7666666666666667
baseball,2026-06-03,North Carolina,ACC,48-11,0.99026,4.0,0.6155723571993039,5,48-11,0.9316,5,1-seed,5.0,False,,0.7333333333333333
baseball,2026-06-03,Auburn,SEC,42-20,0.98701,5.0,0.6209811459522612,6,42-20,0.9544,6,1-seed,6.0,False,,0.5666666666666667
baseball,2026-06-03,Mississippi St.,SEC,43-17,0.97403,9.0,0.5988592194260784,7,43-17,1.0,7,1-seed,7.0,False,,0.5333333333333333
baseball,2026-06-03,Alabama,SEC,40-19,0.98377,6.0,0.6072789152664178,8,40-19,0.8599,8,1-seed,8.0,False,,0.6
baseball,2026-06-03,Kansas,Big 12,45-16,0.95455,15.0,0.5963423913788648,9,45-16,0.9088,9,1-seed,9.0,True,,0.7333333333333333
baseball,2026-06-03,Texas A&M,SEC,41-16,0.96753,11.0,0.587635583208769,10,41-16,0.9381,10,1-seed,10.0,False,,0.6206896551724138
baseball,2026-06-03,Florida,SEC,41-21,0.97078,10.0,0.5882224922902675,11,41-21,0.9805,11,1-seed,11.0,False,,0.6
baseball,2026-06-03,Oregon,Big Ten,43-16,0.96429,12.0,0.6009733776807606,12,43-16,0.9414,12,1-seed,12.0,False,,0.6666666666666666
baseball,2026-06-03,Florida St.,ACC,40-19,0.95779,14.0,0.5889098573295966,13,40-19,0.9674,13,1-seed,13.0,False,,0.6333333333333333
baseball,2026-06-03,West Virginia,Big 12,43-15,0.94805,17.0,0.5909485857445442,14,43-15,0.9642,14,1-seed,14.0,False,,0.7
baseball,2026-06-03,Southern California,Big Ten,47-16,0.97727,8.0,0.6053775538328572,15,47-16,0.9186,15,1-seed,15.0,False,,0.6666666666666666
baseball,2026-06-03,Ole Miss,SEC,39-21,0.96104,13.0,0.597153184058731,16,39-21,0.9772,16,1-seed,16.0,False,,0.5
baseball,2026-06-03,Nebraska,Big Ten,43-17,0.9513,16.0,0.6008598857483667,17,43-17,0.873,17,2-seed,,False,,0.7666666666666667
baseball,2026-06-03,Oregon St.,Independent,45-14,0.94156,19.0,0.5990590646253713,18,45-14,0.8762,18,2-seed,,False,,0.0
baseball,2026-06-03,Arkansas,SEC,41-22,0.93506,21.0,0.5765066843946012,19,41-22,0.9218,19,2-seed,,False,,0.5666666666666667
baseball,2026-06-03,Southern Miss.,Sun Belt,44-17,0.94481,18.0,0.5926426819101211,20,44-17,0.9153,20,2-seed,,True,,0.7333333333333333
baseball,2026-06-03,Wake Forest,ACC,39-21,0.93182,22.0,0.5697827470596837,21,39-21,0.9902,21,2-seed,,False,,0.5333333333333333
baseball,2026-06-03,Oklahoma,SEC,36-22,0.93831,20.0,0.5743885297453941,22,36-22,0.9837,22,2-seed,,False,,0.4666666666666667
baseball,2026-06-03,Jacksonville St.,Conference USA,48-15,0.92532,24.0,0.5703300877592952,23,48-15,0.9511,23,2-seed,,True,,0.7666666666666667
