sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-01,UCLA,Big Ten,40-4,1.0,1.0,0.604187203284141,1,47-7,0.9446,1,1-seed,1.0,True,,1.0
baseball,2026-05-01,Georgia Tech,ACC,37-7,0.99675,2.0,0.593137811547794,2,45-9,0.9935,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-05-01,Auburn,SEC,30-13,0.98701,5.0,0.5828960126227265,3,35-19,0.9707,3,1-seed,3.0,False,,0.5714285714285714
baseball,2026-05-01,North Carolina,ACC,36-9,0.98052,7.0,0.5793186313856411,4,44-12,0.9316,4,1-seed,4.0,False,,0.7083333333333334
baseball,2026-05-01,Texas,SEC,33-9,0.99351,3.0,0.571543572805524,5,39-15,0.9967,5,1-seed,5.0,False,,0.65
baseball,2026-05-01,Texas A&M,SEC,34-8,0.99026,4.0,0.5698935836210759,6,39-15,0.9349,6,1-seed,6.0,False,,0.7
baseball,2026-05-01,Mississippi St.,SEC,35-10,0.97078,10.0,0.5735412890436752,7,40-15,1.0,7,1-seed,7.0,False,,0.6190476190476191
baseball,2026-05-01,Kansas,Big 12,34-11,0.96753,11.0,0.573764105102049,8,41-14,0.9023,8,1-seed,8.0,True,,0.8095238095238095
baseball,2026-05-01,Oregon St.,Independent,34-10,0.95455,15.0,0.5760714552960923,9,43-12,0.9251,9,1-seed,9.0,False,,0.0
baseball,2026-05-01,Nebraska,Big Ten,34-11,0.96429,12.0,0.5775868560989801,10,40-15,0.899,10,1-seed,10.0,False,,0.8095238095238095
baseball,2026-05-01,Ole Miss,SEC,31-15,0.95779,14.0,0.5698920217002622,11,37-19,0.9805,11,1-seed,11.0,False,,0.5238095238095238
baseball,2026-05-01,Georgia,SEC,35-11,0.94156,19.0,0.5599042252190531,12,41-14,0.987,12,1-seed,12.0,True,,0.7142857142857143
baseball,2026-05-01,Florida St.,ACC,30-14,0.96104,13.0,0.5595405631892252,13,36-19,0.9674,13,1-seed,13.0,False,,0.5714285714285714
baseball,2026-05-01,Alabama,SEC,29-16,0.98377,6.0,0.5677343903556449,14,35-20,0.8534,14,1-seed,14.0,False,,0.47619047619047616
