sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-16,Texas,SEC,33-6,0.70689,3,0.70689,999,33-6,0.9542,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-04-16,Oklahoma,SEC,40-4,0.67839,7,0.67839,999,40-4,0.9935,2,1-seed,2.0,True,,0.8666666666666667
softball,2026-04-16,Miami (OH),MAC,31-12,0.55011,72,0.55011,999,31-12,0.8725,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-04-16,North Carolina,ACC,31-11,0.58678,39,0.58678,999,31-11,0.8954,4,1-seed,4.0,False,,0.5
softball,2026-04-16,Virginia Tech,ACC,36-6,0.64373,19,0.64373,999,36-6,0.9902,5,1-seed,5.0,False,,0.7333333333333333
softball,2026-04-16,Southeastern La.,Southland,39-9,0.59546,32,0.59546,999,39-9,0.9183,6,1-seed,6.0,True,,1.0
softball,2026-04-16,Nevada,Mountain West,30-14,0.57602,51,0.57602,999,30-14,0.8824,7,1-seed,7.0,False,,0.6875
softball,2026-04-16,Grand Canyon,Mountain West,41-5,0.6095,29,0.6095,999,41-5,0.9641,8,1-seed,8.0,True,,0.875
softball,2026-04-16,Howard,MEAC,21-13,0.48064,172,0.48064,999,21-13,0.3137,9,1-seed,9.0,True,,0.9333333333333333
softball,2026-04-16,Florida St.,ACC,36-7,0.65325,14,0.65325,999,36-7,0.9804,10,1-seed,10.0,False,,0.8
softball,2026-04-16,Florida,SEC,40-5,0.70309,4,0.70309,999,40-5,1.0,11,1-seed,11.0,False,,0.7777777777777778
softball,2026-04-16,Arizona,Big 12,30-11,0.65273,15,0.65273,999,30-11,0.9216,12,1-seed,12.0,False,,0.7333333333333333
softball,2026-04-16,Colorado St.,Mountain West,20-21,0.48125,171,0.48125,999,20-21,0.5784,13,1-seed,13.0,False,,0.5
softball,2026-04-16,Duke,ACC,31-12,0.6556,12,0.6556,999,31-12,0.9248,14,1-seed,14.0,True,,0.8333333333333334
