sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-06-09,Georgia Tech,ACC,50-11,0.99675,2.0,0.6201128614926672,1,50-11,0.9935,1,1-seed,1.0,True,,0.8333333333333334
baseball,2026-06-09,UCLA,Big Ten,52-8,1.0,1.0,0.6391933910800465,2,52-8,0.9446,2,1-seed,2.0,True,,0.9333333333333333
baseball,2026-06-09,Texas,SEC,43-13,0.99351,3.0,0.6035110155402859,3,44-14,0.9967,3,1-seed,3.0,False,,0.6551724137931034
baseball,2026-06-09,North Carolina,ACC,48-11,0.99026,4.0,0.6085601188575769,4,50-12,0.9316,4,1-seed,4.0,False,,0.7333333333333333
baseball,2026-06-09,Auburn,SEC,42-20,0.98701,5.0,0.6141433821553774,5,44-22,0.9544,5,1-seed,5.0,False,,0.5666666666666667
baseball,2026-06-09,Georgia,SEC,49-12,0.98052,7.0,0.5948200773665377,6,50-14,0.987,6,1-seed,6.0,True,,0.7666666666666667
baseball,2026-06-09,Mississippi St.,SEC,43-17,0.97403,9.0,0.595617122210153,7,44-18,1.0,7,1-seed,7.0,False,,0.5333333333333333
baseball,2026-06-09,Alabama,SEC,40-19,0.98377,6.0,0.6007600183023925,8,42-20,0.8599,8,1-seed,8.0,False,,0.6
baseball,2026-06-09,Texas A&M,SEC,41-16,0.96753,11.0,0.5854498913263038,9,41-16,0.9381,9,1-seed,9.0,False,,0.6206896551724138
baseball,2026-06-09,Florida,SEC,41-21,0.97078,10.0,0.5861975117575926,10,41-21,0.9805,10,1-seed,10.0,False,,0.6
baseball,2026-06-09,Kansas,Big 12,45-16,0.95455,15.0,0.589776597404833,11,46-18,0.9088,11,1-seed,11.0,True,,0.7333333333333333
baseball,2026-06-09,Oregon,Big Ten,43-16,0.96429,12.0,0.599073784234337,12,44-18,0.9414,12,1-seed,12.0,False,,0.6666666666666666
baseball,2026-06-09,Florida St.,ACC,40-19,0.95779,14.0,0.5884856510712619,13,40-19,0.9674,13,1-seed,13.0,False,,0.6333333333333333
baseball,2026-06-09,Southern California,Big Ten,47-16,0.97727,8.0,0.6032912560954864,14,48-18,0.9186,14,1-seed,14.0,False,,0.6666666666666666
baseball,2026-06-09,Ole Miss,SEC,39-21,0.96104,13.0,0.5952026008092568,15,40-22,0.9772,15,1-seed,15.0,False,,0.5
baseball,2026-06-09,West Virginia,Big 12,43-15,0.94805,17.0,0.5841140038886934,16,44-16,0.9642,16,1-seed,16.0,False,,0.7
baseball,2026-06-09,Nebraska,Big Ten,43-17,0.9513,16.0,0.5993987255577122,17,43-17,0.873,17,2-seed,,False,,0.7666666666666667
baseball,2026-06-09,Oregon St.,Independent,45-14,0.94156,19.0,0.598578183653943,18,45-14,0.8762,18,2-seed,,False,,0.0
baseball,2026-06-09,Southern Miss.,Sun Belt,44-17,0.94481,18.0,0.5918798138060439,19,44-17,0.9153,19,2-seed,,True,,0.7333333333333333
baseball,2026-06-09,Arkansas,SEC,41-22,0.93506,21.0,0.5744011406013378,20,41-22,0.9218,20,2-seed,,False,,0.5666666666666667
baseball,2026-06-09,Wake Forest,ACC,39-21,0.93182,22.0,0.5695358536345634,21,39-21,0.9902,21,2-seed,,False,,0.5333333333333333
baseball,2026-06-09,Oklahoma,SEC,36-22,0.93831,20.0,0.5728536369124657,22,38-24,0.9837,22,2-seed,,False,,0.4666666666666667
baseball,2026-06-09,Jacksonville St.,Conference USA,48-15,0.92532,24.0,0.5694001735122518,23,48-15,0.9511,23,2-seed,,True,,0.7666666666666667
baseball,2026-06-09,Tennessee,SEC,38-22,0.8961,33.0,0.5603813078491879,24,38-22,0.9577,24,2-seed,,False,,0.5
baseball,2026-06-09,Cincinnati,Big 12,38-22,0.92857,23.0,0.5792400347144884,25,38-22,0.886,25,2-seed,,False,,0.5666666666666667
baseball,2026-06-09,Oklahoma St.,Big 12,39-22,0.9026,31.0,0.5638326306971351,26,39-22,0.9121,26,2-seed,,False,,0.6
baseball,2026-06-09,Virginia,ACC,37-23,0.92208,25.0,0.5629835295665826,27,37-23,0.8827,27,2-seed,,False,,0.4666666666666667
baseball,2026-06-09,Liberty,Conference USA,43-21,0.90909,29.0,0.5613538138977727,28,43-21,0.8339,28,2-seed,,False,,0.7
baseball,2026-06-09,UCF,Big 12,32-23,0.87987,38.0,0.5575972598248822,29,32-23,0.9055,29,2-seed,,False,,0.6333333333333333
baseball,2026-06-09,Miami (FL),ACC,39-20,0.89286,34.0,0.5488467070384135,30,39-20,0.9251,30,2-seed,,False,,0.5333333333333333
baseball,2026-06-09,Arizona St.,Big 12,39-21,0.87013,41.0,0.5511258647843804,31,39-21,0.9707,31,2-seed,,False,,0.625
baseball,2026-06-09,Mercer,Southern,44-15,0.91558,27.0,0.5686000012340005,32,44-15,0.7883,32,2-seed,,True,,0.7142857142857143
baseball,2026-06-09,Coastal Carolina,Sun Belt,37-23,0.90584,30.0,0.56012028413797,33,37-23,0.7818,33,3-seed,,False,,0.7
baseball,2026-06-09,Kentucky,SEC,33-23,0.89935,32.0,0.5537994312398535,34,33-23,0.9349,34,3-seed,,False,,0.43333333333333335
baseball,2026-06-09,UC Santa Barbara,Big West,40-20,0.88312,37.0,0.5616316274025792,35,40-20,0.7166,35,3-seed,,True,,0.7333333333333333
baseball,2026-06-09,Missouri St.,Conference USA,34-21,0.91883,26.0,0.5602833627868107,36,34-21,0.8664,36,3-seed,,False,,0.6666666666666666
baseball,2026-06-09,East Carolina,American,38-24,0.88636,36.0,0.5492994607398678,37,38-24,0.8925,37,3-seed,,True,,0.6296296296296297
baseball,2026-06-09,TCU,Big 12,33-22,0.8539,46.0,0.5475086494499595,38,33-21,0.8534,38,3-seed,,False,,0.5483870967741935
baseball,2026-06-09,Louisiana,Sun Belt,41-25,0.88961,35.0,0.5577332500586778,39,41-25,0.798,39,3-seed,,False,,0.5333333333333333
baseball,2026-06-09,Boston College,ACC,37-23,0.87662,39.0,0.5518453676478121,40,37-23,0.8306,40,3-seed,,False,,0.5666666666666667
baseball,2026-06-09,Troy,Sun Belt,36-30,0.91234,28.0,0.5575200472459982,41,38-32,0.7915,41,3-seed,,False,last_in,0.5666666666666667
baseball,2026-06-09,UTSA,American,38-20,0.84091,50.0,0.5437405846013783,42,38-20,0.7134,42,3-seed,,False,last_in,0.6296296296296297
baseball,2026-06-09,NC State,ACC,32-24,0.81169,59.0,0.5376075904854547,43,32-24,0.9479,43,3-seed,,False,last_in,0.4666666666666667
baseball,2026-06-09,Texas St.,Sun Belt,37-26,0.86688,42.0,0.5499263065242233,44,37-26,0.8176,44,3-seed,,False,last_in,0.5333333333333333
baseball,2026-06-09,Miami (OH),MAC,38-17,0.85714,45.0,0.5708469825726714,54,38-17,0.4267,45,3-seed,,True,,0.7575757575757576
baseball,2026-06-09,Gonzaga,West Coast,35-19,0.82143,56.0,0.5463037010369687,55,35-19,0.8632,46,3-seed,,True,,0.8148148148148148
