sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-03,Arkansas,SEC,19-12,0.54977,66.0,0.5382296895205935,36,33-23,0.9055,36,3-seed,,False,,0.4
baseball,2026-04-03,Baylor,Big 12,17-12,0.57573,34.0,0.5394734913630835,37,30-24,0.8241,37,3-seed,,False,,0.6
baseball,2026-04-03,TCU,Big 12,18-10,0.58004,29.0,0.5309557981246009,38,31-23,0.7459,38,3-seed,,False,last_in,0.5555555555555556
baseball,2026-04-03,Notre Dame,ACC,15-10,0.5798,31.0,0.5227197484899749,39,30-22,0.9479,39,3-seed,,False,last_in,0.46153846153846156
baseball,2026-04-03,UC Santa Barbara,Big West,17-10,0.57336,37.0,0.5354958965170871,40,33-21,0.8567,40,3-seed,,False,last_in,0.6
baseball,2026-04-03,Arkansas St.,Sun Belt,18-11,0.55731,54.0,0.538121452203171,41,34-22,0.7557,41,3-seed,,False,last_in,0.5
baseball,2026-04-03,UAB,American,20-10,0.56852,42.0,0.5306580821353994,51,33-22,0.5765,42,3-seed,,True,,0.7142857142857143
baseball,2026-04-03,Tarleton St.,WAC,21-8,0.55797,53.0,0.5330120043682558,52,35-19,0.6352,43,3-seed,,True,,1.0
baseball,2026-04-03,Winthrop,Big South,21-9,0.54924,67.0,0.5287535545184344,61,39-17,0.5049,44,3-seed,,True,,1.0
baseball,2026-04-03,Campbell,CAA,19-10,0.54516,72.0,0.5199242473036205,62,36-19,0.8436,45,3-seed,,True,,0.9230769230769231
baseball,2026-04-03,Kent St.,MAC,21-7,0.55021,65.0,0.5258580431517594,69,37-18,0.3909,46,3-seed,,True,,0.7692307692307693
baseball,2026-04-03,UC San Diego,Big West,13-13,0.5624,50.0,0.5119030903867302,88,26-25,0.4658,47,3-seed,,True,,0.9
baseball,2026-04-03,Saint Joseph's,Atlantic 10,17-11,0.54783,69.0,0.5206352706057751,98,29-20,0.4756,48,3-seed,,True,,0.9
baseball,2026-04-03,Southeastern La.,Southland,18-12,0.54328,74.0,0.5037665765662614,101,30-23,0.3127,49,4-seed,,True,,0.6923076923076923
baseball,2026-04-03,Creighton,Big East,14-13,0.52688,95.0,0.5099792067798238,106,29-24,0.6124,50,4-seed,,True,,1.0
baseball,2026-04-03,Wright St.,Horizon,12-14,0.52409,102.0,0.4972363885243565,121,28-24,0.6319,51,4-seed,,True,,0.8571428571428571
baseball,2026-04-03,Air Force,Mountain West,11-16,0.51111,121.0,0.49596019470031366,123,25-28,0.5961,52,4-seed,,True,,0.7142857142857143
baseball,2026-04-03,Wofford,SoCon,20-10,0.47815,193.0,0.5012322328723312,132,32-23,0.5733,53,4-seed,,True,,1.0
baseball,2026-04-03,North Florida,ASUN,16-14,0.50953,124.0,0.4878900562808,133,31-22,0.4397,54,4-seed,,True,,0.8
baseball,2026-04-03,Oral Roberts,Summit League,15-12,0.49972,141.0,0.4850674624431084,138,31-25,0.2182,55,4-seed,,True,,1.0
baseball,2026-04-03,Murray St.,MVC,20-10,0.49023,160.0,0.4960105533921334,142,34-22,0.6059,56,4-seed,,True,,1.0
baseball,2026-04-03,Rider,MAAC,16-7,0.49187,155.0,0.5038950711388828,166,29-20,0.2085,57,4-seed,,True,,0.8461538461538461
baseball,2026-04-03,Bucknell,Patriot,15-11,0.52082,108.0,0.4972102922946064,174,27-21,0.0945,58,4-seed,,True,,0.8888888888888888
baseball,2026-04-03,Bethune-Cookman,SWAC,20-9,0.46809,212.0,0.4835396456242108,176,35-21,0.4169,59,4-seed,,True,,0.9
baseball,2026-04-03,SIUE,OVC,15-14,0.46899,209.0,0.4885833839611671,180,26-29,0.6091,60,4-seed,,True,,1.0
baseball,2026-04-03,San Francisco,WCC,15-12,0.46653,215.0,0.46959725492023235,192,27-27,0.342,61,4-seed,,True,,0.8571428571428571
baseball,2026-04-03,Brown,Ivy League,11-11,0.49024,159.0,0.48210182070528707,196,21-20,0.3322,62,4-seed,,True,,0.8333333333333334
baseball,2026-04-03,UMBC,America East,15-9,0.47813,195.0,0.4748041845595585,201,28-24,0.3062,63,4-seed,,True,,0.8333333333333334
baseball,2026-04-03,FDU,NEC,17-9,0.42569,270.0,0.4605929654630482,238,31-23,0.1922,64,4-seed,,True,,0.8461538461538461
baseball,2026-04-03,East Carolina,American,18-12,0.56757,44.0,0.5249660700497708,45,32-24,0.8762,65,first_four_out,,False,first_out,0.5714285714285714
baseball,2026-04-03,Kansas,Big 12,20-10,0.56653,45.0,0.539050247944512,43,32-23,0.7883,66,first_four_out,,False,first_out,0.7
baseball,2026-04-03,LSU,SEC,20-10,0.53513,83.0,0.5281195558365396,44,33-23,0.9609,67,first_four_out,,False,first_out,0.4444444444444444
baseball,2026-04-03,UTSA,American,20-10,0.56021,51.0,0.5357146962781617,42,36-20,0.7003,68,first_four_out,,False,first_out,0.5714285714285714
