sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-17,Texas,SEC,33-6,0.70661,2,0.70661,999,33-6,0.9542,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-04-17,Oklahoma,SEC,40-5,0.67964,7,0.67964,999,40-5,0.9935,2,1-seed,2.0,True,,0.8666666666666667
softball,2026-04-17,Miami (OH),MAC,31-13,0.55301,66,0.55301,999,31-13,0.8725,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-04-17,North Carolina,ACC,31-11,0.58716,39,0.58716,999,31-11,0.8954,4,1-seed,4.0,False,,0.5
softball,2026-04-17,Virginia Tech,ACC,37-6,0.644,19,0.644,999,37-6,0.9902,5,1-seed,5.0,False,,0.7333333333333333
softball,2026-04-17,Southeastern La.,Southland,39-10,0.59864,31,0.59864,999,39-10,0.9183,6,1-seed,6.0,True,,0.9523809523809523
softball,2026-04-17,Nevada,Mountain West,30-14,0.57489,51,0.57489,999,30-14,0.8824,7,1-seed,7.0,False,,0.6875
softball,2026-04-17,Grand Canyon,Mountain West,41-5,0.60661,30,0.60661,999,41-5,0.9641,8,1-seed,8.0,True,,0.875
softball,2026-04-17,Howard,MEAC,21-14,0.48059,174,0.48059,999,21-14,0.3137,9,1-seed,9.0,True,,0.9333333333333333
softball,2026-04-17,Florida St.,ACC,36-7,0.64936,16,0.64936,999,36-7,0.9804,10,1-seed,10.0,False,,0.8
softball,2026-04-17,Florida,SEC,41-5,0.70388,3,0.70388,999,41-5,1.0,11,1-seed,11.0,False,,0.7777777777777778
softball,2026-04-17,Arizona,Big 12,30-11,0.65236,15,0.65236,999,30-11,0.9216,12,1-seed,12.0,False,,0.7333333333333333
softball,2026-04-17,Colorado St.,Mountain West,20-21,0.4802,175,0.4802,999,20-21,0.5784,13,1-seed,13.0,False,,0.5
softball,2026-04-17,Duke,ACC,32-12,0.65611,13,0.65611,999,32-12,0.9248,14,1-seed,14.0,True,,0.8333333333333334
softball,2026-04-17,Boston U.,Patriot,34-12,0.56294,59,0.56294,999,34-12,0.866,15,1-seed,15.0,True,,0.9166666666666666
softball,2026-04-17,BYU,Big 12,15-26,0.54099,80,0.54099,999,15-26,0.5359,16,1-seed,16.0,False,,0.3333333333333333
softball,2026-04-17,Washington,Big Ten,34-9,0.62383,26,0.62383,999,34-9,0.951,17,2-seed,,True,,1.0
softball,2026-04-17,Louisiana,Sun Belt,22-22,0.56401,57,0.56401,999,22-22,0.817,18,2-seed,,False,,0.3333333333333333
softball,2026-04-17,UNLV,Mountain West,24-18,0.50827,127,0.50827,999,24-18,0.7059,19,2-seed,,False,,0.6875
softball,2026-04-17,UCLA,Big Ten,39-5,0.6745,8,0.6745,999,39-5,0.9673,20,2-seed,,False,,0.8888888888888888
softball,2026-04-17,California Baptist,WAC,34-14,0.53502,89,0.53502,999,34-14,0.6863,21,2-seed,,True,,0.8333333333333334
softball,2026-04-17,Marshall,Sun Belt,32-11,0.6339,20,0.6339,999,32-11,0.9444,22,2-seed,,True,,0.8666666666666667
softball,2026-04-17,Cal St. Fullerton,Big West,28-12,0.56021,62,0.56021,999,28-12,0.7745,23,2-seed,,True,,0.8888888888888888
softball,2026-04-17,Fresno St.,Mountain West,19-18,0.53235,93,0.53235,999,19-18,0.5817,24,2-seed,,False,,0.5
softball,2026-04-17,UIW,Southland,30-15,0.52106,105,0.52106,999,30-15,0.6732,25,2-seed,,False,,0.7142857142857143
softball,2026-04-17,Harvard,Ivy League,16-16,0.46314,196,0.46314,999,16-16,0.5392,26,2-seed,,False,,0.6666666666666666
softball,2026-04-17,Marist,MAAC,21-19,0.45412,216,0.45412,999,21-19,0.4771,27,2-seed,,True,,0.8333333333333334
softball,2026-04-17,Indiana,Big Ten,32-11,0.58344,42,0.58344,999,32-11,0.9575,28,2-seed,,False,,0.6666666666666666
softball,2026-04-17,Texas Tech,Big 12,42-4,0.66338,9,0.66338,999,42-4,0.9967,29,2-seed,,True,,0.8888888888888888
softball,2026-04-17,James Madison,Sun Belt,20-20,0.52524,100,0.52524,999,20-20,0.8856,30,2-seed,,False,,0.4666666666666667
softball,2026-04-17,Florida A&M,SWAC,23-17,0.47124,185,0.47124,999,23-17,0.4641,31,2-seed,,False,,0.7777777777777778
softball,2026-04-17,Georgia Tech,ACC,27-22,0.57645,50,0.57645,999,27-22,0.9118,32,2-seed,,False,,0.4444444444444444
softball,2026-04-17,Oregon,Big Ten,32-9,0.65597,14,0.65597,999,32-9,0.9281,33,3-seed,,False,,0.8666666666666667
softball,2026-04-17,California,ACC,13-30,0.51382,119,0.51382,999,13-30,0.4314,34,3-seed,,False,,0.16666666666666666
softball,2026-04-17,Oklahoma St.,Big 12,28-11,0.63048,22,0.63048,999,28-11,0.8399,35,3-seed,,False,,0.6
softball,2026-04-17,Texas A&M,SEC,31-12,0.64667,18,0.64667,999,31-12,0.9869,36,3-seed,,False,,0.7333333333333333
softball,2026-04-17,Toledo,MAC,12-28,0.45586,213,0.45586,999,12-28,0.1307,37,3-seed,,False,,0.4444444444444444
softball,2026-04-17,East Carolina,American,25-21,0.53046,95,0.53046,999,25-21,0.6993,38,3-seed,,False,,0.5
softball,2026-04-17,Utah,Big 12,29-15,0.56385,58,0.56385,999,29-15,0.8203,39,3-seed,,False,,0.35714285714285715
softball,2026-04-17,Saint Francis,NEC,4-33,0.32198,303,0.32198,999,4-33,0.0065,40,3-seed,,False,,0.26666666666666666
softball,2026-04-17,Boise St.,Mountain West,20-26,0.52719,99,0.52719,999,20-26,0.5229,41,3-seed,,False,last_in,0.375
softball,2026-04-17,Kent St.,MAC,17-22,0.47193,183,0.47193,999,17-22,0.2843,42,3-seed,,False,last_in,0.3888888888888889
softball,2026-04-17,Seattle U,WCC,18-21,0.48961,158,0.48961,999,18-21,0.6373,43,3-seed,,False,last_in,0.6666666666666666
softball,2026-04-17,Prairie View,SWAC,22-14,0.49184,155,0.49184,999,22-14,0.415,44,3-seed,,True,,0.9333333333333333
softball,2026-04-17,Troy,Sun Belt,25-17,0.53384,91,0.53384,999,25-17,0.8268,45,3-seed,,False,last_in,0.3333333333333333
softball,2026-04-17,Bryant,America East,15-19,0.46729,190,0.46729,999,15-19,0.2418,46,3-seed,,True,,0.6666666666666666
softball,2026-04-17,Eastern Ill.,OVC,22-20,0.50016,140,0.50016,999,22-20,0.6699,47,3-seed,,True,,0.8235294117647058
softball,2026-04-17,Idaho St.,Big Sky,30-16,0.50583,133,0.50583,999,30-16,0.7614,48,3-seed,,True,,0.6666666666666666
softball,2026-04-17,Saint Mary's (CA),WCC,30-12,0.5555,65,0.5555,999,30-12,0.6503,49,4-seed,,True,,0.8333333333333334
softball,2026-04-17,Youngstown St.,Horizon,24-14,0.44443,233,0.44443,999,24-14,0.5327,50,4-seed,,True,,0.7777777777777778
softball,2026-04-17,Princeton,Ivy League,24-10,0.53522,88,0.53522,999,24-10,0.6176,51,4-seed,,True,,1.0
