sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-22,Texas,SEC,34-7,0.70291,2,0.70291,999,34-7,0.9349,1,1-seed,1.0,False,,0.6470588235294118
softball,2026-04-22,Oklahoma,SEC,42-6,0.67924,6,0.67924,999,42-6,0.9935,2,1-seed,2.0,False,,0.8333333333333334
softball,2026-04-22,Miami (OH),MAC,33-14,0.54882,71,0.54882,999,33-14,0.899,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-04-22,North Carolina,ACC,31-14,0.58264,44,0.58264,999,31-14,0.8827,4,1-seed,4.0,False,,0.42857142857142855
softball,2026-04-22,Virginia Tech,ACC,38-8,0.63396,20,0.63396,999,38-8,0.987,5,1-seed,5.0,False,,0.6666666666666666
softball,2026-04-22,Southeastern La.,Southland,41-11,0.59453,33,0.59453,999,41-11,0.9251,6,1-seed,6.0,True,,0.9166666666666666
softball,2026-04-22,Nevada,Mountain West,33-14,0.57676,51,0.57676,999,33-14,0.8762,7,1-seed,7.0,False,,0.7368421052631579
softball,2026-04-22,Grand Canyon,Mountain West,43-6,0.60466,31,0.60466,999,43-6,0.9381,8,1-seed,8.0,True,,0.8421052631578947
softball,2026-04-22,Howard,MEAC,24-14,0.48022,171,0.48022,999,24-14,0.4235,9,1-seed,9.0,True,,0.9444444444444444
softball,2026-04-22,Florida St.,ACC,39-7,0.65514,15,0.65514,999,39-7,0.9837,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-04-22,Florida,SEC,43-6,0.69114,4,0.69114,999,43-6,1.0,11,1-seed,11.0,False,,0.7619047619047619
softball,2026-04-22,Arizona,Big 12,31-13,0.64745,17,0.64745,999,31-13,0.9088,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-04-22,Colorado St.,Mountain West,20-24,0.4796,173,0.4796,999,20-24,0.5179,13,1-seed,13.0,False,,0.42105263157894735
softball,2026-04-22,Duke,ACC,35-12,0.65568,13,0.65568,999,35-12,0.9577,14,1-seed,14.0,True,,0.8571428571428571
softball,2026-04-22,Boston U.,Patriot,36-13,0.5632,58,0.5632,999,36-13,0.8274,15,1-seed,15.0,True,,0.8666666666666667
softball,2026-04-22,BYU,Big 12,16-28,0.53345,87,0.53345,999,16-28,0.5635,16,1-seed,16.0,False,,0.3333333333333333
softball,2026-04-22,Washington,Big Ten,34-12,0.61714,26,0.61714,999,34-12,0.9446,17,2-seed,,False,,0.8333333333333334
softball,2026-04-22,Louisiana,Sun Belt,25-22,0.57022,53,0.57022,999,25-22,0.8208,18,2-seed,,False,,0.4444444444444444
softball,2026-04-22,UNLV,Mountain West,27-18,0.5117,122,0.5117,999,27-18,0.6808,19,2-seed,,False,,0.7368421052631579
softball,2026-04-22,UCLA,Big Ten,41-5,0.66756,9,0.66756,999,41-5,0.9707,20,2-seed,,False,,0.8888888888888888
softball,2026-04-22,California Baptist,WAC,35-14,0.53299,88,0.53299,999,35-14,0.6319,21,2-seed,,True,,0.8333333333333334
softball,2026-04-22,Marshall,Sun Belt,34-12,0.62344,25,0.62344,999,34-12,0.9544,22,2-seed,,True,,0.8333333333333334
softball,2026-04-22,Cal St. Fullerton,Big West,31-12,0.55286,67,0.55286,999,31-12,0.785,23,2-seed,,True,,0.9047619047619048
softball,2026-04-22,Fresno St.,Mountain West,20-20,0.52378,100,0.52378,999,20-20,0.5603,24,2-seed,,False,,0.47368421052631576
softball,2026-04-22,UIW,Southland,31-17,0.51807,111,0.51807,999,31-17,0.7036,25,2-seed,,False,,0.6666666666666666
softball,2026-04-22,Harvard,Ivy League,18-17,0.46581,193,0.46581,999,18-17,0.5961,26,2-seed,,False,,0.6666666666666666
softball,2026-04-22,Marist,MAAC,24-19,0.47028,186,0.47028,999,24-19,0.4853,27,2-seed,,True,,0.8571428571428571
softball,2026-04-22,Indiana,Big Ten,34-12,0.58753,38,0.58753,999,34-12,0.9609,28,2-seed,,False,,0.6666666666666666
softball,2026-04-22,Texas Tech,Big 12,42-4,0.65706,12,0.65706,999,42-4,0.9967,29,2-seed,,True,,0.8888888888888888
softball,2026-04-22,James Madison,Sun Belt,21-22,0.52254,102,0.52254,999,21-22,0.9023,30,2-seed,,False,,0.4444444444444444
softball,2026-04-22,Florida A&M,SWAC,26-17,0.46165,203,0.46165,999,26-17,0.5375,31,2-seed,,False,,0.8095238095238095
softball,2026-04-22,Georgia Tech,ACC,29-23,0.58495,41,0.58495,999,29-23,0.9316,32,2-seed,,False,,0.47619047619047616
softball,2026-04-22,Oregon,Big Ten,35-9,0.66851,8,0.66851,999,35-9,0.9055,33,3-seed,,False,,0.8888888888888888
softball,2026-04-22,California,ACC,13-33,0.50765,133,0.50765,999,13-33,0.3681,34,3-seed,,False,,0.16666666666666666
softball,2026-04-22,Oklahoma St.,Big 12,30-12,0.64448,19,0.64448,999,30-12,0.8664,35,3-seed,,False,,0.6111111111111112
softball,2026-04-22,Texas A&M,SEC,34-12,0.65761,11,0.65761,999,34-12,0.9902,36,3-seed,,False,,0.7777777777777778
softball,2026-04-22,Toledo,MAC,13-30,0.45881,209,0.45881,999,13-30,0.1205,37,3-seed,,False,,0.42857142857142855
softball,2026-04-22,East Carolina,American,27-22,0.53784,82,0.53784,999,27-22,0.6971,38,3-seed,,False,,0.5238095238095238
softball,2026-04-22,Utah,Big 12,30-17,0.55804,61,0.55804,999,30-17,0.8436,39,3-seed,,False,last_in,0.35294117647058826
softball,2026-04-22,Saint Francis,NEC,4-36,0.31971,303,0.31971,999,4-36,0.013,40,3-seed,,False,last_in,0.2222222222222222
softball,2026-04-22,Boise St.,Mountain West,20-29,0.51861,110,0.51861,999,20-29,0.5212,41,3-seed,,False,last_in,0.3157894736842105
softball,2026-04-22,Kent St.,MAC,17-25,0.4733,180,0.4733,999,17-25,0.1954,42,3-seed,,False,last_in,0.3333333333333333
softball,2026-04-22,Prairie View,SWAC,26-14,0.49653,149,0.49653,999,26-14,0.4528,43,3-seed,,True,,0.9473684210526315
softball,2026-04-22,Bryant,America East,16-20,0.47064,185,0.47064,999,16-20,0.2476,44,3-seed,,True,,0.6363636363636364
softball,2026-04-22,Nebraska,Big Ten,36-6,0.69067,5,0.69067,999,36-6,0.9283,45,3-seed,,True,,0.9444444444444444
softball,2026-04-22,Eastern Ill.,OVC,26-20,0.50871,129,0.50871,999,26-20,0.671,46,3-seed,,True,,0.85
softball,2026-04-22,Idaho St.,Big Sky,32-17,0.51336,117,0.51336,999,32-17,0.7622,47,3-seed,,True,,0.6666666666666666
softball,2026-04-22,Saint Mary's (CA),WCC,33-12,0.55721,62,0.55721,999,33-12,0.658,48,3-seed,,True,,0.8888888888888888
softball,2026-04-22,Youngstown St.,Horizon,26-15,0.44098,239,0.44098,999,26-15,0.5505,49,4-seed,,True,,0.75
softball,2026-04-22,Princeton,Ivy League,26-11,0.5316,90,0.5316,999,26-11,0.7459,50,4-seed,,True,,0.9333333333333333
softball,2026-04-22,Providence,Big East,23-15,0.52878,95,0.52878,999,23-15,0.5831,51,4-seed,,True,,0.8
softball,2026-04-22,Akron,MAC,26-21,0.51167,123,0.51167,999,26-21,0.645,52,4-seed,,True,,0.8095238095238095
softball,2026-04-22,Omaha,Summit League,29-8,0.58573,40,0.58573,999,29-8,0.8241,53,4-seed,,True,,0.9166666666666666
softball,2026-04-22,UNC Greensboro,SoCon,34-15,0.54691,73,0.54691,999,34-15,0.7915,54,4-seed,,True,,0.8666666666666667
softball,2026-04-22,Belmont,MVC,33-10,0.58435,42,0.58435,999,33-10,0.8599,55,4-seed,,True,,0.8260869565217391
softball,2026-04-22,Jacksonville St.,CUSA,35-12,0.58791,37,0.58791,999,35-12,0.8078,56,4-seed,,True,,0.9047619047619048
softball,2026-04-22,Central Conn. St.,NEC,23-15,0.43776,242,0.43776,999,23-15,0.3974,57,4-seed,,True,,0.8571428571428571
softball,2026-04-22,Loyola Chicago,Atlantic 10,23-19,0.50476,140,0.50476,999,23-19,0.3094,58,4-seed,,True,,0.8333333333333334
softball,2026-04-22,South Fla.,American,33-15,0.58997,36,0.58997,999,33-15,0.8013,59,4-seed,,True,,0.7142857142857143
softball,2026-04-22,Winthrop,Big South,26-19,0.50179,146,0.50179,999,26-19,0.4365,60,4-seed,,True,,0.7857142857142857
softball,2026-04-22,Alabama,SEC,42-4,0.70137,3,0.70137,999,42-4,0.9642,61,4-seed,,True,,0.8333333333333334
softball,2026-04-22,Stetson,ASUN,29-18,0.54551,74,0.54551,999,29-18,0.5733,62,4-seed,,True,,0.7777777777777778
softball,2026-04-22,Hofstra,CAA,26-18,0.48932,159,0.48932,999,26-18,0.8143,63,4-seed,,True,,0.8571428571428571
softball,2026-04-22,Oregon St.,WCC,17-29,0.48747,160,0.48747,999,17-29,0.4397,64,4-seed,,True,,0.4166666666666667
softball,2026-04-22,Seattle U,WCC,18-24,0.49107,157,0.49107,999,18-24,0.6091,65,first_four_out,,False,first_out,0.4444444444444444
softball,2026-04-22,Troy,Sun Belt,28-17,0.53978,80,0.53978,999,28-17,0.8176,66,first_four_out,,False,first_out,0.4444444444444444
softball,2026-04-22,UCF,Big 12,35-12,0.63233,21,0.63233,999,35-12,0.9479,67,first_four_out,,False,first_out,0.6
softball,2026-04-22,Lehigh,Patriot,22-24,0.47098,184,0.47098,999,22-24,0.4137,68,first_four_out,,False,first_out,0.26666666666666666
