sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-16,A&M-Corpus Christi,Southland,16-21,0.40584,184.0,0.40584,999,16-21,0.329,1,1-seed,1.0,False,,0.2777777777777778
baseball,2026-04-16,Abilene Christian,Western Athletic,18-18,0.62338,117.0,0.62338,999,18-18,0.3974,2,1-seed,2.0,False,,0.3333333333333333
baseball,2026-04-16,Air Force,Mountain West,17-18,0.53896,143.0,0.53896,999,17-18,0.5603,3,1-seed,3.0,False,,0.6666666666666666
baseball,2026-04-16,Akron,Mid-American,16-20,0.06494,289.0,0.06494,999,16-20,0.1303,4,1-seed,4.0,False,,0.3333333333333333
baseball,2026-04-16,Alabama,SEC,27-11,0.99026,4.0,0.99026,999,27-11,0.8893,5,1-seed,5.0,False,,0.5333333333333333
baseball,2026-04-16,Alabama A&M,SWAC,8-31,0.00974,306.0,0.00974,999,8-31,0.0163,6,1-seed,6.0,False,,0.13333333333333333
baseball,2026-04-16,Alabama St.,SWAC,18-17,0.19805,248.0,0.19805,999,18-17,0.0619,7,1-seed,7.0,False,,0.5882352941176471
baseball,2026-04-16,Alcorn,SWAC,8-28,0.01623,304.0,0.01623,999,8-28,0.0,8,1-seed,8.0,False,,0.13333333333333333
baseball,2026-04-16,App State,Sun Belt,19-16,0.56818,134.0,0.56818,999,19-16,0.7394,9,1-seed,9.0,False,,0.4666666666666667
baseball,2026-04-16,Arizona,Big 12,14-22,0.51299,151.0,0.51299,999,14-22,0.8306,10,1-seed,10.0,False,,0.35294117647058826
baseball,2026-04-16,Arizona St.,Big 12,26-12,0.85065,47.0,0.85065,999,26-12,0.9577,11,1-seed,11.0,False,,0.5882352941176471
baseball,2026-04-16,Ark.-Pine Bluff,SWAC,17-22,0.16558,258.0,0.16558,999,17-22,0.2671,12,1-seed,12.0,False,,0.6666666666666666
baseball,2026-04-16,Arkansas,SEC,25-13,0.88961,35.0,0.88961,999,25-13,0.8925,13,1-seed,13.0,False,,0.5333333333333333
baseball,2026-04-16,Arkansas St.,Sun Belt,22-14,0.8474,48.0,0.8474,999,22-14,0.759,14,1-seed,14.0,False,,0.4666666666666667
baseball,2026-04-16,Army West Point,Patriot League,19-15,0.36688,196.0,0.36688,999,19-15,0.2085,15,1-seed,15.0,False,,0.5625
baseball,2026-04-16,Auburn,SEC,25-11,0.97727,8.0,0.97727,999,25-11,0.9446,16,1-seed,16.0,False,,0.5333333333333333
baseball,2026-04-16,Austin Peay,ASUN,17-20,0.48377,160.0,0.48377,999,17-20,0.4397,17,2-seed,,False,,0.4666666666666667
baseball,2026-04-16,Ball St.,Mid-American,18-18,0.30519,215.0,0.30519,999,18-18,0.1368,18,2-seed,,False,,0.6666666666666666
baseball,2026-04-16,Baylor,Big 12,21-15,0.89286,34.0,0.89286,999,21-15,0.8046,19,2-seed,,False,,0.5333333333333333
baseball,2026-04-16,Bellarmine,ASUN,16-20,0.35714,199.0,0.35714,999,16-20,0.2801,20,2-seed,,False,,0.6
baseball,2026-04-16,Belmont,Missouri Valley,13-24,0.29545,218.0,0.29545,999,13-24,0.456,21,2-seed,,False,,0.4444444444444444
baseball,2026-04-16,Bethune-Cookman,SWAC,26-11,0.47403,163.0,0.47403,999,26-11,0.3746,22,2-seed,,True,,0.8125
baseball,2026-04-16,Binghamton,America East,18-13,0.6526,108.0,0.6526,999,18-13,0.2638,23,2-seed,,True,,0.75
baseball,2026-04-16,Boston College,ACC,27-12,0.91234,28.0,0.91234,999,27-12,0.8534,24,2-seed,,False,,0.6111111111111112
baseball,2026-04-16,Bowling Green,Mid-American,14-20,0.58442,129.0,0.58442,999,14-20,0.2052,25,2-seed,,False,,0.4444444444444444
baseball,2026-04-16,Bradley,Missouri Valley,8-28,0.13636,267.0,0.13636,999,8-28,0.1205,26,2-seed,,False,,0.3333333333333333
baseball,2026-04-16,Brown,Ivy League,16-13,0.4513,170.0,0.4513,999,16-13,0.3909,27,2-seed,,False,,0.7272727272727273
baseball,2026-04-16,Bryant,America East,19-15,0.48052,161.0,0.48052,999,19-15,0.5407,28,2-seed,,False,,0.5833333333333334
baseball,2026-04-16,Bucknell,Patriot League,20-15,0.52922,146.0,0.52922,999,20-15,0.127,29,2-seed,,True,,0.8125
baseball,2026-04-16,Butler,Big East,14-22,0.28896,220.0,0.28896,999,14-22,0.1922,30,2-seed,,False,,0.6666666666666666
baseball,2026-04-16,BYU,Big 12,19-16,0.87013,41.0,0.87013,999,19-16,0.7557,31,2-seed,,False,,0.5333333333333333
baseball,2026-04-16,Cal Poly,Big West,19-16,0.71104,90.0,0.71104,999,19-16,0.6743,32,2-seed,,False,,0.6666666666666666
baseball,2026-04-16,Cal St. Fullerton,Big West,18-17,0.63636,113.0,0.63636,999,18-17,0.57,33,3-seed,,False,,0.6111111111111112
baseball,2026-04-16,California,ACC,18-16,0.79545,64.0,0.79545,999,18-16,0.7948,34,3-seed,,False,,0.26666666666666666
baseball,2026-04-16,California Baptist,Western Athletic,30-7,0.83766,51.0,0.83766,999,30-7,0.9055,35,3-seed,,True,,0.6666666666666666
