sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-05,UCLA,Big Ten,43-4,1.0,1.0,0.6083624822941318,1,48-6,0.9381,1,1-seed,1.0,True,,1.0
baseball,2026-05-05,Georgia Tech,ACC,39-8,0.99675,2.0,0.5927439937289196,2,44-10,0.9902,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-05-05,Auburn,SEC,32-14,0.99026,4.0,0.5850062125053862,3,36-18,0.9772,3,1-seed,3.0,False,,0.5833333333333334
baseball,2026-05-05,Texas,SEC,35-10,0.99351,3.0,0.5734095399764046,4,40-14,0.9967,4,1-seed,4.0,False,,0.6521739130434783
baseball,2026-05-05,North Carolina,ACC,37-9,0.98377,6.0,0.5715903189513724,5,42-14,0.9283,5,1-seed,5.0,False,,0.7083333333333334
baseball,2026-05-05,Mississippi St.,SEC,36-12,0.97403,9.0,0.5737333813106158,6,40-15,1.0,6,1-seed,6.0,False,,0.5833333333333334
baseball,2026-05-05,Kansas,Big 12,37-11,0.95779,14.0,0.5744686756825342,7,42-13,0.9088,7,1-seed,7.0,True,,0.8333333333333334
baseball,2026-05-05,Texas A&M,SEC,35-10,0.97727,8.0,0.5652447416071029,8,39-15,0.9218,8,1-seed,8.0,False,,0.6521739130434783
baseball,2026-05-05,Florida St.,ACC,33-14,0.98052,7.0,0.5671763358763812,9,37-18,0.9609,9,1-seed,9.0,False,,0.625
baseball,2026-05-05,Alabama,SEC,32-16,0.98701,5.0,0.5714372841647227,10,36-19,0.8632,10,1-seed,10.0,False,,0.5416666666666666
baseball,2026-05-05,Georgia,SEC,38-11,0.9513,16.0,0.5611209146841515,11,42-13,0.987,11,1-seed,11.0,True,,0.75
baseball,2026-05-05,Oregon St.,Independent,36-11,0.95455,15.0,0.5733516759794227,12,42-13,0.8893,12,1-seed,12.0,False,,0.0
baseball,2026-05-05,Southern California,Big Ten,37-12,0.97078,10.0,0.5759622565606712,13,42-14,0.9414,13,1-seed,13.0,False,,0.7037037037037037
baseball,2026-05-05,Ole Miss,SEC,32-17,0.96104,13.0,0.5664214272040747,14,36-20,0.9805,14,1-seed,14.0,False,,0.5
baseball,2026-05-05,Florida,SEC,31-17,0.96429,12.0,0.5583814867481902,15,35-21,0.9511,15,1-seed,15.0,False,,0.5416666666666666
baseball,2026-05-05,Southern Miss.,Sun Belt,34-14,0.96753,11.0,0.5678663069071248,16,39-15,0.8925,16,1-seed,16.0,False,,0.6666666666666666
baseball,2026-05-05,Wake Forest,ACC,32-17,0.93506,21.0,0.5594930143295854,17,37-19,0.9935,17,2-seed,,False,,0.5185185185185185
baseball,2026-05-05,Nebraska,Big Ten,34-14,0.94481,18.0,0.569780549145288,18,39-16,0.8762,18,2-seed,,False,,0.7083333333333334
baseball,2026-05-05,Oregon,Big Ten,35-12,0.91558,27.0,0.5654140983552449,19,39-16,0.9446,19,2-seed,,False,,0.7083333333333334
baseball,2026-05-05,Oklahoma,SEC,30-16,0.94156,19.0,0.545671997968178,20,33-21,0.9642,20,2-seed,,False,,0.5
baseball,2026-05-05,Coastal Carolina,Sun Belt,33-14,0.94805,17.0,0.5572091005155653,21,38-18,0.7948,21,2-seed,,True,,0.7916666666666666
baseball,2026-05-05,Virginia,ACC,32-16,0.93831,20.0,0.5505413099063549,22,36-20,0.8795,22,2-seed,,False,,0.5
baseball,2026-05-05,Tennessee,SEC,31-17,0.89286,34.0,0.5425750167507928,23,36-20,0.9577,23,2-seed,,False,,0.4583333333333333
baseball,2026-05-05,West Virginia,Big 12,31-12,0.92208,25.0,0.5489333239707109,24,35-17,0.9739,24,2-seed,,False,,0.6666666666666666
baseball,2026-05-05,Liberty,Conference USA,35-13,0.91883,26.0,0.5532461764728315,25,40-16,0.8567,25,2-seed,,False,,0.75
baseball,2026-05-05,Arkansas,SEC,32-17,0.90584,30.0,0.5446620844719262,26,35-21,0.8958,26,2-seed,,False,,0.5416666666666666
baseball,2026-05-05,Oklahoma St.,Big 12,31-17,0.89935,32.0,0.5466149803718455,27,35-20,0.9055,27,2-seed,,False,,0.5833333333333334
baseball,2026-05-05,Cincinnati,Big 12,32-17,0.93182,22.0,0.563105213459627,28,36-20,0.8827,28,2-seed,,False,,0.5416666666666666
baseball,2026-05-05,Boston College,ACC,35-16,0.92532,24.0,0.546012350448974,29,39-20,0.8664,29,2-seed,,False,,0.6296296296296297
