sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-15,UCLA,Big Ten,33-2,1.0,1.0,0.5938379429827496,1,45-9,0.9707,1,1-seed,1.0,True,,1.0
baseball,2026-04-15,Georgia Tech,ACC,30-5,0.99351,3.0,0.5746528850298565,2,41-13,0.9967,2,1-seed,2.0,True,,0.8333333333333334
baseball,2026-04-15,Texas,SEC,27-7,0.99675,2.0,0.5684913857454126,3,38-16,0.9935,3,1-seed,3.0,False,,0.6428571428571429
baseball,2026-04-15,Florida,SEC,27-10,0.99026,4.0,0.5642629236013459,4,37-19,0.9772,4,1-seed,4.0,False,,0.6
baseball,2026-04-15,Oregon St.,Independent,28-7,0.98052,7.0,0.5697110859518446,5,42-13,0.9544,5,1-seed,5.0,False,,0.0
baseball,2026-04-15,Auburn,SEC,24-11,0.97078,10.0,0.5727317023427709,6,34-20,0.9446,6,1-seed,6.0,False,,0.5333333333333333
baseball,2026-04-15,Texas A&M,SEC,27-7,0.96429,12.0,0.5607461488702762,7,37-17,0.9349,7,1-seed,7.0,False,,0.6428571428571429
baseball,2026-04-15,North Carolina,ACC,30-6,0.96753,11.0,0.5657904022028782,8,41-15,0.9316,8,1-seed,8.0,False,,0.7222222222222222
baseball,2026-04-15,Alabama,SEC,26-11,0.98701,5.0,0.5698445504314136,9,36-19,0.8893,9,1-seed,9.0,False,,0.5333333333333333
baseball,2026-04-15,Southern California,Big Ten,29-7,0.97727,8.0,0.5737068762270243,10,42-14,0.899,10,1-seed,10.0,False,,0.7058823529411765
baseball,2026-04-15,Ole Miss,SEC,26-11,0.96104,13.0,0.565353802559172,11,36-20,0.9674,11,1-seed,11.0,False,,0.5333333333333333
baseball,2026-04-15,Georgia,SEC,29-8,0.93831,20.0,0.550728566338606,12,39-16,0.9837,12,1-seed,12.0,True,,0.7333333333333333
baseball,2026-04-15,Florida St.,ACC,24-11,0.98377,6.0,0.5541843939929948,13,35-20,0.9739,13,1-seed,13.0,False,,0.6
baseball,2026-04-15,Coastal Carolina,Sun Belt,26-9,0.97403,9.0,0.5591997181843734,14,38-18,0.772,14,1-seed,14.0,True,,0.8666666666666667
baseball,2026-04-15,Mississippi St.,SEC,26-10,0.92532,24.0,0.5490869828724585,15,36-19,1.0,15,1-seed,15.0,False,,0.4666666666666667
baseball,2026-04-15,West Virginia,Big 12,24-8,0.94481,18.0,0.5548396978043517,16,35-17,0.987,16,1-seed,16.0,False,,0.6666666666666666
baseball,2026-04-15,Oklahoma,SEC,24-11,0.9513,16.0,0.5501597514242103,17,34-20,0.9609,17,2-seed,,False,,0.4666666666666667
baseball,2026-04-15,Virginia,ACC,26-11,0.94805,17.0,0.5518239779323846,18,37-18,0.8762,18,2-seed,,False,,0.5555555555555556
baseball,2026-04-15,Southern Miss.,Sun Belt,25-11,0.95779,14.0,0.5553080774066774,19,36-18,0.8664,19,2-seed,,False,,0.5333333333333333
baseball,2026-04-15,Kansas,Big 12,26-10,0.93506,21.0,0.5562046982540367,20,37-18,0.8176,20,2-seed,,True,,0.8
baseball,2026-04-15,Nebraska,Big Ten,27-9,0.91558,27.0,0.5619730684776579,21,38-17,0.9218,21,2-seed,,False,,0.8
baseball,2026-04-15,Oregon,Big Ten,26-10,0.89286,34.0,0.5560373833978299,22,37-18,0.9511,22,2-seed,,False,,0.6666666666666666
