sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-14,UCLA,Big Ten,46-5,1.0,1.0,0.6521522766077843,1,48-6,0.9446,1,1-seed,1.0,True,,0.9629629629629629
baseball,2026-05-14,Georgia Tech,ACC,42-8,0.99351,3.0,0.6304975513962998,2,44-10,0.9967,2,1-seed,2.0,True,,0.8148148148148148
baseball,2026-05-14,Auburn,SEC,35-15,0.99675,2.0,0.6221778826324731,3,36-18,0.9577,3,1-seed,3.0,False,,0.5925925925925926
baseball,2026-05-14,Texas,SEC,37-12,0.99026,4.0,0.6110668286280936,4,39-13,0.9902,4,1-seed,4.0,False,,0.6153846153846154
baseball,2026-05-14,North Carolina,ACC,40-9,0.98701,5.0,0.6191298236818612,5,43-10,0.9381,5,1-seed,5.0,False,,0.7407407407407407
baseball,2026-05-14,Mississippi St.,SEC,38-14,0.96753,11.0,0.6014507943741498,6,39-16,1.0,6,1-seed,6.0,False,,0.5555555555555556
baseball,2026-05-14,Florida St.,ACC,36-15,0.98052,7.0,0.6042494963592195,7,38-16,0.9642,7,1-seed,7.0,False,,0.6296296296296297
baseball,2026-05-14,Georgia,SEC,41-11,0.95455,15.0,0.5957512864798264,8,43-12,0.987,8,1-seed,8.0,True,,0.7777777777777778
baseball,2026-05-14,Texas A&M,SEC,37-12,0.97078,10.0,0.5981758345335433,9,39-13,0.9316,9,1-seed,9.0,False,,0.6153846153846154
baseball,2026-05-14,Southern California,Big Ten,41-12,0.97727,8.0,0.6128716572078945,10,42-14,0.9283,10,1-seed,10.0,False,,0.7037037037037037
baseball,2026-05-14,Alabama,SEC,35-17,0.98377,6.0,0.6037606134913918,11,36-19,0.8567,11,1-seed,11.0,False,,0.5925925925925926
baseball,2026-05-14,Ole Miss,SEC,34-18,0.96104,13.0,0.59949883081222,12,37-19,0.9837,12,1-seed,12.0,False,,0.5185185185185185
baseball,2026-05-14,Oregon St.,Independent,40-11,0.94805,17.0,0.6068574949965508,13,43-12,0.886,13,1-seed,13.0,False,,0.0
baseball,2026-05-14,Nebraska,Big Ten,37-14,0.95779,14.0,0.6068258611619644,14,40-15,0.8795,14,1-seed,14.0,False,,0.7407407407407407
baseball,2026-05-14,West Virginia,Big 12,35-12,0.94481,18.0,0.5995901519646822,15,37-13,0.9739,15,1-seed,15.0,False,,0.7037037037037037
baseball,2026-05-14,Wake Forest,ACC,35-17,0.9513,16.0,0.5905957577289389,16,38-18,0.9935,16,1-seed,16.0,False,,0.5185185185185185
baseball,2026-05-14,Florida,SEC,34-18,0.96429,12.0,0.5904512585754751,17,36-19,0.9479,17,2-seed,,False,,0.5555555555555556
baseball,2026-05-14,Southern Miss.,Sun Belt,37-14,0.97403,9.0,0.600335454254485,18,39-15,0.9023,18,2-seed,,False,,0.7037037037037037
baseball,2026-05-14,Kansas,Big 12,37-15,0.93182,22.0,0.595493501945783,19,39-16,0.8925,19,2-seed,,True,,0.7407407407407407
baseball,2026-05-14,Oregon,Big Ten,36-14,0.93831,20.0,0.5994881581897973,20,38-15,0.9349,20,2-seed,,False,,0.6666666666666666
baseball,2026-05-14,Arkansas,SEC,34-18,0.91558,27.0,0.5750836201514682,21,36-19,0.899,21,2-seed,,False,,0.5555555555555556
baseball,2026-05-14,Tennessee,SEC,34-18,0.89935,32.0,0.5719340589578843,22,37-19,0.9707,22,2-seed,,False,,0.48148148148148145
baseball,2026-05-14,Virginia,ACC,33-18,0.92857,23.0,0.580262931114236,23,36-19,0.8827,23,2-seed,,False,,0.48148148148148145
baseball,2026-05-14,Oklahoma,SEC,31-18,0.94156,19.0,0.5768567931367969,24,32-20,0.9805,24,2-seed,,False,,0.48148148148148145
baseball,2026-05-14,Cincinnati,Big 12,35-18,0.93506,21.0,0.5948190043806312,25,37-19,0.8762,25,2-seed,,False,,0.5555555555555556
baseball,2026-05-14,Jacksonville St.,Conference USA,40-11,0.91234,28.0,0.5787889021618491,26,43-12,0.9544,26,2-seed,,True,,0.8148148148148148
baseball,2026-05-14,Oklahoma St.,Big 12,33-18,0.92208,25.0,0.5717984614357037,27,36-19,0.9088,27,2-seed,,False,,0.5925925925925926
baseball,2026-05-14,Coastal Carolina,Sun Belt,34-17,0.92532,24.0,0.5786787134333649,28,37-18,0.7687,28,2-seed,,True,,0.7407407407407407
baseball,2026-05-14,Miami (FL),ACC,35-15,0.88961,35.0,0.5649822303222973,29,36-17,0.9218,29,2-seed,,False,,0.5555555555555556
baseball,2026-05-14,Boston College,ACC,36-17,0.90909,29.0,0.5727775934048103,30,37-19,0.8436,30,2-seed,,False,,0.6296296296296297
baseball,2026-05-14,UCF,Big 12,29-19,0.9026,31.0,0.5711775068762535,31,31-20,0.9121,31,2-seed,,False,,0.6296296296296297
baseball,2026-05-14,UC Santa Barbara,Big West,34-16,0.90584,30.0,0.5720470027446583,32,37-16,0.7231,32,2-seed,,True,,0.7037037037037037
baseball,2026-05-14,Kentucky,SEC,30-18,0.8961,33.0,0.558721184097702,33,31-20,0.9414,33,3-seed,,False,,0.4444444444444444
baseball,2026-05-14,Arizona St.,Big 12,34-17,0.85065,47.0,0.5593011433833956,34,36-18,0.9772,34,3-seed,,False,,0.6206896551724138
