sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-25,Alabama,SEC,54-7,0.69594,2,0.673693159558284,1,54-7,0.9642,1,1-seed,1.0,False,,0.7916666666666666
softball,2026-05-25,Nebraska,Big Ten,51-6,0.69501,3,0.6856062454973002,2,51-6,0.9609,2,1-seed,2.0,True,,0.9583333333333334
softball,2026-05-25,Arkansas,SEC,47-11,0.69756,1,0.680309523341564,3,47-11,0.9805,3,1-seed,3.0,False,,0.625
softball,2026-05-25,Oklahoma,SEC,52-9,0.67191,6,0.6486050345194266,4,52-10,0.9902,4,1-seed,4.0,True,,0.8333333333333334
softball,2026-05-25,Texas,SEC,46-11,0.69433,4,0.6650369417017155,5,46-12,0.9577,5,1-seed,5.0,False,,0.6666666666666666
softball,2026-05-25,Florida,SEC,52-11,0.68806,5,0.6526940923981654,6,52-12,0.9967,6,1-seed,6.0,False,,0.7083333333333334
softball,2026-05-25,UCLA,Big Ten,52-8,0.67145,7,0.658158916389871,7,52-8,0.9707,7,1-seed,7.0,False,,0.8333333333333334
softball,2026-05-25,Tennessee,SEC,47-10,0.66166,8,0.6514796112550696,8,47-10,0.9446,8,1-seed,8.0,False,,0.6666666666666666
softball,2026-05-25,Texas Tech,Big 12,56-7,0.65035,13,0.6369847934411784,9,56-8,1.0,9,1-seed,9.0,True,,0.875
softball,2026-05-25,Florida St.,ACC,52-10,0.65868,10,0.6257576855847687,10,52-10,0.987,10,1-seed,10.0,True,,0.875
softball,2026-05-25,Oregon,Big Ten,41-14,0.65981,9,0.6369197485695979,11,41-14,0.9251,11,1-seed,11.0,False,,0.8333333333333334
softball,2026-05-25,Georgia,SEC,41-20,0.65401,11,0.6186486614086719,12,41-20,0.9772,12,1-seed,12.0,False,,0.5
softball,2026-05-25,LSU,SEC,40-19,0.65035,13,0.6136319091054934,13,40-19,0.8893,13,1-seed,13.0,False,,0.5416666666666666
softball,2026-05-25,Oklahoma St.,Big 12,41-17,0.64606,15,0.6267105237619178,14,41-17,0.873,14,1-seed,14.0,False,,0.6666666666666666
softball,2026-05-25,Texas A&M,SEC,38-19,0.63849,17,0.613972197391664,15,38-19,0.9837,15,1-seed,15.0,False,,0.6666666666666666
softball,2026-05-25,Virginia Tech,ACC,48-12,0.6362,18,0.6101462119005083,16,48-12,0.9935,16,1-seed,16.0,False,,0.75
softball,2026-05-25,Duke,ACC,43-17,0.65231,12,0.6167825952498628,17,43-17,0.9479,17,2-seed,,False,,0.8333333333333334
softball,2026-05-25,Mississippi St.,SEC,42-19,0.63585,19,0.62591940486149,18,42-20,0.8664,18,2-seed,,False,,0.375
softball,2026-05-25,Arizona St.,Big 12,45-17,0.62919,21,0.6010585391523858,19,46-18,0.9121,19,2-seed,,False,,0.4583333333333333
softball,2026-05-25,Stanford,ACC,39-15,0.64032,16,0.6036371120512951,20,39-15,0.9218,20,2-seed,,False,,0.75
softball,2026-05-25,UCF,Big 12,41-19,0.62771,23,0.6026210747363534,21,41-19,0.9316,21,2-seed,,False,,0.6086956521739131
softball,2026-05-25,Ole Miss,SEC,36-26,0.62837,22,0.6062971195680261,22,36-26,0.8632,22,2-seed,,False,,0.25
softball,2026-05-25,Arizona,Big 12,37-18,0.63006,20,0.6119675357202063,23,37-18,0.9153,23,2-seed,,False,,0.6666666666666666
softball,2026-05-25,Grand Canyon,Mountain West,54-10,0.6085,27,0.588569056749736,24,54-10,0.9544,24,2-seed,,True,,0.84
softball,2026-05-25,Virginia,ACC,40-15,0.61042,26,0.5894743226551843,25,40-15,0.8697,25,2-seed,,False,,0.5652173913043478
softball,2026-05-25,Washington,Big Ten,37-20,0.59956,30,0.5999423806184113,26,37-20,0.9283,26,2-seed,,False,,0.6666666666666666
softball,2026-05-25,South Carolina,SEC,32-28,0.61185,25,0.5890195377968112,27,32-28,0.8567,27,2-seed,,False,,0.2916666666666667
softball,2026-05-25,Clemson,ACC,34-22,0.61862,24,0.5889093629439716,28,34-22,0.9023,28,2-seed,,False,,0.5416666666666666
softball,2026-05-25,Louisville,ACC,44-14,0.60001,29,0.582866941522359,29,44-14,0.9511,29,2-seed,,False,,0.75
softball,2026-05-25,Indiana,Big Ten,43-16,0.5885,36,0.5783437153907773,30,43-16,0.9674,30,2-seed,,False,,0.7083333333333334
softball,2026-05-25,Marshall,Sun Belt,38-19,0.60245,28,0.5963607942955175,31,38-19,0.9381,31,2-seed,,False,,0.7083333333333334
softball,2026-05-25,South Fla.,American,44-17,0.59566,32,0.5789357548741579,32,44-17,0.7948,32,2-seed,,True,,0.7777777777777778
