sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-08,Texas,SEC,32-4,0.71026,2,0.6155886773816116,1,39-11,0.9283,1,1-seed,1.0,False,,0.75
softball,2026-04-08,Arkansas,SEC,33-5,0.70696,3,0.6153062043059205,2,39-13,0.9837,2,1-seed,2.0,False,,0.6666666666666666
softball,2026-04-08,Alabama,SEC,35-3,0.71188,1,0.6045466630904113,3,43-12,0.899,3,1-seed,3.0,False,,0.75
softball,2026-04-08,Oklahoma,SEC,38-3,0.67579,8,0.6120313425151147,4,45-10,1.0,4,1-seed,4.0,True,,0.9166666666666666
softball,2026-04-08,Florida,SEC,36-5,0.70008,4,0.611648596818972,5,44-12,0.9967,5,1-seed,5.0,False,,0.7333333333333333
softball,2026-04-08,Nebraska,Big Ten,30-6,0.69933,5,0.6143059699751252,6,38-12,0.8632,6,1-seed,6.0,False,,0.9166666666666666
softball,2026-04-08,Texas Tech,Big 12,38-2,0.66679,10,0.5965840696657654,7,47-10,0.9935,7,1-seed,7.0,True,,0.9333333333333333
softball,2026-04-08,Tennessee,SEC,32-6,0.69123,6,0.604045433157108,8,40-11,0.9055,8,1-seed,8.0,False,,0.6
softball,2026-04-08,UCLA,Big Ten,33-5,0.67995,7,0.6054989950218369,9,42-10,0.9902,9,1-seed,9.0,False,,0.8666666666666667
softball,2026-04-08,Florida St.,ACC,35-4,0.66713,9,0.583794568593602,10,44-11,0.9772,10,1-seed,10.0,True,,1.0
softball,2026-04-08,Georgia,SEC,28-10,0.66638,11,0.5882798411551801,11,36-17,0.9739,11,1-seed,11.0,False,,0.5833333333333334
softball,2026-04-08,Arizona,Big 12,29-9,0.66407,12,0.5895362249874606,12,36-14,0.9674,12,1-seed,12.0,False,,0.7333333333333333
softball,2026-04-08,Mississippi St.,SEC,33-9,0.65636,14,0.5876398475282141,13,39-16,0.8664,13,1-seed,13.0,False,,0.4166666666666667
softball,2026-04-08,Virginia Tech,ACC,33-5,0.64066,17,0.5680780382812862,14,42-13,0.987,14,1-seed,14.0,False,,0.75
softball,2026-04-08,Washington,Big Ten,31-9,0.6298,22,0.5882836406817531,15,38-14,0.9186,15,1-seed,15.0,True,,1.0
softball,2026-04-08,Oregon,Big Ten,29-9,0.66329,13,0.5823872276470993,16,36-17,0.8958,16,1-seed,16.0,False,,0.8333333333333334
softball,2026-04-08,Duke,ACC,28-11,0.65232,15,0.5718058077522638,17,35-17,0.9544,17,2-seed,,False,,0.8666666666666667
softball,2026-04-08,Texas A&M,SEC,26-12,0.63691,20,0.559541289286821,18,33-22,0.9805,18,2-seed,,False,,0.6666666666666666
softball,2026-04-08,LSU,SEC,25-13,0.64324,16,0.5703546926138134,19,33-20,0.772,19,2-seed,,False,,0.4
softball,2026-04-08,Oklahoma St.,Big 12,25-10,0.62715,24,0.5715982497744242,20,34-19,0.8078,20,2-seed,,False,,0.5833333333333334
softball,2026-04-08,UCF,Big 12,30-10,0.62901,23,0.5684814761714813,21,37-17,0.9414,21,2-seed,,False,,0.5714285714285714
softball,2026-04-08,Ole Miss,SEC,25-15,0.63923,18,0.5736255677702516,22,33-22,0.7459,22,2-seed,,False,,0.16666666666666666
softball,2026-04-08,Grand Canyon,Mountain West,37-4,0.61469,29,0.5692753181315209,23,46-9,0.9577,23,2-seed,,True,,0.8333333333333334
softball,2026-04-08,Virginia,ACC,31-6,0.61937,26,0.5458041464658792,24,37-16,0.8893,24,2-seed,,False,,0.6428571428571429
softball,2026-04-08,Arizona St.,Big 12,29-11,0.61878,27,0.5579377006826702,25,37-18,0.9023,25,2-seed,,False,,0.3333333333333333
softball,2026-04-08,Clemson,ACC,25-15,0.63235,21,0.560203250524126,26,31-21,0.873,26,2-seed,,False,,0.4666666666666667
softball,2026-04-08,South Carolina,SEC,23-17,0.61476,28,0.5584266065239188,27,30-24,0.9088,27,2-seed,,False,,0.25
softball,2026-04-08,Marshall,Sun Belt,28-10,0.62361,25,0.5636825058040242,28,37-18,0.9153,28,2-seed,,True,,0.8333333333333334
softball,2026-04-08,Auburn,SEC,23-16,0.61161,30,0.5591565346651803,29,29-24,0.9349,29,2-seed,,False,,0.16666666666666666
softball,2026-04-08,Stanford,ACC,22-12,0.63848,19,0.5383674769909619,30,30-21,0.9218,30,2-seed,,False,,0.6
softball,2026-04-08,Baylor,Big 12,23-15,0.60464,31,0.5599269673691537,31,31-22,0.6547,31,2-seed,,False,,0.5
softball,2026-04-08,Michigan,Big Ten,24-14,0.58823,35,0.555482731812141,32,33-20,0.798,32,2-seed,,False,,0.3333333333333333
softball,2026-04-08,Louisville,ACC,32-8,0.59945,34,0.541155721816927,33,40-16,0.9707,33,3-seed,,False,,0.6666666666666666
softball,2026-04-08,Southeastern La.,Southland,33-9,0.58407,39,0.5596700117301825,34,42-14,0.8762,34,3-seed,,True,,1.0
softball,2026-04-08,Kansas,Big 12,27-11,0.57936,48,0.542460590074654,35,34-21,0.9642,35,3-seed,,False,,0.6666666666666666
softball,2026-04-08,Jacksonville St.,CUSA,29-11,0.6015,33,0.5473606710781707,36,39-16,0.8306,36,3-seed,,True,,0.8666666666666667
softball,2026-04-08,Omaha,Summit League,24-7,0.57662,50,0.5498101901117105,37,32-14,0.8143,37,3-seed,,True,,1.0
softball,2026-04-08,Wisconsin,Big Ten,21-12,0.58576,36,0.5575546213723657,38,31-19,0.7948,38,3-seed,,False,last_in,0.5833333333333334
softball,2026-04-08,Missouri,SEC,21-20,0.58104,44,0.5443228579529246,39,29-29,0.8534,39,3-seed,,False,last_in,0.4166666666666667
softball,2026-04-08,North Carolina,ACC,28-9,0.58376,40,0.5306888587052419,40,34-18,0.9511,40,3-seed,,False,last_in,0.5333333333333333
softball,2026-04-08,Belmont,MVC,27-9,0.58119,43,0.5452839247724445,41,37-15,0.8208,41,3-seed,,True,,0.8235294117647058
softball,2026-04-08,Indiana,Big Ten,27-10,0.56696,58,0.5411029288675634,42,37-18,0.9446,42,3-seed,,False,last_in,0.5833333333333334
softball,2026-04-08,South Fla.,American,29-12,0.58504,38,0.5401897384252232,47,37-18,0.7687,43,3-seed,,True,,0.7333333333333333
softball,2026-04-08,North Ala.,ASUN,27-8,0.56934,56,0.5259327267052455,52,36-16,0.7362,44,3-seed,,True,,0.8333333333333334
softball,2026-04-08,Cal St. Fullerton,Big West,24-11,0.56621,59,0.517927368745777,61,34-18,0.671,45,3-seed,,True,,0.8666666666666667
softball,2026-04-08,Boston U.,Patriot,29-11,0.54984,74,0.5187011546218837,63,41-16,0.7883,46,3-seed,,True,,0.8888888888888888
softball,2026-04-08,Saint Mary's (CA),WCC,27-11,0.55706,67,0.5243771790839761,71,37-18,0.6352,47,3-seed,,True,,1.0
softball,2026-04-08,California Baptist,WAC,31-12,0.53765,84,0.5171714193273061,84,39-17,0.5114,48,3-seed,,True,,0.8888888888888888
softball,2026-04-08,UNC Greensboro,SoCon,27-14,0.53285,91,0.5008351446872542,88,36-20,0.6743,49,4-seed,,True,,0.8888888888888888
softball,2026-04-08,Princeton,Ivy League,19-10,0.53104,96,0.4975396374977373,100,29-15,0.6612,50,4-seed,,True,,1.0
softball,2026-04-08,USC Upstate,Big South,24-15,0.51418,120,0.47992513220414784,123,33-23,0.7622,51,4-seed,,True,,0.7777777777777778
softball,2026-04-08,Oregon St.,WCC,15-25,0.4935,151,0.4924485534752806,128,23-32,0.645,52,4-seed,,True,,0.5
softball,2026-04-08,Akron,MAC,17-19,0.49934,142,0.49380492309431767,133,27-30,0.5765,53,4-seed,,True,,0.75
softball,2026-04-08,Eastern Ill.,OVC,21-18,0.5112,124,0.48424018613914255,137,31-24,0.6287,54,4-seed,,True,,0.9285714285714286
softball,2026-04-08,Prairie View,SWAC,19-14,0.48268,164,0.4670115194975612,161,25-21,0.2476,55,4-seed,,True,,0.9166666666666666
softball,2026-04-08,Providence,Big East,15-13,0.49093,156,0.46681712526798075,164,26-27,0.3322,56,4-seed,,True,,0.7777777777777778
softball,2026-04-08,Hofstra,CAA,21-15,0.46948,186,0.47464890618738853,171,28-24,0.8176,57,4-seed,,True,,0.9333333333333333
softball,2026-04-08,Loyola Chicago,Atlantic 10,17-18,0.49221,154,0.4778477338436002,175,24-25,0.0945,58,4-seed,,True,,0.75
softball,2026-04-08,Howard,MEAC,18-13,0.47568,177,0.4588864856187537,181,25-21,0.2638,59,4-seed,,True,,0.9166666666666666
softball,2026-04-08,Youngstown St.,Horizon,19-13,0.46134,199,0.4398603343629748,191,32-24,0.6124,60,4-seed,,True,,0.7777777777777778
softball,2026-04-08,Marist,MAAC,17-18,0.43568,238,0.45954811292976844,203,26-28,0.3453,61,4-seed,,True,,0.8461538461538461
softball,2026-04-08,Binghamton,America East,9-18,0.45183,212,0.39843859486288796,215,16-34,0.3192,62,4-seed,,True,,0.8
softball,2026-04-08,LIU,NEC,13-25,0.38485,281,0.4132408767581922,274,20-34,0.0717,63,4-seed,,True,,1.0
softball,2026-04-08,Idaho St.,Big Sky,27-15,0.50574,132,,999,0-0,0.8697,64,4-seed,,True,,0.6666666666666666
softball,2026-04-08,Nevada,Mountain West,26-13,0.57851,49,0.5491744099127867,44,35-19,0.8436,65,first_four_out,,False,first_out,0.6666666666666666
softball,2026-04-08,Georgia Tech,ACC,23-20,0.58156,42,0.536239389951936,43,29-26,0.9381,66,first_four_out,,False,first_out,0.4444444444444444
softball,2026-04-08,Western Ky.,CUSA,27-8,0.57455,52,0.5184295745711556,45,37-14,0.9479,67,first_four_out,,False,first_out,0.7333333333333333
softball,2026-04-08,Purdue,Big Ten,26-12,0.58532,37,0.5418569870807,46,34-20,0.7492,68,first_four_out,,False,first_out,0.5
