sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-25,A&M-Corpus Christi,Southland,18-22,0.38636,190.0,0.38636,999,18-22,0.2899,1,1-seed,1.0,False,,0.3333333333333333
baseball,2026-04-25,Abilene Christian,Western Athletic,19-21,0.5487,140.0,0.5487,999,19-21,0.4169,2,1-seed,2.0,False,,0.3333333333333333
baseball,2026-04-25,Air Force,Mountain West,18-20,0.48377,160.0,0.48377,999,18-20,0.4691,3,1-seed,3.0,False,,0.6
baseball,2026-04-25,Akron,Mid-American,17-24,0.09416,280.0,0.09416,999,17-24,0.1433,4,1-seed,4.0,False,,0.3333333333333333
baseball,2026-04-25,Alabama,SEC,29-14,0.98701,5.0,0.98701,999,29-14,0.8632,5,1-seed,5.0,False,,0.5263157894736842
baseball,2026-04-25,Alabama A&M,SWAC,8-34,0.01299,305.0,0.01299,999,8-34,0.0065,6,1-seed,6.0,False,,0.1111111111111111
baseball,2026-04-25,Alabama St.,SWAC,20-19,0.24026,235.0,0.24026,999,20-19,0.0423,7,1-seed,7.0,False,,0.6
baseball,2026-04-25,Alcorn,SWAC,8-33,0.01623,304.0,0.01623,999,8-33,0.0033,8,1-seed,8.0,False,,0.1111111111111111
baseball,2026-04-25,App State,Sun Belt,23-16,0.67208,102.0,0.67208,999,23-16,0.7524,9,1-seed,9.0,False,,0.5555555555555556
baseball,2026-04-25,Arizona,Big 12,16-24,0.52597,147.0,0.52597,999,16-24,0.8762,10,1-seed,10.0,False,,0.38095238095238093
baseball,2026-04-25,Arizona St.,Big 12,28-14,0.8539,46.0,0.8539,999,28-14,0.9772,11,1-seed,11.0,False,,0.6
baseball,2026-04-25,Ark.-Pine Bluff,SWAC,19-24,0.18831,251.0,0.18831,999,19-24,0.2834,12,1-seed,12.0,False,,0.6666666666666666
baseball,2026-04-25,Arkansas,SEC,28-15,0.89935,32.0,0.89935,999,28-15,0.8925,13,1-seed,13.0,False,,0.5263157894736842
baseball,2026-04-25,Arkansas St.,Sun Belt,25-15,0.87987,38.0,0.87987,999,25-15,0.7459,14,1-seed,14.0,False,,0.5
baseball,2026-04-25,Army West Point,Patriot League,22-17,0.3474,202.0,0.3474,999,22-17,0.2671,15,1-seed,15.0,False,,0.6
baseball,2026-04-25,Auburn,SEC,28-12,0.98377,6.0,0.98377,999,28-12,0.9577,16,1-seed,16.0,False,,0.5555555555555556
baseball,2026-04-25,Austin Peay,ASUN,20-21,0.52922,146.0,0.52922,999,20-21,0.5049,17,2-seed,,False,,0.5555555555555556
baseball,2026-04-25,Ball St.,Mid-American,20-21,0.35065,201.0,0.35065,999,20-21,0.215,18,2-seed,,False,,0.6190476190476191
baseball,2026-04-25,Baylor,Big 12,22-18,0.84091,50.0,0.84091,999,22-18,0.7883,19,2-seed,,False,,0.5
baseball,2026-04-25,Bellarmine,ASUN,17-23,0.31169,213.0,0.31169,999,17-23,0.2704,20,2-seed,,False,,0.5
baseball,2026-04-25,Belmont,Missouri Valley,14-27,0.27922,223.0,0.27922,999,14-27,0.4886,21,2-seed,,False,,0.4166666666666667
baseball,2026-04-25,Bethune-Cookman,SWAC,29-12,0.34091,204.0,0.34091,999,29-12,0.355,22,2-seed,,True,,0.8421052631578947
baseball,2026-04-25,Binghamton,America East,21-14,0.67532,101.0,0.67532,999,21-14,0.2769,23,2-seed,,True,,0.8
baseball,2026-04-25,Boston College,ACC,31-13,0.91558,27.0,0.91558,999,31-13,0.8469,24,2-seed,,False,,0.6666666666666666
baseball,2026-04-25,Bowling Green,Mid-American,15-24,0.49351,157.0,0.49351,999,15-24,0.2508,25,2-seed,,False,,0.38095238095238093
baseball,2026-04-25,Bradley,Missouri Valley,8-33,0.07468,286.0,0.07468,999,8-33,0.0814,26,2-seed,,False,,0.26666666666666666
baseball,2026-04-25,Brown,Ivy League,18-14,0.40584,184.0,0.40584,999,18-14,0.3974,27,2-seed,,False,,0.7142857142857143
baseball,2026-04-25,Bryant,America East,19-18,0.43831,174.0,0.43831,999,19-18,0.443,28,2-seed,,False,,0.4666666666666667
baseball,2026-04-25,Bucknell,Patriot League,21-19,0.44805,171.0,0.44805,999,21-19,0.1107,29,2-seed,,True,,0.7
baseball,2026-04-25,Butler,Big East,15-25,0.25,232.0,0.25,999,15-25,0.2736,30,2-seed,,False,,0.5555555555555556
baseball,2026-04-25,BYU,Big 12,20-20,0.80844,60.0,0.80844,999,20-20,0.7785,31,2-seed,,False,,0.47368421052631576
baseball,2026-04-25,Cal Poly,Big West,21-18,0.68831,97.0,0.68831,999,21-18,0.658,32,2-seed,,False,,0.6666666666666666
baseball,2026-04-25,Cal St. Fullerton,Big West,19-20,0.66234,105.0,0.66234,999,19-20,0.6091,33,3-seed,,False,,0.6111111111111112
