sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-04-23,Texas,SEC,35-7,0.70304,2,0.70304,999,35-7,0.9349,1,1-seed,1.0,False,,0.6666666666666666
softball,2026-04-23,Oklahoma,SEC,42-6,0.67652,6,0.67652,999,42-6,0.9935,2,1-seed,2.0,False,,0.8333333333333334
softball,2026-04-23,Miami (OH),MAC,33-14,0.54944,71,0.54944,999,33-14,0.899,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-04-23,North Carolina,ACC,31-14,0.58345,43,0.58345,999,31-14,0.8827,4,1-seed,4.0,False,,0.42857142857142855
softball,2026-04-23,Virginia Tech,ACC,38-8,0.63338,20,0.63338,999,38-8,0.987,5,1-seed,5.0,False,,0.6666666666666666
softball,2026-04-23,Southeastern La.,Southland,41-11,0.59298,33,0.59298,999,41-11,0.9251,6,1-seed,6.0,True,,0.9166666666666666
softball,2026-04-23,Nevada,Mountain West,34-14,0.57813,50,0.57813,999,34-14,0.8762,7,1-seed,7.0,False,,0.7368421052631579
softball,2026-04-23,Grand Canyon,Mountain West,43-6,0.6052,31,0.6052,999,43-6,0.9381,8,1-seed,8.0,True,,0.8421052631578947
softball,2026-04-23,Howard,MEAC,24-14,0.48057,171,0.48057,999,24-14,0.4235,9,1-seed,9.0,True,,0.9444444444444444
softball,2026-04-23,Florida St.,ACC,39-7,0.65554,14,0.65554,999,39-7,0.9837,10,1-seed,10.0,False,,0.8333333333333334
softball,2026-04-23,Florida,SEC,43-6,0.69066,5,0.69066,999,43-6,1.0,11,1-seed,11.0,False,,0.7619047619047619
softball,2026-04-23,Arizona,Big 12,31-13,0.64762,17,0.64762,999,31-13,0.9088,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-04-23,Colorado St.,Mountain West,20-24,0.48106,169,0.48106,999,20-24,0.5179,13,1-seed,13.0,False,,0.42105263157894735
softball,2026-04-23,Duke,ACC,35-12,0.65556,13,0.65556,999,35-12,0.9577,14,1-seed,14.0,True,,0.8571428571428571
softball,2026-04-23,Boston U.,Patriot,36-13,0.56428,58,0.56428,999,36-13,0.8274,15,1-seed,15.0,True,,0.8666666666666667
softball,2026-04-23,BYU,Big 12,16-28,0.53269,89,0.53269,999,16-28,0.5635,16,1-seed,16.0,False,,0.3333333333333333
