sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-06-02,Alabama,SEC,56-7,0.69594,2,0.6715136831919875,1,56-8,0.9642,1,1-seed,1.0,False,,0.7916666666666666
softball,2026-06-02,Nebraska,Big Ten,52-7,0.69501,3,0.6780074001884056,2,52-8,0.9609,2,1-seed,2.0,True,,0.9583333333333334
softball,2026-06-02,Texas,SEC,48-12,0.69433,4,0.6597162924049601,3,48-12,0.9577,3,1-seed,3.0,False,,0.6666666666666666
softball,2026-06-02,Arkansas,SEC,47-13,0.69756,1,0.6695163651867901,4,47-13,0.9805,4,1-seed,4.0,False,,0.625
softball,2026-06-02,Oklahoma,SEC,52-10,0.67191,6,0.6441363856412361,5,52-10,0.9902,5,1-seed,5.0,True,,0.8333333333333334
softball,2026-06-02,Tennessee,SEC,49-10,0.66166,8,0.6502734539870677,6,50-10,0.9446,6,1-seed,6.0,False,,0.6666666666666666
softball,2026-06-02,UCLA,Big Ten,53-9,0.67145,7,0.6514215709474793,7,54-10,0.9707,7,1-seed,7.0,False,,0.8333333333333334
softball,2026-06-02,Florida,SEC,52-12,0.68806,5,0.6481354615775732,8,52-12,0.9967,8,1-seed,8.0,False,,0.7083333333333334
softball,2026-06-02,Texas Tech,Big 12,58-8,0.65035,13,0.6332962494810455,9,58-8,1.0,9,1-seed,9.0,True,,0.875
softball,2026-06-02,Florida St.,ACC,52-10,0.65868,10,0.6250224733355727,10,52-10,0.987,10,1-seed,10.0,True,,0.875
softball,2026-06-02,Oregon,Big Ten,41-14,0.65981,9,0.6359951634456887,11,41-14,0.9251,11,1-seed,11.0,False,,0.8333333333333334
softball,2026-06-02,Georgia,SEC,41-20,0.65401,11,0.6156542592786343,12,41-20,0.9772,12,1-seed,12.0,False,,0.5
softball,2026-06-02,LSU,SEC,40-19,0.65035,13,0.6120282574707858,13,40-19,0.8893,13,1-seed,13.0,False,,0.5416666666666666
softball,2026-06-02,Oklahoma St.,Big 12,41-17,0.64606,15,0.6251361496803147,14,41-17,0.873,14,1-seed,14.0,False,,0.6666666666666666
softball,2026-06-02,Texas A&M,SEC,38-19,0.63849,17,0.6118770350665124,15,38-19,0.9837,15,1-seed,15.0,False,,0.6666666666666666
softball,2026-06-02,Duke,ACC,43-17,0.65231,12,0.6162101486829923,16,43-17,0.9479,16,1-seed,16.0,False,,0.8333333333333334
softball,2026-06-02,Virginia Tech,ACC,48-12,0.6362,18,0.6099223614997045,17,48-12,0.9935,17,2-seed,,False,,0.75
softball,2026-06-02,Mississippi St.,SEC,43-21,0.63585,19,0.6201964064749387,18,43-21,0.8664,18,2-seed,,False,,0.375
softball,2026-06-02,Stanford,ACC,39-15,0.64032,16,0.6033233102098647,19,39-15,0.9218,19,2-seed,,False,,0.75
softball,2026-06-02,Arizona St.,Big 12,45-18,0.62919,21,0.5978090894788495,20,45-18,0.9121,20,2-seed,,False,,0.4583333333333333
softball,2026-06-02,UCF,Big 12,41-19,0.62771,23,0.6014322555908583,21,41-19,0.9316,21,2-seed,,False,,0.6086956521739131
softball,2026-06-02,Ole Miss,SEC,36-26,0.62837,22,0.6049177124917181,22,36-26,0.8632,22,2-seed,,False,,0.25
softball,2026-06-02,Arizona,Big 12,37-18,0.63006,20,0.6104758699051551,23,37-18,0.9153,23,2-seed,,False,,0.6666666666666666
softball,2026-06-02,Grand Canyon,Mountain West,54-10,0.6085,27,0.5883540011221502,24,54-10,0.9544,24,2-seed,,True,,0.84
softball,2026-06-02,Virginia,ACC,40-15,0.61042,26,0.5886509902955581,25,40-15,0.8697,25,2-seed,,False,,0.5652173913043478
softball,2026-06-02,Washington,Big Ten,37-20,0.59956,30,0.5983125580843771,26,37-20,0.9283,26,2-seed,,False,,0.6666666666666666
softball,2026-06-02,Clemson,ACC,34-22,0.61862,24,0.588062776674275,27,34-22,0.9023,27,2-seed,,False,,0.5416666666666666
softball,2026-06-02,South Carolina,SEC,32-28,0.61185,25,0.5872234759965469,28,32-28,0.8567,28,2-seed,,False,,0.2916666666666667
softball,2026-06-02,Louisville,ACC,44-14,0.60001,29,0.582730185820966,29,44-14,0.9511,29,2-seed,,False,,0.75
softball,2026-06-02,Indiana,Big Ten,43-16,0.5885,36,0.5774780155698859,30,43-16,0.9674,30,2-seed,,False,,0.7083333333333334
