sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-15,UCLA,Big Ten,46-5,1.0,1.0,0.6522503269352387,1,48-6,0.9446,1,1-seed,1.0,True,,0.9629629629629629
baseball,2026-05-15,Georgia Tech,ACC,42-9,0.99351,3.0,0.6304485482286246,2,44-10,0.9967,2,1-seed,2.0,True,,0.8148148148148148
baseball,2026-05-15,Auburn,SEC,35-16,0.99675,2.0,0.6221826281549723,3,36-18,0.9577,3,1-seed,3.0,False,,0.5925925925925926
baseball,2026-05-15,Texas,SEC,37-12,0.99026,4.0,0.6108542605590273,4,39-13,0.9902,4,1-seed,4.0,False,,0.6153846153846154
baseball,2026-05-15,North Carolina,ACC,41-9,0.98701,5.0,0.6190706953857257,5,43-10,0.9381,5,1-seed,5.0,False,,0.7407407407407407
baseball,2026-05-15,Mississippi St.,SEC,38-14,0.96753,11.0,0.6015031828262982,6,39-16,1.0,6,1-seed,6.0,False,,0.5555555555555556
baseball,2026-05-15,Florida St.,ACC,36-15,0.98052,7.0,0.6041271852165917,7,38-16,0.9642,7,1-seed,7.0,False,,0.6296296296296297
baseball,2026-05-15,Georgia,SEC,41-11,0.95455,15.0,0.5960506724175074,8,43-12,0.987,8,1-seed,8.0,True,,0.7777777777777778
baseball,2026-05-15,Texas A&M,SEC,37-12,0.97078,10.0,0.5983851854961173,9,39-13,0.9316,9,1-seed,9.0,False,,0.6153846153846154
baseball,2026-05-15,Southern California,Big Ten,41-12,0.97727,8.0,0.6128079734910157,10,42-14,0.9283,10,1-seed,10.0,False,,0.7037037037037037
baseball,2026-05-15,Alabama,SEC,35-17,0.98377,6.0,0.6036866810468675,11,36-19,0.8567,11,1-seed,11.0,False,,0.5925925925925926
baseball,2026-05-15,Ole Miss,SEC,35-18,0.96104,13.0,0.5995717282100235,12,37-19,0.9837,12,1-seed,12.0,False,,0.5185185185185185
baseball,2026-05-15,Oregon St.,Independent,41-11,0.94805,17.0,0.6068379826118662,13,43-12,0.886,13,1-seed,13.0,False,,0.0
baseball,2026-05-15,Nebraska,Big Ten,38-14,0.95779,14.0,0.606778348317941,14,40-15,0.8795,14,1-seed,14.0,False,,0.7407407407407407
baseball,2026-05-15,Wake Forest,ACC,36-17,0.9513,16.0,0.5903033466151855,15,38-18,0.9935,15,1-seed,15.0,False,,0.5185185185185185
baseball,2026-05-15,West Virginia,Big 12,35-12,0.94481,18.0,0.5995590690240007,16,37-13,0.9739,16,1-seed,16.0,False,,0.7037037037037037
baseball,2026-05-15,Florida,SEC,34-18,0.96429,12.0,0.5903736075470873,17,36-19,0.9479,17,2-seed,,False,,0.5555555555555556
baseball,2026-05-15,Southern Miss.,Sun Belt,37-14,0.97403,9.0,0.6003263113382069,18,39-15,0.9023,18,2-seed,,False,,0.7037037037037037
baseball,2026-05-15,Kansas,Big 12,37-15,0.93182,22.0,0.5954643935826347,19,39-16,0.8925,19,2-seed,,True,,0.7407407407407407
baseball,2026-05-15,Oregon,Big Ten,36-14,0.93831,20.0,0.5994784343626296,20,38-15,0.9349,20,2-seed,,False,,0.6666666666666666
baseball,2026-05-15,Arkansas,SEC,34-18,0.91558,27.0,0.5751673321314099,21,36-19,0.899,21,2-seed,,False,,0.5555555555555556
baseball,2026-05-15,Tennessee,SEC,35-18,0.89935,32.0,0.5722315712798232,22,37-19,0.9707,22,2-seed,,False,,0.48148148148148145
baseball,2026-05-15,Virginia,ACC,34-18,0.92857,23.0,0.5801732718498498,23,36-19,0.8827,23,2-seed,,False,,0.48148148148148145
baseball,2026-05-15,Oklahoma,SEC,31-18,0.94156,19.0,0.5768845798309075,24,32-20,0.9805,24,2-seed,,False,,0.48148148148148145
baseball,2026-05-15,Cincinnati,Big 12,35-18,0.93506,21.0,0.5947611101385777,25,37-19,0.8762,25,2-seed,,False,,0.5555555555555556
baseball,2026-05-15,Jacksonville St.,Conference USA,41-11,0.91234,28.0,0.5788817339331742,26,43-12,0.9544,26,2-seed,,True,,0.8148148148148148
baseball,2026-05-15,Oklahoma St.,Big 12,34-18,0.92532,24.0,0.5720086821762493,27,36-19,0.9088,27,2-seed,,False,,0.5925925925925926
baseball,2026-05-15,Coastal Carolina,Sun Belt,35-17,0.92208,25.0,0.5786195115403074,28,37-18,0.7687,28,2-seed,,True,,0.7407407407407407
baseball,2026-05-15,Miami (FL),ACC,35-15,0.88961,35.0,0.564910134492433,29,36-17,0.9218,29,2-seed,,False,,0.5555555555555556
baseball,2026-05-15,Boston College,ACC,36-17,0.90909,29.0,0.5725503748789642,30,37-19,0.8436,30,2-seed,,False,,0.6296296296296297
