sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-05,UCLA,Big Ten,26-2,1.0,1.0,0.582967200684123,1,43-11,0.9707,1,1-seed,1.0,True,,1.0
baseball,2026-04-05,Texas,SEC,24-5,0.99675,2.0,0.5724246388826361,2,39-15,0.9902,2,1-seed,2.0,False,,0.7
baseball,2026-04-05,Florida St.,ACC,22-6,0.99026,4.0,0.5644353063134334,3,38-18,0.9805,3,1-seed,3.0,True,,0.7777777777777778
baseball,2026-04-05,Auburn,SEC,21-8,0.98701,5.0,0.5744703691950984,4,34-20,0.9674,4,1-seed,4.0,False,,0.5
baseball,2026-04-05,Georgia Tech,ACC,24-5,0.97403,9.0,0.5638330187152775,5,39-15,0.9967,5,1-seed,5.0,False,,0.7692307692307693
baseball,2026-04-05,Alabama,SEC,24-7,0.99351,3.0,0.5680549679019447,6,37-18,0.886,6,1-seed,6.0,False,,0.7
baseball,2026-04-05,Mississippi St.,SEC,25-5,0.96429,12.0,0.5574802124487224,7,38-17,1.0,7,1-seed,7.0,False,,0.7
baseball,2026-04-05,Florida,SEC,23-8,0.98377,6.0,0.5633436099502492,8,36-20,0.9414,8,1-seed,8.0,False,,0.6
baseball,2026-04-05,Texas A&M,SEC,23-6,0.94805,17.0,0.5601832696752046,9,37-17,0.9446,9,1-seed,9.0,False,,0.5
baseball,2026-04-05,North Carolina,ACC,25-5,0.95779,14.0,0.5616460368735937,10,40-16,0.9349,10,1-seed,10.0,False,,0.6923076923076923
baseball,2026-04-05,Virginia,ACC,23-7,0.98052,7.0,0.5604017087336391,11,38-17,0.798,11,1-seed,11.0,False,,0.5833333333333334
baseball,2026-04-05,Oregon St.,Independent,22-6,0.96753,11.0,0.5633867502117539,12,40-15,0.9837,12,1-seed,12.0,False,,0.0
baseball,2026-04-05,Southern California,Big Ten,27-3,0.97727,8.0,0.5753479039736917,13,42-14,0.9511,13,1-seed,13.0,False,,0.8333333333333334
baseball,2026-04-05,Ole Miss,SEC,21-10,0.96104,13.0,0.5581409660528505,14,34-22,0.9544,14,1-seed,14.0,False,,0.4
baseball,2026-04-05,Georgia,SEC,25-6,0.92532,24.0,0.5493383029156745,15,39-16,0.9772,15,1-seed,15.0,True,,0.8
baseball,2026-04-05,West Virginia,Big 12,20-5,0.93831,20.0,0.5539945995768059,16,34-18,0.9935,16,1-seed,16.0,False,,0.7777777777777778
baseball,2026-04-05,Oregon,Big Ten,23-7,0.90909,29.0,0.5590771733261325,17,38-17,0.9739,17,2-seed,,False,,0.7
baseball,2026-04-05,Coastal Carolina,Sun Belt,22-7,0.95455,15.0,0.5543455731526525,18,37-19,0.759,18,2-seed,,True,,1.0
baseball,2026-04-05,Oklahoma,SEC,20-9,0.9513,16.0,0.5481277116682038,19,33-21,0.9316,19,2-seed,,False,,0.4
baseball,2026-04-05,Miami (FL),ACC,22-7,0.92857,23.0,0.539143517673473,20,37-18,0.8795,20,2-seed,,False,,0.4444444444444444
baseball,2026-04-05,Kentucky,SEC,22-6,0.94156,19.0,0.5482013216531908,21,35-18,0.9218,21,2-seed,,False,,0.5555555555555556
baseball,2026-04-05,Nebraska,Big Ten,23-6,0.92208,25.0,0.5624200906538293,21,38-17,0.9153,22,2-seed,,False,,0.8888888888888888
baseball,2026-04-05,Southern Miss.,Sun Belt,22-8,0.94481,18.0,0.5515909327041044,23,36-18,0.8599,23,2-seed,,False,,0.6
baseball,2026-04-05,Wake Forest,ACC,21-9,0.91883,26.0,0.5505644553735854,24,36-20,0.987,24,2-seed,,False,,0.5
baseball,2026-04-05,Arizona St.,Big 12,22-8,0.90584,30.0,0.5368143416455715,25,37-19,0.9642,25,2-seed,,False,,0.6363636363636364
baseball,2026-04-05,Kansas St.,Big 12,19-10,0.88636,36.0,0.5500131341326814,26,35-21,0.9251,26,2-seed,,False,,0.4444444444444444
baseball,2026-04-05,UCF,Big 12,18-8,0.91558,27.0,0.5426693219000311,27,34-21,0.899,27,2-seed,,True,,0.8888888888888888
baseball,2026-04-05,Clemson,ACC,19-11,0.87987,38.0,0.5432332713360924,28,33-23,0.9088,28,2-seed,,False,,0.2222222222222222
baseball,2026-04-05,Missouri St.,Conference USA,18-9,0.97078,10.0,0.5445704202121662,29,35-19,0.8827,29,2-seed,,False,,0.6666666666666666
baseball,2026-04-05,Cincinnati,Big 12,21-10,0.93506,21.0,0.5589905733131388,30,33-22,0.8925,30,2-seed,,False,,0.4444444444444444
baseball,2026-04-05,Jacksonville St.,Conference USA,25-6,0.91234,28.0,0.5454824775248461,31,41-15,0.9577,31,2-seed,,True,,1.0
baseball,2026-04-05,Boston College,ACC,22-9,0.93182,22.0,0.5392750955201011,32,37-21,0.8632,32,2-seed,,False,,0.6923076923076923
baseball,2026-04-05,Tennessee,SEC,19-10,0.8539,46.0,0.5341433087232873,33,33-23,0.9121,33,3-seed,,False,,0.3333333333333333
baseball,2026-04-05,Arkansas,SEC,19-12,0.82143,56.0,0.5367604225751734,34,32-24,0.9055,34,3-seed,,False,,0.4
baseball,2026-04-05,Texas St.,Sun Belt,20-9,0.87013,41.0,0.5424322719358836,35,35-21,0.7818,35,3-seed,,False,,0.7
baseball,2026-04-05,Pittsburgh,ACC,20-7,0.88312,37.0,0.5302543886096345,36,34-22,0.9283,36,3-seed,,False,,0.5555555555555556
baseball,2026-04-05,Liberty,Conference USA,20-9,0.9026,31.0,0.5410527332602549,37,36-20,0.8502,37,3-seed,,False,,0.7
baseball,2026-04-05,Kansas,Big 12,20-10,0.86688,42.0,0.5434048070337053,38,33-22,0.7883,38,3-seed,,False,last_in,0.7
baseball,2026-04-05,East Carolina,American,18-12,0.87338,40.0,0.5318635985456833,39,33-23,0.8762,39,3-seed,,False,last_in,0.5714285714285714
baseball,2026-04-05,UC Santa Barbara,Big West,17-10,0.8961,33.0,0.5353629909689317,40,34-20,0.8567,40,3-seed,,False,last_in,0.6
baseball,2026-04-05,TCU,Big 12,18-10,0.88961,35.0,0.5298135403611981,41,31-23,0.7459,41,3-seed,,False,last_in,0.5555555555555556
baseball,2026-04-05,UAB,American,20-10,0.89935,32.0,0.5359227294323878,44,34-21,0.5765,42,3-seed,,True,,0.7142857142857143
baseball,2026-04-05,Tarleton St.,Western Athletic,21-8,0.81494,58.0,0.5318858992324379,55,35-19,0.6352,43,3-seed,,True,,1.0
baseball,2026-04-05,Kent St.,Mid-American,21-7,0.83766,51.0,0.5365416464830198,61,39-16,0.3909,44,3-seed,,True,,0.7692307692307693
baseball,2026-04-05,Campbell,Coastal Athletic,19-10,0.79545,64.0,0.5204427228527431,63,36-19,0.8436,45,3-seed,,True,,0.9230769230769231
baseball,2026-04-05,Winthrop,Big South,21-9,0.77273,71.0,0.5246929422732183,70,38-18,0.5049,46,3-seed,,True,,1.0
baseball,2026-04-05,Saint Joseph's,Atlantic 10,17-11,0.81169,59.0,0.5243347382926351,89,30-19,0.4756,47,3-seed,,True,,0.9
baseball,2026-04-05,Southeastern La.,Southland,18-12,0.78571,67.0,0.5085372330070432,94,31-22,0.3127,48,3-seed,,True,,0.6923076923076923
baseball,2026-04-05,UC San Diego,Big West,13-13,0.7987,63.0,0.5094113742265323,96,26-25,0.4658,49,4-seed,,True,,0.9
baseball,2026-04-05,Creighton,Big East,14-13,0.7013,93.0,0.5083669811967142,109,29-24,0.6124,50,4-seed,,True,,1.0
baseball,2026-04-05,Wofford,Southern,20-10,0.58442,129.0,0.5086814565142646,111,34-21,0.5733,51,4-seed,,True,,1.0
baseball,2026-04-05,Wright St.,Horizon League,12-14,0.67532,101.0,0.49944281793670886,114,28-24,0.6319,52,4-seed,,True,,0.8571428571428571
baseball,2026-04-05,Air Force,Mountain West,11-16,0.56494,135.0,0.4897831353631943,131,24-29,0.5961,53,4-seed,,True,,0.7142857142857143
baseball,2026-04-05,Oral Roberts,The Summit League,15-12,0.51299,151.0,0.477453962176125,151,31-25,0.2182,54,4-seed,,True,,1.0
baseball,2026-04-05,Murray St.,Missouri Valley,20-10,0.42532,178.0,0.4917884163570243,154,32-24,0.6059,55,4-seed,,True,,1.0
baseball,2026-04-05,North Florida,ASUN,16-14,0.44805,171.0,0.48089606714415273,156,29-24,0.4397,56,4-seed,,True,,0.8
baseball,2026-04-05,Bucknell,Patriot League,15-11,0.66234,105.0,0.5020518309423574,169,28-20,0.0945,57,4-seed,,True,,0.8888888888888888
baseball,2026-04-05,SIUE,Ohio Valley,15-14,0.41234,182.0,0.4927255660656122,170,27-28,0.6091,58,4-seed,,True,,1.0
baseball,2026-04-05,Rider,MAAC,16-7,0.45455,169.0,0.49895533784999924,173,29-20,0.2085,59,4-seed,,True,,0.8461538461538461
baseball,2026-04-05,Bethune-Cookman,SWAC,20-9,0.28571,221.0,0.48326341450019944,180,35-21,0.4169,60,4-seed,,True,,0.9
baseball,2026-04-05,San Francisco,West Coast,15-12,0.29221,219.0,0.4656594621768067,195,27-27,0.342,61,4-seed,,True,,0.8571428571428571
baseball,2026-04-05,UMBC,America East,15-9,0.37662,193.0,0.4761142192925491,198,30-22,0.3062,62,4-seed,,True,,0.8333333333333334
baseball,2026-04-05,Brown,Ivy League,11-11,0.50325,154.0,0.4826420862088332,199,21-20,0.3322,63,4-seed,,True,,0.8333333333333334
baseball,2026-04-05,FDU,NEC,17-9,0.11039,275.0,0.4591906770217048,240,33-21,0.1922,64,4-seed,,True,,0.8461538461538461
baseball,2026-04-05,Arkansas St.,Sun Belt,18-11,0.83442,52.0,0.535456616045223,43,34-22,0.7557,65,first_four_out,,False,first_out,0.5
baseball,2026-04-05,Baylor,Big 12,17-12,0.86039,44.0,0.5356835448061716,45,30-24,0.8241,66,first_four_out,,False,first_out,0.6
baseball,2026-04-05,LSU,SEC,20-10,0.74026,81.0,0.5305929771418061,42,34-22,0.9609,67,first_four_out,,False,first_out,0.4444444444444444
baseball,2026-04-05,Oklahoma St.,Big 12,18-11,0.84091,50.0,0.531701880088649,46,32-23,0.8176,68,first_four_out,,False,first_out,0.3333333333333333
