sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-16,UCLA,Big Ten,46-5,1.0,1.0,0.6483418513821271,1,47-7,0.9446,1,1-seed,1.0,True,,0.9629629629629629
baseball,2026-05-16,Georgia Tech,ACC,42-9,0.99675,2.0,0.6305725466272452,2,44-10,0.9967,2,1-seed,2.0,True,,0.8148148148148148
baseball,2026-05-16,North Carolina,ACC,41-9,0.98701,5.0,0.6212623156690964,3,43-10,0.9381,3,1-seed,3.0,False,,0.7407407407407407
baseball,2026-05-16,Texas,SEC,37-12,0.99026,4.0,0.6113245386414443,4,40-12,0.9902,4,1-seed,4.0,False,,0.6153846153846154
baseball,2026-05-16,Auburn,SEC,35-16,0.99351,3.0,0.6202890454251431,5,36-18,0.9577,5,1-seed,5.0,False,,0.5925925925925926
baseball,2026-05-16,Florida St.,ACC,36-15,0.98377,6.0,0.607784280363596,6,38-16,0.9642,6,1-seed,6.0,False,,0.6296296296296297
baseball,2026-05-16,Mississippi St.,SEC,38-14,0.97078,10.0,0.6045630159542543,7,40-15,1.0,7,1-seed,7.0,False,,0.5555555555555556
baseball,2026-05-16,Southern California,Big Ten,41-12,0.97727,8.0,0.61564291000233,8,43-13,0.9283,8,1-seed,8.0,False,,0.7037037037037037
baseball,2026-05-16,Georgia,SEC,41-11,0.95779,14.0,0.5978902236305781,9,43-12,0.987,9,1-seed,9.0,True,,0.7777777777777778
baseball,2026-05-16,Alabama,SEC,35-17,0.98052,7.0,0.6073375879981617,10,37-18,0.8567,10,1-seed,10.0,False,,0.5925925925925926
baseball,2026-05-16,Texas A&M,SEC,37-12,0.95455,15.0,0.5935877886376306,11,38-14,0.9316,11,1-seed,11.0,False,,0.6153846153846154
baseball,2026-05-16,Ole Miss,SEC,35-18,0.96104,13.0,0.5985062763568849,12,36-20,0.9837,12,1-seed,12.0,False,,0.5185185185185185
baseball,2026-05-16,Oregon St.,Independent,41-11,0.94805,17.0,0.6071402142889266,13,44-11,0.886,13,1-seed,13.0,False,,0.0
