sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-21,A&M-Corpus Christi,Southland,17-22,0.38961,189.0,0.38961,999,17-22,0.2899,1,1-seed,1.0,False,,0.3
baseball,2026-04-21,Abilene Christian,Western Athletic,19-19,0.57792,131.0,0.57792,999,19-19,0.4169,2,1-seed,2.0,False,,0.3333333333333333
baseball,2026-04-21,Air Force,Mountain West,18-19,0.50325,154.0,0.50325,999,18-19,0.4691,3,1-seed,3.0,False,,0.6428571428571429
baseball,2026-04-21,Akron,Mid-American,16-23,0.0974,279.0,0.0974,999,16-23,0.1433,4,1-seed,4.0,False,,0.3
baseball,2026-04-21,Alabama,SEC,27-13,0.99026,4.0,0.99026,999,27-13,0.8632,5,1-seed,5.0,False,,0.47058823529411764
baseball,2026-04-21,Alabama A&M,SWAC,8-33,0.01623,304.0,0.01623,999,8-33,0.0065,6,1-seed,6.0,False,,0.11764705882352941
baseball,2026-04-21,Alabama St.,SWAC,20-17,0.24351,234.0,0.24351,999,20-17,0.0423,7,1-seed,7.0,False,,0.631578947368421
baseball,2026-04-21,Alcorn,SWAC,8-31,0.01299,305.0,0.01299,999,8-31,0.0033,8,1-seed,8.0,False,,0.11764705882352941
baseball,2026-04-21,App State,Sun Belt,21-16,0.6526,108.0,0.6526,999,21-16,0.7524,9,1-seed,9.0,False,,0.5294117647058824
baseball,2026-04-21,Arizona,Big 12,14-24,0.50649,153.0,0.50649,999,14-24,0.8762,10,1-seed,10.0,False,,0.3157894736842105
baseball,2026-04-21,Arizona St.,Big 12,28-13,0.87987,38.0,0.87987,999,28-13,0.9772,11,1-seed,11.0,False,,0.6
baseball,2026-04-21,Ark.-Pine Bluff,SWAC,18-22,0.18182,253.0,0.18182,999,18-22,0.2834,12,1-seed,12.0,False,,0.6875
baseball,2026-04-21,Arkansas,SEC,26-15,0.89935,32.0,0.89935,999,26-15,0.8925,13,1-seed,13.0,False,,0.5
baseball,2026-04-21,Arkansas St.,Sun Belt,23-15,0.88312,37.0,0.88312,999,23-15,0.7459,14,1-seed,14.0,False,,0.47058823529411764
baseball,2026-04-21,Army West Point,Patriot League,22-15,0.40584,184.0,0.40584,999,22-15,0.2671,15,1-seed,15.0,False,,0.631578947368421
