sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
softball,2026-05-03,Oklahoma,SEC,46-6,0.67733,6,0.6242911743321844,1,48-7,0.9935,1,1-seed,1.0,True,,0.8571428571428571
softball,2026-05-03,Alabama,SEC,45-6,0.69305,4,0.6191220609262287,2,47-8,0.9577,2,1-seed,2.0,False,,0.7727272727272727
softball,2026-05-03,Arkansas,SEC,40-9,0.70002,1,0.6247321852910219,3,41-12,0.9772,3,1-seed,3.0,False,,0.6363636363636364
softball,2026-05-03,Florida,SEC,47-7,0.69954,2,0.6285893354461637,4,48-8,1.0,4,1-seed,4.0,False,,0.7727272727272727
softball,2026-05-03,Nebraska,Big Ten,40-6,0.69397,3,0.6376419376147482,5,42-8,0.9446,5,1-seed,5.0,True,,0.9523809523809523
softball,2026-05-03,Texas,SEC,38-9,0.69207,5,0.6228804975924072,6,39-11,0.9544,6,1-seed,6.0,False,,0.6818181818181818
softball,2026-05-03,UCLA,Big Ten,44-5,0.67674,7,0.6325753828036648,7,46-6,0.9805,7,1-seed,7.0,False,,0.9047619047619048
softball,2026-05-03,Tennessee,SEC,41-8,0.6746,8,0.61541289090181,8,41-10,0.9479,8,1-seed,8.0,False,,0.6818181818181818
softball,2026-05-03,Texas Tech,Big 12,49-4,0.65881,11,0.6095790216069704,9,50-7,0.9967,9,1-seed,9.0,True,,0.9090909090909091
softball,2026-05-03,Oregon,Big Ten,38-10,0.66233,9,0.6003250949398744,10,39-14,0.9153,10,1-seed,10.0,False,,0.8571428571428571
softball,2026-05-03,Florida St.,ACC,43-8,0.65897,10,0.5916624639843471,11,45-10,0.9837,11,1-seed,11.0,True,,0.8571428571428571
softball,2026-05-03,Oklahoma St.,Big 12,35-13,0.65005,14,0.5952119413266399,12,37-16,0.8567,12,1-seed,12.0,False,,0.6666666666666666
softball,2026-05-03,LSU,SEC,35-16,0.65791,12,0.5880755991565845,13,36-17,0.8697,13,1-seed,13.0,False,,0.5
softball,2026-05-03,Texas A&M,SEC,35-14,0.64657,16,0.5791703618828808,14,36-19,0.987,14,1-seed,14.0,False,,0.7142857142857143
softball,2026-05-03,Duke,ACC,38-13,0.65596,13,0.5909299766962375,15,38-14,0.9674,15,1-seed,15.0,False,,0.8333333333333334
softball,2026-05-03,Mississippi St.,SEC,37-15,0.64659,15,0.5880093342577039,16,38-17,0.8925,16,1-seed,16.0,False,,0.4090909090909091
softball,2026-05-03,Georgia,SEC,34-17,0.64401,17,0.5861312960769046,17,35-18,0.9739,17,2-seed,,False,,0.45454545454545453
softball,2026-05-03,Arizona,Big 12,34-13,0.63965,19,0.5926912980395764,18,36-14,0.9283,18,2-seed,,False,,0.7142857142857143
softball,2026-05-03,Virginia Tech,ACC,41-9,0.63092,21,0.5673854148612099,19,43-12,0.9902,19,2-seed,,False,,0.7142857142857143
softball,2026-05-03,UCF,Big 12,36-14,0.63322,20,0.5745623792389782,20,38-16,0.9349,20,2-seed,,False,,0.6
softball,2026-05-03,Washington,Big Ten,34-15,0.61521,26,0.5856332958198398,21,36-16,0.9251,21,2-seed,,False,,0.7142857142857143
softball,2026-05-03,Stanford,ACC,35-12,0.641,18,0.5625186148560681,22,35-16,0.9381,22,2-seed,,False,,0.75
softball,2026-05-03,Clemson,ACC,32-19,0.62746,22,0.5672741456976953,23,32-20,0.9316,23,2-seed,,False,,0.5416666666666666
softball,2026-05-03,Ole Miss,SEC,30-23,0.624,23,0.5752586411347673,24,31-24,0.8436,24,2-seed,,False,,0.18181818181818182
softball,2026-05-03,Arizona St.,Big 12,36-16,0.62161,24,0.5617474723795217,25,37-18,0.886,25,2-seed,,False,,0.4090909090909091
softball,2026-05-03,Grand Canyon,Mountain West,46-7,0.60262,31,0.5711942000541462,26,47-8,0.9218,26,2-seed,,True,,0.8260869565217391
softball,2026-05-03,South Carolina,SEC,30-23,0.6202,25,0.5657632581292038,27,31-24,0.873,27,2-seed,,False,,0.3181818181818182
softball,2026-05-03,Southeastern La.,Southland,45-12,0.59567,33,0.5709026376716863,28,44-12,0.9414,28,2-seed,,True,,0.8888888888888888
softball,2026-05-03,Marshall,Sun Belt,37-14,0.6143,27,0.5709733383021633,29,38-17,0.9511,29,2-seed,,True,,0.7727272727272727
softball,2026-05-03,Indiana,Big Ten,38-13,0.59113,36,0.5570445825748451,30,40-15,0.9707,30,2-seed,,False,,0.6666666666666666
softball,2026-05-03,Virginia,ACC,37-12,0.61223,28,0.5429147865682831,31,37-16,0.8893,31,2-seed,,False,,0.5652173913043478
softball,2026-05-03,Louisville,ACC,41-10,0.60573,29,0.5518843836602629,32,43-13,0.9609,32,2-seed,,False,,0.7619047619047619
softball,2026-05-03,Northwestern,Big Ten,27-19,0.58822,37,0.5515935961340048,33,29-21,0.9023,33,3-seed,,False,,0.6666666666666666
softball,2026-05-03,Omaha,Summit League,33-9,0.58763,38,0.5593032833832148,34,34-12,0.8013,34,3-seed,,True,,0.9333333333333333
softball,2026-05-03,Michigan,Big Ten,30-19,0.58421,40,0.5546510275597645,35,32-21,0.8599,35,3-seed,,False,,0.38095238095238093
softball,2026-05-03,Auburn,SEC,25-25,0.59664,32,0.5500746740269978,36,26-27,0.8502,36,3-seed,,False,,0.18181818181818182
softball,2026-05-03,Texas St.,Sun Belt,35-18,0.60346,30,0.5381589979091463,37,36-22,0.8046,37,3-seed,,False,last_in,0.6818181818181818
softball,2026-05-03,Kansas,Big 12,33-16,0.58218,43,0.539179024972287,38,34-21,0.9186,38,3-seed,,False,last_in,0.6190476190476191
softball,2026-05-03,Nevada,Mountain West,36-16,0.57303,51,0.5579487493071118,39,38-16,0.8762,39,3-seed,,False,last_in,0.6956521739130435
softball,2026-05-03,South Fla.,American,38-15,0.59168,34,0.5512598492903351,40,39-16,0.8143,40,3-seed,,True,,0.76
