sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-04-12,UCLA,Big Ten,31-2,1.0,1.0,0.591253746121895,1,45-9,0.9642,1,1-seed,1.0,True,,1.0
baseball,2026-04-12,Texas,SEC,27-6,0.99675,2.0,0.5758048651311944,2,39-15,0.987,2,1-seed,2.0,False,,0.6923076923076923
baseball,2026-04-12,Georgia Tech,ACC,29-5,0.99026,4.0,0.5736444893045067,3,41-13,0.9967,3,1-seed,3.0,True,,0.8235294117647058
baseball,2026-04-12,Alabama,SEC,26-9,0.99351,3.0,0.5772591978210572,4,38-17,0.8762,4,1-seed,4.0,False,,0.6153846153846154
baseball,2026-04-12,Florida,SEC,26-9,0.98701,5.0,0.5634164055760673,5,36-20,0.9674,5,1-seed,5.0,False,,0.6153846153846154
baseball,2026-04-12,Florida St.,ACC,24-10,0.98377,6.0,0.561337411990881,6,36-19,0.9805,6,1-seed,6.0,False,,0.6428571428571429
baseball,2026-04-12,Auburn,SEC,23-10,0.98052,7.0,0.5762564700915555,7,34-20,0.9609,7,1-seed,7.0,False,,0.5384615384615384
baseball,2026-04-12,Texas A&M,SEC,26-7,0.96104,13.0,0.5627582994525507,8,37-17,0.9283,8,1-seed,8.0,False,,0.6153846153846154
baseball,2026-04-12,North Carolina,ACC,28-6,0.95779,14.0,0.5614718075351577,9,40-16,0.9349,9,1-seed,9.0,False,,0.6875
baseball,2026-04-12,Mississippi St.,SEC,26-8,0.94805,17.0,0.5597564410659686,10,38-17,1.0,10,1-seed,10.0,False,,0.5384615384615384
baseball,2026-04-12,Oregon St.,Independent,26-7,0.97403,9.0,0.5675468365902819,11,41-14,0.9707,11,1-seed,11.0,False,,0.0
baseball,2026-04-12,Southern California,Big Ten,28-7,0.97078,10.0,0.5706967113320602,12,41-15,0.9153,12,1-seed,12.0,False,,0.6875
baseball,2026-04-12,Ole Miss,SEC,24-11,0.96753,11.0,0.5627921163956913,13,35-21,0.9446,13,1-seed,13.0,False,,0.46153846153846156
baseball,2026-04-12,Georgia,SEC,28-7,0.92532,24.0,0.5501480238758207,14,39-16,0.9837,14,1-seed,14.0,True,,0.7692307692307693
baseball,2026-04-12,Coastal Carolina,Sun Belt,25-8,0.97727,8.0,0.5604670955561081,15,39-17,0.772,15,1-seed,15.0,True,,0.9230769230769231
baseball,2026-04-12,Virginia,ACC,25-10,0.94481,18.0,0.5508249266476564,16,37-18,0.8241,16,1-seed,16.0,False,,0.5625
baseball,2026-04-12,Southern Miss.,Sun Belt,25-9,0.96429,12.0,0.560731774733005,17,38-16,0.8534,17,2-seed,,False,,0.6153846153846154
baseball,2026-04-12,West Virginia,Big 12,23-7,0.9513,16.0,0.5572687448084496,18,35-17,0.9902,18,2-seed,,False,,0.6923076923076923
baseball,2026-04-12,Oklahoma,SEC,23-11,0.94156,19.0,0.5490586337154485,19,33-21,0.9479,19,2-seed,,False,,0.42857142857142855
baseball,2026-04-12,Kentucky,SEC,24-9,0.93831,20.0,0.5500238060857876,20,35-18,0.9121,20,2-seed,,False,,0.46153846153846156
baseball,2026-04-12,Jacksonville St.,Conference USA,29-6,0.93182,22.0,0.5525207142112333,21,42-14,0.9511,21,2-seed,,True,,1.0
baseball,2026-04-12,Wake Forest,ACC,23-12,0.92208,25.0,0.5487823405113044,22,35-21,0.9935,22,2-seed,,False,,0.5
baseball,2026-04-12,Nebraska,Big Ten,26-8,0.90584,30.0,0.5598869520244257,23,38-17,0.9218,23,2-seed,,False,,0.8461538461538461
baseball,2026-04-12,Miami (FL),ACC,26-8,0.91558,27.0,0.5367441625038587,24,37-18,0.899,24,2-seed,,False,,0.5384615384615384
baseball,2026-04-12,Oregon,Big Ten,25-9,0.89286,34.0,0.5557909218413113,25,37-18,0.9577,25,2-seed,,False,,0.6923076923076923
baseball,2026-04-12,UCF,Big 12,20-10,0.92857,23.0,0.5383547922504504,26,33-22,0.9055,26,2-seed,,True,,0.7692307692307693
baseball,2026-04-12,Clemson,ACC,23-12,0.87987,38.0,0.5432577697560412,27,34-22,0.9251,27,2-seed,,False,,0.38461538461538464
baseball,2026-04-12,Tennessee,SEC,22-12,0.87338,40.0,0.5402025766168367,28,34-22,0.9186,28,2-seed,,False,,0.38461538461538464
baseball,2026-04-12,Kansas,Big 12,24-10,0.9026,31.0,0.5485435866225237,29,35-20,0.8046,29,2-seed,,False,,0.7692307692307693
baseball,2026-04-12,Texas St.,Sun Belt,24-10,0.91883,26.0,0.551663483878801,30,36-20,0.7915,30,2-seed,,False,,0.6923076923076923
baseball,2026-04-12,Missouri St.,Conference USA,22-10,0.95455,15.0,0.544079998796323,31,35-19,0.8893,31,2-seed,,False,,0.7692307692307693
baseball,2026-04-12,Cincinnati,Big 12,23-13,0.93506,21.0,0.5614004544269786,32,34-22,0.8664,32,2-seed,,False,,0.38461538461538464
baseball,2026-04-12,Arizona St.,Big 12,24-11,0.86364,43.0,0.5332612421820175,33,36-20,0.9739,33,3-seed,,False,,0.5714285714285714
baseball,2026-04-12,East Carolina,American,21-13,0.88636,36.0,0.5359980901629071,34,34-22,0.886,34,3-seed,,False,,0.6
baseball,2026-04-12,Kansas St.,Big 12,22-12,0.86039,44.0,0.5440782892029918,35,34-22,0.9316,35,3-seed,,False,,0.46153846153846156
