sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-06-02,Georgia Tech,ACC,50-9,0.99675,2.0,0.629285537636169,1,50-10,0.9935,1,1-seed,1.0,True,,0.8333333333333334
baseball,2026-06-02,UCLA,Big Ten,52-7,1.0,1.0,0.6410599593849449,2,52-8,0.9446,2,1-seed,2.0,True,,0.9333333333333333
baseball,2026-06-02,North Carolina,ACC,47-11,0.99351,3.0,0.6144319663548821,3,48-12,0.9316,3,1-seed,3.0,False,,0.7333333333333333
baseball,2026-06-02,Georgia,SEC,48-12,0.98052,7.0,0.5994285496112735,4,48-12,0.987,4,1-seed,4.0,True,,0.7666666666666667
baseball,2026-06-02,Auburn,SEC,39-20,0.99026,4.0,0.6167489055567006,5,40-20,0.9544,5,1-seed,5.0,False,,0.5666666666666667
baseball,2026-06-02,Texas,SEC,42-13,0.98701,5.0,0.6066110674153977,6,42-14,0.9967,6,1-seed,6.0,False,,0.6551724137931034
baseball,2026-06-02,Florida,SEC,41-19,0.97727,8.0,0.5944213903580944,7,42-20,0.9805,7,1-seed,7.0,False,,0.6
baseball,2026-06-02,Texas A&M,SEC,41-14,0.97403,9.0,0.5940722944601435,8,42-14,0.9381,8,1-seed,8.0,False,,0.6206896551724138
baseball,2026-06-02,Mississippi St.,SEC,42-17,0.96429,12.0,0.5943823577465055,9,42-18,1.0,9,1-seed,9.0,False,,0.5333333333333333
baseball,2026-06-02,Alabama,SEC,39-19,0.98377,6.0,0.6029238469202334,10,40-20,0.8599,10,1-seed,10.0,False,,0.6
baseball,2026-06-02,Nebraska,Big Ten,43-15,0.96753,11.0,0.6068274401298401,11,44-16,0.873,11,1-seed,11.0,False,,0.7666666666666667
baseball,2026-06-02,Kansas,Big 12,44-16,0.9513,16.0,0.5943492180157812,12,44-16,0.9088,12,1-seed,12.0,True,,0.7333333333333333
baseball,2026-06-02,Florida St.,ACC,38-18,0.96104,13.0,0.5924279091237139,13,38-18,0.9674,13,1-seed,13.0,False,,0.6333333333333333
baseball,2026-06-02,Oregon,Big Ten,42-16,0.95779,14.0,0.5983430888831751,14,42-16,0.9414,14,1-seed,14.0,False,,0.6666666666666666
baseball,2026-06-02,Ole Miss,SEC,37-21,0.95455,15.0,0.5924901740068194,15,38-22,0.9772,15,1-seed,15.0,False,,0.5
baseball,2026-06-02,Southern California,Big Ten,44-16,0.97078,10.0,0.5985455491718197,16,44-16,0.9186,16,1-seed,16.0,False,,0.6666666666666666
baseball,2026-06-02,Oregon St.,Independent,44-13,0.94156,19.0,0.5992658705801568,17,44-14,0.8762,17,2-seed,,False,,0.0
baseball,2026-06-02,West Virginia,Big 12,40-15,0.94481,18.0,0.5866654277952466,18,40-16,0.9642,18,2-seed,,False,,0.7
baseball,2026-06-02,Arkansas,SEC,40-21,0.93831,20.0,0.5746745130685009,19,40-22,0.9218,19,2-seed,,False,,0.5666666666666667
baseball,2026-06-02,Wake Forest,ACC,39-20,0.93506,21.0,0.5747016974521271,20,40-20,0.9902,20,2-seed,,False,,0.5333333333333333
baseball,2026-06-02,Southern Miss.,Sun Belt,44-17,0.94805,17.0,0.5911687059392206,21,44-17,0.9153,21,2-seed,,True,,0.7333333333333333
baseball,2026-06-02,Jacksonville St.,Conference USA,47-14,0.92208,25.0,0.5705587700442829,22,48-14,0.9511,22,2-seed,,True,,0.7666666666666667
baseball,2026-06-02,Cincinnati,Big 12,38-21,0.92857,23.0,0.5831246127227416,23,38-22,0.886,23,2-seed,,False,,0.5666666666666667
baseball,2026-06-02,Oklahoma,SEC,33-22,0.93182,22.0,0.5666924428596052,24,34-22,0.9837,24,2-seed,,False,,0.4666666666666667
baseball,2026-06-02,Tennessee,SEC,38-22,0.8961,33.0,0.5605611239617099,25,38-22,0.9577,25,2-seed,,False,,0.5
baseball,2026-06-02,Oklahoma St.,Big 12,38-21,0.9026,31.0,0.5643952329277802,26,38-22,0.9121,26,2-seed,,False,,0.6
baseball,2026-06-02,Virginia,ACC,37-22,0.92532,24.0,0.5676901449144411,27,38-22,0.8827,27,2-seed,,False,,0.4666666666666667
baseball,2026-06-02,Miami (FL),ACC,39-19,0.91234,28.0,0.5537889184282554,28,40-20,0.9251,28,2-seed,,False,,0.5333333333333333
baseball,2026-06-02,UCF,Big 12,32-22,0.87987,38.0,0.5619694501147801,29,32-22,0.9055,29,2-seed,,False,,0.6333333333333333
baseball,2026-06-02,Kentucky,SEC,33-21,0.90909,29.0,0.5589823485921499,30,34-22,0.9349,30,2-seed,,False,,0.43333333333333335
baseball,2026-06-02,Liberty,Conference USA,42-20,0.89935,32.0,0.5626406942887519,31,42-20,0.8339,31,2-seed,,False,,0.7
baseball,2026-06-02,Coastal Carolina,Sun Belt,37-22,0.90584,30.0,0.5641116699080126,32,38-22,0.7818,32,2-seed,,False,,0.7
baseball,2026-06-02,Mercer,Southern,44-15,0.91883,26.0,0.568924311050381,33,44-15,0.7883,33,3-seed,,True,,0.7142857142857143
baseball,2026-06-02,Arizona St.,Big 12,38-20,0.85065,47.0,0.5509325441728199,34,38-20,0.9707,34,3-seed,,False,,0.625
baseball,2026-06-02,UC Santa Barbara,Big West,39-19,0.87338,40.0,0.561305981361798,35,40-20,0.7166,35,3-seed,,True,,0.7333333333333333
baseball,2026-06-02,Missouri St.,Conference USA,34-21,0.91558,27.0,0.5595793006616847,36,34-21,0.8664,36,3-seed,,False,,0.6666666666666666
baseball,2026-06-02,East Carolina,American,37-23,0.88312,37.0,0.5499074835153988,37,38-24,0.8925,37,3-seed,,True,,0.6296296296296297
baseball,2026-06-02,Boston College,ACC,37-22,0.88961,35.0,0.5570543742834047,38,38-22,0.8306,38,3-seed,,False,,0.5666666666666667
baseball,2026-06-02,TCU,Big 12,33-22,0.8539,46.0,0.5483616202796833,39,33-21,0.8534,39,3-seed,,False,,0.5483870967741935
baseball,2026-06-02,Louisiana,Sun Belt,40-24,0.89286,34.0,0.5575665149668214,40,40-24,0.798,40,3-seed,,False,,0.5333333333333333
baseball,2026-06-02,NC State,ACC,32-24,0.81818,57.0,0.5403827135818873,41,32-24,0.9479,41,3-seed,,False,last_in,0.4666666666666667
baseball,2026-06-02,UTSA,American,38-20,0.83766,51.0,0.5443490439061069,42,38-20,0.7134,42,3-seed,,False,last_in,0.6296296296296297
baseball,2026-06-02,Texas St.,Sun Belt,37-25,0.87013,41.0,0.5536533739660048,43,38-26,0.8176,43,3-seed,,False,last_in,0.5333333333333333
baseball,2026-06-02,Pittsburgh,ACC,33-24,0.87662,39.0,0.5490707453019839,44,33-24,0.9023,44,3-seed,,False,last_in,0.36666666666666664
baseball,2026-06-02,Miami (OH),MAC,38-17,0.86364,43.0,0.572072123667164,54,38-17,0.4267,45,3-seed,,True,,0.7575757575757576
baseball,2026-06-02,Gonzaga,West Coast,35-19,0.82143,56.0,0.5462787800789854,55,35-19,0.8632,46,3-seed,,True,,0.8148148148148148
baseball,2026-06-02,Tarleton St.,Western Athletic,38-20,0.83117,53.0,0.5509108089408739,56,38-20,0.4919,47,3-seed,,True,,0.6666666666666666
baseball,2026-06-02,Campbell,Coastal Athletic,41-17,0.81169,59.0,0.5357955864943977,57,41-17,0.8469,48,3-seed,,True,,0.8666666666666667
baseball,2026-06-02,High Point,Big South,37-20,0.8474,48.0,0.5515088288988357,60,37-20,0.5375,49,4-seed,,True,,0.7083333333333334
baseball,2026-06-02,Xavier,Big East,28-30,0.77922,69.0,0.5425194012768502,79,28-30,0.456,50,4-seed,,True,,0.7142857142857143
baseball,2026-06-02,Southeastern La.,Southland,34-21,0.74675,79.0,0.5332921955786565,80,34-21,0.4397,51,4-seed,,True,,0.6785714285714286
baseball,2026-06-02,Saint Joseph's,Atlantic 10,36-19,0.77273,71.0,0.5426933699862224,94,36-20,0.4625,52,4-seed,,True,,0.8333333333333334
baseball,2026-06-02,San Diego St.,Mountain West,36-24,0.69156,96.0,0.5165750941877005,98,36-24,0.6124,53,4-seed,,True,,0.6666666666666666
baseball,2026-06-02,SIUE,Ohio Valley,33-24,0.65909,106.0,0.5172124922138592,113,33-24,0.6319,54,4-seed,,True,,0.7307692307692307
baseball,2026-06-02,Oral Roberts,The Summit League,35-24,0.44156,173.0,0.5025220049607353,132,35-24,0.1336,55,4-seed,,True,,0.7857142857142857
baseball,2026-06-02,Binghamton,America East,31-22,0.62013,118.0,0.505217713611303,139,31-22,0.2541,56,4-seed,,True,,0.7083333333333334
baseball,2026-06-02,Wright St.,Horizon League,27-28,0.46429,166.0,0.5012365349299217,147,27-28,0.4821,57,4-seed,,True,,0.7083333333333334
baseball,2026-06-02,Rider,MAAC,33-20,0.61039,121.0,0.5102478781097963,151,33-20,0.241,58,4-seed,,True,,0.7333333333333333
baseball,2026-06-02,Yale,Ivy League,30-15,0.53896,143.0,0.4958287600444456,153,30-15,0.5179,59,4-seed,,True,,0.7
baseball,2026-06-02,North Florida,ASUN,31-24,0.48701,159.0,0.4770861213813053,157,31-24,0.5993,60,4-seed,,True,,0.7333333333333333
baseball,2026-06-02,Bethune-Cookman,SWAC,38-20,0.42532,178.0,0.4847025920940217,178,38-20,0.1987,61,4-seed,,True,,0.7741935483870968
baseball,2026-06-02,Bucknell,Patriot League,27-24,0.5,155.0,0.49074830938967245,191,27-24,0.1238,62,4-seed,,True,,0.6538461538461539
baseball,2026-06-02,UIC,Missouri Valley,27-29,0.27273,225.0,0.45487665679671613,203,27-29,0.5896,63,4-seed,,True,,0.6666666666666666
baseball,2026-06-02,LIU,NEC,30-22,0.36039,198.0,0.46196966777539156,233,30-22,0.1564,64,4-seed,,True,,0.78125
baseball,2026-06-02,Clemson,ACC,31-26,0.84091,50.0,0.5435945682007004,46,31-26,0.8893,65,first_four_out,,False,first_out,0.3333333333333333
baseball,2026-06-02,Purdue,Big Ten,37-20,0.82792,54.0,0.5567562829335644,45,37-20,0.7101,66,first_four_out,,False,first_out,0.6
baseball,2026-06-02,Troy,Sun Belt,33-30,0.88636,36.0,0.5524229726512688,47,34-30,0.7915,67,first_four_out,,False,first_out,0.5666666666666667
baseball,2026-06-02,Virginia Tech,ACC,30-26,0.85714,45.0,0.5386386800553014,48,30-26,0.899,68,first_four_out,,False,first_out,0.5
