sport,snapshot_date,name,display_conference,record_str,rpi,rpi_rank,projected_rpi,projected_rpi_rank,proj_record_str,sixty_four_rank,overall_seed,seed_tier,national_seed,is_auto_bid,bubble_status,conf_win_pct
baseball,2026-05-03,UCLA,Big Ten,40-4,1.0,1.0,0.6040707070786412,1,47-7,0.9446,1,1-seed,1.0,True,,1.0
baseball,2026-05-03,Georgia Tech,ACC,37-7,0.99351,3.0,0.5929233887248218,2,45-9,0.9935,2,1-seed,2.0,True,,0.7916666666666666
baseball,2026-05-03,Auburn,SEC,30-13,0.98377,6.0,0.5830572368613253,3,35-19,0.9707,3,1-seed,3.0,False,,0.5714285714285714
baseball,2026-05-03,North Carolina,ACC,36-9,0.98052,7.0,0.5793985639106959,4,44-12,0.9316,4,1-seed,4.0,False,,0.7083333333333334
baseball,2026-05-03,Texas,SEC,33-9,0.99675,2.0,0.5718917185695997,5,39-15,0.9967,5,1-seed,5.0,False,,0.65
baseball,2026-05-03,Texas A&M,SEC,34-8,0.99026,4.0,0.569933253134865,6,39-15,0.9349,6,1-seed,6.0,False,,0.7
baseball,2026-05-03,Mississippi St.,SEC,35-10,0.97078,10.0,0.5734216156169628,7,40-15,1.0,7,1-seed,7.0,False,,0.6190476190476191
baseball,2026-05-03,Kansas,Big 12,34-11,0.96753,11.0,0.5736812185665197,8,41-14,0.9023,8,1-seed,8.0,True,,0.8095238095238095
baseball,2026-05-03,Oregon St.,Independent,34-10,0.94481,18.0,0.5760075611724648,9,43-12,0.9251,9,1-seed,9.0,False,,0.0
baseball,2026-05-03,Georgia,SEC,35-11,0.94156,19.0,0.5596690097130681,10,41-14,0.987,10,1-seed,10.0,True,,0.7142857142857143
baseball,2026-05-03,Ole Miss,SEC,31-15,0.94805,17.0,0.5694807877693258,11,37-19,0.9805,11,1-seed,11.0,False,,0.5238095238095238
baseball,2026-05-03,Nebraska,Big Ten,34-11,0.95779,14.0,0.577271719553037,12,40-15,0.899,12,1-seed,12.0,False,,0.8095238095238095
baseball,2026-05-03,Florida St.,ACC,30-14,0.96429,12.0,0.5596831942275071,13,36-19,0.9674,13,1-seed,13.0,False,,0.5714285714285714
baseball,2026-05-03,Alabama,SEC,30-16,0.98701,5.0,0.568308983479392,14,35-20,0.8534,14,1-seed,14.0,False,,0.5
baseball,2026-05-03,Southern California,Big Ten,34-12,0.97403,9.0,0.5738846765613005,15,41-15,0.9153,15,1-seed,15.0,False,,0.6666666666666666
baseball,2026-05-03,Oklahoma,SEC,29-14,0.9513,16.0,0.5525611133350021,16,34-20,0.9739,16,1-seed,16.0,False,,0.5238095238095238
baseball,2026-05-03,Florida,SEC,29-16,0.95455,15.0,0.5571902609255752,17,35-21,0.9381,17,2-seed,,False,,0.5238095238095238
baseball,2026-05-03,Wake Forest,ACC,30-17,0.93831,20.0,0.5546592115681084,18,36-20,0.9902,18,2-seed,,False,,0.48
baseball,2026-05-03,Oregon,Big Ten,33-11,0.92208,25.0,0.563565502480949,19,39-16,0.9479,19,2-seed,,False,,0.7142857142857143
baseball,2026-05-03,Coastal Carolina,Sun Belt,31-13,0.96104,13.0,0.555472527460075,20,38-18,0.7818,20,2-seed,,True,,0.8095238095238095
baseball,2026-05-03,Southern Miss.,Sun Belt,31-14,0.97727,8.0,0.5673216522821816,21,39-15,0.8827,21,2-seed,,False,,0.6190476190476191
baseball,2026-05-03,Arkansas,SEC,30-16,0.91234,28.0,0.5472981993979276,22,35-21,0.8925,22,2-seed,,False,,0.5238095238095238
baseball,2026-05-03,Virginia,ACC,30-16,0.93506,21.0,0.551126067318787,23,36-19,0.873,23,2-seed,,False,,0.5
baseball,2026-05-03,Tennessee,SEC,30-15,0.88312,37.0,0.5428529266297404,24,36-20,0.9609,24,2-seed,,False,,0.47619047619047616
baseball,2026-05-03,West Virginia,Big 12,28-12,0.91558,27.0,0.5491453156793695,25,34-18,0.9577,25,2-seed,,False,,0.6190476190476191
baseball,2026-05-03,Miami (FL),ACC,32-12,0.91883,26.0,0.541516438303461,26,38-17,0.9055,26,2-seed,,False,,0.5714285714285714
baseball,2026-05-03,Boston College,ACC,34-14,0.92532,24.0,0.5465893993655406,27,40-19,0.8436,27,2-seed,,False,,0.6666666666666666
baseball,2026-05-03,Liberty,Conference USA,32-13,0.90584,30.0,0.5455491412545708,28,39-17,0.8567,28,2-seed,,False,,0.7142857142857143
baseball,2026-05-03,Jacksonville St.,Conference USA,36-9,0.88636,36.0,0.5528762530855638,29,42-14,0.9511,29,2-seed,,True,,0.8571428571428571
baseball,2026-05-03,Cincinnati,Big 12,29-17,0.93182,22.0,0.5610745927280957,30,35-21,0.8469,30,2-seed,,False,,0.47619047619047616
baseball,2026-05-03,Oklahoma St.,Big 12,28-17,0.88961,35.0,0.5451940436456708,31,35-20,0.8762,31,2-seed,,False,,0.5238095238095238
baseball,2026-05-03,East Carolina,American,28-17,0.8961,33.0,0.5428582500541144,32,35-21,0.886,32,2-seed,,True,,0.6666666666666666
baseball,2026-05-03,UCF,Big 12,26-15,0.90909,29.0,0.5392389116518116,33,32-23,0.9218,33,3-seed,,False,,0.6666666666666666
baseball,2026-05-03,Arizona St.,Big 12,31-14,0.87338,40.0,0.5395657592353258,34,37-19,0.9837,34,3-seed,,False,,0.6521739130434783
baseball,2026-05-03,UC Santa Barbara,Big West,27-15,0.89286,34.0,0.5402166881051941,35,35-19,0.7622,35,3-seed,,False,,0.6190476190476191
baseball,2026-05-03,TCU,Big 12,29-15,0.87662,39.0,0.537797873545736,36,33-21,0.8306,36,3-seed,,False,,0.6190476190476191
baseball,2026-05-03,Kentucky,SEC,27-15,0.9026,31.0,0.5309748039154223,37,32-21,0.9121,37,3-seed,,False,,0.42857142857142855
baseball,2026-05-03,Missouri St.,Conference USA,26-15,0.92857,23.0,0.5396042761484057,38,33-21,0.8599,38,3-seed,,False,,0.6666666666666666
baseball,2026-05-03,NC State,ACC,28-16,0.83766,51.0,0.53095135054026,39,33-22,0.9414,39,3-seed,,False,last_in,0.47619047619047616
baseball,2026-05-03,UTSA,American,30-14,0.86688,42.0,0.5324997338129741,40,36-20,0.7003,40,3-seed,,False,last_in,0.6666666666666666
baseball,2026-05-03,Kansas St.,Big 12,26-19,0.81169,59.0,0.543763273916484,41,32-24,0.9283,41,3-seed,,False,last_in,0.42857142857142855
baseball,2026-05-03,Gonzaga,West Coast,27-15,0.87013,41.0,0.5432019041989373,42,35-17,0.8795,42,3-seed,,True,,0.8333333333333334
baseball,2026-05-03,Clemson,ACC,26-19,0.83442,52.0,0.5335607960917086,43,31-25,0.9186,43,3-seed,,False,last_in,0.2857142857142857
baseball,2026-05-03,High Point,Big South,29-15,0.84416,49.0,0.5378765195053365,51,36-19,0.5765,44,3-seed,,True,,0.7333333333333333
baseball,2026-05-03,Campbell,Coastal Athletic,30-14,0.80519,61.0,0.523353613393079,57,37-18,0.8208,45,3-seed,,True,,0.8333333333333334
baseball,2026-05-03,Western Caro.,Southern,29-16,0.82468,55.0,0.5308201951923783,60,35-21,0.5407,46,3-seed,,True,,0.6666666666666666
