activity_date,activity_type,new_team_id,old_team_id,player_id
6/24/2026,Active,,105,58364
6/24/2026,Active,,580,134931
6/24/2026,Active,,840,104982
6/24/2026,Active,,603,148063
6/24/2026,Active,,2240,120573
6/24/2026,Committed,488,588,100247
